Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
3,187.097476,187.09761583257233,187.0975825416391,1362202.3,-9999,776445.4,24.06,-1,0.17793352954759165,0.9942717421219864,0,0.5965630452731919,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
6,199.006569,199.00669916600668,199.0066733356791,1328322.4,-9999,720707.5,23.1,-1,0.1297962885068841,0.9969477875991988,0,0.5981686725595193,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
7,199.006962,199.00709216568765,199.0070534581991,8582018,-9999,772131.9,160.12,-1,0.19450309867906856,0.9931590387592268,0,0.5958954232555361,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
11,205.159709,205.15983417152623,205.15978887630908,10203879,-9999,721326.9,189.16,-1,0.22078019004156735,0.990775022181849,0.999415713281896,0.9942312986218678,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
12,206.163067,206.1631913571044,206.1631437113791,1552982.9,-9999,988019.8,27.03,-1,0.2311069012189944,0.9903555619216456,0.999415713281896,0.9939796224657458,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,11,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999
13,211.133888,211.13400832230784,211.13396805098907,1028559.1,-9999,800688,17.12,-1,0.19073822719564157,0.9934204431032478,0,0.5960522658619487,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
14,215.001885,215.00200218266932,215.00196807776908,1805167.4,-9999,882103.9,31.43,-1,0.15862599092542576,0.9954447576903126,0,0.5972668546141875,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
20,227.201589,227.20169628021583,227.20165368925908,919034.1,-9999,957032.2,14.8,-1,0.1874588325434052,0.9936440306556557,0,0.5961864183933933,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
22,229.144483,229.14458870317617,229.14453273501908,916906.6,-9999,878896.7,14.7,-1,0.24424827591746165,0.989233652250797,0,0.5935401913504782,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
28,239.067306,239.06740364885832,239.06734504114908,845718.6,-9999,799651.9,13.24,-1,0.24515146234196108,0.989154315131325,0,0.593492589078795,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
