Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1,265.147528,265.14752208743545,265.1475239158191,1284278.1,-9999,606908.9,20.58,-1,-0.00689572206506584,0.99999137197386,0,0.599994823184316,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
3,281.102865,281.10285187584975,281.1030618452391,960129.9,-9999,443995.8,14.65,-1,-0.7469480693923789,0.903719799524112,0,0.5422318797144672,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999
4,283.082103,283.0820889812623,283.0823264003491,952904.1,-9999,532739.8,14.45,-1,-0.8386927216250557,0.8801772243078666,0,0.5281063345847199,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999
5,291.087384,291.0873663629889,291.08741178077906,912076.4,-9999,625415.3,13.6,-1,-0.1560280118937061,0.9955924208318938,0,0.5973554524991362,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,-9999
6,293.066575,293.06655646842273,293.0666763358891,942025.3,-9999,423240,14.11,-1,-0.409010904499966,0.9701015364434268,0,0.582060921866056,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999
6,293.066575,293.06655646842273,293.06651414455905,942025.3,-9999,423240,14.11,-1,0.14441726242537248,0.9962227951267828,0,0.5977336770760696,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,-9999
8,293.102992,293.1029734519627,293.1030618452391,1384907.6,-9999,569294,21.67,-1,-0.3015774581638695,0.9836328515422732,0,0.5901797109253639,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999
10,293.175838,293.1758194190374,293.1758328639391,2488400.3,-9999,566684.3,40.52,-1,-0.04585951565488381,0.9996184689445996,0,0.5997710813667597,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999
11,293.179044,293.1790254175883,293.17920416725906,1111056.4,-9999,457412.2,16.99,-1,-0.6096942354614154,0.9347750313365846,0,0.5608650188019507,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999
11,293.179044,293.1790254175883,293.1788240447391,1111056.4,-9999,457412.2,16.99,-1,0.6868601437674424,0.9179583213679604,0,0.5507749928207761,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999
