Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
3,236.105755,236.1057278626678,236.10571867340903,1296602,-9999,861384,21.56,-1,0.03892010239879635,0.9997251839492228,0,0.5998351103695337,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,-9999
5,262.976014,262.9759909477276,262.9759678045391,1212108.9,-9999,786114.5,19.39,-1,0.08800495614581211,0.9985956900616998,0,0.5991574140370198,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999
8,265.147905,265.1478822779181,265.14790403833905,7478073,-9999,689333.6,129.53,-1,-0.08206899105132924,0.9971944234338296,0.9924653856074924,0.9953028083032948,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999
10,266.15124,266.15121743045415,266.15125887340906,1043106.4,-9999,732440,16.33,-1,-0.1557120379028912,0.9956102152269016,0.9924653856074924,0.994352283379138,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,8,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,-9999
10,266.15124,266.15121743045415,266.15101509650907,1043106.4,-9999,732440,16.33,-1,0.7602223309559311,0.9004450935607531,0,0.5402670561364519,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999
15,293.175828,293.1758095389764,293.1758328639391,10055734,-9999,622795.8,170.15,-1,-0.0795596364653839,0.999086240798588,0.9835207537291856,0.992860045970827,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999
17,293.179179,293.17916053948585,293.17920416725906,5820982.5,-9999,603308.3,97.65,-1,-0.1488092354064776,0.4979950137885637,0.8684926696514785,0.6461940761337297,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999
19,294.179188,294.1791696915163,294.1791876990091,1621115,-9999,619722.2,25.75,-1,-0.06121266758367481,0.9993203445352956,0.9835207537291856,0.9930005082128516,5,1.625,0.25,13C1 O4,de-protonated,1,15,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999
21,297.153,297.15298214362207,297.1529894187691,4249414,-9999,645134.1,70.39,-1,-0.02448283303917167,0.9998912439181412,0,0.5999347463508847,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999
23,307.082348,307.08233165317137,307.0823264003491,997372.6,-9999,696268,14.83,-1,0.01710558322417086,0.9999469093463887,0,0.5999681456078333,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999
23,307.082348,307.08233165317137,307.0821642090191,997372.6,-9999,696268,14.83,-1,0.5452747563949746,0.9474802838788609,0,0.5684881703273165,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,-9999
24,309.097979,309.0979629596058,309.0979764648091,899089.6,-9999,690918.5,13.17,-1,-0.04369230576418551,0.9996536712530714,0,0.5997922027518428,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999
