Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
42,242.176033,242.17614231825704,242.1761672165691,4476637,-9999,568611.2,77.89,-1,-0.1028107445457022,0.9980839164957532,0,0.598850349897452,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,-9999
44,243.15997,243.1600782705698,243.16018279947903,1367804,-9999,581152,22.32,-1,-0.4298767505599036,0.9670252885794492,0,0.5802151731476695,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,-9999
45,243.196416,243.19652423176245,243.1965683088291,1318081.9,-9999,522619.2,21.44,-1,-0.181240495865204,0.9940574793004732,0,0.596434487580284,1,2,0.21428571428571427,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,-9999
46,249.149473,249.14957489300133,249.14961811544907,3096754.3,-9999,593132.6,52.83,-1,-0.1734798875892548,0.9945541353193668,0,0.59673248119162,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,-9999
47,251.12869800000001,251.1287977855405,251.12888267055905,927203.1,-9999,692391,14.35,-1,-0.3380137626348499,0.9794823003293572,0,0.5876893801976143,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,-9999
48,253.10795,253.1080476780509,253.1081472256691,957965.9,-9999,864235.7,14.89,-1,-0.3933007265173225,0.9723227582990116,0,0.583393654979407,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,N/A,-9999
49,253.144412,253.1445096392265,253.14453273501908,8426387,-9999,489231.9,146.6,-1,-0.09123559705418306,0.9990431915707236,0.9861247671046393,0.99387582178429,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,-9999
50,254.147779,254.14787557085043,254.14788757008907,1433448.1,-9999,451702.4,23.17,-1,-0.04721360760499433,0.9995956100314174,0.9861247671046393,0.994207272860706,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,49,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,-9999
54,255.232801,255.23289641552884,255.2329538181791,32884936,-9999,458243,575.45,-1,-0.22490297358437833,0.9832926861215144,0.9895847182504908,0.985809498973105,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,N/A,-9999
56,256.23612,256.23621434720394,256.23630865324907,5225176,-9999,430027.7,89.75,-1,-0.3680432551631185,0.9757213027585532,0.9895847182504908,0.9812666689553282,1,2.1333333333333333,0.13333333333333333,13C1 O2,de-protonated,1,54,C15 H32 O2 13C1,15,32,2,-9999,-9999,-9999,1,N/A,-9999
57,257.175717,257.1758103467295,257.1758328639391,1416669.8,-9999,552357.4,22.74,-1,-0.08755569806741162,0.9986099812949976,0,0.5991659887769984,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,-9999
58,257.212126,257.21221930796156,257.2122183732891,1289378.9,-9999,481287.2,20.52,-1,0.0036338571973253,0.9999976039878228,0,0.5999985623926937,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,N/A,-9999
59,259.191381,259.19147220046875,259.19148292839907,969142.3,-9999,447252.7,14.92,-1,-0.041389980084715,0.9996892030374962,0,0.5998135218224977,1,2,0.2857142857142857,O4,de-protonated,0,-9999,C14 H28 O4,14,28,4,-9999,-9999,-9999,-9999,N/A,-9999
60,265.107989,265.1080739005182,265.1081472256691,939898.6,-9999,506515.9,14.22,-1,-0.27658580713735326,0.9862151220565376,0,0.5917290732339227,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,N/A,-9999
62,265.147765,265.1478498581651,265.14790403833905,9075712,-9999,446921.9,154.55,-1,-0.2043394389400174,0.9959721820874176,0.9985742706303672,0.9970130175045976,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999
63,266.151161,266.1512447897581,266.15125887340906,1161435.5,-9999,486608.9,18.04,-1,-0.05291596600683869,0.9994920546796506,0.9985742706303672,0.9991249410599372,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,62,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,-9999
63,266.151161,266.1512447897581,266.15101509650907,1161435.5,-9999,486608.9,18.04,-1,0.8630184970064535,0.873590848540532,0,0.5241545091243192,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,N/A,-9999
66,267.087312,267.08739479295303,267.08741178077906,1062061.5,-9999,523990.1,16.33,-1,-0.0636039935995887,0.9992662244905716,0,0.5995597346943429,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,-9999
67,267.123797,267.12387975410417,267.12379729012906,930737.9,-9999,551344.1,14.06,-1,0.30871070245721416,0.9828561800209502,0,0.5897137080125701,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999
69,269.066445,269.06652568559014,269.0666763358891,853401.6,-9999,720249.9,12.64,-1,-0.559899505261325,0.944705644733686,0,0.5668233868402115,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,N/A,-9999
70,269.102846,269.10292664683067,269.1030618452391,1152221.9,-9999,703477.3,17.77,-1,-0.5024038281185089,0.955233570932006,0,0.5731401425592036,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,-9999
71,269.131062,269.1311426167865,269.1312051460991,6836705,-9999,463062.5,115.2,-1,-0.23233765307252052,0.9873171511928348,0.9942057587601316,0.9900725942197536,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,-9999
72,269.139285,269.13936560803074,269.1394473545891,1792866.1,-9999,459030.7,28.75,-1,-0.3037330987873148,0.9833999941389886,0,0.5900399964833931,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,-9999
73,269.212029,269.21210953057357,269.2122183732891,1464554.6,-9999,540503.4,23.12,-1,-0.4043008009713171,0.9707760791367184,0,0.5824656474820311,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,N/A,-9999
74,270.13456,270.134639548271,270.1345599811691,1088086.3,-9999,568251,16.66,-1,0.2945461770090478,0.984381232656017,0.9942057587601316,0.9883110430976628,4,1.7692307692307692,0.2307692307692308,13C1 P1 O3,de-protonated,1,71,C13 H23 O3 P1 13C1,13,23,3,-9999,1,-9999,1,N/A,-9999
74,270.13456,270.134639548271,270.1346963267891,1088086.3,-9999,568251,16.66,-1,-0.2101859510455757,0.992015978586354,0,0.5952095871518124,4,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,-9999,C13 H21 O5 N1,13,21,5,1,-9999,-9999,-9999,N/A,-9999
76,271.191474,271.19155242287854,271.19148292839907,1091023.8,-9999,697422,16.71,-1,0.25625612842072504,0.9881554774427944,0,0.5928932864656766,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,-9999
77,271.227724,271.22780238427987,271.2278684377491,4638676,-9999,433935.2,77.52,-1,-0.24353496428932483,0.9940582119832436,0.97699135520274,0.9872314692710422,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,-9999
78,272.231124,272.23120131586865,272.2312232728191,953669.8,-9999,491485.8,14.36,-1,-0.080655518385663,0.998820315941288,0.97699135520274,0.9900887316458687,1,2.1333333333333333,0.2,13C1 O3,de-protonated,1,77,C15 H32 O3 13C1,15,32,3,-9999,-9999,-9999,1,N/A,-9999
79,273.20696,273.2070362768073,273.2071329928591,1228851.1,-9999,527291.7,18.95,-1,-0.35400266001441,0.9775178119981618,0,0.5865106871988971,1,2,0.26666666666666666,O4,de-protonated,0,-9999,C15 H30 O4,15,30,4,-9999,-9999,-9999,-9999,N/A,-9999
81,277.07158,277.07165216179493,277.0717617163191,1177559.9,-9999,459434.9,18.07,-1,-0.3954012616791019,0.972030516793392,0,0.5832183100760352,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A,-9999
82,277.107975,277.1080471230419,277.1081472256691,1222875.8,-9999,512502.6,18.84,-1,-0.3612402889944444,0.9766000618586164,0,0.5859600371151699,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,N/A,-9999
83,277.144517,277.14458908413235,277.1445327350191,1569823.6,-9999,410363.4,24.75,-1,0.203320313444962,0.9925271273664054,0,0.5955162764198432,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,-9999
84,277.180793,277.180865045506,277.1809182443691,2150979.5,-9999,398506.2,34.65,-1,-0.1919283024119377,0.9933383580911204,0,0.5960030148546722,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,N/A,-9999
86,279.087411,279.0874810153564,279.08741178077906,1059436.4,-9999,414532.6,15.95,-1,0.24807488407586736,0.9888955541407322,0,0.5933373324844393,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A,-9999
87,279.123614,279.12368397680774,279.12379729012906,1350960.1,-9999,438552,20.88,-1,-0.40596080456659595,0.970539185067168,0,0.5823235110403008,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,-9999
88,279.16342,279.16348993442267,279.1635541027991,1223412.4,-9999,448111.7,18.72,-1,-0.2298594335416536,0.9904589013706117,0,0.5942753408223669,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,N/A,-9999
90,281.102971,281.1030388692064,281.1030618452391,1743484.9,-9999,480684.5,27.52,-1,-0.08173526307168155,0.9987885386603134,0,0.599273123196188,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,-9999
91,281.139209,281.1392768306205,281.1394473545891,1004992.6,-9999,622574.1,15.02,-1,-0.606545862648718,0.9354247379465326,0,0.5612548427679195,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,-9999
92,281.139453,281.1395208303607,281.1394473545891,1266560.6,-9999,616803.3,19.45,-1,0.2613499183622842,0.987682853625628,0,0.5926097121753768,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,-9999
93,281.248397,281.24846471435814,281.2486038826391,2340747.8,-9999,396648.2,37.62,-1,-0.4948230107861806,0.9565447780366684,0,0.5739268668220011,2,1.8888888888888888,0.1111111111111111,O2,de-protonated,0,-9999,C18 H34 O2,18,34,2,-9999,-9999,-9999,-9999,N/A,-9999
94,283.070178,283.0702437745422,283.0700614398591,1503813,-9999,445000.4,23.3,-1,0.6441327003896271,0.9274797492549064,0,0.5564878495529437,2,2.125,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H17 O7 N2 P1,8,17,7,2,1,-9999,-9999,N/A,-9999
95,283.082146,283.0822117617988,283.0823264003491,1042854.3,-9999,478960,15.55,-1,-0.40496540958838606,0.9706813444379372,0,0.5824088066627624,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,-9999
96,283.118677,283.1187427229009,283.1187119096991,1517002,-9999,526005.2,23.52,-1,0.1088349180801037,0.9978530411828964,0,0.5987118247097379,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,-9999
97,283.15484,283.15490568439486,283.15509741904907,911821.6,-9999,608729.8,13.35,-1,-0.6771365091297553,0.920170098734408,0,0.5521020592406448,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,N/A,-9999
99,283.264168,283.2642335679834,283.26425394709906,26978776,-9999,426310.9,451.37,-1,-0.07194383113894075,0.9992684905944949,0.996904089063124,0.9983227299819466,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A,-9999
101,284.267529,284.2675934996137,284.2676087821691,5371965.5,-9999,476487,88.3,-1,-0.05376115632111981,0.9994757032614844,0.996904089063124,0.9984470575821404,1,2.1176470588235294,0.1176470588235294,13C1 O2,de-protonated,1,99,C17 H36 O2 13C1,17,36,2,-9999,-9999,-9999,1,N/A,-9999
102,285.068128,285.0681916471432,285.06795343957907,1418893.4,-9999,418904.8,21.87,-1,0.8356167757029374,0.8810001134389415,0,0.5286000680633649,1,2.375,0.625,N2 S1 P1 O5,de-protonated,0,-9999,C8 H19 O5 N2 P1 S1,8,19,5,2,1,1,-9999,N/A,-9999
103,285.097789,285.0978526155604,285.0979764648091,1013072.4,-9999,523253.2,15.05,-1,-0.434409427449953,0.9663381415977044,0,0.5798028849586226,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,-9999
104,285.125879,285.1259425856504,285.1261197656691,1732883.1,-9999,568393.2,27.15,-1,-0.6214092866245513,0.9323319858149282,0,0.5593991914889569,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,-9999
105,285.134334,285.13439757664764,285.13436197415905,1042580,-9999,472176.3,15.55,-1,0.12486214691235184,0.9971751116708314,0,0.5983050670024989,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A,-9999
106,285.170723,285.17078653790094,285.17074748350905,846423.6,-9999,622440.8,12.25,-1,0.1369509048026461,0.9966026142517436,0,0.5979615685510462,3,1.7333333333333334,0.3333333333333333,O5,de-protonated,0,-9999,C15 H26 O5,15,26,5,-9999,-9999,-9999,-9999,N/A,-9999
107,285.206929,285.2069924993491,285.2071329928591,1707419.3,-9999,430443.5,26.72,-1,-0.4926016699806317,0.9569255497969396,0,0.5741553298781638,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A,-9999
108,286.12957,286.12963251692935,286.1296109463591,919798.9,-9999,566711.9,13.48,-1,0.07538740986325039,0.9989693111798824,0,0.5993815867079295,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,N/A,-9999
109,287.149971,287.1500324304156,287.1500120386191,1076443.6,-9999,495451.9,16,-1,0.07101443724884383,0.9990853636834868,0,0.5994512182100921,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,N/A,-9999
110,287.186409,287.18647039161675,287.1863975479691,1065567.3,-9999,724985.4,15.82,-1,0.25364588397627386,0.9883941483364924,0,0.5930364890018953,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,N/A,-9999
111,287.222648,287.2227093530298,287.2227830573191,3138914.8,-9999,397354.7,50.42,-1,-0.25661017722636126,0.9881229208267668,0,0.59287375249606,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A,-9999
113,291.087316,291.08737323796635,291.08741178077906,910204.6,-9999,424450.8,13.13,-1,-0.13240975445015346,0.9968238341021726,0,0.5980943004613035,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,N/A,-9999
114,291.123764,291.12382119915685,291.12379729012906,1244896.1,-9999,507765.7,18.67,-1,0.08212666917392902,0.9987769153317274,0,0.5992661491990364,7,1.25,0.3125,O5,de-protonated,0,-9999,C16 H20 O5,16,20,5,-9999,-9999,-9999,-9999,N/A,-9999
115,291.160231,291.1602881603271,291.16018279947906,887907.6,-9999,745144.3,12.76,-1,0.361865578783518,0.9765199427731962,0,0.5859119656639177,6,1.411764705882353,0.2352941176470588,O4,de-protonated,0,-9999,C17 H24 O4,17,24,4,-9999,-9999,-9999,-9999,N/A,-9999
116,293.066594,293.0666491304491,293.0666763358891,884444.6,-9999,469164,12.7,-1,-0.0928302062377522,0.9984375973518268,0,0.599062558411096,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A,-9999
116,293.066594,293.0666491304491,293.06651414455905,884444.6,-9999,469164,12.7,-1,0.46059813567096214,0.9622370399474716,0,0.5773422239684829,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A,-9999
117,293.102953,293.10300809173435,293.1030618452391,1888672.1,-9999,357073.4,29.34,-1,-0.183394552093142,0.993915818456788,0,0.5963494910740728,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A,-9999
118,293.139317,293.1393720530143,293.1394473545891,1234979.6,-9999,550621.8,18.5,-1,-0.2568797050735178,0.9880981069351032,0,0.5928588641610618,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,N/A,-9999
119,293.174834,293.1748890151961,293.17480129273906,4418727,-9999,413977.1,71.26,-1,0.2992155417981991,0.9838861497662744,0,0.5903316898597646,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,N/A,-9999
120,293.175745,293.17580001422607,293.1758328639391,28850600,-9999,404761.4,476.06,-1,-0.11204782025088582,0.998856986041274,0.9957253938958212,0.9976043491830928,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,-9999
121,293.178987,293.179042010774,293.17920416725906,6907815.5,-9999,403689.3,112.5,-1,-0.5530968183540487,0.9705866930527124,0.9773650411591156,0.9732980322952736,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,-9999
121,293.178987,293.179042010774,293.1788240447391,6907815.5,-9999,403689.3,112.5,-1,0.7434576342564828,0.4522866233918757,0.8524773804394659,0.6123629262109118,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A,-9999
122,294.179136,294.1791899458245,294.1791876990091,5478408.5,-9999,425697.4,88.81,-1,0.00763757418658103,0.9999894156933608,0.9957253938958212,0.9982838069743448,5,1.625,0.25,13C1 O4,de-protonated,1,120,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999
123,294.182457,294.1825109422883,294.18255900232907,1258824.6,-9999,471330.8,18.9,-1,-0.163368083273918,0.995168999311326,0.9773650411591156,0.9880474160504418,0,2.3076923076923075,0.3076923076923077,13C1 S1 O4,de-protonated,1,121,C13 H30 O4 S1 13C1,13,30,4,-9999,-9999,1,1,N/A,-9999
123,294.182457,294.1825109422883,294.18231522542914,1258824.6,-9999,471330.8,18.9,-1,0.6652910423555122,0.92282893549556,0,0.553697361297336,5,1.6666666666666667,0.2,N3 O3,de-protonated,0,-9999,C15 H25 O3 N3,15,25,3,3,-9999,-9999,-9999,N/A,-9999
124,295.082383,295.0824359840552,295.0823264003491,1288927.8,-9999,446777.4,19.39,-1,0.37136655212540737,0.9752863549404176,0,0.5851718129642506,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A,-9999
