Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
34,239.07458,239.0745284227499,239.07473909646907,1014457.6,-9999,608716.4,16.25,-1,-0.8812044299499271,0.8685772418093217,0,0.521146345085593,5,1.3333333333333333,0.25,S1 O3,de-protonated,0,-9999,C12 H16 O3 S1,12,16,3,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
37,239.128972,239.12892042611685,239.12888267055905,1721026.5,-9999,900557.9,28.96,-1,0.1578879028611779,0.9954869546496952,0,0.5972921727898172,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
39,241.136153,241.1361015503645,241.13629052652908,1737480.6,-9999,710794.1,29.14,-1,-0.7836902699710171,0.8945446873491009,0,0.5367268124094605,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
40,241.136494,241.13644255038557,241.13629052652908,850696.7,-9999,765480.2,13.25,-1,0.6304478523516508,0.9304197873890192,0,0.5582518724334116,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,242.176242,242.1761906147476,242.1761672165691,1345840.5,-9999,514665.4,22.12,-1,0.0966163547529788,0.9983076609412946,0,0.5989845965647768,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
43,249.022371,249.0223200385335,249.0223234001391,1302370.6,-9999,749968.2,21.16,-1,-0.01349921371979339,0.999966935375531,0,0.5999801612253186,13,0.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H7 O1 N2 P1,14,7,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
44,249.022948,249.02289703856928,249.02270352265907,830178.8,-9999,753593.6,12.76,-1,0.7771014749832393,0.8962154396826868,0,0.5377292638096121,8,0.8333333333333334,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H10 O4 S1,12,10,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
46,249.149808,249.1497570464221,249.14961811544907,796854,-9999,864337.7,12.17,-1,0.5576206541593016,0.9451422832068612,0,0.5670853699241167,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
48,253.144756,253.14470529371556,253.14453273501908,3492933.5,-9999,406864.5,59.89,-1,0.6816607675162634,0.9191442535711905,0,0.5514865521427141,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
55,265.147751,265.1477010367196,265.14790403833905,11942738,-9999,407392.5,205.21,-1,-0.76561653468215,0.9032485754678132,0.9784509145641076,0.9333295111063308,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
55,265.147751,265.1477010367196,265.1475239158191,11942738,-9999,407392.5,205.21,-1,0.6680088800642454,0.9189924657917397,0.9950794760122088,0.9494272698799272,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
58,266.151114,266.1510640988293,266.15125887340906,1886723.8,-9999,502238.9,30.74,-1,-0.7318191189189553,0.9073958208250475,0.9784509145641076,0.9358178583206715,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,55,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999
58,266.151114,266.1510640988293,266.1508787508891,1886723.8,-9999,502238.9,30.74,-1,0.6964017593060614,0.9157625698714774,0.9950794760122088,0.94748933232777,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,55,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,-9999,-9999,-9999
58,266.151114,266.1510640988293,266.15101509650907,1886723.8,-9999,502238.9,30.74,-1,0.1841147222635091,0.993868087907233,0,0.5963208527443398,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,269.131024,269.13097428329036,269.1312051460991,5409031.5,-9999,510844.7,91.3,-1,-0.8578076578281968,0.43750668680290816,0.8684926696514785,0.6099010799423363,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,269.139248,269.13919828379943,269.1394473545891,1429256.6,-9999,470442.1,22.66,-1,-0.9254339789734556,0.8560746107985362,0,0.5136447664791217,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
66,277.071726,277.0716767748321,277.0717617163191,1691035,-9999,503047.6,26.99,-1,-0.3065685455018594,0.9830912619736468,0,0.5898547571841881,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
67,277.072404,277.0723547748741,277.07263109618907,979611,-9999,503127.4,14.8,-1,-0.9972883784203328,0.8348810827536951,0,0.5009286496522171,7,1.2,0.06666666666666667,S2 O1,de-protonated,0,-9999,C15 H18 O1 S2,15,18,1,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
68,277.144534,277.14448477933905,277.1445327350191,974689.8,-9999,503676.1,14.72,-1,-0.17303491271579566,0.9945819609879492,0,0.5967491765927695,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,279.163513,279.163463904317,279.1635541027991,1514715.9,-9999,627348.7,23.82,-1,-0.3231026427799504,0.9812358864087256,0,0.5887415318452353,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
71,283.264304,283.26425515816226,283.26425394709906,1114697.6,-9999,543986.2,16.89,-1,0.00427538306004181,0.9999966833230516,0,0.599998009993831,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
73,285.126096,285.1260472734101,285.1261197656691,10890475,-9999,484320.7,182.35,-1,-0.2542462930209243,0.9888813561421068,0.9868560307503764,0.9880712259854146,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
75,285.127739,285.1276902735118,285.12783729870904,862955.6,-9999,501014.8,12.63,-1,-0.5156465907689975,0.952899681925884,0,0.5717398091555305,4,1.6923076923076923,0.2307692307692308,N2 S1 O3,de-protonated,0,-9999,C13 H22 O3 N2 S1,13,22,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
76,286.129454,286.1294053355195,286.12947460073906,1841730,-9999,427246.3,29.19,-1,-0.2420764923360206,0.9894232517823994,0.9868560307503764,0.9883963633695902,4,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,73,C13 H23 O4 P1 13C1,13,23,4,-9999,1,-9999,1,-9999,-9999,-9999,-9999,-9999
76,286.129454,286.1294053355195,286.1296109463591,1841730,-9999,427246.3,29.19,-1,-0.7185933637571451,0.9105596909870456,0,0.5463358145922274,4,1.6153846153846154,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H21 O6 N1,13,21,6,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,289.121232,289.1211835207152,289.12103438523906,2076097.5,-9999,543883.7,32.94,-1,0.5158236807387816,0.952868099572225,0,0.571720859743335,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
80,291.087435,291.0873866424262,291.08741178077906,943208.5,-9999,574960.9,13.79,-1,-0.08636015101292291,0.9986476572056684,0,0.599188594323401,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,293.066685,293.06663676494486,293.0666763358891,1502608.5,-9999,421510,23.13,-1,-0.13502369062705388,0.9966974025712,0,0.59801844154272,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,293.066685,293.06663676494486,293.06651414455905,1502608.5,-9999,421510,23.13,-1,0.4184046279305882,0.9687343547009136,0,0.5812406128205482,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999
82,293.103236,293.1031877672074,293.1030618452391,842419.6,-9999,515791.5,12.1,-1,0.4296166934722477,0.9670645089533414,0,0.5802387053720048,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
