Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
0,187.097478,187.0976875265524,187.0975825416391,911149.2,-9999,1162043.3,15.37,-1,0.5611238363767643,0.9444704054740328,0,0.5666822432844196,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
1,199.006784,199.00697559806736,199.0070534581991,1521710.4,-9999,1283579.8,26.66,-1,-0.39124307599291014,0.9726076086099988,0,0.5835645651659992,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
2,199.00697,199.00716159778733,199.0070534581991,3577646.5,-9999,995805.1,65.35,-1,0.5433957558589968,0.947832028913382,0,0.5686992173480291,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
6,205.159679,205.15986133538772,205.15978887630908,1276953.4,-9999,931897.6,21.86,-1,0.35318362840247775,0.9776205511143968,0,0.586572330668638,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
11,215.001907,215.0020745187193,215.00196807776908,1133613.4,-9999,713661,18.95,-1,0.49506965527248303,0.9565024031029812,0,0.5739014418617886,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
26,233.15463,233.15477019128113,233.15470349587903,798770.8,-9999,937756.6,12.47,-1,0.2860564297811645,0.9852620485116488,0,0.5911572291069892,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
27,239.128813,239.1289441976378,239.12888267055905,2199276.5,-9999,667207.6,37.56,-1,0.25729672658086294,0.9880596640417568,0,0.5928357984250541,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
35,242.13972,242.13984666496384,242.13978170721907,1000008.5,-9999,807858.4,15.92,-1,0.26826548000870354,0.9870266855433848,0,0.5922160113260307,3,1.75,0.3333333333333333,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
36,242.176081,242.17620761022533,242.1761672165691,2465614.3,-9999,745279.8,42.18,-1,0.16679451450257762,0.994964742763885,0,0.596978845658331,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
41,245.045208,245.0453302909895,245.04554696782907,2072077.1,-9999,659114,34.99,-1,-0.8842308795632369,0.8677355811510458,0,0.5206413486906274,9,0.7692307692307693,0.38461538461538464,O5,de-protonated,0,-9999,C13 H10 O5,13,10,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
