Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,211.061173,211.0611729557558,211.06119703228907,886436.8,-9999,969819.6,14.38,-1,-0.1140737075473772,0.9976416279230712,0,0.5985849767538427,5,1.2,0.5,O5,de-protonated,0,-9999,C10 H12 O5,10,12,5,-9999,-9999,-9999,-9999,-9999
1,213.076861,213.07686095282932,213.07684709674908,1013686.8,-9999,558163.2,16.67,-1,0.06502855862972513,0.9992329997971332,0,0.59953979987828,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,-9999
2,215.056065,215.0560649499558,215.05611165185908,1051694.5,-9999,866788.1,17.3,-1,-0.21716147899208976,0.9914795483775056,0,0.5948877290265034,4,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,-9999,C9 H12 O6,9,12,6,-9999,-9999,-9999,-9999,-9999
3,215.092504,215.0925039499029,215.09249716120908,889203.8,-9999,810065.6,14.32,-1,0.03156174157334354,0.9998192673990012,0,0.5998915604394006,3,1.6,0.5,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,-9999
4,225.076798,225.0767979354072,225.07684709674908,1020605.7,-9999,853100.3,16.45,-1,-0.21842025295586076,0.9913809128448954,0,0.5948285477069372,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,-9999
5,227.056121,227.05612093253353,227.05611165185908,858661.3,-9999,535261.6,13.52,-1,0.04087392486417259,0.9996969036629302,0,0.5998181421977581,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,-9999
6,227.092495,227.09249493248075,227.09249716120908,1127915.4,-9999,545503.1,18.39,-1,-0.0098141874442825,0.9999825233282176,0,0.5999895139969305,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999
7,229.017579,229.0175789296858,229.01761814222908,865103,-9999,858523.1,13.58,-1,-0.1712206405306028,0.9946946813597168,0,0.59681680881583,5,1.1111111111111112,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H10 O5 S1,9,10,5,-9999,-9999,1,-9999,-9999
8,229.071732,229.07173192960715,229.0717617163191,1580120.3,-9999,603766.4,26.44,-1,-0.130032229687082,0.9969366980372651,0,0.5981620188223591,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,-9999
9,229.108123,229.10812292955436,229.1081472256691,1022942.4,-9999,766746.4,16.42,-1,-0.10604648950710706,0.9979615343498598,0,0.5987769206099158,3,1.6363636363636365,0.4545454545454546,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999
10,231.087397,231.08739692668073,231.0874117807791,940655.7,-9999,798874.4,14.88,-1,-0.0642791325276264,0.999250570032824,0,0.5995503420196944,3,1.6,0.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,-9999
11,233.045548,233.04554792383777,233.04554696782907,821313,-9999,1149977.3,12.73,-1,0.00410223974466493,0.9999969465188652,0,0.5999981679113191,8,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,-9999,C12 H10 O5,12,10,5,-9999,-9999,-9999,-9999,-9999
12,235.02479400000001,235.02479392096424,235.02481152293907,866648.8,-9999,897369.8,13.48,-1,-0.07489411317171378,0.9989827488101184,0,0.599389649286071,8,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,-9999,C11 H8 O6,11,8,6,-9999,-9999,-9999,-9999,-9999
13,237.040456,237.0404559180378,237.04046158739908,792857.1,-9999,667241.3,12.11,-1,-0.02391727238566293,0.9998962102206206,0,0.5999377261323723,7,0.9090909090909092,0.5454545454545454,O6,de-protonated,0,-9999,C11 H10 O6,11,10,6,-9999,-9999,-9999,-9999,-9999
14,237.076859,237.07685891798496,237.07684709674908,949055.4,-9999,782865.4,14.88,-1,0.04986246444305557,0.9995489721601956,0,0.5997293832961174,6,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,-9999
15,239.092492,239.09249191505853,239.09249716120908,1194273.1,-9999,699318.2,19.23,-1,-0.02194192880457696,0.999912645664998,0,0.5999475873989988,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999
16,239.128861,239.12886091500573,239.12888267055905,1043367.4,-9999,766102.6,16.55,-1,-0.0909783589367059,0.9984992652411432,0,0.5990995591446859,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999
17,241.071743,241.07174291218496,241.0717617163191,1605628.9,-9999,642913.6,26.42,-1,-0.0780022263704254,0.9988966123522508,0,0.5993379674113505,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,-9999
18,241.090368,241.09036791215792,241.0903891609291,1014464.2,-9999,673231.6,15.96,-1,-0.08813611884130908,0.9985915039233162,0,0.5991549023539897,4,1.5,0.25,S1 O3,de-protonated,0,-9999,C12 H18 O3 S1,12,18,3,-9999,-9999,1,-9999,-9999
19,241.108138,241.10813791213212,241.1081472256691,1255939.3,-9999,717102.8,20.24,-1,-0.03862804750084157,0.999729292335674,0,0.5998375754014043,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999
20,241.108375,241.10837491213175,241.1081472256691,830339.3,-9999,735735.1,12.71,-1,0.9443333428796428,0.8506030830041608,0,0.5103618498024964,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999
21,242.066953,242.06695291074007,242.06701068851908,836651.8,-9999,1017135,12.82,-1,-0.23868506014627788,0.98971601266733,0,0.5938296076003979,5,1.3,0.6,N1 O6,de-protonated,0,-9999,C10 H13 O6 N1,10,13,6,1,-9999,-9999,-9999,-9999
22,243.033267,243.0332669093371,243.03326820668903,3011797.3,-9999,729640.7,51.07,-1,-0.00533816611607069,0.99999482944843,0,0.599996897669058,5,1.2,0.5,S1 O5,de-protonated,0,-9999,C10 H12 O5 S1,10,12,5,-9999,-9999,1,-9999,-9999
23,243.05105,243.0510499093113,243.05102627142907,924120.4,-9999,589217.7,14.3,-1,0.09725481352246404,0.9982852397110208,0,0.5989711438266124,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999,-9999
24,243.087408,243.08740790925853,243.0874117807791,2308318.8,-9999,640434.2,38.68,-1,-0.01592645432996317,0.9999539762464668,0,0.59997238574788,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,-9999
25,243.123762,243.12376190920577,243.12379729012903,1167973.3,-9999,816362.5,18.59,-1,-0.14552636852557974,0.9961646672714238,0,0.5976988003628543,3,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,-9999
26,245.048916,245.04891590641068,245.0489182711491,2602550.3,-9999,666341.8,43.85,-1,-0.0096500667032185,0.9999831029538728,0,0.5999898617723237,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,-9999
27,245.06676,245.0667599063848,245.0666763358891,905273.4,-9999,600533.8,13.96,-1,0.34101125840264523,0.9791206285827188,0,0.5874723771496313,4,1.4,0.7,O7,de-protonated,0,-9999,C10 H14 O7,10,14,7,-9999,-9999,-9999,-9999,-9999
28,245.103067,245.1030669063321,245.1030618452391,1550399.8,-9999,778479.9,25.32,-1,0.02064883626384471,0.9999226379107582,0,0.5999535827464549,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,-9999
29,247.061201,247.0612009034892,247.06119703228907,896788.8,-9999,919343.4,13.74,-1,0.01566899275824267,0.9999554521945514,0,0.5999732713167308,8,0.9230769230769232,0.38461538461538464,O5,de-protonated,0,-9999,C13 H12 O5,13,12,5,-9999,-9999,-9999,-9999,-9999
31,249.04044,249.0404399006156,249.04046158739908,1545195,-9999,780439.7,25.11,-1,-0.08708136565305714,0.9986249910021616,0,0.599174994601297,8,0.8333333333333334,0.5,O6,de-protonated,0,-9999,C12 H10 O6,12,10,6,-9999,-9999,-9999,-9999,-9999
32,249.059051,249.0590509005886,249.0590890320091,1213038.1,-9999,739470.3,19.28,-1,-0.15310190302230245,0.9957558398383898,0,0.5974535039030339,7,1.0769230769230769,0.2307692307692308,S1 O3,de-protonated,0,-9999,C13 H14 O3 S1,13,14,3,-9999,-9999,1,-9999,-9999
33,249.076856,249.07685590056272,249.07684709674908,969777.3,-9999,788006.3,15.02,-1,0.03534577278121812,0.9997733375561084,0,0.599864002533665,7,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,-9999,C13 H14 O5,13,14,5,-9999,-9999,-9999,-9999,-9999
34,251.019737,251.01973689774195,251.01972614250903,878461.8,-9999,725527.7,13.35,-1,0.04284616614802651,0.9996669530712288,0,0.5998001718427373,8,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,-9999,C11 H8 O7,11,8,7,-9999,-9999,-9999,-9999,-9999
34,251.019737,251.01973689774195,251.0195639511791,878461.8,-9999,725527.7,13.35,-1,0.688976429300746,0.9174734760715652,0,0.5504840856429392,3,2.1666666666666665,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H13 O1 N4 P1 S2,6,13,1,4,1,2,-9999,-9999
35,251.092475,251.09247489763635,251.09249716120908,1170954.3,-9999,707356.9,18.45,-1,-0.08866681793709169,0.9985745028703552,0,0.599144701722213,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,-9999
36,253.071806,253.07180589476263,253.0717617163191,1585688.9,-9999,569270.3,25.69,-1,0.17456883879106966,0.9944857416680476,0,0.5966914450008286,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,-9999
