Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
8,279.014604,279.0146282387468,279.01464076207907,1083982.9,-9999,656590.7,16.78,-1,-0.04488414021931391,0.9996345228120596,0,0.5997807136872357,9,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,-9999,C12 H8 O8,12,8,8,-9999,-9999,-9999,-9999
8,279.014604,279.0146282387468,279.0144785707491,1083982.9,-9999,656590.7,16.78,-1,0.5364165992348087,0.9491290093130764,0,0.5694774055878459,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999
9,279.087412,279.08743622780787,279.08741178077906,925237.8,-9999,502696,14.02,-1,0.08759631489887913,0.9986086922424412,0,0.5991652153454647,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999
10,281.030219,281.03024293591517,281.0302908265391,1290507.8,-9999,751996.2,20.35,-1,-0.17041089695861017,0.9947446111783314,0,0.5968467667069988,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999
10,281.030219,281.03024293591517,281.0301286352091,1290507.8,-9999,751996.2,20.35,-1,0.40672047020082897,0.9704304711081913,0,0.5822582826649146,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999
11,281.066713,281.0667369304322,281.0666763358891,1214415.1,-9999,501454.4,19.03,-1,0.21558778834559,0.9916020720839972,0,0.5949612432503982,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
11,281.066713,281.0667369304322,281.06651414455905,1214415.1,-9999,501454.4,19.03,-1,0.7926446658194255,0.8922565366358087,0,0.5353539219814852,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
12,281.103053,281.1030769249724,281.1030618452391,1249810.5,-9999,538069.7,19.64,-1,0.05364485615091635,0.9994779686124992,0,0.5996867811674995,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
13,283.045914,283.04593763307156,283.0459408909991,1287749,-9999,507581.9,20.2,-1,-0.0115102428490647,0.9999759609344568,0,0.599985576560674,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999
13,283.045914,283.04593763307156,283.0457786996691,1287749,-9999,507581.9,20.2,-1,0.5615112975874587,0.9443958650421368,0,0.5666375190252821,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999
14,283.08229,283.08231362760637,283.0823264003491,1510984.3,-9999,537720.7,24.04,-1,-0.04512024070691331,0.9996306684299194,0,0.5997784010579517,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
15,283.118733,283.11875662213106,283.1187119096991,1393867.6,-9999,607547.7,22.03,-1,0.15792821210802888,0.9954846551790472,0,0.5972907931074283,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999
16,285.061577,285.0616003302328,285.06159095545905,1409339,-9999,503259.9,22.29,-1,0.03288683586698637,0.999803774521587,0,0.5998822647129521,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
17,285.097943,285.09796632476906,285.0979764648091,1502590.3,-9999,525948,23.9,-1,-0.03556686081210103,0.9997704934643258,0,0.5998622960785954,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
18,285.126088,285.1261113205405,285.1261197656691,4008960.8,-9999,532208.3,67.1,-1,-0.02961892314653572,0.9998408312547756,0,0.5999044987528653,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
19,287.077257,287.07728002739145,287.0772410199191,963438.3,-9999,565362.7,14.53,-1,0.13587796868976135,0.9966555503072492,0,0.5979933301843495,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999
20,291.014599,291.0146214358343,291.01464076207907,855366.1,-9999,467069.5,12.6,-1,-0.06640987115250631,0.9992000822281604,0,0.5995200493368963,10,0.6153846153846154,0.6153846153846154,O8,de-protonated,0,-9999,C13 H8 O8,13,8,8,-9999,-9999,-9999,-9999
20,291.014599,291.0146214358343,291.0144785707491,855366.1,-9999,467069.5,12.6,-1,0.49092088440598497,0.9572126237235116,0,0.574327574234107,5,1.625,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H13 O2 N4 P1 S2,8,13,2,4,1,2,-9999
21,291.050994,291.0510164303662,291.05102627142907,1340681.3,-9999,631632.1,20.88,-1,-0.03381215659217653,0.9997925781389616,0,0.5998755468833769,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
21,291.050994,291.0510164303662,291.0508640800991,1340681.3,-9999,631632.1,20.88,-1,0.5234489428379442,0.9514989254761084,0,0.5708993552856649,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
22,293.030306,293.03032813298887,293.0302908265391,972563.7,-9999,446055.8,14.6,-1,0.12731260534252029,0.9970633095984848,0,0.5982379857590908,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
22,293.030306,293.03032813298887,293.0301286352091,972563.7,-9999,446055.8,14.6,-1,0.6808097880240759,0.9193376415204249,0,0.5516025849122549,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
23,293.066637,293.06665912753044,293.0666763358891,1161398.8,-9999,539814.1,17.82,-1,-0.05871823733565436,0.9993745911722866,0,0.599624754703372,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999
23,293.066637,293.06665912753044,293.06651414455905,1161398.8,-9999,539814.1,17.82,-1,0.4947101234515921,0.9565641663082588,0,0.5739384997849554,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999
24,293.102996,293.10301812206774,293.1030618452391,1348025.9,-9999,551605.7,21,-1,-0.14917336954371288,0.995970418513712,0,0.5975822511082272,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
25,293.175877,293.17589911111793,293.1758328639391,1609024.1,-9999,499370.6,25.45,-1,0.2259639827362925,0.9907780658909944,0,0.5944668395345967,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
26,293.179216,293.1792381106162,293.17920416725906,908096.4,-9999,471699.6,13.5,-1,0.1157768241065328,0.997570767645231,0,0.5985424605871386,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
27,295.045922,295.04594383015717,295.0459408909991,1541984.1,-9999,587475.8,24.31,-1,0.00996169642232511,0.9999819940299404,0,0.5999891964179641,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
27,295.045922,295.04594383015717,295.0457786996691,1541984.1,-9999,587475.8,24.31,-1,0.5596775144960985,0.9447482486001804,0,0.5668489491601083,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
28,295.082309,295.08233082469025,295.0823264003491,1693411.3,-9999,536533.9,26.89,-1,0.01499358238337363,0.9999592098040928,0,0.5999755258824556,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
28,295.082309,295.08233082469025,295.0821642090191,1693411.3,-9999,536533.9,26.89,-1,0.5646416197630352,0.9437919784057496,0,0.5662751870434497,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
29,295.118669,295.1186908192274,295.1187119096991,1548134.4,-9999,595438.1,24.41,-1,-0.07146436602324005,0.999073742565074,0,0.5994442455390443,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
30,297.061558,297.0615795273224,297.06159095545905,1509515.9,-9999,557094.5,23.62,-1,-0.0384705966471517,0.9997314943923072,0,0.5998388966353844,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999
30,297.061558,297.0615795273224,297.06142876412906,1509515.9,-9999,557094.5,23.62,-1,0.5075152098123811,0.954339267490789,0,0.5726035604944734,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999
31,297.097957,297.09797852185375,297.0979764648091,2323727,-9999,515595,37.43,-1,0.00692379215769487,0.9999913015877946,0,0.5999947809526768,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
32,297.134395,297.1344165163792,297.13436197415905,1104402.1,-9999,543414.3,16.75,-1,0.18356079646544793,0.9939048167212302,0,0.5963428900327381,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999
33,297.153018,297.1530395135812,297.1529894187691,1790483.6,-9999,552300,28.39,-1,0.16858256139239955,0.9948564872141517,0,0.5969138923284909,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
34,299.040841,299.0408622299494,299.0408555105691,1098548.3,-9999,630356.6,16.64,-1,0.02246977365684608,0.999908392436868,0,0.5999450354621209,7,1,0.75,O9,de-protonated,0,-9999,C12 H12 O9,12,12,9,-9999,-9999,-9999,-9999
34,299.040841,299.0408622299494,299.0406933192391,1098548.3,-9999,630356.6,16.64,-1,0.5648418897576384,0.9437532422089784,0,0.566251945325387,2,2.4285714285714284,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H17 O3 N4 P1 S2,7,17,3,4,1,2,-9999
35,299.07727,299.07729122447626,299.0772410199191,2150839.3,-9999,565138.7,34.5,-1,0.1678648532335669,0.9949000774137244,0,0.5969400464482346,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
36,299.113676,299.1136972190065,299.1136265292691,1400250.5,-9999,508116.6,21.76,-1,0.23633071563210611,0.9899168694663782,0,0.593950121679827,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999
37,300.998903,300.99892393576476,300.9989906976191,922458.9,-9999,638404.8,13.58,-1,-0.2218009242249994,0.991113236731459,0,0.5946679420388754,12,0.42857142857142855,0.5714285714285714,O8,de-protonated,0,-9999,C14 H6 O8,14,6,8,-9999,-9999,-9999,-9999
37,300.998903,300.99892393576476,300.9988285062891,922458.9,-9999,638404.8,13.58,-1,0.31704268132021474,0.9819268076537456,0,0.5891560845922473,7,1.2222222222222223,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H11 O2 N4 P1 S2,9,11,2,4,1,2,-9999
38,301.056484,301.0565049271137,301.0565055750291,1013855.9,-9999,534445,15.12,-1,-0.00215213898450473,0.999999159584072,0,0.5999994957504432,6,1.1666666666666667,0.75,O9,de-protonated,0,-9999,C12 H14 O9,12,14,9,-9999,-9999,-9999,-9999
39,301.092883,301.09290392164496,301.0928910843791,1165859,-9999,491042.3,17.68,-1,0.04263556604110709,0.999670218511726,0,0.5998021311070355,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999
40,303.051038,303.05105862744637,303.05102627142907,960906.2,-9999,603602,14.22,-1,0.1067675556100481,0.9979337476512242,0,0.5987602485907345,10,0.8,0.4666666666666667,O7,de-protonated,0,-9999,C15 H12 O7,15,12,7,-9999,-9999,-9999,-9999
40,303.051038,303.05105862744637,303.0508640800991,960906.2,-9999,603602,14.22,-1,0.6419626879535892,0.9279495391106524,0,0.5567697234663914,5,1.7,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H17 O1 N4 P1 S2,10,17,1,4,1,2,-9999
41,305.03026,305.0302803300826,305.0302908265391,1665716.1,-9999,547783.2,26.11,-1,-0.03441119403861933,0.9997851641976666,0,0.5998710985186,10,0.7142857142857143,0.5714285714285714,O8,de-protonated,0,-9999,C14 H10 O8,14,10,8,-9999,-9999,-9999,-9999
41,305.03026,305.0302803300826,305.0301286352091,1665716.1,-9999,547783.2,26.11,-1,0.49731111528175415,0.956116425958502,0,0.5736698555751012,5,1.6666666666666667,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H15 O2 N4 P1 S2,9,15,2,4,1,2,-9999
42,305.066673,305.0666933246117,305.0666763358891,1056823.4,-9999,517881.7,15.84,-1,0.05568855577649489,0.9994374468603068,0,0.5996624681161841,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999
42,305.066673,305.0666933246117,305.0665141445591,1056823.4,-9999,517881.7,15.84,-1,0.5873474940850962,0.93932322375104,0,0.563593934250624,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999
43,305.103016,305.1030363191515,305.1030618452391,1120186.5,-9999,744578.4,16.91,-1,-0.08366381983532875,0.9987307316733608,0,0.5992384390040165,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999
44,307.009482,307.00950203271873,307.0095553816491,837215.5,-9999,581125.2,12.06,-1,-0.17376960884613177,0.9945359801511584,0,0.596721588090695,10,0.6153846153846154,0.6923076923076923,O9,de-protonated,0,-9999,C13 H8 O9,13,8,9,-9999,-9999,-9999,-9999
44,307.009482,307.00950203271873,307.00939319031903,837215.5,-9999,581125.2,12.06,-1,0.35452465661230737,0.9774522143594072,0,0.5864713286156443,5,1.625,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H13 O3 N4 P1 S2,8,13,3,4,1,2,-9999
45,307.045943,307.04596302724076,307.0459408909991,1861218.6,-9999,606464,29.24,-1,0.07209423325418614,0.9990573507880628,0,0.5994344104728376,9,0.8571428571428571,0.5714285714285714,O8,de-protonated,0,-9999,C14 H12 O8,14,12,8,-9999,-9999,-9999,-9999
45,307.045943,307.04596302724076,307.0457786996691,1861218.6,-9999,606464,29.24,-1,0.6003260245243252,0.9366997043235664,0,0.5620198225941397,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999
46,307.082313,307.08233302177644,307.0823264003491,2053733.9,-9999,608441.3,32.47,-1,0.02156238503792871,0.9999156414505797,0,0.5999493848703477,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
46,307.082313,307.08233302177644,307.0821642090191,2053733.9,-9999,608441.3,32.47,-1,0.5497315605626777,0.9466416509444772,0,0.5679849905666864,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
47,307.11873,307.11875001630506,307.1187119096991,1274345,-9999,556557.5,19.39,-1,0.12407777353426566,0.9972104422164048,0,0.5983262653298428,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999
48,309.025167,309.0251867298767,309.02520544610906,1354767.8,-9999,560503.6,20.74,-1,-0.06056539093134216,0.99933463744503,0,0.599600782467018,9,0.7692307692307693,0.6923076923076923,O9,de-protonated,0,-9999,C13 H10 O9,13,10,9,-9999,-9999,-9999,-9999
48,309.025167,309.0251867298767,309.02504325477906,1354767.8,-9999,560503.6,20.74,-1,0.4642830759111965,0.9616421754807738,0,0.5769853052884643,4,1.875,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S2,8,15,3,4,1,2,-9999
49,309.061581,309.0616007244057,309.06159095545905,1963794.9,-9999,545353.8,30.95,-1,0.03160841379245973,0.9998187325322404,0,0.5998912395193442,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999
49,309.061581,309.0616007244057,309.06142876412906,1963794.9,-9999,545353.8,30.95,-1,0.5563951390935775,0.9453764443430032,0,0.5672258666058019,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
50,309.097978,309.09799771893734,309.0979764648091,2686486,-9999,512505.8,43.08,-1,0.06876178379150655,0.9991424453326596,0,0.5994854671995958,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
50,309.097978,309.09799771893734,309.09781427347906,2686486,-9999,512505.8,43.08,-1,0.5934867534003456,0.9380884476882972,0,0.5628530686129783,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
51,309.134302,309.1343217134799,309.13436197415905,1329689.3,-9999,604250.8,20.32,-1,-0.13023682938265682,0.9969270653638044,0,0.5981562392182826,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999
52,311.040863,311.0408824270329,311.0408555105691,1832642.1,-9999,591348.5,28.75,-1,0.08653674696730383,0.9986421245599092,0,0.5991852747359455,8,0.9230769230769232,0.6923076923076923,O9,de-protonated,0,-9999,C13 H12 O9,13,12,9,-9999,-9999,-9999,-9999
52,311.040863,311.0408824270329,311.0406933192391,1832642.1,-9999,591348.5,28.75,-1,0.6079840929595692,0.9351283022332124,0,0.5610769813399274,3,2.125,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H17 O3 N4 P1 S2,8,17,3,4,1,2,-9999
53,311.077208,311.07722742157233,311.0772410199191,3190469.3,-9999,569941,51.53,-1,-0.04371373074359941,0.9996533315768386,0,0.5997919989461031,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
53,311.077208,311.07722742157233,311.0770788285891,3190469.3,-9999,569941,51.53,-1,0.4776725556140157,0.959443988479707,0,0.5756663930878242,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
54,311.11363,311.1136494161002,311.1136265292691,2817480.5,-9999,517066.5,45.27,-1,0.07356421952200119,0.9990185371115814,0,0.5994111222669488,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999
54,311.11363,311.1136494161002,311.1134643379391,2817480.5,-9999,517066.5,45.27,-1,0.5948895895699644,0.9378047257717746,0,0.5626828354630647,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999
56,311.168631,311.1686504078367,311.16863948322913,7928525.5,-9999,527176.1,130.99,-1,0.03510831810556943,0.999518210866162,0.9974360132322958,0.9986853318126154,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999
61,311.937298,311.93731729235003,311.93733319083907,2381074.3,-9999,654187.5,37.72,-1,-0.05096693260924684,0.9995287748334988,0,0.5997172649000992,10,0.4,0.7,N1 S1 P1 O7,de-protonated,0,-9999,C10 H4 O7 N1 P1 S1,10,4,7,1,1,1,-9999
62,312.171995,312.1720142570885,312.17199431829914,1486375.4,-9999,503297.4,22.81,-1,0.06387116630369369,0.9992600492860462,0.9974360132322958,0.998530434864546,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,56,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1
62,312.171995,312.1720142570885,312.1717505413991,1486375.4,-9999,503297.4,22.81,-1,0.8447775590087676,0.8785427622747857,0,0.5271256573648714,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999
63,313.056509,313.0565281241967,313.0565055750291,2483831.3,-9999,590412.2,39.43,-1,0.07202906557208422,0.999059053382014,0,0.5994354320292085,7,1.0769230769230769,0.6923076923076923,O9,de-protonated,0,-9999,C13 H14 O9,13,14,9,-9999,-9999,-9999,-9999
63,313.056509,313.0565281241967,313.056343383699,2483831.3,-9999,590412.2,39.43,-1,0.5901190043815575,0.9387671846016268,0,0.5632603107609759,2,2.375,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H19 O3 N4 P1 S2,8,19,3,4,1,2,-9999
64,313.092889,313.09290811873086,313.0928910843791,3167098.5,-9999,536004.3,50.83,-1,0.05440670237991624,0.9994630399064068,0,0.5996778239438441,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999
65,313.129276,313.12929511326394,313.12927659372906,1898877.8,-9999,602883.1,29.68,-1,0.05914341538984483,0.9993655041096,0,0.59961930246576,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999
66,315.035731,315.03574982683284,315.03577013013904,1137067.9,-9999,591533.4,16.98,-1,-0.06444762190764426,0.9992466375328338,0,0.5995479825197003,7,1,0.8333333333333334,O10,de-protonated,0,-9999,C12 H12 O10,12,12,10,-9999,-9999,-9999,-9999
66,315.035731,315.03574982683284,315.03560793880905,1137067.9,-9999,591533.4,16.98,-1,0.4503872585039028,0.9638625023304064,0,0.5783175013982439,2,2.4285714285714284,0.5714285714285714,N4 S2 P1 O4,de-protonated,0,-9999,C7 H17 O4 N4 P1 S2,7,17,4,4,1,2,-9999
67,315.072129,315.07214782136435,315.0721556394891,2084143.3,-9999,599401.9,32.77,-1,-0.02481375965224503,0.9998882841714228,0,0.5999329705028537,6,1.2307692307692308,0.6923076923076923,O9,de-protonated,0,-9999,C13 H16 O9,13,16,9,-9999,-9999,-9999,-9999
68,315.108515,315.1085338158976,315.10854114883904,1775154.5,-9999,530487.2,27.62,-1,-0.02327116050093089,0.9999017418520602,0,0.599941045111236,5,1.4285714285714286,0.5714285714285714,O8,de-protonated,0,-9999,C14 H20 O8,14,20,8,-9999,-9999,-9999,-9999
69,317.030249,317.03026752717096,317.0302908265391,1218533.3,-9999,632061.4,18.33,-1,-0.07349256147479387,0.9990204473070666,0,0.59941226838424,11,0.6666666666666666,0.5333333333333333,O8,de-protonated,0,-9999,C15 H10 O8,15,10,8,-9999,-9999,-9999,-9999
69,317.030249,317.03026752717096,317.03012863520905,1218533.3,-9999,632061.4,18.33,-1,0.4381033515906611,0.9657731841536874,0,0.5794639104922125,6,1.5,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H15 O2 N4 P1 S2,10,15,2,4,1,2,-9999
70,317.06668,317.0666985216975,317.0666763358891,1044584.8,-9999,584533.9,15.43,-1,0.06997205969739331,0.9991120055584164,0,0.5994672033350499,10,0.875,0.4375,O7,de-protonated,0,-9999,C16 H14 O7,16,14,7,-9999,-9999,-9999,-9999
