Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
7,241.069217,241.06935224775427,241.0692597928691,837348.8,-9999,816890.1,12.96,-1,0.38352001098062166,0.973664148459694,0,0.5841984890758164,9,0.9333333333333332,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H14 O1 S1,15,14,1,-9999,-9999,1,-9999,N/A
12,243.048515,243.04864735783187,243.04852434797905,934319.9,-9999,928486.3,14.63,-1,0.5061123211670968,0.9545855390442136,0,0.5727513234265281,9,0.8571428571428571,0.14285714285714285,S1 O2,de-protonated,0,-9999,C14 H12 O2 S1,14,12,2,-9999,-9999,1,-9999,N/A
21,253.069321,253.0694387267092,253.0692597928691,799481.4,-9999,1062271.7,12.11,-1,0.7070548207419062,0.9132816018140856,0,0.5479689610884514,10,0.875,0.0625,S1 O1,de-protonated,0,-9999,C16 H14 O1 S1,16,14,1,-9999,-9999,1,-9999,N/A
26,255.085029,255.0851437836255,255.08490985732908,1024937.3,-9999,632910.3,16.01,-1,0.9170526651776484,0.8584767074969673,0,0.5150860244981803,9,1,0.0625,S1 O1,de-protonated,0,-9999,C16 H16 O1 S1,16,16,1,-9999,-9999,1,-9999,N/A
31,257.064282,257.06439389376885,257.0641744124391,1214283,-9999,910310.1,19.33,-1,0.8537997573490785,0.8761032065323335,0,0.5256619239194001,9,0.9333333333333332,0.13333333333333333,S1 O2,de-protonated,0,-9999,C15 H14 O2 S1,15,14,2,-9999,-9999,1,-9999,N/A
33,257.100645,257.1007568406761,257.1005599217891,923088.3,-9999,998776,14.21,-1,0.7659216575543689,0.8990250964715593,0,0.5394150578829355,8,1.125,0.0625,S1 O1,de-protonated,0,-9999,C16 H18 O1 S1,16,18,1,-9999,-9999,1,-9999,N/A
37,259.079933,259.08004195076836,259.0798244768991,812136.6,-9999,1089574.6,12.18,-1,0.8394087409518471,0.8799853487860398,0,0.5279912092716239,8,1.0666666666666669,0.13333333333333333,S1 O2,de-protonated,0,-9999,C15 H16 O2 S1,15,16,2,-9999,-9999,1,-9999,N/A
50,269.046683,269.0467773985715,269.0468843783491,1004516.4,-9999,745714.9,15.18,-1,-0.39762503779625014,0.9717195293188856,0,0.5830317175913313,16,0.375,0.0625,N4 O1,de-protonated,0,-9999,C16 H6 O1 N4,16,6,1,4,-9999,-9999,-9999,N/A
56,269.129566,269.1296602775562,269.1295513758191,1313262.3,-9999,572187.8,20.46,-1,0.40464429308432787,0.9707271353280904,0,0.5824362811968543,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,N/A
60,271.062338,271.0624294555652,271.06253444280907,2569424,-9999,715249.7,41.92,-1,-0.38731742865218977,0.9731471385765073,0,0.5838882831459044,15,0.5,0.0625,N4 O1,de-protonated,0,-9999,C16 H8 O1 N4,16,8,1,4,-9999,-9999,-9999,N/A
