Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,33S,34S
22,288.995275,288.9954591958371,288.9954572029691,1068502.5,-9999,654945.8,16.26,-1,0.00689584549530352,0.9999913716649832,0,0.5999948229989899,11,0.6363636363636364,0.18181818181818185,N4 S1 P1 O2,de-protonated,0,-9999,C11 H7 O2 N4 P1 S1,11,7,2,4,1,1,-9999,N/A,-9999,N/A
23,291.095368,291.09555136908455,291.0954917979391,1175959.6,-9999,604464.7,17.99,-1,0.2046446858478927,0.9924298284613092,0,0.5954578970767854,3,2,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H20 O2 N4 S2,10,20,2,4,-9999,2,-9999,N/A,-9999,N/A
24,291.131651,291.13183435480084,291.1318773072891,850970.9,-9999,643000,12.47,-1,-0.14753619090615444,0.9960582089115422,0,0.5976349253469253,2,2.1818181818181817,0.09090909090909093,N4 S2 O1,de-protonated,0,-9999,C11 H24 O1 N4 S2,11,24,1,4,-9999,2,-9999,N/A,-9999,N/A
25,291.217624,291.2178073209555,291.2176976768891,977570.8,-9999,602971.1,14.62,-1,0.3765020714312354,0.9746069255383648,0,0.584764155323019,0,2.1333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H32 O5,15,32,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A
26,293.074674,293.0748565898827,293.07475635304905,1185357.4,-9999,681473.5,18.15,-1,0.3420179714319909,0.9789984745201183,0,0.587399084712071,3,2,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H18 O3 N4 S2,9,18,3,4,-9999,2,-9999,N/A,-9999,N/A
27,293.11104,293.11122257556633,293.11114186239905,2519888.8,-9999,546750.6,40.82,-1,0.27536710739073916,0.9863355010593668,0,0.59180130063562,2,2.2,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H22 O2 N4 S2,10,22,2,4,-9999,2,-9999,N/A,-9999,N/A
29,293.182227,293.18240954754185,293.1821953480591,1008727.3,-9999,943244.7,15.15,-1,0.7306019469799596,0.9076889405910652,0,0.544613364354639,0,2.3846153846153846,0.07692307692307693,N2 S1 P1 O1,de-protonated,0,-9999,C13 H31 O1 N2 P1 S1,13,31,1,2,1,1,-9999,N/A,-9999,N/A
30,293.182896,293.1830785472785,293.18304350122906,3282775.3,-9999,583022.6,53.78,-1,0.1195364132551777,0.9974106462256328,0,0.5984463877353796,1,2.363636363636364,0.4545454545454546,N4 O5,de-protonated,0,-9999,C11 H26 O5 N4,11,26,5,4,-9999,-9999,-9999,N/A,-9999,N/A
32,293.187168,293.18735054559664,293.1870662532291,2256215.8,-9999,551143.6,36.34,-1,0.9696620358670962,0.8431536070855499,0,0.5058921642513299,5,1.625,0.1875,N2 O3,de-protonated,0,-9999,C16 H26 O3 N2,16,26,3,2,-9999,-9999,-9999,N/A,-9999,N/A
34,295.053944,295.054125810695,295.0540209081591,985219.6,-9999,655809.3,14.75,-1,0.3555367100992253,0.9773247700646024,0,0.5863948620387615,3,2,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H16 O4 N4 S2,8,16,4,4,-9999,2,-9999,N/A,-9999,N/A
35,295.090338,295.0905197963676,295.0904064175091,2374663,-9999,539206.9,38.35,-1,0.38421736532565615,0.9735695665435627,0,0.5841417399261377,2,2.2222222222222223,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H20 O3 N4 S2,9,20,3,4,-9999,2,-9999,N/A,-9999,N/A
36,295.126734,295.1269157820394,295.1267919268591,3178506.3,-9999,578972.3,52.01,-1,0.41966769443511215,0.968548306900784,0,0.5811289841404704,1,2.4,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H24 O2 N4 S2,10,24,2,4,-9999,2,-9999,N/A,-9999,N/A
37,297.069628,297.0698090171721,297.06967097261906,1575102,-9999,634366.6,24.61,-1,0.4646874672858119,0.9615766279470238,0,0.5769459767682142,2,2.25,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H18 O4 N4 S2,8,18,4,4,-9999,2,-9999,N/A,-9999,N/A
38,297.105986,297.10616700285885,297.10605648196906,3677377.5,-9999,531430.9,60.11,-1,0.37199137270983185,0.9752041645618994,0,0.5851224987371396,1,2.4444444444444446,0.3333333333333333,N4 S2 O3,de-protonated,0,-9999,C9 H22 O3 N4 S2,9,22,3,4,-9999,2,-9999,N/A,-9999,N/A
42,299.085268,299.08544822366645,299.0853210370791,2561146,-9999,550253.1,41.26,-1,0.42525185424712697,0.9677194826988326,0,0.5806316896192996,1,2.5,0.5,N4 S2 O4,de-protonated,0,-9999,C8 H20 O4 N4 S2,8,20,4,4,-9999,2,-9999,N/A,-9999,N/A
46,303.010975,303.0111536782166,303.0111072674291,2499566.5,-9999,534526.6,39.97,-1,0.15316530113035626,0.9957523316515342,0,0.5974513989909205,11,0.75,0.16666666666666666,N4 S1 P1 O2,de-protonated,0,-9999,C12 H9 O2 N4 P1 S1,12,9,2,4,1,1,-9999,N/A,-9999,N/A
47,303.13188,303.13205863061944,303.1318773072891,918266.3,-9999,608832.4,13.43,-1,0.5981664877252661,0.9371397037666792,0,0.5622838222600075,3,2,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H24 O1 N4 S2,12,24,1,4,-9999,2,-9999,N/A,-9999,N/A
48,305.074805,305.07498286573986,305.07475635304905,1233591,-9999,515300,18.72,-1,0.7424825754488036,0.9048110878266792,0,0.5428866526960074,4,1.8,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H18 O3 N4 S2,10,18,3,4,-9999,2,-9999,N/A,-9999,N/A
49,305.111149,305.1113268514321,305.11114186239905,1647290.6,-9999,558489.1,25.66,-1,0.6063004842891222,0.9354752524918796,0,0.5612851514951277,3,2,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H22 O2 N4 S2,11,22,2,4,-9999,2,-9999,N/A,-9999,N/A
51,307.054086,307.0542630865478,307.0540209081591,861738.9,-9999,374607.3,12.4,-1,0.7887159008265597,0.8932629475469117,0,0.535957768528147,4,1.7777777777777777,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H16 O4 N4 S2,9,16,4,4,-9999,2,-9999,N/A,-9999,N/A
52,307.090432,307.0906090722394,307.0904064175091,2789502.5,-9999,587554.1,44.54,-1,0.6599187928132633,0.9240218145150892,0,0.5544130887090535,3,2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H20 O3 N4 S2,10,20,3,4,-9999,2,-9999,N/A,-9999,N/A
53,307.12683,307.12700705791036,307.1267919268591,2591618.3,-9999,580642.2,41.24,-1,0.7004633165590851,0.9148203326963606,0,0.5488921996178163,2,2.1818181818181817,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H24 O2 N4 S2,11,24,2,4,-9999,2,-9999,N/A,-9999,N/A
54,307.163193,307.1633700435952,307.1631774362091,988677.8,-9999,629392.5,14.51,-1,0.6270523300318986,0.93114092087223,0,0.5586845525233379,1,2.3333333333333335,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H28 O1 N4 S2,12,28,1,4,-9999,2,-9999,N/A,-9999,N/A
56,309.033357,309.0335333073598,309.03328546326907,1004738.9,-9999,610277.5,14.78,-1,0.8019980448093051,0.8898450328721061,0,0.5339070197232637,4,1.75,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H14 O5 N4 S2,8,14,5,4,-9999,2,-9999,N/A,-9999,N/A
57,309.069734,309.0699102930391,309.06967097261906,1980998.6,-9999,556415,31.06,-1,0.7743251521716533,0.8969161478410365,0,0.5381496887046219,3,2,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H18 O4 N4 S2,9,18,4,4,-9999,2,-9999,N/A,-9999,N/A
58,309.106102,309.10627827872196,309.106056481969,5651786.5,-9999,532776.6,92.27,-1,0.717542566061413,0.910809056487902,0,0.5464854338927412,2,2.2,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H22 O3 N4 S2,10,22,3,4,-9999,2,-9999,N/A,-9999,N/A
59,309.142481,309.14265726440044,309.1424419913191,2194766,-9999,537730.2,34.62,-1,0.6963556344349356,0.915773244429111,0,0.5494639466574666,1,2.363636363636364,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H26 O2 N4 S2,11,26,2,4,-9999,2,-9999,N/A,-9999,N/A
60,309.178854,309.1790302500813,309.17882750066906,2072145.8,-9999,553216.6,32.58,-1,0.655767453114907,0.9249380178762562,0,0.5549628107257537,0,2.5,0.08333333333333333,N4 S2 O1,de-protonated,0,-9999,C12 H30 O1 N4 S2,12,30,1,4,-9999,2,-9999,N/A,-9999,N/A
62,311.049029,311.0492045138416,311.04893552772904,1170963.3,-9999,608442.8,17.55,-1,0.8647710434182686,0.873111001334482,0,0.5238666008006893,3,2,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H16 O5 N4 S2,8,16,5,4,-9999,2,-9999,N/A,-9999,N/A
63,311.085403,311.085578499522,311.08532103707904,4040215,-9999,551836.8,65.39,-1,0.8276264598456881,0.8831271416252333,0,0.5298762849751399,2,2.2222222222222223,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H20 O4 N4 S2,9,20,4,4,-9999,2,-9999,N/A,-9999,N/A
64,311.120712,311.12088748562184,311.1206404620691,892698.8,-9999,752821.5,12.91,-1,0.7939799569849606,0.8919136028615086,0,0.5351481617169052,10,1.105263157894737,0.10526315789473684,P1 O2,de-protonated,0,-9999,C19 H21 O2 P1,19,21,2,-9999,1,-9999,-9999,N/A,-9999,N/A
64,311.120712,311.12088748562184,311.12083716655906,892698.8,-9999,752821.5,12.91,-1,0.1617347884439425,0.995264885704313,0,0.5971589314225878,2,2.2222222222222223,0.8888888888888888,N4 O8,de-protonated,0,-9999,C9 H20 O8 N4,9,20,8,4,-9999,-9999,-9999,N/A,-9999,N/A
65,311.121786,311.121961485199,311.12170654642904,6204955,-9999,514060.8,101.49,-1,0.8194181395630954,0.8852961913318187,0,0.5311777147990911,1,2.4,0.3,N4 S2 O3,de-protonated,0,-9999,C10 H24 O3 N4 S2,10,24,3,4,-9999,2,-9999,N/A,-9999,N/A
67,311.174015,311.1741904646378,311.17413258747905,1231904.4,-9999,523388.4,18.56,-1,0.18599604743181755,0.993742528074685,0,0.596245516844811,0,2.4166666666666665,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H29 O5 N2 P1,12,29,5,2,1,-9999,-9999,N/A,-9999,N/A
72,313.064671,313.06484572033514,313.0645855921891,2122473.3,-9999,574123.4,33.19,-1,0.8309088860209557,0.8822552103077996,0,0.5293531261846798,2,2.25,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H18 O5 N4 S2,8,18,5,4,-9999,2,-9999,N/A,-9999,N/A
73,313.101048,313.1012227060144,313.1009711015391,4944621,-9999,523415.4,79.94,-1,0.8035889332020012,0.8894327064927533,0,0.5336596238956519,1,2.4444444444444446,0.4444444444444444,N4 S2 O4,de-protonated,0,-9999,C9 H22 O4 N4 S2,9,22,4,4,-9999,2,-9999,N/A,-9999,N/A
75,313.172465,313.1726396778994,313.1726760358791,859124.8,-9999,536020.8,12.26,-1,-0.11609563182709416,0.997557387136614,0,0.5985344322819685,8,1.35,0.05,P1 O1,de-protonated,0,-9999,C20 H27 O1 P1,20,27,1,-9999,1,-9999,-9999,N/A,-9999,N/A
76,315.080288,315.0804619268386,315.0802356566491,2055364.9,-9999,544810.9,32.08,-1,0.7181351411301552,0.9106684685758464,0,0.5464010811455078,1,2.5,0.625,N4 S2 O5,de-protonated,0,-9999,C8 H20 O5 N4 S2,8,20,5,4,-9999,2,-9999,N/A,-9999,N/A
79,317.074816,317.0749891416442,317.07475635304905,977892.8,-9999,471205.9,14.22,-1,0.7341757440212389,0.9068271807871447,0,0.5440963084722868,5,1.6363636363636365,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H18 O3 N4 S2,11,18,3,4,-9999,2,-9999,N/A,-9999,N/A
81,317.147628,317.14780111298,317.1475273717491,3482797,-9999,570172.1,55.34,-1,0.8631353148718698,0.8735588858951112,0,0.5241353315370667,3,2,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H26 O1 N4 S2,13,26,1,4,-9999,2,-9999,N/A,-9999,N/A
82,319.054158,319.0543303624282,319.05402090815903,1285129.8,-9999,596552.2,19.18,-1,0.9699118295454396,0.8430794881441281,0,0.5058476928864769,5,1.6,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H16 O4 N4 S2,10,16,4,4,-9999,2,-9999,N/A,-9999,N/A
83,319.090536,319.0907083481071,319.0904064175091,2103950,-9999,571855.2,32.65,-1,0.9462227379921744,0.8500519551009004,0,0.5100311730605402,4,1.818181818181818,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H20 O3 N4 S2,11,20,3,4,-9999,2,-9999,N/A,-9999,N/A
84,319.126866,319.12703833380493,319.1267919268591,2397330.3,-9999,551213.8,37.48,-1,0.772128671367696,0.8974691207853588,0,0.53848147247121525,3,2,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H24 O2 N4 S2,12,24,2,4,-9999,2,-9999,N/A,-9999,N/A
85,319.16327,319.16344231947363,319.1631774362091,1052950.6,-9999,636388.7,15.36,-1,0.829930528568072,0.8825153683674624,0,0.5295092210204774,2,2.1538461538461537,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H28 O1 N4 S2,13,28,1,4,-9999,2,-9999,N/A,-9999,N/A
86,319.249113,319.2492852856795,319.2489978058091,1624224.8,-9999,573950.8,24.76,-1,0.9004879337760759,0.8631793033275172,0,0.5179075819965103,0,2.1176470588235294,0.29411764705882354,O5,de-protonated,0,-9999,C17 H36 O5,17,36,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A
90,321.106188,321.1063595545968,321.106056481969,3913343,-9999,506817.4,62.42,-1,0.9438396494526358,0.8507469683737118,0,0.5104481810242271,3,2,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H22 O3 N4 S2,11,22,3,4,-9999,2,-9999,N/A,-9999,N/A
91,321.142576,321.1427475402718,321.1424419913191,2727555.3,-9999,525054.7,42.91,-1,0.9514436982315222,0.8485251653086324,0,0.5091150991851794,2,2.1666666666666665,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H26 O2 N4 S2,12,26,2,4,-9999,2,-9999,N/A,-9999,N/A
92,321.178961,321.179132525948,321.17882750066906,970247.8,-9999,599307.5,13.99,-1,0.949705437600075,0.8490341208544455,0,0.5094204725126673,1,2.3076923076923075,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H30 O1 N4 S2,13,30,1,4,-9999,2,-9999,N/A,-9999,N/A
93,323.049132,323.0493027897097,323.0495869764091,1438318.9,-9999,530346.1,21.41,-1,-0.8796999310504108,0.8689948743269148,0,0.5213969245961488,13,0.7058823529411765,0.17647058823529413,N2 S1 O3,de-protonated,0,-9999,C17 H12 O3 N2 S1,17,12,3,2,-9999,1,-9999,N/A,-9999,N/A
94,323.08543,323.0856007754201,323.08532103707904,4744563.5,-9999,500195,75.11,-1,0.8658342637790984,0.8728195459331667,0,0.5236917275599,3,2,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H20 O4 N4 S2,10,20,4,4,-9999,2,-9999,N/A,-9999,N/A
95,323.120694,323.12086476153763,323.1206404620691,908151.9,-9999,707413.7,12.8,-1,0.6941663281144177,0.9162792393017828,0,0.5497675435810697,11,1.05,0.1,P1 O2,de-protonated,0,-9999,C20 H21 O2 P1,20,21,2,-9999,1,-9999,-9999,N/A,-9999,N/A
95,323.120694,323.12086476153763,323.12083716655906,908151.9,-9999,707413.7,12.8,-1,0.08540142077478519,0.9986774969456792,0,0.5992064981674076,3,2,0.8,N4 O8,de-protonated,0,-9999,C10 H20 O8 N4,10,20,8,4,-9999,-9999,-9999,N/A,-9999,N/A
99,325.064718,325.0648879962254,325.0645855921891,2904176.3,-9999,492599.4,45.21,-1,0.9302890863862124,0.8546762394769298,0,0.5128057436861578,3,2,0.5555555555555556,N4 S2 O5,de-protonated,0,-9999,C9 H18 O5 N4 S2,9,18,5,4,-9999,2,-9999,N/A,-9999,N/A
100,325.099992,325.1001619823389,325.0999050171791,1164404.9,-9999,685187.9,16.96,-1,0.7904190552709182,0.8928271342644782,0,0.5356962805586869,11,1,0.15789473684210523,P1 O3,de-protonated,0,-9999,C19 H19 O3 P1,19,19,3,-9999,1,-9999,-9999,N/A,-9999,N/A
101,325.101147,325.1013169818842,325.10162255021913,8779381,-9999,516640.6,140.63,-1,-0.9399163637262696,0.851314384541586,0.9505924211506792,0.8910255991852234,11,1,0.1111111111111111,N2 S1 O2,de-protonated,0,-9999,C18 H18 O2 N2 S1,18,18,2,2,-9999,1,-9999,N/A,-9999,N/A
102,325.137473,325.1376429675836,325.13735661088907,5384826,-9999,518737.2,85.5,-1,0.8807252956149801,0.8687102999386366,0,0.5212261799631819,1,2.363636363636364,0.2727272727272727,N4 S2 O3,de-protonated,0,-9999,C11 H26 O3 N4 S2,11,26,3,4,-9999,2,-9999,N/A,-9999,N/A
103,325.173888,325.17405795324794,325.17374212023907,1470590.5,-9999,634922.1,21.93,-1,0.971274638629089,0.8426748932514508,0,0.5056049359508705,0,2.5,0.16666666666666666,N4 S2 O2,de-protonated,0,-9999,C12 H30 O2 N4 S2,12,30,2,4,-9999,2,-9999,N/A,-9999,N/A
104,325.189525,325.18969494709205,325.1897826519391,1935488.5,-9999,541276.1,29.48,-1,-0.26970357530200545,0.986888138519696,0,0.5921328831118176,0,2.3846153846153846,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H31 O5 N2 P1,13,31,5,2,1,-9999,-9999,N/A,-9999,N/A
105,325.191415,325.19158494634803,325.1915001849791,3638400.8,-9999,513466.7,57.14,-1,0.2606506286442085,0.9877482741206612,0,0.5926489644723967,0,2.5,0.3333333333333333,N4 S1 O4,de-protonated,0,-9999,C12 H30 O4 N4 S1,12,30,4,4,-9999,1,-9999,N/A,-9999,N/A
107,326.1045,326.10466958688994,326.10497738528915,1124600.8,-9999,473416.3,16.31,-1,-0.9438629292739502,0.8507401846880044,0.9505924211506792,0.8906810792730744,11,1.0588235294117647,0.1176470588235294,13C1 N2 S1 O2,de-protonated,1,101,C17 H18 O2 N2 S1 13C1,17,18,2,2,-9999,1,1,N/A,-9999,N/A
111,327.043993,327.0441622170357,327.0441214734591,1466486.1,-9999,519060.8,21.86,-1,0.12458128412656114,0.9971877880228184,0,0.5983126728136909,17,0.5,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H9 O1 N4 P1,18,9,1,4,1,-9999,-9999,N/A,-9999,N/A
111,327.043993,327.0441622170357,327.0438501472991,1466486.1,-9999,519060.8,21.86,-1,0.954213743673248,0.8477128169413997,0,0.5086276901648398,3,2,0.75,N4 S2 O6,de-protonated,0,-9999,C8 H16 O6 N4 S2,8,16,6,4,-9999,2,-9999,N/A,-9999,N/A
112,327.080428,327.0805972026922,327.08088710532905,4490619,-9999,489750.6,70.97,-1,-0.8863331618134489,0.433574858283043,0.8446892076502734,0.5980205980299351,11,0.9411764705882352,0.17647058823529413,N2 S1 O3,de-protonated,0,-9999,C17 H16 O3 N2 S1,17,16,3,2,-9999,1,-9999,N/A,-9999,N/A
113,327.115565,327.1157341888597,327.1155550816391,1035647.8,-9999,574641.2,14.86,-1,0.5475350156182002,0.9470557332276583,0,0.568233439936595,10,1.105263157894737,0.15789473684210523,P1 O3,de-protonated,0,-9999,C19 H21 O3 P1,19,21,3,-9999,1,-9999,-9999,N/A,-9999,N/A
114,327.116747,327.1169161883943,327.11662116599905,8648576,-9999,485565.8,138.51,-1,0.9018875110240828,0.4313921514367688,0.9023989783818296,0.6197948822147932,1,2.4,0.4,N4 S2 O4,de-protonated,0,-9999,C10 H24 O4 N4 S2,10,24,4,4,-9999,2,-9999,N/A,-9999,N/A
115,327.153181,327.15335017405124,327.1536581240291,2491012.8,-9999,508116,38.5,-1,-0.941300731993282,0.8514861226822953,0,0.5108916736093772,9,1.263157894736842,0.05263157894736842,N2 S1 O1,de-protonated,0,-9999,C19 H24 O1 N2 S1,19,24,1,2,-9999,1,-9999,N/A,-9999,N/A
116,327.188402,327.18857116018563,327.1883261003391,1346697.6,-9999,553672,19.91,-1,0.7489871336212711,0.9032197521697022,0,0.5419318513018213,8,1.380952380952381,0.04761904761904761,P1 O1,de-protonated,0,-9999,C21 H29 O1 P1,21,29,1,-9999,1,-9999,-9999,N/A,-9999,N/A
119,329.059654,329.0598224235219,329.0597715379191,1940106.5,-9999,536427.6,29.03,-1,0.15463939130928772,0.99567035568009,0,0.597402213408054,16,0.6111111111111112,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H11 O1 N4 P1,18,11,1,4,1,-9999,-9999,N/A,-9999,N/A
119,329.059654,329.0598224235219,329.0595002117591,1940106.5,-9999,536427.6,29.03,-1,0.9791899720252676,0.8403176032433735,0,0.5041905619460241,2,2.25,0.75,N4 S2 O6,de-protonated,0,-9999,C8 H18 O6 N4 S2,8,18,6,4,-9999,2,-9999,N/A,-9999,N/A
120,329.074981,329.075149417488,329.0754078017291,932748.7,-9999,671686.3,12.95,-1,-0.7851824688495841,0.8941647796827044,0,0.5364988678096226,15,0.7,0.05,N2 S1 O1,de-protonated,0,-9999,C20 H14 O1 N2 S1,20,14,1,2,-9999,1,-9999,N/A,-9999,N/A
121,329.08801,329.08817841235884,329.0882949612991,946062.5,-9999,639331.3,13.17,-1,-0.3541570515437263,0.9774984197176544,0,0.5864990518305926,10,1.1176470588235294,0.0588235294117647,N2 S1 P1 O1,de-protonated,0,-9999,C17 H19 O1 N2 P1 S1,17,19,1,2,1,1,-9999,N/A,-9999,N/A
122,329.096073,329.09624140918464,329.0965371697891,3881103.5,-9999,501115,60,-1,-0.8987046991992641,0.8636819553188213,0,0.5182091731912928,10,1.0588235294117647,0.17647058823529413,N2 S1 O3,de-protonated,0,-9999,C17 H18 O3 N2 S1,17,18,3,2,-9999,1,-9999,N/A,-9999,N/A
123,329.111293,329.1114614031929,329.11114186239905,924497.8,-9999,444117.9,12.82,-1,0.9709206197972576,0.8427800313766719,0,0.5056680188260031,5,1.6923076923076923,0.15384615384615383,N4 S2 O2,de-protonated,0,-9999,C13 H22 O2 N4 S2,13,22,2,4,-9999,2,-9999,N/A,-9999,N/A
124,329.132445,329.1326133948659,329.1329226791391,3664020.8,-9999,537969.4,56.54,-1,-0.9396941230916728,0.8519531564212759,0,0.5111718938527655,9,1.2222222222222223,0.1111111111111111,N2 S1 O2,de-protonated,0,-9999,C18 H22 O2 N2 S1,18,22,2,2,-9999,1,-9999,N/A,-9999,N/A
129,330.164107,330.16427498872713,330.1645571606891,1977894.3,-9999,488060.1,29.63,-1,-0.8546403781960906,0.8758749346420774,0,0.5255249607852465,8,1.3888888888888888,0.05555555555555555,N3 S1 O1,de-protonated,0,-9999,C18 H25 O1 N3 S1,18,25,1,3,-9999,1,-9999,N/A,-9999,N/A
130,331.054186,331.05435363832595,331.0546723568391,1014693.9,-9999,627074,14.26,-1,-0.9627367917007238,0.8452034461771208,0,0.5071220677062724,15,0.631578947368421,0.10526315789473684,N2 S1 O2,de-protonated,0,-9999,C19 H12 O2 N2 S1,19,12,2,2,-9999,1,-9999,N/A,-9999,N/A
131,331.075348,331.075515629995,331.07580172489907,1058473,-9999,480677.6,14.96,-1,-0.8641371631305034,0.8732846396851774,0,0.5239707838111064,10,1,0.25,N2 S1 O4,de-protonated,0,-9999,C16 H16 O4 N2 S1,16,16,4,2,-9999,1,-9999,N/A,-9999,N/A
131,331.075348,331.075515629995,331.0754216023791,1058473,-9999,480677.6,14.96,-1,0.28400663338910764,0.9854709710292808,0,0.5912825826175685,15,0.7222222222222222,0.05555555555555555,N4 P1 O1,de-protonated,0,-9999,C18 H13 O1 N4 P1,18,13,1,4,1,-9999,-9999,N/A,-9999,N/A
