Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1,265.147337,265.1472963256512,265.1475239158191,1988450,-9999,597455.8,32.65,-1,-0.8583529821665496,0.8748647990420318,0,0.5249188794252191,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
2,265.147784,265.1477433258177,265.14790403833905,2119394,-9999,499273.3,34.93,-1,-0.6061240495877666,0.9355115630799192,0,0.5613069378479515,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
2,265.147784,265.1477433258177,265.1475239158191,2119394,-9999,499273.3,34.93,-1,0.8275015938112841,0.8831602593980598,0,0.5298961556388359,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
3,281.066687,281.06665225468043,281.0666763358891,1070050.8,-9999,785854.5,16.34,-1,-0.08567792161780656,0.9986689251608548,0,0.5992013550965128,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A
3,281.066687,281.06665225468043,281.06651414455905,1070050.8,-9999,785854.5,16.34,-1,0.4913787820086164,0.9571345046849168,0,0.57428070281095,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A
5,283.08233,283.0822960053899,283.0823264003491,1167900.1,-9999,577281.9,17.9,-1,-0.1073714476744466,0.9979103320376548,0,0.5987461992225928,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A
9,285.125945,285.1259117665172,285.1261197656691,1513172.1,-9999,699490.2,23.78,-1,-0.7294987637526016,0.907954269641056,0,0.5447725617846335,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A
10,285.126237,285.12620376662596,285.1261197656691,1248852.1,-9999,584446.3,19.28,-1,0.29460982715157746,0.984374534652605,0,0.590624720791563,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A
11,293.066658,293.0666277239696,293.0666763358891,877123.1,-9999,516737,12.78,-1,-0.16587324126372835,0.9950200743041332,0,0.5970120445824799,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A
11,293.066658,293.0666277239696,293.06651414455905,877123.1,-9999,516737,12.78,-1,0.3875550602208964,0.97311462539563,0,0.583868775237378,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A
12,293.103172,293.1031417375689,293.1030618452391,911366.1,-9999,442678.2,13.35,-1,0.27257419037650527,0.986609425546953,0,0.5919656553281718,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A
13,293.175989,293.175958764689,293.1758328639391,848012.3,-9999,741426.2,12.29,-1,0.4294376814957695,0.9670914936831584,0,0.5802548962098949,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A
14,293.179253,293.1792227659047,293.17920416725906,1189900.6,-9999,489338.9,18.04,-1,0.06343780650236214,0.9992700525600314,0,0.5995620315360188,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A
15,295.082436,295.0824064747293,295.0823264003491,1337517.1,-9999,479650.2,20.52,-1,0.27136284705430574,0.9867273872220024,0,0.5920364323332014,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
15,295.082436,295.0824064747293,295.0821642090191,1337517.1,-9999,479650.2,20.52,-1,0.8210110253468283,0.8848765467784748,0,0.5309259280670848,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
16,295.118749,295.11871948825376,295.1187119096991,1017904.2,-9999,372971.7,15.14,-1,0.02567968204345678,0.9998803515353804,0,0.5999282109212283,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A
17,297.061451,297.0614222117969,297.06159095545905,904915.4,-9999,543700.8,13.15,-1,-0.5680426795899753,0.9431324986245284,0,0.565879499174717,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A
17,297.061451,297.0614222117969,297.06142876412906,904915.4,-9999,543700.8,13.15,-1,-0.0220571622692944,0.9999117257705148,0,0.5999470354623088,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A
18,297.096935,297.0969062250126,297.0969448936091,1223894.4,-9999,631941,18.49,-1,-0.13015481015398442,0.9969309286846136,0,0.5981585572107683,2,2.375,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H19 O6 N4 P1,8,19,6,4,1,-9999,-9999,N/A
20,297.098088,297.0980592254421,297.0979764648091,1396118.5,-9999,401473.6,21.37,-1,0.2785634355071969,0.9860186790085058,0,0.5916112074051034,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A
21,297.153036,297.153007245907,297.1529894187691,1126491.1,-9999,636749.9,16.86,-1,0.059993129999993323,0.9993471475079976,0,0.5996082885047985,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A
22,299.077358,299.0773299626047,299.0772410199191,1360636.6,-9999,505759.8,20.77,-1,0.2973903508430468,0.9840805681941948,0,0.5904483409165169,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A
24,299.113668,299.11363997612807,299.1136265292691,1030719.8,-9999,422291,15.25,-1,0.04495568838614323,0.9996333569095236,0,0.5997800141457141,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A
25,307.082233,307.0822079439537,307.0823264003491,1250342.1,-9999,568108.5,18.66,-1,-0.3857480070148725,0.973361396077423,0,0.5840168376464537,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,N/A
25,307.082233,307.0822079439537,307.0821642090191,1250342.1,-9999,568108.5,18.66,-1,0.14242095338108715,0.996326308783766,0,0.5977957852702596,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A
26,307.118866,307.11884095759734,307.1187119096991,905257.3,-9999,446898.3,12.97,-1,0.4201889799132853,0.9684713692946808,0,0.5810828215768085,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A
27,309.061303,309.0612786810418,309.06142876412906,952275.5,-9999,631484.3,13.74,-1,-0.4856092455434561,0.9581139474871914,0,0.5748683684923148,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,N/A
28,309.061718,309.06169368119635,309.06159095545905,1339859.5,-9999,572093.2,20.14,-1,0.33237950071684913,0.98015383111527,0,0.588092298669162,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,N/A
