Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
2,210.962436,210.9624146377737,210.96242574035907,826029.7,-9999,1336176.2,13.38,-1,-0.05262825992139163,0.9994975617154274,0,0.5996985370292564,7,0.625,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H5 O3 P1 S1,8,5,3,-9999,1,1,-9999
5,281.103048,281.1030340796963,281.1030618452391,1100341.1,-9999,659044,17.03,-1,-0.0987735339581443,0.9982313143000512,0,0.5989387885800308,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
7,283.08232,283.0823062896971,283.0823264003491,984475.9,-9999,616171.5,14.94,-1,-0.07104170800650914,0.9990846613983092,0,0.5994507968389856,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
8,283.118742,283.1187282935615,283.1187119096991,1029470.9,-9999,839771.3,15.72,-1,0.05786923202563943,0.9993925405052502,0,0.59963552430315,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999
9,285.097988,285.0979745035596,285.0979764648091,987394.4,-9999,685485.8,14.99,-1,-0.00687921226089321,0.9999914132388316,0,0.5999948479432988,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
10,289.10815,289.10813692903804,289.1081472256691,861637.6,-9999,726516.4,12.75,-1,-0.03561515351700144,0.9997698698647476,0,0.5998619219188486,8,1.125,0.3125,O5,de-protonated,0,-9999,C16 H18 O5,16,18,5,-9999,-9999,-9999,-9999
11,291.051043,291.051030135179,291.05102627142907,965471.4,-9999,662623.1,14.45,-1,0.01327516347345621,0.9999680238155664,0,0.5999808142893397,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
11,291.051043,291.051030135179,291.0508640800991,965471.4,-9999,662623.1,14.45,-1,0.5705362891435096,0.9426467559191036,0,0.5655880535514621,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
12,291.087404,291.0873911390369,291.08741178077906,1039074.3,-9999,718793.3,15.7,-1,-0.07091252078982188,0.9990879858859172,0,0.5994527915315503,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999
14,293.066662,293.0666493490363,293.0666763358891,861693.9,-9999,615405.6,12.68,-1,-0.09208434450965476,0.9984625840918856,0,0.5990775504551314,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999
14,293.066662,293.0666493490363,293.06651414455905,861693.9,-9999,615405.6,12.68,-1,0.46134399781184066,0.9621169874963286,0,0.5772701924977971,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999
15,293.102991,293.10297835289083,293.1030618452391,1442432.8,-9999,562044.7,22.57,-1,-0.2848566225868525,0.9853845140810172,0,0.5912307084486104,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
17,293.175826,293.1758133606186,293.1758328639391,1285446.4,-9999,543850.4,19.89,-1,-0.06652431179405828,0.9991973240479106,0,0.5995183944287463,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
18,295.045958,295.0459455590397,295.0459408909991,841624.8,-9999,676140.3,12.34,-1,0.01582140260281126,0.999954581380506,0,0.5999727488283035,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
18,295.045958,295.0459455590397,295.0457786996691,841624.8,-9999,676140.3,12.34,-1,0.5655372238977577,0.9436186564853404,0,0.5661711938912042,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
19,295.082318,295.08230556289755,295.0823264003491,1576603.6,-9999,591933.3,24.85,-1,-0.07061572200470023,0.9990956007902808,0,0.5994573604741684,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
19,295.082318,295.08230556289755,295.0821642090191,1576603.6,-9999,591933.3,24.85,-1,0.479032268319976,0.9592175515172796,0,0.5755305309103678,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
21,295.118673,295.1186605667548,295.1187119096991,1522206.4,-9999,623903.5,23.92,-1,-0.17397386955490682,0.9945231622960612,0,0.5967138973776368,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
23,297.061617,297.06160477290126,297.06159095545905,1016886.3,-9999,649964.3,15.23,-1,0.04651372856595917,0.9996075079231862,0,0.5997645047539117,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999
23,297.061617,297.06160477290126,297.06142876412906,1016886.3,-9999,649964.3,15.23,-1,0.592499581425729,0.9382877517956828,0,0.5629726510774096,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999
24,297.098031,297.0980187767648,297.0979764648091,2083513.1,-9999,573086.2,33.29,-1,0.14241751549656012,0.9963264858131642,0,0.5977958914878985,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
25,297.098562,297.09854977682113,297.0988458446791,1149113.3,-9999,1008188.2,17.47,-1,-0.9965298152472516,0.8351102303738636,0,0.5010661382243181,5,1.4666666666666666,0.13333333333333333,S2 O2,de-protonated,0,-9999,C15 H22 O2 S2,15,22,2,-9999,-9999,2,-9999
26,297.134363,297.1343507806196,297.13436197415905,834748,-9999,693428.7,12.15,-1,-0.03767164237489597,0.999742529769088,0,0.5998455178614528,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999
27,299.077303,299.0772909867656,299.0772410199191,1382996.4,-9999,590986.8,21.43,-1,0.16707003965847697,0.9949481358296692,0,0.5969688814978015,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
28,299.113646,299.1136339906217,299.1136265292691,1104343.1,-9999,599826.8,16.71,-1,0.02494487690816752,0.9998871004939724,0,0.5999322602963834,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999
29,301.092915,301.0929032006222,301.0928910843791,837235.3,-9999,848497.8,12.11,-1,0.0402408805214043,0.9997062181396384,0,0.5998237308837829,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999
30,305.066757,305.066745622247,305.0666763358891,832689.5,-9999,618577.5,12.03,-1,0.22711873600766697,0.9906840121019,0,0.59441040726114,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999
30,305.066757,305.066745622247,305.0665141445591,832689.5,-9999,618577.5,12.03,-1,0.7587777654586508,0.9008036789284172,0,0.5404822073570502,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999
31,305.103041,305.10302962609677,305.1030618452391,1378100.4,-9999,585264.1,21.21,-1,-0.10560084887932827,0.9979786136053498,0,0.5987871681632099,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999
32,307.082364,307.08235283610304,307.0823264003491,2123478.5,-9999,565738.3,33.56,-1,0.0860868623610085,0.998656196957462,0,0.5991937181744771,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
32,307.082364,307.08235283610304,307.0821642090191,2123478.5,-9999,565738.3,33.56,-1,0.6142560719655968,0.9338284793794416,0,0.5602970876276648,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
33,307.082949,307.0829378361651,307.0831957802191,905942.5,-9999,989593.4,13.19,-1,-0.8399810134304391,0.8798319062516679,0,0.5278991437510007,7,1.25,0.125,S2 O2,de-protonated,0,-9999,C16 H20 O2 S2,16,20,2,-9999,-9999,2,-9999
34,307.11876,307.11874883996467,307.1187119096991,1776345.5,-9999,556111.5,27.75,-1,0.1202475269722276,0.9973797873386536,0,0.5984278724031922,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999
35,309.061624,309.0616130461026,309.06159095545905,1561467.5,-9999,644508.1,24.15,-1,0.07147650884699992,0.9990734279152936,0,0.5994440567491762,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999
35,309.061624,309.0616130461026,309.06142876412906,1561467.5,-9999,644508.1,24.15,-1,0.596263255070364,0.9375263379324928,0,0.5625158027594956,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
36,309.097981,309.0979700499601,309.0979764648091,3948926.5,-9999,581995.4,64.1,-1,-0.02075344869691591,0.9999218520824462,0,0.5999531112494677,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
36,309.097981,309.0979700499601,309.09781427347906,3948926.5,-9999,581995.4,64.1,-1,0.5039714739410488,0.954960164224149,0,0.5729760985344894,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
37,309.098606,309.09859505002646,309.0988458446791,1674110.6,-9999,932347.1,26.04,-1,-0.811373630153771,0.8874060700970959,0,0.5324436420582576,6,1.375,0.125,S2 O2,de-protonated,0,-9999,C16 H22 O2 S2,16,22,2,-9999,-9999,2,-9999
38,309.134352,309.13434105381907,309.13436197415905,1668225.6,-9999,619936.5,25.94,-1,-0.06767393907326695,0.999169353374162,0,0.5995016120244973,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999
39,311.040921,311.04091025610614,311.0408555105691,955172,-9999,659636,14,-1,0.17600754398218543,0.994394732114773,0,0.5966368392688638,8,0.9230769230769232,0.6923076923076923,O9,de-protonated,0,-9999,C13 H12 O9,13,12,9,-9999,-9999,-9999,-9999
39,311.040921,311.04091025610614,311.0406933192391,955172,-9999,659636,14,-1,0.6974549366287564,0.915518677339098,0,0.5493112064034588,3,2.125,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H17 O3 N4 P1 S2,8,17,3,4,1,2,-9999
40,311.077262,311.07725125996194,311.0772410199191,3165735.3,-9999,580329.8,50.99,-1,0.03291800718359927,0.9998034024028628,0,0.5998820414417176,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
40,311.077262,311.07725125996194,311.0770788285891,3165735.3,-9999,580329.8,50.99,-1,0.5543043334959533,0.9457748819541524,0,0.5674649291724915,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
