Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,262.97608,262.9760388662686,262.9759678045391,2777183.8,-9999,572667.2,47.02,-1,0.2702213821785648,0.9868380760859984,0,0.592102845651599,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999
3,265.147945,265.147904305758,265.14790403833905,5676886,-9999,630282.6,97.79,-1,0.00100856522138414,0.9999998154297228,0,0.5999998892578337,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
5,293.175809,293.17577397735784,293.1758328639391,1328003,-9999,523083.2,20.7,-1,-0.2008575559662183,0.9927064064446952,0,0.5956238438668171,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
6,293.179212,293.1791769780465,293.17920416725906,1672451.3,-9999,557729.7,26.59,-1,-0.09273922634130274,0.9984406559843204,0,0.5990643935905923,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
7,297.098025,297.0979907710409,297.0979764648091,956195.9,-9999,648429.9,14.27,-1,0.04815324542546098,0.9995793570672352,0,0.5997476142403412,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
8,297.15296,297.1529257821573,297.1529894187691,847079.9,-9999,566949,12.41,-1,-0.2141543718716392,0.99171291192118,0,0.5950277471527079,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
9,309.098073,309.0980411993197,309.0979764648091,1218971,-9999,659417.7,18.52,-1,0.20943039272568104,0.9920730482581852,0,0.5952438289549111,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
9,309.098073,309.0980411993197,309.09781427347906,1218971,-9999,659417.7,18.52,-1,0.7341554361468466,0.9068320872444248,0,0.5440992523466549,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
10,309.174195,309.1741632147235,309.17411878682907,2700192.8,-9999,522837.3,43.45,-1,0.14369862064476252,0.9962602232563644,0,0.5977561339538185,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999
12,311.077264,311.07723259982043,311.0772410199191,943923.1,-9999,559894.4,13.89,-1,-0.02706754960436438,0.9998670700492104,0,0.5999202420295261,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
12,311.077264,311.07723259982043,311.0770788285891,943923.1,-9999,559894.4,13.89,-1,0.4943187454323417,0.956631353824582,0,0.5739788122947492,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
13,311.113623,311.1135916071779,311.1136265292691,945333.9,-9999,569983.9,13.92,-1,-0.11224867121372692,0.997716400729176,0,0.5986298404375057,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999
13,311.113623,311.1135916071779,311.1134643379391,945333.9,-9999,569983.9,13.92,-1,0.4090766019652694,0.970092075873991,0,0.5820552455243946,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999
