Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
2,187.097554,187.0975119666909,187.0975825416391,789770.3,-9999,836017.6,13.04,-1,-0.3772093003667027,0.9745126655443526,0,0.5847075993266115,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
4,199.007092,199.00705042909615,199.0070534581991,12259873,-9999,439860.3,228.22,-1,-0.015221083319269,0.9806729566013188,0.9981149564858504,0.9876497565551314,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,N/A,-9999,N/A,-9999
7,199.170291,199.17024943543257,199.17035356033907,947536,-9999,859771.9,15.77,-1,-0.5227932000841029,0.9516173808784524,0,0.5709704285270714,1,2,0.16666666666666666,O2,de-protonated,0,-9999,C12 H24 O2,12,24,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
8,199.170476,199.17043443543977,199.17035356033907,879792,-9999,968172.4,14.5,-1,0.4060599344298915,0.970525009665958,0,0.5823150057995747,1,2,0.16666666666666666,O2,de-protonated,0,-9999,C12 H24 O2,12,24,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
9,200.010326,200.01028446804816,200.01040829326908,1305632.6,-9999,660020.6,22.47,-1,0.4658496941838644,0.961387950600616,0.9981149564858504,0.9760787529547096,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,4,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,N/A,-9999,N/A,-9999
10,200.010543,200.01050146805665,200.01040829326908,1033568.7,-9999,892655.5,17.38,-1,0.4658496941838644,0.961387950600616,0.9981149564858504,0.9760787529547096,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,4,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,N/A,-9999,N/A,-9999
15,205.159731,205.15968966798135,205.15978887630908,18369578,-9999,647126.2,340,-1,-0.4835661426088564,0.970018269158724,0.9795055455690236,0.973813179722844,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
16,205.159889,205.1598476679875,205.15978887630908,20107050,-9999,675515.6,372.34,-1,0.2865653095800508,0.9833941214755226,0.9907919387802044,0.9863532483973954,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
20,206.163057,206.163015706937,206.1631437113791,2646241.8,-9999,758159,47.15,-1,0.3201133055761347,0.9815782871725508,0.9795055455690236,0.98074919053114,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,15,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,N/A,-9999
20,206.163057,206.163015706937,206.1631437113791,2646241.8,-9999,758159,47.15,-1,0.3201133055761347,0.9815782871725508,0.9907919387802044,0.9852637478156122,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,16,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,N/A,-9999
21,206.163251,206.1632097069445,206.1631437113791,3292705.8,-9999,632187.8,59.15,-1,0.3201133055761347,0.9815782871725508,0.9795055455690236,0.98074919053114,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,15,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,N/A,-9999
21,206.163251,206.1632097069445,206.1631437113791,3292705.8,-9999,632187.8,59.15,-1,0.3201133055761347,0.9815782871725508,0.9907919387802044,0.9852637478156122,4,1.6923076923076923,0.07692307692307693,13C1 O1,de-protonated,1,16,C13 H22 O1 13C1,13,22,1,-9999,-9999,-9999,1,N/A,-9999,N/A,-9999
22,209.154915,209.15487382310025,209.15470349587903,827064.2,-9999,707760.4,13.33,-1,0.8143599847807699,0.8866246659556947,0,0.5319747995734168,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
23,211.133906,211.13386489993744,211.13396805098907,2081822.8,-9999,766969.1,36.43,-1,-0.4885573484764368,0.9576147944552948,0,0.5745688766731769,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
24,211.134054,211.1340128999432,211.13396805098907,2042590.8,-9999,669463.7,35.71,-1,0.2124194157231604,0.9918460957892395,0,0.5951076574735437,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
25,215.002039,215.00199805012335,215.00196807776908,4886078.5,-9999,560028.3,87.88,-1,0.13940502296789758,0.996479979548924,0,0.5978879877293543,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,N/A,-9999,N/A,-9999
26,217.14463,217.14458913331265,217.14453273501908,1011803,-9999,593074.6,16.57,-1,0.2597269792022043,0.9878344220450987,0,0.5927006532270593,1,2,0.3636363636363637,O4,de-protonated,0,-9999,C11 H22 O4,11,22,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
33,221.082027,221.08198628618783,221.08193247717907,878104.9,-9999,825603.9,14.06,-1,0.24338944462217732,0.9893088274115456,0,0.5935852964469274,6,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H14 O4,12,14,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
35,221.154679,221.15463828900863,221.15470349587903,1968228.4,-9999,863365.3,33.98,-1,-0.29484731457419117,0.9843495311108532,0,0.590609718666512,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
36,221.154844,221.15480328901504,221.15470349587903,1566884.4,-9999,818748.6,26.65,-1,0.4512367787090502,0.9637285538075978,0,0.5782371322845586,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
39,227.128906,227.12886552096677,227.12888267055905,1063466.5,-9999,518041.7,17.31,-1,-0.07550599500927169,0.9989660677402364,0,0.5993796406441417,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
40,227.201595,227.201554523789,227.20165368925908,1851126.5,-9999,623908.6,31.61,-1,-0.4364645611114577,0.9660243741933388,0,0.5796146245160033,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
41,227.201803,227.2017625237971,227.20165368925908,1593942.5,-9999,629738.2,26.94,-1,0.4790217688036737,0.9592193022934984,0,0.575531581376099,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
44,229.020443,229.02040259440847,229.02060932302905,797124.6,-9999,730511.9,12.43,-1,-0.902663830971304,0.8625650168989121,0,0.5175390101393472,5,1.375,0.25,N2 S1 P1 O2,de-protonated,0,-9999,C8 H11 O2 N2 P1 S1,8,11,2,2,1,1,-9999,N/A,-9999,N/A,-9999
45,229.144634,229.14459359923035,229.14453273501908,1079673.3,-9999,724162.4,17.54,-1,0.2656149397822049,0.9872801498865926,0,0.5923680899319556,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
48,231.0332,231.03315967255668,231.03326820668903,855285.8,-9999,756241.3,13.43,-1,-0.46977707246474376,0.9607471644730382,0,0.5764482986838229,4,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,N/A,-9999,N/A,-9999
49,231.033386,231.0333456725639,231.03326820668903,972149.8,-9999,604649.3,15.53,-1,0.33530181814203724,0.9798068803843684,0,0.587884128230621,4,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,N/A,-9999,N/A,-9999
50,233.15486,233.15481975493327,233.15470349587903,953947.4,-9999,617899.5,15.2,-1,0.4986348225716879,0.9558877395311272,0,0.5735326437186763,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
54,236.10558,236.1055398694993,236.10571867340903,3308302.5,-9999,568807.6,57.39,-1,-0.7573044429695109,0.9011688468007284,0,0.540701308080437,1,2.2222222222222223,0.4444444444444444,N1 P1 O4,de-protonated,0,-9999,C9 H20 O4 N1 P1,9,20,4,1,1,-9999,-9999,N/A,-9999,N/A,-9999
