Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
4,201.008862,201.0087195549169,201.0087847918891,747025.4,-9999,716204,12.06,-1,-0.32454786640640276,0.981069251442964,0,0.5886415508657783,5,1.2,0.6,N4 S1 O3,de-protonated,0,-9999,C5 H6 O3 N4 S1,5,6,3,4,-9999,1,-9999,-9999,N/A,-9999
19,235.067714,235.06758865459824,235.0675595164091,1405172.1,-9999,636513.4,23.35,-1,0.1239566582839828,0.9972158778807828,0,0.5983295267284696,2,2.125,0.25,N2 S1 P1 O2,de-protonated,0,-9999,C8 H17 O2 N2 P1 S1,8,17,2,2,1,1,-9999,-9999,N/A,-9999
34,246.055379,246.0552591710957,246.05540063263908,1346216.9,-9999,656443.3,22.01,-1,-0.5749174494884879,0.9417887865331468,0,0.5650732719198881,4,1.625,0.5,N3 S1 O4,de-protonated,0,-9999,C8 H13 O4 N3 S1,8,13,4,3,-9999,1,-9999,-9999,N/A,-9999
39,246.061846,246.06172617434257,246.0619253080891,959593.9,-9999,711438.3,15.11,-1,-0.8092830545424212,0.8879517860248632,0,0.5327710716149179,4,1.4444444444444444,0.7777777777777778,N1 O7,de-protonated,0,-9999,C9 H13 O7 N1,9,13,7,1,-9999,-9999,-9999,-9999,N/A,-9999
40,247.051465,247.05134567119345,247.05130105351907,8502085,-9999,635288.1,149.03,-1,0.18060084750729904,0.9676759279126652,0.9664364890355458,0.9671801523618174,13,0.5333333333333333,0.13333333333333333,N2 O2,de-protonated,0,-9999,C15 H8 O2 N2,15,8,2,2,-9999,-9999,-9999,-9999,N/A,-9999
42,247.060168,247.06004867556285,247.06016546108907,1384006.6,-9999,426386.5,22.59,-1,-0.47270075286636287,0.9602669277004,0,0.57616015662024,4,1.8571428571428572,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H13 O4 N4 P1,7,13,4,4,1,-9999,-9999,-9999,N/A,-9999
44,247.062633,247.06251367680045,247.06253444280907,897607.1,-9999,721485.2,13.95,-1,-0.0840516295373935,0.9987189449953604,0,0.5992313669972161,13,0.5714285714285714,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H8 O1 N4,14,8,1,4,-9999,-9999,-9999,-9999,N/A,-9999
45,248.054918,248.0547991749898,248.05465588858908,1008353.6,-9999,693249.3,15.91,-1,0.5776404405753837,0.9412526286934052,0.9664364890355458,0.9513261728302614,13,0.5714285714285714,0.14285714285714285,13C1 N2 O2,de-protonated,1,40,C14 H8 O2 N2 13C1,14,8,2,2,-9999,-9999,1,-9999,N/A,-9999
48,253.078765,253.07864869727632,253.07877564911908,881848.1,-9999,558081,13.59,-1,-0.5016297492095458,0.9553682895129832,0,0.5732209737077899,10,0.9375,0.0625,P1 O1,de-protonated,0,-9999,C16 H15 O1 P1,16,15,1,-9999,1,-9999,-9999,-9999,N/A,-9999
51,255.094368,255.09425270923552,255.09442571357908,1202811.1,-9999,413602.9,19.18,-1,-0.6781972717818535,0.9199300884878374,0,0.5519580530927024,9,1.0625,0.0625,P1 O1,de-protonated,0,-9999,C16 H17 O1 P1,16,17,1,-9999,1,-9999,-9999,-9999,N/A,-9999
52,256.972592,256.9724776522219,256.9726137577991,1603586.4,-9999,510545.8,26.24,-1,-0.5296501256108881,0.9503721208815944,0,0.5702232725289565,7,1,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H7 O1 N4 P1 S2,7,7,1,4,1,2,-9999,-9999,N/A,-9999
53,257.110004,257.10988972121135,257.11007577803906,977301.3,-9999,737205.6,15.21,-1,-0.7236465827027369,0.9093563720164602,0,0.5456138232098762,8,1.1875,0.0625,P1 O1,de-protonated,0,-9999,C16 H19 O1 P1,16,19,1,-9999,1,-9999,-9999,-9999,N/A,-9999
60,261.050806,261.0506936997413,261.05084682351907,5357855.5,-9999,522976.7,91.17,-1,-0.5865668685358264,0.4697397124407822,0.8684926696514785,0.6292408953250608,8,1.0714285714285714,0.07142857142857142,S1 P1 O1,de-protonated,0,-9999,C14 H15 O1 P1 S1,14,15,1,-9999,1,1,-9999,-9999,N/A,-9999
