Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
5,243.061425,243.0614107154675,243.06141150754908,791496.6,-9999,680461.6,12.08,-1,-0.00325877141122592,0.9999980730910004,0,0.5999988438546001,4,1.5454545454545454,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H17 O2 P1 S1,11,17,2,-9999,1,1,-9999,-9999
17,257.077156,257.077140898639,257.0770615720091,1156304.9,-9999,517637.5,18.3,-1,0.308571404405485,0.982871514743387,0,0.5897229088460322,4,1.5833333333333333,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H19 O2 P1 S1,12,19,2,-9999,1,1,-9999,-9999
20,259.129294,259.12927877904167,259.1290971458191,821879.8,-9999,722555,12.34,-1,0.7009371952190915,0.9147101044509124,0,0.5488260626705475,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,-9999
28,265.147411,265.1473954283093,265.1475239158191,6205466.5,-9999,450677.4,104.82,-1,-0.4845887597130744,0.4791430428634124,0.8684926696514785,0.6348828935786388,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
45,277.035012,277.03499573550704,277.0352140156391,1664763.1,-9999,633379.5,26.26,-1,-0.7879147524102205,0.8934676984668424,0,0.5360806190801054,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,-9999
46,277.070797,277.07078073342154,277.07073014511906,975358.9,-9999,732932.6,14.56,-1,0.18258262956619417,0.9939694084544702,0,0.5963816450726821,4,1.875,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H15 O5 N4 P1,8,15,5,4,1,-9999,-9999,-9999
50,279.014371,279.0143546201512,279.0144785707491,863437.4,-9999,641992,12.56,-1,-0.4442443220235116,0.9648241272646264,0,0.5788944763587758,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,-9999
51,279.050655,279.0506386180366,279.0508640800991,1994449.3,-9999,529198.7,31.61,-1,-0.807960452719699,0.8882964786780689,0,0.5329778872068414,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,-9999
52,279.087151,279.08713461590963,279.08741178077906,2447189,-9999,522222.7,39.23,-1,-0.9931113254522056,0.8361415058472729,0,0.5016849035083637,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,-9999
54,281.029983,281.02996650268256,281.0301286352091,1480479.9,-9999,563252,22.95,-1,-0.5769222230441731,0.9413942622673246,0,0.5648365573603947,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999
55,281.066454,281.0664375005571,281.0666763358891,2409251.8,-9999,436434.8,38.59,-1,-0.8497461710531804,0.8772016418278002,0,0.5263209850966801,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999
55,281.066454,281.0664375005571,281.06651414455905,2409251.8,-9999,436434.8,38.59,-1,-0.2726899083375005,0.9865981300776744,0,0.5919588780466045,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999
56,281.102133,281.10211649847764,281.10203027403907,1300391.4,-9999,568329.7,19.92,-1,0.30673716049541494,0.9830728153543358,0,0.5898436892126014,2,2.375,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H19 O5 N4 P1,8,19,5,4,1,-9999,-9999,-9999
