Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,293.103101,293.1030334335106,293.1030618452391,1082481.1,-9999,594281.2,16.4,-1,-0.09693426040312586,0.9982965152089296,0,0.5989779091253578,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
1,293.175927,293.1758594741943,293.1758328639391,1023607.1,-9999,550890.9,15.4,-1,0.09076551409614986,0.9985062737561567,0,0.599103764253694,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
2,295.08237,295.0823035392146,295.0823264003491,891345.8,-9999,476451.7,13.15,-1,-0.0774737503300631,0.9989115048040128,0,0.5993469028824076,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
2,295.08237,295.0823035392146,295.0821642090191,891345.8,-9999,476451.7,13.15,-1,0.47217423622511134,0.960353614278018,0,0.5762121685668109,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
3,295.118614,295.118547559462,295.1187119096991,1029652.8,-9999,583531.8,15.5,-1,-0.556895345631164,0.945280924296633,0,0.5671685545779798,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
4,297.097899,297.09783366517496,297.0979764648091,1004982.3,-9999,663979.1,14.99,-1,-0.48064828931800047,0.9589476635410626,0,0.5753685981246376,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
5,297.098164,297.098098665323,297.0979764648091,878614.3,-9999,590420.1,12.85,-1,0.4113138545733161,0.9697690553684564,0,0.5818614332210738,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
6,299.077305,299.07724077095554,299.0772410199191,896729.2,-9999,599759,13.16,-1,-8.324389513625e-4,0.9999998742643048,0,0.5999999245585828,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
7,299.113566,299.11350179121246,299.1136265292691,842844.2,-9999,617557.4,12.25,-1,-0.4170256570197832,0.9689368753178192,0,0.5813621251906915,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999
8,307.082502,307.08244224299966,307.0823264003491,918167.3,-9999,384313.7,13.33,-1,0.3772364627578795,0.9745090419753818,0,0.584705425185229,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
8,307.082502,307.08244224299966,307.0821642090191,918167.3,-9999,384313.7,13.33,-1,0.9054058261387088,0.8617894269239501,0,0.5170736561543701,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
9,307.118676,307.118616263208,307.1187119096991,1070986.5,-9999,465685.3,15.88,-1,-0.31143166254044874,0.9825553017048276,0,0.5895331810228965,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999
10,309.06169,309.06163134865847,309.06159095545905,956986.7,-9999,579623.6,13.98,-1,0.1306962773600307,0.996905379435357,0,0.5981432276612142,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999
10,309.06169,309.06163134865847,309.06142876412906,956986.7,-9999,579623.6,13.98,-1,0.6554830546611422,0.9250006063055362,0,0.5550003637833216,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
11,309.097046,309.09698736840977,309.0969448936091,915837.9,-9999,513876.6,13.29,-1,0.13741578943184263,0.9965795495733986,0,0.5979477297440391,3,2.111111111111111,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H19 O6 N4 P1,9,19,6,4,1,-9999,-9999
12,309.097986,309.0979273689349,309.0979764648091,1753918,-9999,392615.8,27.26,-1,-0.15883596122157223,0.995432717928118,0,0.5972596307568707,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
12,309.097986,309.0979273689349,309.09781427347906,1753918,-9999,392615.8,27.26,-1,0.3658888889610552,0.9760012765329966,0,0.5856007659197979,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
13,309.13443,309.13437138929413,309.13436197415905,939585.4,-9999,633984.7,13.69,-1,0.03045644949370855,0.9998317032120196,0,0.5998990219272118,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999
