Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
26,221.106228,221.10618485271087,221.1060530260391,4057594,-9999,606487.7,72.21,-1,0.5962146669973813,0.937536194361783,0,0.5625217166170698,1,2.375,0.375,N2 P1 O3,de-protonated,0,-9999,C8 H19 O3 N2 P1,8,19,3,2,1,-9999,-9999,N/A,N/A,-9999,-9999
33,239.093681,239.09364580429803,239.09383457172908,799586.9,-9999,704037.8,12.31,-1,-0.7895119143458458,0.8930593494159447,0,0.5358356096495668,10,0.9230769230769232,0.07692307692307693,N4 O1,de-protonated,0,-9999,C13 H12 O1 N4,13,12,1,4,-9999,-9999,-9999,N/A,N/A,-9999,-9999
44,243.12511,243.1250765864436,243.12513470064908,793676.9,-9999,667818.4,12.1,-1,-0.239030018729752,0.989686419337285,0,0.5938118516023709,8,1.2307692307692308,0.07692307692307693,N4 O1,de-protonated,0,-9999,C13 H16 O1 N4,13,16,1,4,-9999,-9999,-9999,N/A,N/A,-9999,-9999
49,245.046761,245.0467284359343,245.0468843783491,6138572,-9999,515681,106.97,-1,-0.6363778717111545,0.46457619940112327,0.8684926696514785,0.6261427875012654,14,0.42857142857142855,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H6 O1 N4,14,6,1,4,-9999,-9999,-9999,N/A,N/A,-9999,-9999
50,245.048359,245.04832643664076,245.0485381486291,29660876,-9999,766440.2,524.51,-1,-0.8639594013804087,0.4366666585820506,0.8851212310995797,0.6160484875890623,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,N/A,N/A,-9999,-9999
52,245.051804,245.05177143816368,245.05190945194903,6665165,-9999,469453.5,116.32,-1,-0.5632022444201895,0.944070024702354,0,0.5664420148214124,4,1.6666666666666667,0.2222222222222222,N2 S1 P1 O2,de-protonated,0,-9999,C9 H15 O2 N2 P1 S1,9,15,2,2,1,1,-9999,N/A,N/A,-9999,-9999
53,245.052817,245.05278443861147,245.05275760511907,1744717.3,-9999,585865,28.98,-1,0.10950087916160728,0.997826714964444,0,0.5986960289786665,5,1.4285714285714286,0.8571428571428571,N4 O6,de-protonated,0,-9999,C7 H10 O6 N4,7,10,6,4,-9999,-9999,-9999,N/A,N/A,-9999,-9999
61,246.053558,246.05352588100203,246.05368309959908,18783090,-9999,514682.8,331.41,-1,-0.638960551504723,0.9542571483732324,0.9580308434035224,0.9557666263853484,4,1.5555555555555556,0.5555555555555556,N1 P1 O5,de-protonated,0,-9999,C9 H14 O5 N1 P1,9,14,5,1,1,-9999,-9999,N/A,N/A,-9999,-9999
62,247.04601,247.0459783197283,247.04594089099908,7911443,-9999,540858.9,137.87,-1,0.15150513744066813,0.49792186162973057,0.9112932940309508,0.6632704345902187,4,1.3333333333333333,0.8888888888888888,O8,de-protonated,0,-9999,C9 H12 O8,9,12,8,-9999,-9999,-9999,-9999,N/A,N/A,-9999,-9999
64,247.054494,247.0544623234788,247.05467235683903,1573140.6,-9999,682429.3,25.82,-1,-0.8501493142056751,0.8770925712105687,0,0.5262555427263412,8,1,0.16666666666666666,N2 S1 O2,de-protonated,0,-9999,C12 H12 O2 N2 S1,12,12,2,2,-9999,1,-9999,N/A,N/A,-9999,-9999
