Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
3,265.147489,265.14748001364427,265.1475239158191,1640614.8,-9999,665127.8,26.73,-1,-0.16557640878915625,0.995037837394484,0,0.5970227024366904,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999
6,293.102866,293.10285605703183,293.1030618452391,862314.9,-9999,688169.6,12.62,-1,-0.7021018681010758,0.914438931324498,0,0.5486633587946987,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
7,293.174836,293.1748260545691,293.17480129273906,1298160.6,-9999,595930.8,20,-1,0.08446097665471596,0.9987064447502092,0,0.5992238668501255,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999
8,293.175586,293.17557605454346,293.1758328639391,1828464.6,-9999,573383.8,28.98,-1,-0.8759569065714077,0.8700316678877964,0,0.5220190007326778,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
9,293.178914,293.17890405442955,293.1788240447391,832496.9,-9999,681821.1,12.12,-1,0.2729040568491308,0.986577214294502,0,0.5919463285767012,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999
10,297.152723,297.1527129184487,297.1529894187691,1111084.3,-9999,559963.8,16.73,-1,-0.9304981953949448,0.854615898880318,0,0.5127695393281908,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999
11,307.082173,307.08216257867025,307.0823264003491,965852.1,-9999,754496.2,14.09,-1,-0.5334780439677216,0.9496706082866696,0,0.5698023649720018,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
11,307.082173,307.08216257867025,307.0821642090191,965852.1,-9999,754496.2,14.09,-1,-0.00530916159821207,0.9999948854832352,0,0.5999969312899411,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
12,307.118512,307.11850157742674,307.1187119096991,954079.1,-9999,706585.4,13.89,-1,-0.6848565853366617,0.918416201216138,0,0.5510497207296827,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999
13,309.097856,309.09784550969505,309.0979764648091,1209995.1,-9999,632793.7,18.14,-1,-0.4236686229949179,0.967955512931264,0,0.5807733077587585,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
13,309.097856,309.09784550969505,309.09781427347906,1209995.1,-9999,632793.7,18.14,-1,0.10105608822340868,0.9981487013701976,0,0.5988892208221186,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
14,311.077054,311.07704344196833,311.0772410199191,851643.6,-9999,510284.7,12.18,-1,-0.6351411312177146,0.9294175564622592,0,0.5576505338773554,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
14,311.077054,311.07704344196833,311.0770788285891,851643.6,-9999,510284.7,12.18,-1,-0.11375515322224904,0.9976547657487403,0,0.5985928594492442,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
15,311.113531,311.11352044072015,311.1136265292691,1011902.9,-9999,679261.1,14.85,-1,-0.3409961502357003,0.9791224591736324,0,0.5874734755041795,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999
15,311.113531,311.11352044072015,311.1134643379391,1011902.9,-9999,679261.1,14.85,-1,0.1803290036914406,0.9941169253560478,0,0.5964701552136287,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999
17,311.16851,311.16849943883886,311.16863948322913,4058436,-9999,569072.6,65.48,-1,-0.45005946131498253,0.9639141253956588,0,0.5783484752373952,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999
22,313.129079,313.12906837174955,313.12927659372906,850423.9,-9999,775841.9,12.08,-1,-0.6649712916362344,0.9229001618334448,0,0.5537400971000668,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999
23,317.102996,317.10298523576506,317.1030618452391,886134.3,-9999,741536.3,12.66,-1,-0.24159171970732432,0.9894653468115724,0,0.5936792080869435,9,1.0588235294117647,0.35294117647058826,O6,de-protonated,0,-9999,C17 H18 O6,17,18,6,-9999,-9999,-9999,-9999
24,319.082219,319.08220816803754,319.0823264003491,871230.6,-9999,804829.9,12.33,-1,-0.3705385781458287,0.9753950663789596,0,0.5852370398273757,9,1,0.4375,O7,de-protonated,0,-9999,C16 H16 O7,16,16,7,-9999,-9999,-9999,-9999
24,319.082219,319.08220816803754,319.0821642090191,871230.6,-9999,804829.9,12.33,-1,0.13776708129244344,0.9965620691690388,0,0.5979372415014234,4,1.9090909090909092,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H21 O1 N4 P1 S2,11,21,1,4,1,2,-9999
25,319.118625,319.11861416679176,319.1187119096991,861314.3,-9999,586478.7,12.16,-1,-0.30629011608140005,0.9831217009357116,0,0.589873020561427,8,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,-9999,C17 H20 O6,17,20,6,-9999,-9999,-9999,-9999
26,321.097169,321.09715809908744,321.0969448936091,1056402,-9999,687570,15.36,-1,0.6639909901066359,0.9231183505149356,0,0.5538710103089612,4,1.9,0.6,N4 P1 O6,de-protonated,0,-9999,C10 H19 O6 N4 P1,10,19,6,4,1,-9999,-9999
27,321.09792,321.0979090990617,321.0979764648091,1355794.1,-9999,586594.4,20.27,-1,-0.20979810625295833,0.9920452989723436,0,0.5952271793834062,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999
27,321.09792,321.0979090990617,321.09781427347906,1355794.1,-9999,586594.4,20.27,-1,0.2953168114171833,0.9843000433581046,0,0.5905800260148627,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999
28,321.134249,321.1342380978186,321.13436197415905,1259542,-9999,663320.7,18.69,-1,-0.3857461397330793,0.973361650508702,0,0.5840169903052213,7,1.2941176470588236,0.35294117647058826,O6,de-protonated,0,-9999,C17 H22 O6,17,22,6,-9999,-9999,-9999,-9999
