Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,34S
128,292.987085,292.9871476633808,292.9873806417391,1011387.4,-9999,356986.2,14.85,-1,-0.7951822285288207,0.8916044508130366,0,0.534962670487822,10,0.5454545454545454,0.5454545454545454,N2 S1 O6,de-protonated,0,-9999,C11 H6 O6 N2 S1,11,6,6,2,-9999,1,-9999,N/A,-9999,-9999
129,293.066609,293.0666716322493,293.0666763358891,1103747,-9999,650097.3,16.39,-1,-0.01604972572579532,0.9999532610545804,0,0.5999719566327482,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
129,293.066609,293.0666716322493,293.06651414455905,1103747,-9999,650097.3,16.39,-1,0.537378658675417,0.9489511151247636,0,0.5693706690748581,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A,-9999,-9999
131,293.103128,293.1031906179531,293.1030618452391,1534086.4,-9999,506136.8,23.54,-1,0.4393427799142834,0.9655826257958106,0,0.5793495754774863,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
133,293.103877,293.1039396176598,293.1039312251091,924422.5,-9999,670055,13.41,-1,0.02863336122658201,0.9998512468437832,0,0.59991074810627,6,1.375,0.0625,S2 O1,de-protonated,0,-9999,C16 H22 O1 S2,16,22,1,-9999,-9999,2,-9999,N/A,-9999,-9999
134,293.175853,293.1759155894831,293.1758328639391,8233869.5,-9999,304053.1,134.91,-1,0.28217040678434946,0.9874973808378044,0.9867546075219464,0.9872002715114612,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
136,293.179225,293.17928758816305,293.17920416725906,5703693.5,-9999,317932.8,92.85,-1,0.2845389536675174,0.987274546662799,0.969292973282866,0.9800819173108256,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,-9999,-9999
138,294.179054,294.17911619675596,294.1791876990091,1669228.4,-9999,462670.2,25.79,-1,-0.24305680394564416,0.9893378744795726,0.9867546075219464,0.9883045676965222,5,1.625,0.25,13C1 O4,de-protonated,1,134,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,-9999,-9999
141,294.182569,294.18263119537994,294.18255900232907,1104364.8,-9999,485906.9,16.4,-1,0.24540221253683095,0.9891322380913368,0.969292973282866,0.9811965321679484,0,2.3076923076923075,0.3076923076923077,13C1 S1 O4,de-protonated,1,136,C13 H30 O4 S1 13C1,13,30,4,-9999,-9999,1,1,N/A,-9999,-9999
143,295.082462,295.08252384309526,295.0823264003491,1438850,-9999,350836.7,21.96,-1,0.6691107142646299,0.921975861140346,0,0.5531855166842076,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
144,295.08297,295.08303184289633,295.0831957802191,841858,-9999,381142.3,12.03,-1,-0.5555630585750155,0.94553517063691,0,0.567321102382146,6,1.3333333333333333,0.13333333333333333,S2 O2,de-protonated,0,-9999,C15 H20 O2 S2,15,20,2,-9999,-9999,2,-9999,N/A,-9999,-9999
145,295.118664,295.1187258289231,295.1187119096991,1974213.4,-9999,446412,30.85,-1,0.04716483057036975,0.99959644499307,0,0.5997578669958419,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
146,297.061484,297.0615450683595,297.06159095545905,857341.7,-9999,626247.6,12.2,-1,-0.15446998511013543,0.9956798161551704,0,0.5974078896931022,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
146,297.061484,297.0615450683595,297.06142876412906,857341.7,-9999,626247.6,12.2,-1,0.3915157580153753,0.9725699410433696,0,0.5835419646260217,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A,-9999,-9999
147,297.097958,297.0980190540809,297.0979764648091,1885953.1,-9999,500377.6,29.17,-1,0.1433509319271393,0.9962782649799224,0,0.5977669589879534,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
149,297.098906,297.09896705370977,297.0988458446791,983937.3,-9999,924773.7,14.28,-1,0.40797543435819794,0.9702504577123092,0,0.5821502746273856,5,1.4666666666666666,0.13333333333333333,S2 O2,de-protonated,0,-9999,C15 H22 O2 S2,15,22,2,-9999,-9999,2,-9999,N/A,-9999,-9999
150,297.134212,297.1342730398884,297.13436197415905,1656836.6,-9999,598252.1,25.39,-1,-0.29930658325467335,0.9838764219371252,0,0.590325853162275,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
152,297.152877,297.1529380325815,297.1529894187691,6532614.5,-9999,478921,105.85,-1,-0.17292838843499195,0.9952671036305032,0.997516483968012,0.9961668557655068,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,-9999,-9999
154,298.156239,298.1562996397914,298.1563442538391,1152869.8,-9999,467136,17.07,-1,-0.1496330651381242,0.9959455954636628,0.997516483968012,0.9965739508654026,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,152,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,N/A,-9999,-9999
154,298.156239,298.1562996397914,298.1561004769391,1152869.8,-9999,467136,17.07,-1,0.6679818121879361,0.9222284130096792,0,0.5533370478058075,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,N/A,-9999,-9999
160,299.077303,299.07736327921873,299.0772410199191,976061.6,-9999,601989.3,14.15,-1,0.4087883759634307,0.970133570403279,0,0.5820801422419674,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
161,299.113563,299.1136232650239,299.1136265292691,1370561.1,-9999,606448.7,20.66,-1,-0.01091306085327084,0.9999783906208448,0,0.5999870343725069,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
189,305.10292,305.10297792034623,305.1030618452391,1051461.3,-9999,438557.8,15.27,-1,-0.2750706346741511,0.9863647074480492,0,0.5918188244688295,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
201,307.082381,307.0824381454387,307.0823264003491,1360330.1,-9999,451724.1,20.17,-1,0.3638929368604388,0.9762592676575984,0,0.5857555605945591,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
201,307.082381,307.0824381454387,307.0821642090191,1360330.1,-9999,451724.1,20.17,-1,0.8920622931936292,0.8655480811864513,0,0.5193288487118708,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A,-9999,-9999
202,307.083028,307.0830851451854,307.0831957802191,1001674.1,-9999,672622,14.34,-1,-0.3602770689737357,0.9767232220183508,0,0.5860339332110104,7,1.25,0.125,S2 O2,de-protonated,0,-9999,C16 H20 O2 S2,16,20,2,-9999,-9999,2,-9999,N/A,-9999,-9999
203,307.118551,307.11860813127913,307.1187119096991,1448781.8,-9999,573261.3,21.61,-1,-0.3379097916106453,0.979494790348175,0,0.5876968742089049,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
204,307.118922,307.11897913113387,307.1187119096991,1112461.8,-9999,506450.4,16.14,-1,0.8700916760659911,0.8716498741038656,0,0.5229899244623194,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
205,307.119363,307.1194201309612,307.11958128956906,1105613.8,-9999,581362.2,16.03,-1,-0.5247422101052425,0.951264913817244,0,0.5707589482903463,6,1.411764705882353,0.0588235294117647,S2 O1,de-protonated,0,-9999,C17 H24 O1 S2,17,24,1,-9999,-9999,2,-9999,N/A,-9999,-9999
213,309.061348,309.0614043707245,309.06159095545905,1016210.3,-9999,694415.1,14.57,-1,-0.6037137580210983,0.93600668781439,0,0.5616040126886339,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
213,309.061348,309.0614043707245,309.06142876412906,1016210.3,-9999,694415.1,14.57,-1,-0.07892736612861212,0.9988702987175964,0,0.5993221792305579,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,N/A,-9999,-9999
214,309.097882,309.09793835642245,309.0979764648091,2486422,-9999,529395.5,38.47,-1,-0.12328902019112672,0.9972457467880388,0,0.5983474480728233,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
214,309.097882,309.09793835642245,309.09781427347906,2486422,-9999,529395.5,38.47,-1,0.401435848643867,0.9711827793210248,0,0.5827096675926149,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,N/A,-9999,-9999
216,309.098799,309.09885535606344,309.0988458446791,1676438,-9999,511327.1,25.3,-1,0.03077133569547524,0.999828205515279,0,0.5998969233091673,6,1.375,0.125,S2 O2,de-protonated,0,-9999,C16 H22 O2 S2,16,22,2,-9999,-9999,2,-9999,N/A,-9999,-9999
217,309.134203,309.13425934220373,309.13436197415905,1207833.6,-9999,520580.1,17.69,-1,-0.3319978881007429,0.9801989227133252,0,0.5881193536279951,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
219,309.134997,309.13505334189284,309.1352313540291,1137305.8,-9999,503489,16.54,-1,-0.5758390445051985,0.9416075736333068,0,0.5649645441799841,5,1.5294117647058822,0.0588235294117647,S2 O1,de-protonated,0,-9999,C17 H26 O1 S2,17,26,1,-9999,-9999,2,-9999,N/A,-9999,-9999
220,309.170608,309.1706643279521,309.17074748350905,919261.4,-9999,394662,13,-1,-0.26896321077886226,0.9869595557936875,0,0.5921757334762126,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
223,309.174082,309.17413832659213,309.17411878682907,2855197.8,-9999,335046.4,44.46,-1,0.06319986658586102,0.9992755160243916,0,0.599565309614635,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,N/A,-9999,-9999
225,311.077126,311.07718158159986,311.0772410199191,1757026.1,-9999,475869.6,26.61,-1,-0.19107254208511945,0.9933974347368356,0,0.5960384608421014,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
225,311.077126,311.07718158159986,311.0770788285891,1757026.1,-9999,475869.6,26.61,-1,0.33031366744162893,0.980397337175225,0,0.588238402305135,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,N/A,-9999,-9999
227,311.077934,311.07798958128353,311.07811039978907,1086562.3,-9999,692269.8,15.71,-1,-0.3883863939537978,0.9730007324646208,0,0.5838004394787725,6,1.3333333333333333,0.2,S2 O3,de-protonated,0,-9999,C15 H20 O3 S2,15,20,3,-9999,-9999,2,-9999,N/A,-9999,-9999
228,311.07832,311.07837558113243,311.07811039978907,991586.3,-9999,1025151.4,14.17,-1,0.8524590271717775,0.8764669418914728,0,0.5258801651348837,6,1.3333333333333333,0.2,S2 O3,de-protonated,0,-9999,C15 H20 O3 S2,15,20,3,-9999,-9999,2,-9999,N/A,-9999,-9999
228,311.07832,311.07837558113243,311.07857843043905,991586.3,-9999,1025151.4,14.17,-1,-0.6520838163824119,0.9257469115644944,0,0.5554481469386966,12,0.8,0.26666666666666666,N4 O4,de-protonated,0,-9999,C15 H12 O4 N4,15,12,4,4,-9999,-9999,-9999,N/A,-9999,-9999
229,311.113517,311.1135725673537,311.1136265292691,3038054,-9999,420730,47.43,-1,-0.17344761140903392,0.994556156027335,0,0.596733693616401,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
229,311.113517,311.1135725673537,311.1134643379391,3038054,-9999,420730,47.43,-1,0.34787762986540455,0.9782806269258316,0,0.5869683761554989,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999,N/A,-9999,-9999
231,311.168528,311.1685835458183,311.16863948322913,24150892,-9999,505984.2,390.53,-1,-0.17976557956983966,0.9965465020672758,0.9854996357891866,0.9921277555560402,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,N/A,-9999,-9999
236,312.171949,312.17200415300505,312.17199431829914,4122965,-9999,291924.9,64.54,-1,0.03150412620458851,0.9984353033133068,0.9854996357891866,0.9932610363036588,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,231,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1,N/A,-9999,-9999
236,312.171949,312.17200415300505,312.1717505413991,4122965,-9999,291924.9,64.54,-1,0.8124104936340355,0.4435675068201932,0.8370420509349343,0.6009573244660897,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999,N/A,-9999,-9999
239,313.092752,313.09280679253465,313.0928910843791,1677622.8,-9999,538766.1,25.11,-1,-0.26922311835726376,0.9869345062812176,0,0.5921607037687305,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
240,313.093124,313.093178792389,313.0928910843791,1590326.8,-9999,580456.4,23.71,-1,0.9189222050611184,0.8579422064291503,0,0.5147653238574902,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
241,313.093643,313.0936977921858,313.0937604642491,1337142.8,-9999,600885.1,19.62,-1,-0.2001702722741895,0.9927560537935146,0,0.5956536322761088,5,1.4666666666666666,0.2,S2 O3,de-protonated,0,-9999,C15 H22 O3 S2,15,22,3,-9999,-9999,2,-9999,N/A,-9999,-9999
242,313.129083,313.12913777831193,313.12927659372906,2011706.6,-9999,613331.8,30.5,-1,-0.44331663471699706,0.9649682837647494,0,0.5789809702588496,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
244,313.164429,313.16448376447494,313.1644353128291,878782.3,-9999,335183.3,12.23,-1,0.1547163099933915,0.9970506800412784,0.9854996357891866,0.9924302623404416,4,1.6470588235294117,0.17647058823529413,34S1 O3,de-protonated,1,231,C17 H28 O3 34S1,17,28,3,-9999,-9999,-9999,-9999,N/A,-9999,1
245,315.108577,315.1086310033915,315.10854114883904,959120.4,-9999,361428,13.53,-1,0.2851542904644007,0.9853541774033572,0,0.5912125064420143,5,1.4285714285714286,0.5714285714285714,O8,de-protonated,0,-9999,C14 H20 O8,14,20,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
246,317.103069,317.1031222225997,317.1030618452391,888045.6,-9999,638310.6,12.38,-1,0.1904029569265852,0.993443477289697,0,0.5960660863738182,9,1.0588235294117647,0.35294117647058826,O6,de-protonated,0,-9999,C17 H18 O6,17,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
247,317.139394,317.1394472083794,317.1394473545891,2254705.8,-9999,378254.4,34.13,-1,-4.6102648962654e-4,0.9999999614339128,0,0.5999999768603477,8,1.2222222222222223,0.2777777777777778,O5,de-protonated,0,-9999,C18 H22 O5,18,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
249,319.082491,319.0825434477074,319.0823264003491,996495.1,-9999,301429.7,14.01,-1,0.6802236926367741,0.9194707168079364,0,0.5516824300847618,9,1,0.4375,O7,de-protonated,0,-9999,C16 H16 O7,16,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
250,319.118755,319.11880743351105,319.1187119096991,1481171.3,-9999,430232.6,21.76,-1,0.29933629214969876,0.98387324690592,0,0.590323948143552,8,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,-9999,C17 H20 O6,17,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
251,319.119237,319.1192894333223,319.11958128956906,1160915.4,-9999,653489.9,16.64,-1,-0.9145670270928054,0.8591861789712955,0,0.5155117073827773,7,1.3333333333333333,0.05555555555555555,S2 O1,de-protonated,0,-9999,C18 H24 O1 S2,18,24,1,-9999,-9999,2,-9999,N/A,-9999,-9999
252,321.097873,321.0979246587377,321.0979764648091,2046523.5,-9999,426830.8,30.79,-1,-0.16134038573947823,0.9952878969962436,0,0.5971727381977461,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
252,321.097873,321.0979246587377,321.09781427347906,2046523.5,-9999,426830.8,30.79,-1,0.3437745564073861,0.978784505798353,0,0.5872707034790118,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999,N/A,-9999,-9999
253,321.098532,321.0985836584797,321.0988458446791,1462459.6,-9999,582009.2,21.45,-1,-0.8165280030929278,0.8860560207120161,0,0.5316336124272096,7,1.2941176470588236,0.1176470588235294,S2 O2,de-protonated,0,-9999,C17 H22 O2 S2,17,22,2,-9999,-9999,2,-9999,N/A,-9999,-9999
254,321.099118,321.09916965825033,321.0993138753291,1117499.8,-9999,525598.2,15.94,-1,-0.4491354310316058,0.9640594586327342,0,0.5784356751796406,13,0.8235294117647058,0.17647058823529413,N4 O3,de-protonated,0,-9999,C17 H14 O3 N4,17,14,3,4,-9999,-9999,-9999,N/A,-9999,-9999
