Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
27,255.232905,255.2330020303334,255.2329538181791,3864695.8,-9999,577643.5,66.2,-1,0.18889470805417272,0.9935466043670476,0,0.5961279626202286,1,2,0.125,O2,de-protonated,0,-9999,C16 H32 O2,16,32,2,-9999,-9999,-9999,-9999,N/A,N/A,N/A
28,257.175759,257.17585433762554,257.1758328639391,852044.3,-9999,775927.8,12.95,-1,0.08349807291716578,0.9987357526254304,0,0.5992414515752582,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A
33,265.147867,265.14795539194125,265.14790403833905,12016016,-9999,608729.2,206.37,-1,0.19367908031898817,0.9962536519826342,0.995374914921308,0.9959021571581036,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,N/A,N/A
34,266.151188,266.1512755177997,266.15125887340906,1630853.5,-9999,612334.8,26.28,-1,0.06253733581996923,0.9992906207277574,0.995374914921308,0.9977243384051776,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,33,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,N/A,N/A
34,266.151188,266.1512755177997,266.15101509650907,1630853.5,-9999,612334.8,26.28,-1,0.978471904580925,0.8405319690926553,0,0.5043191814555932,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,N/A,N/A,N/A
37,267.08738,267.0874667021442,267.08741178077906,884209.4,-9999,620384.2,13.33,-1,0.2056306763151828,0.9923569857919908,0,0.5954141914751944,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
39,269.103005,269.10308994603463,269.1030618452391,821139.3,-9999,714541.9,12.16,-1,0.10442391602531376,0.99802337534901,0,0.5988140252094059,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
40,269.131142,269.13122692152035,269.1312051460991,5448022.5,-9999,533899.5,91.9,-1,0.08091005741269063,0.9880633631413922,0.9901242643037842,0.9888877236063488,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,N/A,N/A
41,269.139435,269.1395199142951,269.1394473545891,2484311.3,-9999,582324.5,40.82,-1,0.26959892612278324,0.986898244821008,0,0.5921389468926047,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,N/A,N/A
42,270.134572,270.1346560472838,270.1345599811691,897091.7,-9999,633558.6,13.47,-1,0.355623192700177,0.9773138635417076,0.9901242643037842,0.9824380238465382,4,1.7692307692307692,0.2307692307692308,13C1 P1 O3,de-protonated,1,40,C13 H23 O3 P1 13C1,13,23,3,-9999,1,-9999,1,N/A,N/A,N/A
42,270.134572,270.1346560472838,270.1346963267891,897091.7,-9999,633558.6,13.47,-1,-0.1491089661819695,0.9959738901730064,0,0.5975843341038037,4,1.6153846153846154,0.38461538461538464,N1 O5,de-protonated,0,-9999,C13 H21 O5 N1,13,21,5,1,-9999,-9999,-9999,N/A,N/A,N/A
44,271.227805,271.2278880948066,271.2278684377491,1989304.6,-9999,538923.6,32.29,-1,0.07247432786922467,0.9990473896798494,0,0.5994284338079097,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,N/A,N/A
45,277.071681,277.07175900334056,277.0717617163191,1518726.9,-9999,587631.5,24.01,-1,-0.0097916096221667,0.9999826036462028,0,0.5999895621877216,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
46,277.144535,277.14461293986665,277.1445327350191,1415821.9,-9999,540977.9,22.25,-1,0.2893971848260172,0.9849184234794356,0,0.5909510540876612,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A
48,279.087398,279.08747424715085,279.08741178077906,879174.9,-9999,692399.4,12.97,-1,0.22382368086261883,0.9909511474165542,0,0.5945706884499325,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
49,279.123756,279.123832215474,279.12379729012906,987466.4,-9999,615746.8,14.82,-1,0.12512492767583977,0.9971632257236812,0,0.5982979354342087,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,N/A,N/A
50,279.163566,279.1636421807896,279.1635541027991,2024654.1,-9999,489919.8,32.46,-1,0.3155067674331167,0.9820999218063526,0,0.5892599530838115,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,N/A,N/A,N/A
51,281.066725,281.0667995226659,281.0666763358891,869630.9,-9999,695495.4,12.81,-1,0.43828310927587416,0.9657455780007148,0,0.579447346800429,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
52,281.102991,281.1030654910692,281.1030618452391,976002.2,-9999,589304.3,14.62,-1,0.01296972737691272,0.9999694782876448,0,0.5999816869725869,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
53,281.116114,281.1161884796358,281.1159490048091,870787.4,-9999,808881.1,12.83,-1,0.8518720746117656,0.876626047597451,0,0.5259756285584706,1,2.090909090909091,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H23 O6 P1,11,23,6,-9999,1,-9999,-9999,N/A,N/A,N/A
54,283.118617,283.11868973495876,283.1187119096991,1089081.4,-9999,703100.2,16.43,-1,-0.0783231180987018,0.9988875203337942,0,0.5993325122002765,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
55,283.264237,283.2643096080876,283.26425394709906,3063494.5,-9999,510252.7,49.8,-1,0.19649845603566213,0.9930184530880418,0,0.5958110718528251,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A,N/A,N/A
56,285.097888,285.0979590105227,285.0979764648091,875177.9,-9999,535293.5,12.81,-1,-0.06122206350938421,0.9993201359408606,0,0.5995920815645163,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
57,285.126084,285.12615498595693,285.1261197656691,3572844.5,-9999,513061.6,58.4,-1,0.12352529419783724,0.9972351946609528,0,0.5983411167965715,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,N/A,N/A
58,285.134387,285.134457978723,285.13436197415905,929133.2,-9999,650913.2,13.72,-1,0.33669938368143065,0.9796399253410238,0,0.5877839552046142,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
59,287.149965,287.15003422265437,287.1500120386191,842910.3,-9999,703748.7,12.18,-1,0.07725590930806173,0.9989176141596564,0,0.5993505684957939,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
60,287.222739,287.2228081592502,287.2227830573191,982820.6,-9999,632511.1,14.53,-1,0.08739533415016558,0.9986150649257916,0,0.599169038955475,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A
61,289.121192,289.12125950522653,289.12103438523906,2559945.5,-9999,514536.6,40.99,-1,0.7786357985159872,0.8958273559795742,0,0.5374964135877445,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,N/A,N/A,N/A
62,291.050993,291.051058823891,291.05102627142907,996463.8,-9999,612515.9,14.65,-1,0.11184451873194698,0.9977327967483254,0,0.5986396780489952,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
62,291.050993,291.051058823891,291.0508640800991,996463.8,-9999,612515.9,14.65,-1,0.6691056993308695,0.9219769838441564,0,0.5531861903064939,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999,N/A,N/A,N/A
63,291.087411,291.08747679216185,291.08741178077906,1361906.9,-9999,661844.8,20.74,-1,0.22333972599379123,0.9909900596106512,0,0.5945940357663908,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
65,293.066593,293.0666570678033,293.0666763358891,1332124.8,-9999,543886.1,20.24,-1,-0.06574642342301705,0.9992159788304692,0,0.5995295872982815,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
65,293.066593,293.0666570678033,293.06651414455905,1332124.8,-9999,543886.1,20.24,-1,0.4876819334746316,0.9577633020321769,0,0.574657981219306,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A,N/A,N/A
66,293.103008,293.10307203607675,293.1030618452391,1399455.9,-9999,618844.2,21.36,-1,0.03476878607904328,0.9997806764563246,0,0.5998684058737948,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
68,293.174745,293.17480897357603,293.17480129273906,1739686,-9999,481775.5,27.03,-1,0.02619883065938647,0.9998754652366044,0,0.5999252791419626,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,N/A,N/A,N/A
69,293.175782,293.17584597267256,293.1758328639391,33242150,-9999,546895.9,552.06,-1,0.04471287193533416,0.9998184857589674,0.99758041650897,0.9989232580589684,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A
70,293.179123,293.1791869697617,293.17920416725906,9963558,-9999,545267.3,164.09,-1,-0.05865865352112606,0.9954248377060596,0.988918420021014,0.9928222706320414,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A,N/A,N/A
71,294.179125,294.1791880985118,294.1791876990091,5999740,-9999,551362.8,98.03,-1,0.00135802506339533,0.9999996653665691,0.99758041650897,0.9990319658235296,5,1.625,0.25,13C1 O4,de-protonated,1,69,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A,N/A,N/A
72,294.182432,294.18249509563066,294.18255900232907,1656956.5,-9999,672938.4,25.65,-1,-0.21723483075158612,0.9914738160235882,0.988918420021014,0.9904516576225584,0,2.3076923076923075,0.3076923076923077,13C1 S1 O4,de-protonated,1,70,C13 H30 O4 S1 13C1,13,30,4,-9999,-9999,1,1,N/A,N/A,N/A
72,294.182432,294.18249509563066,294.18231522542914,1656956.5,-9999,672938.4,25.65,-1,0.6114242502406649,0.9344167820645576,0,0.5606500692387346,5,1.6666666666666667,0.2,N3 O3,de-protonated,0,-9999,C15 H25 O3 N3,15,25,3,3,-9999,-9999,-9999,N/A,N/A,N/A
73,294.937865,294.93792743746104,294.9376537428191,926589.4,-9999,407139.9,13.48,-1,0.9279745683395236,0.8553434960141486,0,0.5132060976084891,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,N/A,N/A,N/A
74,295.082256,295.08231831166063,295.0823264003491,1447625.8,-9999,666777.9,22.16,-1,-0.02741163303415334,0.999863669181828,0,0.5999182015090968,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
74,295.082256,295.08231831166063,295.0821642090191,1447625.8,-9999,666777.9,22.16,-1,0.5222363810375652,0.951717861378474,0,0.5710307168270845,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A,N/A,N/A
75,295.118648,295.1187102799542,295.1187119096991,1802956.9,-9999,615986.2,28.08,-1,-0.00552233662800634,0.9999944665195496,0,0.5999966799117298,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
76,295.131737,295.1317992685504,295.1315990692691,2551246,-9999,487928.4,40.55,-1,0.6783390255559625,0.919897991289581,0,0.5519387947737486,1,2.0833333333333335,0.5,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,N/A,N/A,N/A
78,297.061506,297.0615665872428,297.06159095545905,1168372.4,-9999,662893.5,17.38,-1,-0.08203085488327833,0.9987797657856547,0,0.5992678594713929,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
78,297.061506,297.0615665872428,297.06142876412906,1168372.4,-9999,662893.5,17.38,-1,0.4639549277929708,0.9616953261326628,0,0.5770171956795976,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A,N/A,N/A
79,297.09803900000003,297.0980995554135,297.0979764648091,1358583.5,-9999,521515.6,20.52,-1,0.4143098040214242,0.9693339030470834,0,0.58160034182825,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
80,297.134117,297.13417752398055,297.13436197415905,951034.6,-9999,818254.3,13.78,-1,-0.6207635403356184,0.9324676920996908,0,0.5594806152598144,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
81,297.13445,297.13451052369044,297.13436197415905,1085562.6,-9999,478967.3,16.01,-1,0.4999406006147888,0.9556616088039064,0,0.5733969652823439,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
82,297.152939,297.15299950758197,297.1529894187691,11812220,-9999,512041.3,193.49,-1,0.03395157790967779,0.9996540977966062,0.989408210594229,0.9955557429156554,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,N/A,N/A
83,298.1563,298.15635963340554,298.1563442538391,2218451.3,-9999,548624,34.75,-1,0.05158222097568345,0.9995173313716164,0.989408210594229,0.9954736830606614,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,82,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,N/A,N/A,N/A
83,298.1563,298.15635963340554,298.1561004769391,2218451.3,-9999,548624,34.75,-1,0.8691972628183797,0.8718959489111613,0,0.5231375693466968,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,N/A,N/A,N/A
85,299.07727,299.07732883101215,299.0772410199191,963747.4,-9999,798258.3,13.99,-1,0.2936067377365381,0.9844799282782192,0,0.5906879569669314,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
86,299.113515,299.11357379943377,299.1136265292691,982566.6,-9999,484512.3,14.3,-1,-0.17628697137446442,0.9943769704518328,0,0.5966261822710996,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
87,299.150081,299.1501397675757,299.1500120386191,941609.8,-9999,575177,13.62,-1,0.426972928206979,0.967461969664756,0,0.5804771817988535,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
88,299.259129,299.2591876725678,299.2591685666691,1002931.3,-9999,577979.9,14.64,-1,0.06384398787608109,0.9992606786462082,0,0.5995564071877248,1,2,0.16666666666666666,O3,de-protonated,0,-9999,C18 H36 O3,18,36,3,-9999,-9999,-9999,-9999,N/A,N/A,N/A
90,301.129242,301.12929904323533,301.12927659372906,1172567.6,-9999,511372.8,17.31,-1,0.07455105836676036,0.9989920418806064,0,0.5993952251283639,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
94,303.050943,303.050998368957,303.05102627142907,883331,-9999,601485.5,12.56,-1,-0.09207186138667156,0.9984630005730086,0,0.5990778003438052,10,0.8,0.4666666666666667,O7,de-protonated,0,-9999,C15 H12 O7,15,12,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
94,303.050943,303.050998368957,303.0508640800991,883331,-9999,601485.5,12.56,-1,0.4431231645389929,0.9649983124904484,0,0.5789989874942689,5,1.7,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H17 O1 N4 P1 S2,10,17,1,4,1,2,-9999,N/A,N/A,N/A
95,303.087424,303.08747933717297,303.08741178077906,1043718.3,-9999,552998.3,15.19,-1,0.22289409350354888,0.9910258173694364,0,0.5946154904216618,9,1,0.375,O6,de-protonated,0,-9999,C16 H16 O6,16,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
96,303.123717,303.12377230555273,303.12379729012906,1043593.6,-9999,635595.6,15.19,-1,-0.08242367161925913,0.998768058483354,0,0.5992608350900125,8,1.1764705882352942,0.29411764705882354,O5,de-protonated,0,-9999,C17 H20 O5,17,20,5,-9999,-9999,-9999,-9999,N/A,N/A,N/A
100,305.066639,305.0666926127856,305.0666763358891,936058.1,-9999,510905.4,13.42,-1,0.0533552096535398,0.9994835891856008,0,0.5996901535113605,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
100,305.066639,305.0666926127856,305.0665141445591,936058.1,-9999,510905.4,13.42,-1,0.5850141467215969,0.9397895798621312,0,0.5638737479172787,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999,N/A,N/A,N/A
101,305.103021,305.1030745810878,305.1030618452391,1332669.5,-9999,475219.4,19.94,-1,0.04174277582267911,0.999683883018512,0,0.599810329811107,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
105,307.082272,307.08232385666906,307.0823264003491,1686773.3,-9999,472318.8,25.55,-1,-0.00828338133727962,0.9999875500836014,0,0.5999925300501608,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
105,307.082272,307.08232385666906,307.0821642090191,1686773.3,-9999,472318.8,25.55,-1,0.5198857784238559,0.9521409744230056,0,0.5712845846538034,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A,N/A,N/A
106,307.11867,307.1187218249574,307.1187119096991,1869048.8,-9999,526942.4,28.52,-1,0.03228477436575356,0.9998108927096008,0,0.5998865356257606,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
107,307.1948,307.1948517586292,307.1948542317191,2403583.8,-9999,471805,37.23,-1,-0.0080505575870961,0.9999882401117044,0,0.5999929440670226,0,2.1333333333333333,0.26666666666666666,S1 O4,de-protonated,0,-9999,C15 H32 O4 S1,15,32,4,-9999,-9999,1,-9999,N/A,N/A,N/A
108,307.204488,307.20453975018864,307.2043700879691,1023744.8,-9999,632620,14.75,-1,0.5522780144683127,0.946159758562117,0,0.5676958551372702,0,2.2,0.26666666666666666,P1 O4,de-protonated,0,-9999,C15 H33 O4 P1,15,33,4,-9999,1,-9999,-9999,N/A,N/A,N/A
110,309.061442,309.0614921323209,309.06159095545905,1568689.8,-9999,623702.5,23.62,-1,-0.31975224696888693,0.9816194357008554,0,0.5889716614205133,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
110,309.061442,309.0614921323209,309.06142876412906,1568689.8,-9999,623702.5,23.62,-1,0.20503429394282607,0.9924010863278748,0,0.5954406517967248,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,N/A,N/A,N/A
111,309.097957,309.0980071005073,309.0979764648091,2862005.3,-9999,593028.2,44.7,-1,0.09911322788761916,0.9982191387974754,0,0.5989314832784852,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,N/A,N/A,N/A
111,309.097957,309.0980071005073,309.09781427347906,2862005.3,-9999,593028.2,44.7,-1,0.6238382134226178,0.9318204508204028,0,0.5590922704922416,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,N/A,N/A,N/A
112,309.134379,309.1344290687747,309.13436197415905,1318072.8,-9999,597374,19.54,-1,0.21704030317503228,0.9914890139572806,0,0.5948934083743683,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A
113,309.170656,309.17070603716843,309.17074748350905,2078396.3,-9999,527597.2,31.93,-1,-0.1340564751182464,0.9967444712867802,0,0.5980466827720681,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,N/A,N/A,N/A
114,309.174069,309.1741190341948,309.17411878682907,5195708.5,-9999,494650.4,82.74,-1,8.000855123349e-4,0.9981328990116534,0.9759893675849222,0.989275486440961,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,N/A,N/A,N/A
