Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S,36S
166,241.144298,241.14437425048575,241.14453273501908,844624.4,-9999,732943.3,13.05,-1,-0.6572180241130897,0.9246184299738536,0,0.554771057984312,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
176,242.139577,242.1396526164108,242.13978170721907,916150,-9999,727757.9,14.33,-1,-0.5331251534808953,0.9497354694132752,0,0.5698412816479651,3,1.75,0.3333333333333333,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
178,242.17595,242.1760255932382,242.1761672165691,2462908,-9999,596410,41.88,-1,-0.5847946663461154,0.9398333628255676,0,0.5639000176953406,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
191,247.110504,247.1105764495196,247.11046970120907,848675.6,-9999,500482.1,13,-1,0.4319861908063929,0.9667063364812069,0,0.580023801888724,2,1.9090909090909092,0.3636363636363637,P1 O4,de-protonated,0,-9999,C11 H21 O4 P1,11,21,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
195,248.960035,248.96010627121555,248.9603177400791,1001610.8,-9999,801597.6,15.7,-1,-0.8494079115088339,0.8772931286901305,0,0.5263758772140783,9,0.6363636363636364,0.09090909090909093,S2 P1 O1,de-protonated,0,-9999,C11 H7 O1 P1 S2,11,7,1,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
196,248.960263,248.96033427107028,248.9603177400791,879666.8,-9999,581043.2,13.54,-1,0.06640010480109991,0.9992003173913736,0,0.5995201904348241,9,0.6363636363636364,0.09090909090909093,S2 P1 O1,de-protonated,0,-9999,C11 H7 O1 P1 S2,11,7,1,-9999,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
198,249.149455,249.14952615053937,249.14961811544907,1705256.8,-9999,619775.7,28.13,-1,-0.36911519441217705,0.9755814150674188,0,0.5853488490404514,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200,250.144684,250.14475451649625,250.1448670876491,2304709,-9999,647135.3,38.56,-1,-0.45002383679055075,0.9639197336178909,0,0.5783518401707344,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,253.144315,253.14438360548343,253.14453273501908,5942290,-9999,514592.5,102.55,-1,-0.5891082616623095,0.9694823782644344,0.9998742767492091,0.9816391376583442,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
212,254.147821,254.1478889661672,254.14788757008907,898792.4,-9999,1103983.9,13.75,-1,0.00549317234408957,0.9999945248113306,0.9998742767492091,0.999946425586482,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,210,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
232,265.147483,265.14754395847376,265.1475239158191,3552701,-9999,531260.4,59.16,-1,0.07559057835647412,0.9989637511802846,0,0.5993782507081707,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
233,265.147787,265.14784795828007,265.14790403833905,3794429,-9999,410985.4,63.32,-1,-0.21150481722940395,0.9919158759744692,0,0.5951495255846816,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
241,267.014263,267.01432276918064,267.0144785707491,3042910.5,-9999,509383.3,50.38,-1,-0.5834948324655995,0.940092364664178,0,0.5640554187985067,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
242,267.014604,267.01466376896343,267.01464076207907,2280670.8,-9999,698610,37.26,-1,0.08616338151500735,0.9986538086000664,0,0.5991922851600398,8,0.7272727272727273,0.7272727272727273,O8,de-protonated,0,-9999,C11 H8 O8,11,8,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
242,267.014604,267.01466376896343,267.0144785707491,2280670.8,-9999,698610,37.26,-1,0.6935886598539119,0.9164125314492182,0,0.5498475188695309,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
243,267.087139,267.0871987227526,267.08741178077906,973863.3,-9999,548621.6,14.77,-1,-0.7977089786980659,0.8909535483706799,0,0.5345721290224079,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
251,269.102939,269.10299743852147,269.1030618452391,972051,-9999,510606.4,14.65,-1,-0.23933847941051256,0.9896599216475642,0,0.5937959529885385,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
253,269.131174,269.1312324205334,269.1312051460991,1679830.3,-9999,501060.8,26.75,-1,0.10134251922138504,0.998138201732188,0,0.5988829210393127,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
255,269.139313,269.13937141534825,269.1394473545891,1856151.1,-9999,391932.4,29.77,-1,-0.28215574339047705,0.98565836713768,0,0.5913950202826079,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
280,277.071653,277.0717063617923,277.0717617163191,1379509.9,-9999,456922.6,21.47,-1,-0.1997840792750289,0.992783877647222,0,0.5956703265883332,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
284,279.163515,279.1635670291033,279.1635541027991,1064843.6,-9999,502324.3,16.01,-1,0.04630369561784246,0.9996110438319142,0,0.5997666262991486,0,2.1538461538461537,0.3076923076923077,S1 O4,de-protonated,0,-9999,C13 H28 O4 S1,13,28,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
287,281.029906,281.02995684005805,281.0301286352091,6284614.5,-9999,347769.3,104.16,-1,-0.6113051006155954,0.934441483558246,0,0.5606648901349475,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
288,281.066407,281.0664578168039,281.0666763358891,891466.3,-9999,527416,13.08,-1,-0.7774635116598303,0.8961239218922709,0,0.5376743531353625,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
288,281.066407,281.0664578168039,281.06651414455905,891466.3,-9999,527416,13.08,-1,-0.2004072072329536,0.9927389572503896,0,0.5956433743502337,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
289,281.102763,281.1028137936421,281.1030618452391,1169613.9,-9999,523206.6,17.78,-1,-0.8824222524277444,0.8682388122422349,0,0.5209432873453409,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
295,283.08236,283.08240953247525,283.0823264003491,955152.9,-9999,657701.4,14.06,-1,0.2936676663485105,0.9844735365008188,0,0.5906841219004912,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
297,283.118745,283.118794509295,283.1187119096991,990356.5,-9999,772748.2,14.65,-1,0.2917489818477509,0.9846742011028168,0,0.59080452066169,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
302,285.097917,285.0979652483989,285.0979764648091,907028.8,-9999,503569.4,13.25,-1,-0.03934230028467526,0.999719190147256,0,0.5998315140883537,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
304,285.126148,285.1261962304135,285.1261197656691,2081495.5,-9999,447868.1,32.95,-1,0.26817867280785346,0.9870350255198644,0,0.5922210153119186,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
305,285.134355,285.13440322518494,285.13436197415905,945880.4,-9999,585414.6,13.9,-1,0.1446722366449855,0.9962094710849776,0,0.5977256826509866,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
317,288.987266,288.98731177056226,288.9875951169991,6305865.5,-9999,450740.6,103.11,-1,-0.980479583320201,0.8399323561307656,0,0.5039594136784593,6,1.2222222222222223,0.3333333333333333,N2 S2 P1 O3,de-protonated,0,-9999,C9 H11 O3 N2 P1 S2,9,11,3,2,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
318,289.121032,289.1210776853423,289.12103438523906,2181846,-9999,332722.8,34.39,-1,0.14976462482382724,0.9959384774443166,0,0.59756308646659,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
323,289.986838,289.9868831337523,289.98686684119906,971944.4,-9999,523057.4,14.23,-1,0.05618376250084709,0.9994274003222408,0,0.5996564401933445,10,0.7692307692307693,0.07692307692307693,N1 S2 P1 O1,de-protonated,0,-9999,C13 H10 O1 N1 P1 S2,13,10,1,1,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
326,291.160305,291.1603493861569,291.16018279947906,1070167.9,-9999,430367,15.76,-1,0.5721478680003427,0.9423318302820516,0,0.565399098169231,6,1.411764705882353,0.2352941176470588,O4,de-protonated,0,-9999,C17 H24 O4,17,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
327,291.20916,291.2092043550322,291.2094554683991,1528476.5,-9999,457295.5,23.34,-1,-0.8623118588432311,0.8737841251481068,0,0.524270475088864,0,2.2,0.2,P1 O3,de-protonated,0,-9999,C15 H33 O3 P1,15,33,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
328,291.209658,291.2097023547149,291.2094554683991,3082524.5,-9999,404821.1,49.06,-1,0.8477963582551761,0.8777286256271081,0,0.5266371753762649,0,2.2,0.2,P1 O3,de-protonated,0,-9999,C15 H33 O3 P1,15,33,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
329,293.066729,293.0667721716073,293.0666763358891,866252.8,-9999,616633.2,12.38,-1,0.3270099466189405,0.980783725587057,0,0.5884702353522342,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
329,293.066729,293.0667721716073,293.06651414455905,866252.8,-9999,616633.2,12.38,-1,0.880438520879116,0.8687899139197838,0,0.5212739483518702,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
330,293.102777,293.10282014864174,293.1030618452391,1262288.1,-9999,658558.4,18.93,-1,-0.824613007571514,0.8839253394886241,0,0.5303552036931745,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
331,293.103213,293.103256148364,293.1030618452391,1050448.3,-9999,681903.2,15.43,-1,0.6629174177247519,0.923356988524728,0,0.5540141931148368,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
333,293.175855,293.17589810208506,293.1758328639391,15471063,-9999,416554.5,254.05,-1,0.22252224996581596,0.9905952749216376,0.9984908372113392,0.9937534998375184,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
335,293.178817,293.17886010019794,293.1788240447391,3523799.5,-9999,343418.8,56.35,-1,0.12298111559434356,0.9972594678249036,0,0.5983556806949422,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,293.179361,293.17940409985135,293.17920416725906,2278871.5,-9999,478329.8,35.75,-1,0.6819467051324857,0.919079228204977,0,0.5514475369229862,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
340,294.179214,294.17925646286244,294.1791876990091,2811958.5,-9999,463754.4,44.57,-1,0.23374819229340435,0.9901349492497424,0.9984908372113392,0.9934773044343812,5,1.625,0.25,13C1 O4,de-protonated,1,333,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
345,294.937484,294.93752597978175,294.9376537428191,930174.7,-9999,572882.5,13.43,-1,-0.43318659298986834,0.9665241831576168,0,0.5799145098945699,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
346,295.045813,295.0458549107673,295.0459408909991,997449,-9999,401716.6,14.55,-1,-0.29141303060192,0.9847092052570572,0,0.5908255231542342,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
346,295.045813,295.0458549107673,295.0457786996691,997449,-9999,401716.6,14.55,-1,0.2583026218014004,0.9879666857274448,0,0.5927800114364669,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
347,295.081954,295.0819958877425,295.0821642090191,1070092.5,-9999,343422.5,15.75,-1,-0.5704217231865406,0.942669113932162,0,0.5656014683592971,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
349,295.118785,295.1188268642781,295.1187119096991,1227792,-9999,522714,18.36,-1,0.38951979116739166,0.9728450851536276,0,0.5837070510921766,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,295.131582,295.1316238561253,295.1315990692691,1165713.3,-9999,355777.4,17.33,-1,0.08398577547680401,0.9987209503264064,0,0.5992325701958439,1,2.0833333333333335,0.5,P1 O6,de-protonated,0,-9999,C12 H25 O6 P1,12,25,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
353,295.155183,295.1552248410896,295.15509741904907,1630995.5,-9999,497187.2,25.03,-1,0.4317121460376915,0.9667478549491064,0,0.5800487129694638,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
359,297.098082,297.09812260330233,297.0979764648091,1264077.4,-9999,483229.7,18.82,-1,0.4918865317099355,0.9570478030023344,0,0.5742286818014005,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
361,297.134402,297.1344425801635,297.13436197415905,990032.8,-9999,515973.3,14.32,-1,0.27127796306777663,0.9867356341280288,0,0.5920413804768172,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
362,297.152695,297.15273556850934,297.1529894187691,3776338.5,-9999,475130,60.09,-1,-0.8542746288692523,0.8759742747328979,0,0.5255845648397387,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
363,297.153001,297.15304156831445,297.1529894187691,3640850.8,-9999,368341.9,57.87,-1,0.1754972933506255,0.9944270940561628,0,0.5966562564336976,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
366,299.077058,299.07709734253115,299.0772410199191,948620.4,-9999,587986.6,13.63,-1,-0.48040227818441494,0.9589888030450204,0,0.5753932818270123,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
368,299.113714,299.1137533191783,299.1136265292691,1165200,-9999,438764.7,17.19,-1,0.42388543330428,0.9679232391893676,0,0.5807539435136205,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
377,307.082082,307.0821162426695,307.0823264003491,1025263,-9999,375508.9,14.66,-1,-0.6843691789524946,0.9185274219959468,0,0.551116453197568,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
377,307.082082,307.0821162426695,307.0821642090191,1025263,-9999,375508.9,14.66,-1,-0.15620037627902977,0.9955826988857338,0,0.5973496193314403,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
378,307.082571,307.0826052423579,307.0823264003491,904623.1,-9999,525957.7,12.71,-1,0.9080366560964704,0.8610437278729618,0,0.516626236723777,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
379,307.118562,307.1185962194287,307.1187119096991,1197234.8,-9999,480323.6,17.44,-1,-0.3766956095171454,0.9745811473143416,0,0.5847486883886049,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
380,307.194427,307.19446117109646,307.19447410919906,933178.7,-9999,643183,13.17,-1,-0.04211697699792379,0.9996781908990338,0,0.5998069145394203,5,1.7058823529411764,0.0588235294117647,N2 P1 O1,de-protonated,0,-9999,C17 H29 O1 N2 P1,17,29,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
381,307.194867,307.1949011708161,307.1948542317191,1131066.8,-9999,503265.5,16.37,-1,0.15279909914868295,0.9957725758768948,0,0.5974635455261369,0,2.1333333333333333,0.26666666666666666,S1 O4,de-protonated,0,-9999,C15 H32 O4 S1,15,32,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
384,309.061317,309.0613499817332,309.06159095545905,2936064,-9999,334321,45.58,-1,-0.7796948339869045,0.8955591408698934,0,0.537335484521936,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
384,309.061317,309.0613499817332,309.06142876412906,2936064,-9999,334321,45.58,-1,-0.254908534446948,0.988278994272277,0,0.5929673965633662,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
385,309.097487,309.09751995869,309.09781427347906,1426307.8,-9999,489691.5,21.15,-1,-0.9521736339839316,0.8483112567830455,0,0.5089867540698273,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
386,309.09814,309.09817295827395,309.0979764648091,1744387.9,-9999,386946.2,26.3,-1,0.6356996156643142,0.9292978716756708,0,0.5575787230054023,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
388,309.13436,309.13439293519883,309.13436197415905,1093511.8,-9999,493637,15.76,-1,0.10015398995370794,0.9981815759193612,0,0.5989089455516168,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
390,309.170839,309.17087191195867,309.17074748350905,1315979.6,-9999,493663.5,19.36,-1,0.4024586757853905,0.9710378942230636,0,0.5826227365338381,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
391,309.174106,309.17413890987734,309.17411878682907,1604428,-9999,285399.8,24.03,-1,0.06508645792214508,0.999231633890616,0,0.5995389803343695,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
395,311.076966,311.0769976975983,311.0772410199191,1579738.3,-9999,611794.6,23.63,-1,-0.782192615527665,0.8949254191653848,0,0.5369552514992308,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
395,311.076966,311.0769976975983,311.0770788285891,1579738.3,-9999,611794.6,23.63,-1,-0.26080671420282997,0.9877336867032176,0,0.5926402120219306,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
