Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,265.147877,265.1479257756498,265.14790403833905,882696.6,-9999,729281.4,13.53,-1,0.08198183138241748,0.9987812229402964,0,0.5992687337641779,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
1,293.103051,293.10309139202076,293.1030618452391,948311.6,-9999,806579.5,14.26,-1,0.10080679974929475,0.9981578153851892,0,0.5988946892311136,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
2,295.08229,295.08232979845604,295.0823264003491,1114835.5,-9999,701240.1,17.11,-1,0.01151579293343789,0.999975937746518,0,0.5999855626479108,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
2,295.08229,295.08232979845604,295.0821642090191,1114835.5,-9999,701240.1,17.11,-1,0.5611638284015393,0.944462713850912,0,0.5666776283105471,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
3,295.118633,295.11867278755693,295.1187119096991,849493.8,-9999,760760.7,12.56,-1,-0.13256408544145065,0.9968164375934184,0,0.598089862556051,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999
4,297.097902,297.09794119398316,297.0979764648091,1248977.8,-9999,670380.6,19.31,-1,-0.11871782624270728,0.9974459434860748,0,0.5984675660916449,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
5,299.077247,299.07728560038663,299.0772410199191,1019214.3,-9999,694338.5,15.39,-1,0.14906004680612042,0.9959765261752246,0,0.5975859157051348,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
6,307.082313,307.0823491997039,307.0823264003491,1200345.9,-9999,578665.3,18.28,-1,0.0742450895989358,0.9990002943977756,0,0.5994001766386654,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
6,307.082313,307.0823491997039,307.0821642090191,1200345.9,-9999,578665.3,18.28,-1,0.6024142929490649,0.9362729151000933,0,0.5617637490600559,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
7,309.061549,309.06158460614006,309.06159095545905,892771.6,-9999,632440,13.08,-1,-0.02054386303550912,0.9999234224581892,0,0.5999540534749135,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999
7,309.061549,309.06158460614006,309.06142876412906,892771.6,-9999,632440,13.08,-1,0.5042428348967869,0.9549127587471294,0,0.5729476552482776,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
8,309.097926,309.09796159523074,309.0979764648091,1878758.1,-9999,575159.5,29.73,-1,-0.04810635946283488,0.999580175641707,0,0.5997481053850242,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
8,309.097926,309.09796159523074,309.09781427347906,1878758.1,-9999,575159.5,29.73,-1,0.4766185488223755,0.9596191091337296,0,0.5757714654802377,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
9,311.077165,311.07720000166603,311.0772410199191,1212148.5,-9999,494077.1,18.47,-1,-0.13185874004398507,0.996850172316248,0,0.5981101033897488,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999
9,311.077165,311.07720000166603,311.0770788285891,1212148.5,-9999,494077.1,18.47,-1,0.38952750035602896,0.972844024997628,0,0.5837064149985769,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999
10,311.113587,311.11362199074324,311.1136265292691,1527159.1,-9999,587450.9,23.79,-1,-0.01458800083357391,0.9999613866926168,0,0.5999768320155702,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999
10,311.113587,311.11362199074324,311.1134643379391,1527159.1,-9999,587450.9,23.79,-1,0.5067373232584037,0.9544758987511336,0,0.5726855392506802,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999
11,311.168627,311.168661974237,311.16863948322913,1091195.3,-9999,540018,16.43,-1,0.07227916000826798,0.9990525109580692,0,0.5994315065748415,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999
12,313.056477,313.05651140807936,313.0565055750291,924040.1,-9999,716216.2,13.53,-1,0.01863257953277597,0.999937007895676,0,0.5999622047374056,7,1.0769230769230769,0.6923076923076923,O9,de-protonated,0,-9999,C13 H14 O9,13,14,9,-9999,-9999,-9999,-9999
12,313.056477,313.05651140807936,313.056343383699,924040.1,-9999,716216.2,13.53,-1,0.5367224906780691,0.94907247794638006,0,0.569443486767828,2,2.375,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H19 O3 N4 P1 S2,8,19,3,4,1,2,-9999
13,313.092845,313.0928793971728,313.0928910843791,1340042.9,-9999,598275.4,20.51,-1,-0.03732823918172504,0.9997472018237732,0,0.599848321094264,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999
14,319.118662,319.11869459005777,319.1187119096991,1081331.8,-9999,643922.9,16.07,-1,-0.05427334924341249,0.9994656682020112,0,0.5996794009212068,8,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,-9999,C17 H20 O6,17,20,6,-9999,-9999,-9999,-9999
15,321.061549,321.06158100739486,321.06159095545905,1107104.1,-9999,561258.6,16.5,-1,-0.03098490903162092,0.9998258127141552,0,0.5998954876284931,9,0.9333333333333332,0.5333333333333333,O8,de-protonated,0,-9999,C15 H14 O8,15,14,8,-9999,-9999,-9999,-9999
15,321.061549,321.06158100739486,321.0614287641291,1107104.1,-9999,561258.6,16.5,-1,0.4741873426879392,0.9600216940005952,0,0.5760130164003571,4,1.9,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H19 O2 N4 P1 S2,10,19,2,4,1,2,-9999
16,321.09793,321.09796199648434,321.0979764648091,1629347.4,-9999,573907.8,25.22,-1,-0.04505890981727928,0.999631671610282,0,0.5997790029661693,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999
16,321.09793,321.09796199648434,321.09781427347906,1629347.4,-9999,573907.8,25.22,-1,0.46005609106510553,0.9623241738448072,0,0.5773945043068843,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999
