Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
10,278.155371,278.1549425923003,278.1550378485091,840959.3,-9999,898557.8,12.5,-1,-0.3424572480562437,0.9789450648593604,0,0.5873670389156163,10,1.105263157894737,0.05263157894736842,N1 O1,de-protonated,0,-9999,C19 H21 O1 N1,19,21,1,1,-9999,-9999,-9999,N/A,N/A
12,293.176182,293.1757860749626,293.1758328639391,3279445.3,-9999,578841.9,53.54,-1,-0.15959356546990178,0.9953891454794692,0,0.5972334872876814,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A
20,295.185346,295.184954419801,295.1849582529491,937593.9,-9999,778970.1,13.89,-1,-0.01298558080493978,0.9999694036273103,0,0.5999816421763862,4,1.75,0.0625,N2 S1 O1,de-protonated,0,-9999,C16 H28 O1 N2 S1,16,28,1,2,-9999,1,-9999,N/A,N/A
23,297.15583,297.1554426809934,297.1554913422191,4962717.5,-9999,457331.7,81.51,-1,-0.16375677744494835,0.9951460395570512,0,0.5970876237342307,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,N/A,N/A
35,309.174065,309.1737036705535,309.1737386643091,1183320.3,-9999,533548.9,17.68,-1,-0.11318476063461298,0.9976781985370332,0,0.59860691912222,5,1.6875,0.125,N2 P1 O2,de-protonated,0,-9999,C16 H27 O2 N2 P1,16,27,2,2,1,-9999,-9999,N/A,N/A
36,309.177186,309.1768246773027,309.1771099676291,5074904.5,-9999,442032.6,82.28,-1,-0.9227407761424126,0.8568481345890724,0,0.5141088807534434,0,2.3846153846153846,0.15384615384615383,N2 S1 P1 O2,de-protonated,0,-9999,C13 H31 O2 N2 P1 S1,13,31,2,2,1,1,-9999,N/A,N/A
38,311.080345,311.07998779290415,311.0802322007191,1161879.8,-9999,512703.3,17.32,-1,-0.7856745290542972,0.8940393801763801,0,0.536423628105828,7,1.3076923076923077,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H17 O5 N2 P1,13,17,5,2,1,-9999,-9999,N/A,N/A
40,311.168969,311.1686119845545,311.16863948322913,1592736.9,-9999,457630.4,24.47,-1,-0.08837225586719356,0.9985839517933056,0,0.5991503710759832,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,N/A,N/A
42,311.171722,311.17136499050787,311.17114140667906,17794722,-9999,401093.5,293.42,-1,0.7185236645088685,0.9133473040872928,0.9833745706866468,0.9413582107270344,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999,N/A,N/A
43,312.175068,312.1747131602542,312.17449624174907,2894345,-9999,338794.7,45.76,-1,0.6948629941176583,0.9161183676285496,0.9833745706866468,0.9430208488517884,0,2.3333333333333335,0.6666666666666666,13C1 O8,de-protonated,1,42,C12 H28 O8 13C1,12,28,8,-9999,-9999,-9999,1,N/A,N/A
