Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
18,217.046483,217.04672185219144,217.0466095962591,794289.8,-9999,801631.1,12.62,-1,0.5171973547955869,0.9526227848756532,0,0.5715736709253918,4,1.4285714285714286,0.8571428571428571,N2 O6,de-protonated,0,-9999,C7 H10 O6 N2,7,10,6,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
37,241.134645,241.1348502483286,241.1346367562491,4366670,-9999,670124.6,76.22,-1,0.885364634329346,0.8674197497396773,0,0.5204518498438063,8,1.2,0.06666666666666667,N2 O1,de-protonated,0,-9999,C15 H18 O1 N2,15,18,1,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
102,269.129629,269.12979519430684,269.1295513758191,1388569.4,-9999,755320.6,21.96,-1,0.9059521203501848,0.861634706772765,0,0.516980824063659,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
110,274.970092,274.97025004664835,274.9702912822591,2311917,-9999,679568.6,37.66,-1,-0.14996387631355648,0.9959276851543456,0,0.5975566110926073,11,0.4,0.2,N4 S2 O2,de-protonated,0,-9999,C10 H4 O2 N4 S2,10,4,2,4,-9999,2,-9999,N/A,-9999,-9999,-9999,-9999
123,283.059679,283.05982576137995,283.0596974304391,844496.9,-9999,703313.1,12.33,-1,0.4533705858965096,0.9633910739978035,0,0.5780346443986821,1,2.1,0.3,S2 P1 O3,de-protonated,0,-9999,C10 H21 O3 P1 S2,10,21,3,-9999,1,2,-9999,N/A,-9999,-9999,-9999,-9999
137,288.985888,288.98602649410265,288.98594134671913,12246726,-9999,606121.2,204.19,-1,0.2946419577322856,0.32812371765643206,0.827502122610731,0.5278750796381516,11,0.5454545454545454,0.18181818181818185,N4 S2 O2,de-protonated,0,-9999,C11 H6 O2 N4 S2,11,6,2,4,-9999,2,-9999,N/A,-9999,-9999,-9999,-9999
141,290.982798,290.9829337083405,290.98296396656906,1264617.6,-9999,620007.4,19.31,-1,-0.10398625450799598,0.9980398932708234,0,0.5988239359624941,11,0.4,0.5,N4 S1 O5,de-protonated,0,-9999,C10 H4 O5 N4 S1,10,4,5,4,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
142,291.08605,291.08618556430025,291.0863802095791,1487858.1,-9999,640900.4,22.92,-1,-0.6686856276088619,0.9220710011654428,0,0.5532426006992658,4,1.8888888888888888,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H17 O5 N4 P1,9,17,5,4,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
143,291.11692,291.11705552123544,291.1172726146791,1353844.6,-9999,611634.4,20.67,-1,-0.7457250534000962,0.904019202701958,0,0.5424115216211747,7,1.3333333333333333,0.13333333333333333,N2 S1 O2,de-protonated,0,-9999,C15 H20 O2 N2 S1,15,20,2,2,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
144,291.122437,291.122572513539,291.1227657189291,1139061.1,-9999,648020,17.08,-1,-0.6636560682529378,0.9231928331197587,0,0.5539156998718553,3,2.1,0.4,N4 P1 O4,de-protonated,0,-9999,C10 H21 O4 N4 P1,10,21,4,4,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
