Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
1,281.06667,281.0666564403363,281.0666763358891,809552.3,-9999,805997.6,12.03,-1,-0.07078588270054889,0.999091238912245,0,0.599454743347347,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
1,281.06667,281.0666564403363,281.06651414455905,809552.3,-9999,805997.6,12.03,-1,0.5062708295194258,0.9545577445089676,0,0.5727346467053805,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
2,283.08233,283.0823167218592,283.0823264003491,1224814.4,-9999,685097.2,19.15,-1,-0.03418966498518057,0.9997879210998722,0,0.5998727526599233,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
3,285.06155,285.06153699829247,285.06159095545905,988165.6,-9999,783536.5,15.06,-1,-0.1892824859517336,0.9935201672142948,0,0.596112100328577,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
4,285.098017,285.0980040033857,285.0979764648091,841608.4,-9999,706321.9,12.53,-1,0.09659337798383648,0.9983084650900008,0,0.5989850790540004,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
5,285.126149,285.1261360073148,285.1261197656691,2157578.5,-9999,632653.4,35.26,-1,0.05696302297198386,0.9994114111318864,0,0.5996468466791318,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
7,293.103008,293.1029961214251,293.1030618452391,869581.9,-9999,663652.6,12.87,-1,-0.2242344844895728,0.9909180520278386,0,0.5945508312167032,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
8,293.175832,293.1758201315963,293.1758328639391,1415251,-9999,585441.5,22.21,-1,-0.04342903252800763,0.9996578316574736,0,0.5997946989944841,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
9,295.082359,295.08234739787673,295.0823264003491,1077721,-9999,716128.1,16.43,-1,0.07115820155110023,0.9990816583892174,0,0.5994489950335304,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
9,295.082359,295.08234739787673,295.0821642090191,1077721,-9999,716128.1,16.43,-1,0.6208062698015341,0.9324587160729096,0,0.5594752296437457,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
