Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
5,239.001594,239.001658163855,239.00158795524908,949613.4,-9999,691188.9,15.08,-1,0.29375790568628574,0.9844640674917148,0,0.5906784404950288,12,0.4166666666666667,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H5 O2 N2 P1,12,5,2,2,1,-9999,-9999,-9999
8,241.017269,241.01733188127577,241.01723801970908,951986.8,-9999,915909.4,15.06,-1,0.3894392262303128,0.9728561631360454,0,0.5837136978816272,11,0.5833333333333334,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H7 O2 N2 P1,12,7,2,2,1,-9999,-9999,-9999
10,241.053597,241.05365985816016,241.0536235290591,785016.6,-9999,894039.6,12.07,-1,0.1507096243493508,0.995887166028173,0,0.5975322996169038,10,0.8461538461538461,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H11 O1 N2 P1,13,11,1,2,1,-9999,-9999,-9999
15,243.032891,243.03295259873025,243.0328880841691,2232184,-9999,701023.8,37.84,-1,0.2654560938996213,0.9872952620323456,0,0.5923771572194074,10,0.75,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H9 O2 N2 P1,12,9,2,2,1,-9999,-9999,-9999
18,245.048552,245.0486123161599,245.0485381486291,888700.8,-9999,894501.8,13.86,-1,0.3026646531840747,0.9835156105694388,0,0.5901093663416632,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999
20,249.040157,249.04021477629124,249.04046158739908,815546.8,-9999,884302.5,12.5,-1,-0.9910482267406272,0.836762791764411,0,0.5020576750586466,8,0.8333333333333334,0.5,O6,de-protonated,0,-9999,C12 H10 O6,12,10,6,-9999,-9999,-9999,-9999,-9999
21,251.055835,251.0558914937101,251.05611165185908,811192.9,-9999,825011.2,12.36,-1,-0.8769280601399133,0.8697629706858137,0,0.5218577824114882,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,-9999
22,251.092197,251.09225347057287,251.09249716120908,886270.7,-9999,841137.1,13.69,-1,-0.9705213774436338,0.8428985699327672,0,0.5057391419596603,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,-9999
23,253.035065,253.0351202343209,253.0352140156391,942637.9,-9999,940050,14.69,-1,-0.37062556114874035,0.9753836565105022,0,0.5852301939063013,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999
24,253.05368000000001,253.05373522247615,253.0536235290591,1096240.9,-9999,737978.7,17.4,-1,0.44138240536569,0.9652679500044546,0,0.5791607700026727,11,0.7857142857142857,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H11 O1 N2 P1,14,11,1,2,1,-9999,-9999,-9999
27,255.032944,255.03299796306527,255.0328880841691,3139425.5,-9999,600445.5,53.32,-1,0.4308420651471908,0.966879511552376,0,0.5801277069314256,11,0.6923076923076923,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H9 O2 N2 P1,13,9,2,2,1,-9999,-9999,-9999
