Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
75,243.00726,243.007278348676,243.00726793345908,1060482.9,-9999,591057.3,16.83,-1,0.04285969313924438,0.9996667427801544,0,0.5998000456680928,5,1.3,0.1,S2 P1 O1,de-protonated,0,-9999,C10 H13 O1 P1 S2,10,13,1,-9999,1,2,-9999,N/A,-9999,-9999,-9999,-9999
76,243.128571,243.1285893630767,243.12850600396905,793398.1,-9999,667277.8,12.09,-1,0.3428602800751461,0.9788960042817896,0,0.5873376025690737,3,2,0.1,N4 S1 O1,de-protonated,0,-9999,C10 H20 O1 N4 S1,10,20,1,4,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
77,243.138235,243.1382533642239,243.13802186021908,1838679.6,-9999,621613.6,30.64,-1,0.9521505648824414,0.8483180188949732,0,0.5089908113369839,3,2.1,0.1,N4 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1,10,21,1,4,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
82,245.053657,245.05367559160155,245.05362698498908,1044101.3,-9999,762945.6,16.53,-1,0.19835092054331305,0.9928866687861324,0,0.5957320012716795,4,1.75,0.125,N4 S2 O1,de-protonated,0,-9999,C8 H14 O1 N4 S2,8,14,1,4,-9999,2,-9999,N/A,-9999,-9999,-9999,-9999
90,253.147644,253.14766355242995,253.1475239158191,1201097.4,-9999,666192.5,19.15,-1,0.5516017248737656,0.9462879332250074,0,0.5677727599350044,4,1.7692307692307692,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H23 O1 N2 P1,13,23,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
118,262.979817,262.97983771959645,262.9798071385091,1006687.9,-9999,670439.2,15.45,-1,0.11628682702664754,0.99754934502135,0,0.59852960701281,10,0.5555555555555556,0.2222222222222222,N4 S1 P1 O2,de-protonated,0,-9999,C9 H5 O2 N4 P1 S1,9,5,2,4,1,1,-9999,N/A,-9999,-9999,-9999,-9999
135,269.07188,269.0719014427786,269.0720364984091,1084953.1,-9999,689561.8,16.58,-1,-0.5019311268899024,0.955315860999844,0,0.5731895165999064,15,0.5555555555555556,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H10 O1 N2,18,10,1,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999,-9999
137,269.144008,269.1440294513408,269.1441560684291,1130913,-9999,694625.2,17.36,-1,-0.4704433865682973,0.960637958357686,0,0.5763827750146115,4,1.8333333333333333,0.08333333333333333,N4 S1 O1,de-protonated,0,-9999,C12 H22 O1 N4 S1,12,22,1,4,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
143,273.039214,273.0392359137365,273.0394300161991,1528764.5,-9999,521237.3,24,-1,-0.7108953553094832,0.9123796223743365,0,0.5474277734246018,6,1.375,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H11 O5 N4 P1,8,11,5,4,1,-9999,-9999,N/A,-9999,-9999,-9999,-9999
158,285.131576,285.1315993492076,285.13186005070907,1807698.5,-9999,487218.3,28.32,-1,-0.9143190853110896,0.8592568750551653,0,0.5155541250330992,8,1.2222222222222223,0.05555555555555555,S1 O1,de-protonated,0,-9999,C18 H22 O1 S1,18,22,1,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999,-9999
