Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
4,281.066395,281.06639311764144,281.06651414455905,932982.9,-9999,662440.9,14.02,-1,-0.4305988494561178,0.966916269522966,0,0.5801497617137796,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
6,281.102817,281.1028151173798,281.1030618452391,1240442.1,-9999,711128.5,19.3,-1,-0.8777131692273462,0.86954559107882,0,0.521727354647292,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
7,283.081388,283.081386103167,283.08129482914904,1346470.4,-9999,613974,21,-1,0.3224304100226164,0.981313151354662,0,0.5887878908127973,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999
9,283.082152,283.0821501031615,283.0823264003491,1228454.5,-9999,609469.1,18.99,-1,-0.6227770903996249,0.9320441355716034,0,0.559226481342962,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
16,285.125958,285.12595608848017,285.1261197656691,980885.4,-9999,526264.2,14.76,-1,-0.5740518934958867,0.9419587478693364,0,0.5651752487216019,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
19,293.10222,293.1022180311838,293.10203027403907,1341997.9,-9999,471088.7,20.67,-1,0.6405862987020603,0.9282468172534076,0,0.5569480903520446,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999
20,293.102824,293.1028220311794,293.1030618452391,1301229.9,-9999,383220.7,19.98,-1,-0.8181902235093483,0.8856192641208556,0,0.5313715584725133,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
22,295.081369,295.0813670169668,295.08129482914904,1297169.4,-9999,742745.6,19.91,-1,0.2446370509248567,0.9891995368433498,0,0.5935197221060099,3,2.125,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H17 O6 N4 P1,8,17,6,4,1,-9999,-9999
24,295.082253,295.08225101696047,295.0823264003491,1830929.4,-9999,447991.1,28.91,-1,-0.25546561708632143,0.9882280106737216,0,0.5929368064042329,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
24,295.082253,295.08225101696047,295.0821642090191,1830929.4,-9999,447991.1,28.91,-1,0.29418227163597416,0.9844195000674072,0,0.5906517000404442,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
26,295.117884,295.1178820167045,295.11768033849904,1605524.4,-9999,636491.2,25.11,-1,0.6833823214315679,0.9187524107410976,0,0.5512514464446585,2,2.3333333333333335,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H21 O5 N4 P1,9,21,5,4,1,-9999,-9999
28,297.061379,297.0613770027437,297.06159095545905,1193909.6,-9999,529916.4,18.05,-1,-0.7202301537994095,0.9101706727486896,0,0.5461024036492137,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999
28,297.061379,297.0613770027437,297.06142876412906,1193909.6,-9999,529916.4,18.05,-1,-0.17424471957093263,0.9945061428339038,0,0.5967036857003423,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999
30,297.097037,297.09703500248753,297.0969448936091,2323384.5,-9999,725149.3,36.99,-1,0.3032978965345263,0.9834471348838478,0,0.5900682809303087,2,2.375,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H19 O6 N4 P1,8,19,6,4,1,-9999,-9999
32,297.097887,297.09788500248146,297.0979764648091,2122040.5,-9999,419033,33.62,-1,-0.3078524086030575,0.9829505596339174,0,0.5897703357803504,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999
34,297.134238,297.1342360022203,297.13436197415905,958779.6,-9999,588979.9,14.11,-1,-0.423956145363575,0.9679127098632004,0,0.5807476259179202,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999
38,299.076979,299.0769769882649,299.0772410199191,1243102,-9999,1080068.5,18.87,-1,-0.8828209504757584,0.8681279422667983,0,0.520876765360079,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
39,299.07724,299.07723798826305,299.0772410199191,1152878,-9999,407613.3,17.36,-1,-0.01013669921926282,0.9999813558366254,0,0.5999888135019752,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999
42,301.092819,301.09281697378447,301.0928910843791,938568.4,-9999,380759.1,13.67,-1,-0.2461386397606833,0.9890672725030348,0,0.5934403635018208,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999
43,305.10219,305.10218794498365,305.10203027403907,913635.4,-9999,553812.2,13.25,-1,0.5167810402536455,0.95269719376106,0,0.571618316256636,4,1.9,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H19 O5 N4 P1,10,19,5,4,1,-9999,-9999
45,307.081482,307.0814799307657,307.08129482914904,1472787.9,-9999,661181.4,22.42,-1,0.6027772441820972,0.9361986057602713,0,0.5617191634561627,4,1.8888888888888888,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H17 O6 N4 P1,9,17,6,4,1,-9999,-9999
46,307.081951,307.08194893076234,307.0821642090191,1653971.9,-9999,382514,25.42,-1,-0.7010444820229144,0.9146851401146592,0,0.5488110840687954,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
47,307.082555,307.082552930758,307.0823264003491,1351188,-9999,625393.1,20.41,-1,0.7376862472267401,0.9059773914977308,0,0.5435864348986384,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
49,307.118815,307.1188129304975,307.1187119096991,887639.3,-9999,573924.2,12.73,-1,0.3289307830927701,0.9805595272283834,0,0.58833571633703,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999
50,309.060785,309.0607829165477,309.0605593842591,1145544.6,-9999,651593.6,17,-1,0.7232637158431967,0.9094477831624832,0,0.54566866989749,4,1.875,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H15 O7 N4 P1,8,15,7,4,1,-9999,-9999
51,309.06131800000003,309.06131591654383,309.06159095545905,1316552.6,-9999,420052,19.83,-1,-0.8899161955694982,0.866148905705304,0,0.5196893434231824,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999
51,309.06131800000003,309.06131591654383,309.06142876412906,1316552.6,-9999,420052,19.83,-1,-0.3651299538722472,0.9760995325777376,0,0.5856597195466426,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
53,309.097229,309.0972269162859,309.0969448936091,2534348,-9999,670172.4,39.99,-1,0.9124084901470464,0.8598011982303037,0,0.5158807189381822,3,2.111111111111111,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H19 O6 N4 P1,9,19,6,4,1,-9999,-9999
54,309.097668,309.0976659162827,309.09781427347906,2979532,-9999,418021.8,47.37,-1,-0.4799684419845004,0.959061304793311,0,0.5754367828759865,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
55,309.09814,309.0981379162793,309.0979764648091,2839500,-9999,598382.9,45.05,-1,0.5223310487246157,0.9517007849753526,0,0.5710204709852116,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999
57,309.134434,309.1344319160186,309.13436197415905,974031.4,-9999,690940.8,14.16,-1,0.22625067990498848,0.9907547585276072,0,0.5944528551165642,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999
58,311.040734,311.040731902325,311.0408555105691,853634.3,-9999,482035.4,12.16,-1,-0.3974019551441804,0.9717508008697896,0,0.5830504805218738,8,0.9230769230769232,0.6923076923076923,O9,de-protonated,0,-9999,C13 H12 O9,13,12,9,-9999,-9999,-9999,-9999
58,311.040734,311.040731902325,311.0406933192391,853634.3,-9999,482035.4,12.16,-1,0.12404513849955494,0.9972119073995472,0,0.5983271444397283,3,2.125,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H17 O3 N4 P1 S2,8,17,3,4,1,2,-9999
