Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,265.147875,265.14787531241404,265.14790403833905,2221965.3,-9999,685627.4,36.93,-1,-0.10833924978583943,0.9978725317268988,0,0.5987235190361392,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999
2,269.103035,269.1030353179935,269.1030618452391,830141.1,-9999,632817.9,12.47,-1,-0.09857652836476204,0.998238356403074,0,0.5989430138418443,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999
3,271.082282,271.0822823207856,271.0823264003491,912330.6,-9999,670380,13.9,-1,-0.16260581808148128,0.9952138686198334,0,0.5971283211719001,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,-9999
4,281.103106,281.10310633492173,281.1030618452391,945476.9,-9999,650605.9,14.31,-1,0.1582682249867792,0.995465235748013,0,0.5972791414488078,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999
5,283.082316,283.08231633771373,283.0823264003491,1437556.1,-9999,731126.3,22.68,-1,-0.03554667459479664,0.9997707538765784,0,0.5998624523259469,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999
7,283.118688,283.1186883377651,283.1187119096991,1034743.3,-9999,646291.3,15.76,-1,-0.08325812808641277,0.9987430036502636,0,0.5992458021901581,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999
8,285.097967,285.09796734055715,285.0979764648091,1000803.3,-9999,612179.2,15.18,-1,-0.03200391694582298,0.9998141683248992,0,0.5998885009949395,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999
9,293.103026,293.10302635184973,293.1030618452391,1302726.3,-9999,616425.4,20.12,-1,-0.12109525277002713,0.9973427622557154,0,0.5984056573534292,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999
10,293.175797,293.1757973519524,293.1758328639391,3473740.3,-9999,621339.2,56.95,-1,-0.12112862906391346,0.997341299226426,0,0.5984047795358556,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999
12,293.179158,293.17915835195714,293.17920416725906,2265420.5,-9999,643553.9,36.45,-1,-0.1562706401596642,0.9955787327079626,0,0.5973472396247775,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999
14,295.082265,295.08226535464183,295.0823264003491,1595882.6,-9999,618064.9,25.09,-1,-0.20687686716407708,0.9922644269403624,0,0.5953586561642175,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999
