Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
36,285.128259,285.12826905561127,285.1284887473891,2261902,-9999,649428.4,36.54,-1,-0.7705009723663522,0.8978781064163367,0,0.538726863849802,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,-9999,-9999
55,295.120226,295.1202364501316,295.1200493202191,915759.7,-9999,854706.8,13.43,-1,0.6340806492851706,0.9296445735377468,0,0.5577867441226481,11,1,0.125,N4 O2,de-protonated,0,-9999,C16 H16 O2 N4,16,16,2,4,-9999,-9999,-9999,-9999,-9999
59,297.099519,297.09952952828144,297.0993138753291,838734.9,-9999,651997.2,12.05,-1,0.7258614957745653,0.9088267832351132,0,0.5452960699410679,11,0.9333333333333332,0.2,N4 O3,de-protonated,0,-9999,C15 H14 O3 N4,15,14,3,4,-9999,-9999,-9999,-9999,-9999
62,297.155277,297.155287530483,297.1554913422191,1001555.4,-9999,670791.1,14.77,-1,-0.6858757183002296,0.918183433995605,0,0.550910060397363,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,-9999,-9999
96,311.171223,311.17123408388505,311.17114140667906,3988756.3,-9999,544432.5,63.82,-1,0.2978335509501758,0.9840334645715088,0,0.5904200787429053,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999,-9999,-9999
107,315.017329,315.01734023574375,315.01763194287906,895377.6,-9999,760708.8,12.71,-1,-0.9260025653770838,0.855911106463952,0,0.5135466638783711,12,0.6428571428571429,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H9 O5 N2 P1,14,9,5,2,1,-9999,-9999,-9999,-9999
109,315.053613,315.05362423717634,315.05336600354906,1333909.3,-9999,652478,19.89,-1,0.8196504311436255,0.8852350326643728,0,0.5311410195986236,2,2.4285714285714284,0.8571428571428571,N4 S1 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1 S1,7,17,6,4,1,1,-9999,-9999,-9999
116,317.032973,317.032984315329,317.0332820073391,1602789,-9999,498968.4,24.29,-1,-0.9389929291870768,0.8521568203063113,0,0.5112940921837867,11,0.7857142857142857,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H11 O5 N2 P1,14,11,5,2,1,-9999,-9999,-9999,-9999
117,317.054094,317.05410531616286,317.05441137539907,954215.3,-9999,469381.9,13.67,-1,-0.9653208573293935,0.844439711778528,0,0.5066638270671168,6,1.3636363636363635,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H15 O7 N2 P1,11,15,7,2,1,-9999,-9999,-9999,-9999
118,317.069347,317.0693583167651,317.0696675166891,1788265,-9999,582790.1,27.33,-1,-0.9751797654622966,0.8415134612122012,0,0.5049080767273206,10,1,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H15 O4 N2 P1,15,15,4,2,1,-9999,-9999,-9999,-9999
120,317.105757,317.1057683182027,317.1060530260391,1158892.9,-9999,542328,17.02,-1,-0.8978316045020414,0.8639278034019402,0,0.5183566820411641,9,1.1875,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H19 O3 N2 P1,16,19,3,2,1,-9999,-9999,-9999,-9999
121,317.142123,317.1421343196386,317.1424385353891,1337968.8,-9999,569618.4,19.81,-1,-0.9592401189826142,0.8462347415313777,0,0.5077408449188265,8,1.3529411764705883,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H23 O2 N2 P1,17,23,2,2,1,-9999,-9999,-9999,-9999
122,319.012239,319.0122503934778,319.01254656244913,1226685.4,-9999,561805.6,17.99,-1,-0.9283928626283016,0.8552229897380541,0,0.5131337938428324,11,0.6923076923076923,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H9 O6 N2 P1,13,9,6,2,1,-9999,-9999,-9999,-9999
123,319.048676,319.04868739491644,319.0489320717991,2338625.5,-9999,540524.6,36.07,-1,-0.7668945357110272,0.8987818674343497,0,0.5392691204606098,10,0.9285714285714286,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H13 O5 N2 P1,14,13,5,2,1,-9999,-9999,-9999,-9999
124,319.085,319.08501139635064,319.08531758114907,2432069.5,-9999,591929.8,37.59,-1,-0.9595703141521944,0.8461374617686735,0,0.5076824770612041,9,1.1333333333333333,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H17 O4 N2 P1,15,17,4,2,1,-9999,-9999,-9999,-9999
125,319.121458,319.1214693977902,319.1217030904991,1920329.6,-9999,575748.6,29.27,-1,-0.732299642057366,0.9072799928421178,0,0.5443679957052706,8,1.3125,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H21 O3 N2 P1,16,21,3,2,1,-9999,-9999,-9999,-9999
126,319.157775,319.1577863992241,319.1580885998491,1012685.6,-9999,592807.6,14.52,-1,-0.9468681377953044,0.8498635244925085,0,0.5099181146955051,7,1.4705882352941178,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H25 O2 N2 P1,17,25,2,2,1,-9999,-9999,-9999,-9999
128,321.027899,321.02791047306357,321.0281966269091,2358563.3,-9999,546808.4,36.39,-1,-0.8913667040558423,0.8657429321333637,0,0.5194457592800182,10,0.8461538461538461,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H11 O6 N2 P1,13,11,6,2,1,-9999,-9999,-9999,-9999
130,321.064354,321.06436547450295,321.06458213625905,2790439.5,-9999,511018.3,43.41,-1,-0.6748229737992427,0.9206924768833008,0,0.5524154861299805,9,1.0714285714285714,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H15 O5 N2 P1,14,15,5,2,1,-9999,-9999,-9999,-9999
132,321.100733,321.10074447593934,321.10096764560905,3813675.8,-9999,550820,60.05,-1,-0.6950140055503796,0.9160834790444116,0,0.549650087426647,8,1.2666666666666666,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H19 O4 N2 P1,15,19,4,2,1,-9999,-9999,-9999,-9999
133,321.137041,321.13705247737295,321.13735315495904,2139952,-9999,568356.1,32.84,-1,-0.9362896690241672,0.8529410218172477,0,0.5117646130903486,7,1.4375,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H23 O3 N2 P1,16,23,3,2,1,-9999,-9999,-9999,-9999
134,321.173591,321.173602478816,321.1737386643091,924084.3,-9999,638429.4,13.07,-1,-0.4240243727801182,0.9679025489546428,0,0.5807415293727857,6,1.588235294117647,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H27 O2 N2 P1,17,27,2,2,1,-9999,-9999,-9999,-9999
135,323.007319,323.0073305512185,323.0074611820191,869775.1,-9999,577233.6,12.02,-1,-0.4044203812063606,0.9707590447185084,0,0.582455426831105,10,0.75,0.5833333333333334,N2 P1 O7,de-protonated,0,-9999,C12 H9 O7 N2 P1,12,9,7,2,1,-9999,-9999,-9999,-9999
137,323.043606,323.04361755265126,323.0438466913691,3153427.5,-9999,556281.7,48.64,-1,-0.7093115073211631,0.9127520853776911,0,0.5476512512266147,9,1,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H13 O6 N2 P1,13,13,6,2,1,-9999,-9999,-9999,-9999
139,323.080067,323.08007855409085,323.0802322007191,4377624,-9999,506181.2,68.27,-1,-0.47556802589867886,0.9597932977289316,0,0.5758759786373588,8,1.2142857142857142,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H17 O5 N2 P1,14,17,5,2,1,-9999,-9999,-9999,-9999
141,323.116382,323.1163935555247,323.1166177100691,4490268.5,-9999,513557.2,70.08,-1,-0.693726450666328,0.9163807456824012,0,0.5498284474094407,7,1.4,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H21 O4 N2 P1,15,21,4,2,1,-9999,-9999,-9999,-9999
142,323.152807,323.1528185569629,323.1530032194191,1956640.8,-9999,579647.1,29.45,-1,-0.571439702895377,0.942470312352532,0,0.5654821874115191,6,1.5625,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H25 O3 N2 P1,16,25,3,2,1,-9999,-9999,-9999,-9999
