Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,253.071627,253.0715913985664,253.0717617163191,959936.8,-9999,1029333.3,14.99,-1,-0.6730018060313075,0.921102632376826,0,0.5526615794260956,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
1,255.087287,255.087252601156,255.08741178077904,999644.1,-9999,873019.4,15.62,-1,-0.6240199073611586,0.9317821169401842,0,0.5590692701641105,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
2,257.066522,257.06648878201366,257.0666763358891,930410.8,-9999,672429.2,14.39,-1,-0.7295923303171551,0.9079317782915186,0,0.5447590669749112,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999
3,267.050886,267.0508587389172,267.05102627142907,893634.1,-9999,777896,13.47,-1,-0.6273426999766052,0.93107938322661,0,0.5586476299359661,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999
3,267.050886,267.0508587389172,267.0508640800991,893634.1,-9999,777896,13.47,-1,-0.0200006162857361,0.999927418686588,0,0.5999564512119527,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999
4,267.08732,267.0872927606546,267.08741178077906,1216838.3,-9999,806219.8,19.06,-1,-0.44562236644987857,0.9646094718557378,0,0.5787656831134427,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999
5,269.066606,269.0665799415426,269.0666763358891,1117733.6,-9999,665906.5,17.23,-1,-0.35825449586706265,0.9769808142036034,0,0.586188488522162,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999
6,269.102979,269.1029529632436,269.1030618452391,1080233.6,-9999,563745.6,16.58,-1,-0.4046107642519075,0.9707319145359512,0,0.5824391487215707,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999
7,271.082285,271.08226014414356,271.0823264003491,1266178.9,-9999,711258.5,19.77,-1,-0.2444135934416699,0.989219151954656,0,0.5935314911727936,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999
8,279.08741,279.08738992018715,279.08741178077906,1231423.1,-9999,659090.3,18.9,-1,-0.07832883530991315,0.998887358006918,0,0.5993324148041507,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999
9,279.123744,279.12372394186485,279.12379729012906,924226.8,-9999,731655.9,13.69,-1,-0.26278040396812313,0.9875484953011794,0,0.5925290971807076,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999
10,281.066699,281.066680101077,281.0666763358891,1497346.4,-9999,663659.2,23.41,-1,0.01339606653992968,0.9999674387289352,0,0.5999804632373612,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999
10,281.066699,281.066680101077,281.06651414455905,1497346.4,-9999,663659.2,23.41,-1,0.5904528273376666,0.938700056430408,0,0.5632200338582448,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
11,281.103028,281.1030091227517,281.1030618452391,2107910,-9999,756439.8,33.76,-1,-0.1875557208456211,0.9936374797296766,0,0.5961824878378059,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999
12,283.045915,283.0458972819232,283.0459408909991,930754.8,-9999,800601.2,13.7,-1,-0.1540706633583826,0.995702075569931,0,0.5974212453419585,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999
12,283.045915,283.0458972819232,283.0457786996691,930754.8,-9999,800601.2,13.7,-1,0.4189507953879481,0.9686539694877696,0,0.5811923816926619,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999
13,283.08231,283.08229230363736,283.0823264003491,1976518.4,-9999,738155.2,31.3,-1,-0.12044804120752858,0.9973710530851346,0,0.5984226318510808,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
15,283.118718,283.1187003253592,283.1187119096991,1358025.9,-9999,657748.2,20.89,-1,-0.04091689941928861,0.9996962660780476,0,0.5998177596468286,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999
16,285.061579,285.0615624845152,285.06159095545905,1932420.6,-9999,702179.1,30.56,-1,-0.099876464418204,0.998191630515612,0,0.5989149783093671,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
17,285.098021,285.0980045062574,285.0979764648091,1767304.1,-9999,643069.9,27.78,-1,0.09835723361568144,0.9982461787701696,0,0.5989477072621018,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
19,285.126141,285.12612452303443,285.1261197656691,1547146.9,-9999,587512.9,24.07,-1,0.01668512634271313,0.9999494871516564,0,0.599969692290994,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
20,287.077281,287.0772656871299,287.0772410199191,1385284.9,-9999,720650,21.19,-1,0.08592534446703123,0.9986612313935872,0,0.5991967388361523,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999
21,291.051046,291.0510330579704,291.05102627142907,1210685.3,-9999,711230.9,18.13,-1,0.02331735928021744,0.9999013513525612,0,0.5999408108115367,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
21,291.051046,291.0510330579704,291.0508640800991,1210685.3,-9999,711230.9,18.13,-1,0.5805784905463961,0.9406716291428794,0,0.5644029774857277,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
22,291.087434,291.0874210796803,291.08741178077906,865088.7,-9999,541298.8,12.4,-1,0.03194539126428586,0.9998148473027278,0,0.5998889083816367,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999
23,293.030343,293.030331238865,293.0302908265391,1023224.6,-9999,767195.1,15.02,-1,0.13791176946897055,0.9965548565481916,0,0.597932913928915,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
23,293.030343,293.030331238865,293.0301286352091,1023224.6,-9999,767195.1,15.02,-1,0.6914089580171329,0.9169146542201652,0,0.5501487925320991,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
24,293.066727,293.0667152605726,293.0666763358891,1288700,-9999,576850.6,19.42,-1,0.13281852442274936,0.9968042245903116,0,0.598082534754187,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999
24,293.066727,293.0667152605726,293.06651414455905,1288700,-9999,576850.6,19.42,-1,0.6862469912118782,0.9180985649290974,0,0.5508591389574584,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999
26,293.103104,293.1030922822759,293.1030618452391,1693567.5,-9999,706026.2,26.14,-1,0.10384414480997124,0.9980452418161634,0,0.598827145089698,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
28,293.175095,293.17508332522743,293.17480129273906,879750.3,-9999,648736.3,12.64,-1,0.961994302129086,0.8454226417695236,0,0.5072535850617141,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999
29,293.175869,293.1758573256892,293.1758328639391,1654406.4,-9999,596504.5,25.49,-1,0.0834371301219476,0.9987375962612,0,0.59924255775672,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
30,295.046026,295.04601544146834,295.0459408909991,1380664,-9999,771134.6,20.94,-1,0.2526741057321117,0.988482394457892,0,0.5930894366747351,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
30,295.046026,295.04601544146834,295.0457786996691,1380664,-9999,771134.6,20.94,-1,0.8023900572287345,0.8897434892415469,0,0.5338460935449281,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
31,295.082378,295.0823674631568,295.0823264003491,1894203.5,-9999,697010,29.46,-1,0.1391571234566083,0.9964924655364736,0,0.5978954793218841,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
31,295.082378,295.0823674631568,295.0821642090191,1894203.5,-9999,697010,29.46,-1,0.6888052290825155,0.917512744303976,0,0.5505076465823856,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
