Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
10,215.00133400000001,215.00139043618,215.00158795524908,3199626.3,-9999,609813.3,57.08,-1,-0.918686559267816,0.8580096191208394,0,0.5148057714725036,10,0.5,0.2,N2 P1 O2,de-protonated,0,-9999,C10 H5 O2 N2 P1,10,5,2,2,1,-9999,-9999,-9999,N/A,-9999
15,221.104416,221.1044692311571,221.10439925575903,1251013.9,-9999,1252882.2,20.96,-1,0.31648125642179653,0.9819901802730556,0,0.5891941081638334,6,1.4,0.2,N4 O2,de-protonated,0,-9999,C10 H14 O2 N4,10,14,2,4,-9999,-9999,-9999,-9999,N/A,-9999
20,231.032746,231.032794017312,231.0328880841691,1115589.5,-9999,1045927.8,18.19,-1,-0.40715786340086896,0.9703677901335128,0,0.5822206740801077,9,0.8181818181818182,0.18181818181818185,N2 P1 O2,de-protonated,0,-9999,C11 H9 O2 N2 P1,11,9,2,2,1,-9999,-9999,-9999,N/A,-9999
34,245.046768,245.04680865787284,245.0468843783491,11715205,-9999,830905.5,206.72,-1,-0.3090040358545291,0.9913594608838372,0.9515675295851026,0.9754426883643432,14,0.42857142857142855,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H6 O1 N4,14,6,1,4,-9999,-9999,-9999,-9999,N/A,-9999
36,245.04838,245.04842065702633,245.0485381486291,151205504,-9999,629195.9,2691.91,-1,-0.47946257363030303,0.4896211841640885,0.9524161518081224,0.6747391712217021,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,N/A,-9999
38,246.050205,246.05024513091968,246.0502392134191,1061416,-9999,903097.7,16.91,-1,0.02404996878695246,0.9998950554057024,0.9515675295851026,0.9805640450774624,14,0.4615384615384616,0.07692307692307693,13C1 N4 O1,de-protonated,1,34,C13 H6 O1 N4 13C1,13,6,1,4,-9999,-9999,1,-9999,N/A,-9999
40,246.051838,246.0518781300621,246.0518929836991,12954408,-9999,590927.1,228.8,-1,-0.06036790376856699,0.4996694840344494,0.9524161518081224,0.6807681511439186,9,1,0.18181818181818185,13C1 N2 P1 O2,de-protonated,1,36,C11 H11 O2 N2 P1 13C1,11,11,2,2,1,-9999,1,-9999,N/A,-9999
40,246.051838,246.0518781300621,246.05202932931903,12954408,-9999,590927.1,228.8,-1,-0.614501157985792,0.4668887265617469,0.8936766034327008,0.6376038773101285,9,0.8181818181818182,0.3636363636363637,N3 O4,de-protonated,0,-9999,C11 H9 O4 N3,11,9,4,3,-9999,-9999,-9999,-9999,N/A,-9999
43,247.052771,247.05281060442388,247.05295482379907,1281352.9,-9999,748679.7,20.74,-1,-0.5837589568192291,0.9400397767499318,0,0.564023866049959,8,1,0.2307692307692308,P1 O3,de-protonated,0,-9999,C13 H13 O3 P1,13,13,3,-9999,1,-9999,-9999,-9999,N/A,-9999
63,261.043536,261.0435682571981,261.0434527681991,3003043,-9999,457164.5,50.22,-1,0.4424129308903365,0.9651084442747168,0,0.5790650665648301,9,0.9166666666666666,0.25,N2 P1 O3,de-protonated,0,-9999,C12 H11 O3 N2 P1,12,11,3,2,1,-9999,-9999,-9999,N/A,-9999
69,265.071559,265.0715891418888,265.0717617163191,911232.7,-9999,693762.2,13.76,-1,-0.6510479621174518,0.9259736819201426,0,0.5555842091520855,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999
72,265.147585,265.14761510196394,265.1475239158191,109617544,-9999,553333,1892.37,-1,0.3439072087510709,0.4790492346167755,0.9498642398043426,0.6673752366918024,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,N/A,-9999
74,266.151008,266.1510375750181,266.1508787508891,11467258,-9999,480985.2,196.18,-1,0.596744710225517,0.46871431679583614,0.9498642398043426,0.6611742859992388,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,72,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,N/A,-9999
74,266.151008,266.1510375750181,266.15101509650907,11467258,-9999,480985.2,196.18,-1,0.08445772423594357,0.49935327215407377,0.8767281105990778,0.6503032075320754,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,N/A,-9999
79,267.08719,267.0872190833838,267.08741178077906,1228512,-9999,550542.1,19.24,-1,-0.7214768902544975,0.9098738771022192,0,0.5459243262613315,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999
82,267.151934,267.15196304938354,267.1519405909891,834535.1,-9999,697952.5,12.43,-1,0.08406599770998198,0.9987185072598196,0,0.5992311043558918,4,1.6666666666666667,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H25 O2 P1,15,25,2,-9999,1,-9999,-9999,-9999,N/A,-9999
86,269.102807,269.102835024886,269.1030618452391,1388214,-9999,702100.3,21.86,-1,-0.8428754081139823,0.8790546460178768,0,0.527432787610726,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999
