Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
63,289.095825,289.0958018577986,289.0958822651791,972323.7,-9999,450564.6,14.49,-1,-0.2781339528750256,0.986061456289944,0,0.5916368737739663,4,1.7272727272727273,0.4545454545454546,N2 P1 O5,de-protonated,0,-9999,C11 H19 O5 N2 P1,11,19,5,2,1,-9999,-9999,-9999,N/A
64,291.017382,291.0173598051685,291.01763194287906,1075771.6,-9999,390678.4,16.14,-1,-0.9351244759652124,0.8532785628277366,0,0.5119671376966419,10,0.75,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H9 O5 N2 P1,12,9,5,2,1,-9999,-9999,-9999,N/A
65,291.053902,291.05387982317365,291.05401745222906,1540926.5,-9999,380582.4,23.97,-1,-0.4728643040938073,0.9602399822821522,0,0.5761439893692913,9,1,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H13 O4 N2 P1,13,13,4,2,1,-9999,-9999,-9999,N/A
66,291.090172,291.09014984105556,291.09040296157906,1433089.4,-9999,409976.6,22.15,-1,-0.869559837495976,0.8717962179430998,0,0.5230777307658598,8,1.2142857142857142,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H17 O3 N2 P1,14,17,3,2,1,-9999,-9999,-9999,N/A
67,293.03325,293.0332287990357,293.0332820073391,1989082.5,-9999,375148.8,31.51,-1,-0.18157767952473924,0.994035413684264,0,0.5964212482105583,9,0.9166666666666666,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H11 O5 N2 P1,12,11,5,2,1,-9999,-9999,-9999,N/A
68,293.069526,293.0695048169206,293.0696675166891,2382173.3,-9999,385587.2,38.12,-1,-0.5551573108468845,0.9456124938880848,0,0.5673674963328509,8,1.1538461538461535,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H15 O4 N2 P1,13,15,4,2,1,-9999,-9999,-9999,N/A
69,293.105998,293.1059768349021,293.1060530260391,2652384.3,-9999,482496.4,42.67,-1,-0.25994392204169525,0.987814214792922,0,0.5926885288757532,7,1.3571428571428572,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H19 O3 N2 P1,14,19,3,2,1,-9999,-9999,-9999,N/A
70,293.17857,293.17854887068165,293.1788240447391,1226021.9,-9999,468692.5,18.66,-1,-0.9385877657841596,0.8522744541120276,0,0.5113646724672165,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,N/A
71,293.178848,293.17882687081874,293.1788240447391,1312869.9,-9999,606491.6,20.12,-1,0.00963943988926909,0.9999831401476852,0,0.599989884088611,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,N/A
72,293.18207,293.1820488724073,293.1821953480591,8230118,-9999,369726.2,136.55,-1,-0.4996062317419599,0.9508287384855284,0.971189828935061,0.9589731746653414,0,2.3846153846153846,0.07692307692307693,N2 S1 P1 O1,de-protonated,0,-9999,C13 H31 O1 N2 P1 S1,13,31,1,2,1,1,-9999,-9999,N/A
73,294.185408,294.18538736707495,294.1855501831291,1476149.1,-9999,432951,22.87,-1,-0.5534468095730464,0.9459379119374614,0.971189828935061,0.9560386787365012,0,2.5833333333333335,0.08333333333333333,13C1 N2 S1 P1 O1,de-protonated,1,72,C12 H31 O1 N2 P1 S1 13C1,12,31,1,2,1,1,1,-9999,N/A
75,295.048835,295.04881479276344,295.0489320717991,2796921.3,-9999,403873.5,45.1,-1,-0.3974901207452115,0.971738443862176,0,0.5830430663173056,8,1.0833333333333333,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H13 O5 N2 P1,12,13,5,2,1,-9999,-9999,-9999,N/A
76,295.085288,295.08526781073556,295.08531758114907,4279676,-9999,357307,70.06,-1,-0.16866448632338124,0.9948514997772236,0,0.596910899866334,7,1.3076923076923077,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H17 O4 N2 P1,13,17,4,2,1,-9999,-9999,-9999,N/A
77,295.121471,295.12145082857455,295.1217030904991,3813758.8,-9999,378455,62.21,-1,-0.8547725291997191,0.875839033813644,0,0.5255034202881864,6,1.5,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H21 O3 N2 P1,14,21,3,2,1,-9999,-9999,-9999,N/A
78,297.027961,297.02794176851603,297.0281966269091,1470581.6,-9999,347105.7,22.63,-1,-0.8580276080577165,0.8749534561094188,0,0.5249720736656512,8,1,0.5454545454545454,N2 P1 O6,de-protonated,0,-9999,C11 H11 O6 N2 P1,11,11,6,2,1,-9999,-9999,-9999,N/A
79,297.064398,297.0643787864803,297.06458213625905,4726296.5,-9999,386181.7,77.09,-1,-0.6845305397754801,0.9184906085064114,0,0.5510943651038468,7,1.25,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H15 O5 N2 P1,12,15,5,2,1,-9999,-9999,-9999,N/A
80,297.10095,297.1009308045012,297.1009676456091,5972507.5,-9999,331573,97.93,-1,-0.12400197877918434,0.9985011031915416,0.9886632285086244,0.9945659533183748,6,1.4615384615384617,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H19 O4 N2 P1,13,19,4,2,1,-9999,-9999,-9999,N/A
82,297.137169,297.13714982235797,297.1373531549591,2322206.3,-9999,387347.2,36.88,-1,-0.6843050830618362,0.918542043084193,0,0.5511252258505157,5,1.6428571428571428,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H23 O3 N2 P1,14,23,3,2,1,-9999,-9999,-9999,N/A
84,298.06794,298.0679212812486,298.0680733169491,912360.3,-9999,509066.8,13.29,-1,-0.510070397112575,0.9538891272133576,0,0.5723334763280145,7,1.181818181818182,0.6363636363636364,N3 O7,de-protonated,0,-9999,C11 H13 O7 N3,11,13,7,3,-9999,-9999,-9999,-9999,N/A
85,298.104093,298.10407429907275,298.10432248067906,855499.1,-9999,512200.7,12.34,-1,-0.03415411382043975,0.9997883618725144,0.9886632285086244,0.9953383085269584,6,1.5833333333333333,0.3333333333333333,13C1 N2 P1 O4,de-protonated,1,80,C12 H19 O4 N2 P1 13C1,12,19,4,2,1,-9999,1,-9999,N/A
86,298.104331,298.1043122991901,298.10432248067906,929003.1,-9999,706347.4,13.57,-1,-0.03415411382043975,0.9997883618725144,0.9886632285086244,0.9953383085269584,6,1.5833333333333333,0.3333333333333333,13C1 N2 P1 O4,de-protonated,1,80,C12 H19 O4 N2 P1 13C1,12,19,4,2,1,-9999,1,-9999,N/A
86,298.104331,298.1043122991901,298.1044588262991,929003.1,-9999,706347.4,13.57,-1,-0.4915294107724881,0.9571087923311524,0,0.5742652753986914,6,1.4166666666666667,0.5,N3 O6,de-protonated,0,-9999,C12 H17 O6 N3,12,17,6,3,-9999,-9999,-9999,-9999,N/A
87,299.04377,299.0437517623542,299.0438466913691,3043510.3,-9999,419320.3,48.94,-1,-0.3174417930436764,0.9818816908367928,0,0.5891290145020757,7,1.181818181818182,0.5454545454545454,N2 P1 O6,de-protonated,0,-9999,C11 H13 O6 N2 P1,11,13,6,2,1,-9999,-9999,-9999,N/A
88,299.080216,299.08019778032286,299.0802322007191,5957305,-9999,347259.5,97.68,-1,-0.11508749998392634,0.997599573722103,0,0.5985597442332617,6,1.4166666666666667,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H17 O5 N2 P1,12,17,5,2,1,-9999,-9999,-9999,N/A
90,299.116463,299.11644479819347,299.1166177100691,3907388,-9999,397703,63.39,-1,-0.5780751231162384,0.9411668334135068,0,0.564700100048104,5,1.6153846153846154,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H21 O4 N2 P1,13,21,4,2,1,-9999,-9999,-9999,N/A
91,301.059402,301.05938475610503,301.0594967558291,3170392.8,-9999,400147.5,50.73,-1,-0.3720185720443333,0.9752005837162876,0,0.5851203502297726,6,1.3636363636363635,0.5454545454545454,N2 P1 O6,de-protonated,0,-9999,C11 H15 O6 N2 P1,11,15,6,2,1,-9999,-9999,-9999,N/A
92,301.095965,301.0959477741314,301.0958822651791,3387995.8,-9999,347177,54.35,-1,0.2175684097117623,0.9914477232175758,0,0.5948686339305455,5,1.5833333333333333,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H19 O5 N2 P1,12,19,5,2,1,-9999,-9999,-9999,N/A
93,301.132277,301.13225979203406,301.1322677745291,1267294.8,-9999,585800.5,19.1,-1,-0.02650826863543099,0.9998725062579992,0,0.5999235037547994,4,1.7692307692307692,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H23 O4 N2 P1,13,23,4,2,1,-9999,-9999,-9999,N/A
94,303.053978,303.05396173947486,303.05401745222906,1197628.4,-9999,433899.3,17.94,-1,-0.18383770217657044,0.993886469770046,0,0.5963318818620276,10,0.9285714285714286,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H13 O4 N2 P1,14,13,4,2,1,-9999,-9999,-9999,N/A
95,303.075238,303.07522174995654,303.0751468202891,1214878.1,-9999,359187.4,18.23,-1,0.24723131617557836,0.9889705288042748,0,0.5933823172825649,5,1.5454545454545454,0.5454545454545454,N2 P1 O6,de-protonated,0,-9999,C11 H17 O6 N2 P1,11,17,6,2,1,-9999,-9999,-9999,N/A
96,303.111285,303.1112687677285,303.1115323296391,1025025.1,-9999,579056.8,15.07,-1,-0.8695212239075225,0.8718068405581604,0,0.5230841043348962,4,1.75,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H21 O5 N2 P1,12,21,5,2,1,-9999,-9999,-9999,N/A
97,303.111733,303.11171676794936,303.1115323296391,969601.1,-9999,595072.3,14.15,-1,0.6084833158710937,0.9350252645491156,0,0.5610151587294694,4,1.75,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H21 O5 N2 P1,12,21,5,2,1,-9999,-9999,-9999,N/A
98,305.033067,305.0330517152093,305.0332820073391,1666977.9,-9999,518391.3,25.74,-1,-0.7549737795303776,0.9017453611758104,0,0.5410472167054862,10,0.8461538461538461,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H11 O5 N2 P1,13,11,5,2,1,-9999,-9999,-9999,N/A
99,305.069714,305.069698733277,305.0696675166891,1745956.9,-9999,401677.3,27.05,-1,0.10232609539196388,0.998101921611706,0,0.5988611529670236,9,1.0714285714285714,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H15 O4 N2 P1,14,15,4,2,1,-9999,-9999,-9999,N/A
100,305.105768,305.1057527510525,305.1060530260391,1039784,-9999,778458.2,15.32,-1,-0.984165943730019,0.838829307118357,0,0.5032975842710142,8,1.2666666666666666,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H19 O3 N2 P1,15,19,3,2,1,-9999,-9999,-9999,N/A
101,305.106198,305.10618275126444,305.10643314855906,1384616,-9999,534772.7,21.05,-1,-0.8206883481201017,0.8849616055945183,0,0.530976963356711,3,1.6923076923076923,0.4615384615384616,S1 O6,de-protonated,0,-9999,C13 H22 O6 S1,13,22,6,-9999,-9999,1,-9999,-9999,N/A
101,305.106198,305.10618275126444,305.1060530260391,1384616,-9999,534772.7,21.05,-1,0.4251807660410589,0.9677300982649572,0,0.5806380589589742,8,1.2666666666666666,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H19 O3 N2 P1,15,19,3,2,1,-9999,-9999,-9999,N/A
102,307.012585,307.01257069115513,307.01254656244913,1000395.2,-9999,391451.9,14.56,-1,0.0785919216405518,0.998879875495358,0,0.5993279252972148,10,0.75,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H9 O6 N2 P1,12,9,6,2,1,-9999,-9999,-9999,N/A
103,307.048831,307.04881670902523,307.0489320717991,2724174.3,-9999,361635.6,43.02,-1,-0.37571462327513466,0.9747116797754872,0,0.5848270078652924,9,1,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H13 O5 N2 P1,13,13,5,2,1,-9999,-9999,-9999,N/A
104,307.085401,307.08538672705504,307.08531758114907,3452497.5,-9999,341734.6,55.05,-1,0.22516838809722256,0.9908425927005522,0,0.5945055556203312,8,1.2142857142857142,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H17 O4 N2 P1,14,17,4,2,1,-9999,-9999,-9999,N/A
105,307.12171,307.1216957449562,307.1217030904991,2787412.8,-9999,419609.9,44.06,-1,-0.0239173684770976,0.9998962093866784,0,0.5999377256320071,7,1.4,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H21 O3 N2 P1,15,21,3,2,1,-9999,-9999,-9999,N/A
106,309.028344,309.02833068496864,309.0285767494291,2410236.3,-9999,420407.7,37.84,-1,-0.7962514762532558,0.8913292017192618,0,0.5347975210315571,4,1.4,0.9,S1 O9,de-protonated,0,-9999,C10 H14 O9 S1,10,14,9,-9999,-9999,1,-9999,-9999,N/A
106,309.028344,309.02833068496864,309.0281966269091,2410236.3,-9999,420407.7,37.84,-1,0.43380526758713783,0.9664301193133776,0,0.5798580715880266,9,0.9166666666666666,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H11 O6 N2 P1,12,11,6,2,1,-9999,-9999,-9999,N/A
107,309.064709,309.0646957028974,309.0649622587791,4331967.5,-9999,356724.6,69.56,-1,-0.8624590757432541,0.8737438685504242,0,0.5242463211302545,3,1.6363636363636365,0.7272727272727273,S1 O8,de-protonated,0,-9999,C11 H18 O8 S1,11,18,8,-9999,-9999,1,-9999,-9999,N/A
107,309.064709,309.0646957028974,309.06458213625905,4331967.5,-9999,356724.6,69.56,-1,0.3674527749133246,0.9757981949849572,0,0.5854789169909743,8,1.1538461538461535,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H15 O5 N2 P1,13,15,5,2,1,-9999,-9999,-9999,N/A
108,309.101091,309.1010777208345,309.1013477681291,6392579,-9999,340234.1,103.58,-1,-0.8736529184601121,0.8704617113280825,0.975136073693292,0.9123314562741665,2,1.8333333333333333,0.5833333333333334,S1 O7,de-protonated,0,-9999,C12 H22 O7 S1,12,22,7,-9999,-9999,1,-9999,-9999,N/A
108,309.101091,309.1010777208345,309.1009676456091,6392579,-9999,340234.1,103.58,-1,0.35611414041092876,0.977595067577891,0.9917646351413936,0.983262894603292,7,1.3571428571428572,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H19 O4 N2 P1,14,19,4,2,1,-9999,-9999,-9999,N/A
110,309.137444,309.13743073875736,309.13773327747907,2447878,-9999,425761.5,38.46,-1,-0.9786534904834716,0.840477769647189,0,0.5042866617883134,1,2,0.4615384615384616,S1 O6,de-protonated,0,-9999,C13 H26 O6 S1,13,26,6,-9999,-9999,1,-9999,-9999,N/A
110,309.137444,309.13743073875736,309.13735315495904,2447878,-9999,425761.5,38.46,-1,0.25096869570686475,0.988636460899578,0,0.5931818765397467,6,1.5333333333333334,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H23 O3 N2 P1,15,23,3,2,1,-9999,-9999,-9999,N/A
111,309.177166,309.17715275834115,309.1771099676291,1197705.6,-9999,396541.9,17.82,-1,0.13840194066827238,0.9965303659199428,0,0.5979182195519658,0,2.3846153846153846,0.15384615384615383,N2 S1 P1 O2,de-protonated,0,-9999,C13 H31 O2 N2 P1 S1,13,31,2,2,1,1,-9999,-9999,N/A
112,310.104444,310.1044312155096,310.10470260319914,1038429.1,-9999,358573.5,15.19,-1,-0.8751485781650071,0.8702551510513427,0.975136073693292,0.9122075201081226,2,2,0.6363636363636364,13C1 S1 O7,de-protonated,1,108,C11 H22 O7 S1 13C1,11,22,7,-9999,-9999,1,1,-9999,N/A
112,310.104444,310.1044312155096,310.10432248067906,1038429.1,-9999,358573.5,15.19,-1,0.35063951914398694,0.97793823413891,0.9917646351413936,0.9834687945399034,7,1.4615384615384617,0.3076923076923077,13C1 N2 P1 O4,de-protonated,1,108,C13 H19 O4 N2 P1 13C1,13,19,4,2,1,-9999,1,-9999,N/A
112,310.104444,310.1044312155096,310.1044588262991,1038429.1,-9999,358573.5,15.19,-1,-0.0890370606749021,0.99856258180238,0,0.5991375490814279,7,1.3076923076923077,0.4615384615384616,N3 O6,de-protonated,0,-9999,C13 H17 O6 N3,13,17,6,3,-9999,-9999,-9999,-9999,N/A
113,311.043933,311.0439206786983,311.0442268138891,3942322.8,-9999,393495.8,63.13,-1,-0.9842175626243846,0.8388138424063847,0,0.5032883054438307,3,1.6,0.9,S1 O9,de-protonated,0,-9999,C10 H16 O9 S1,10,16,9,-9999,-9999,1,-9999,-9999,N/A
113,311.043933,311.0439206786983,311.0438466913691,3942322.8,-9999,393495.8,63.13,-1,0.23786784413705828,0.989785953010074,0,0.5938715718060444,8,1.0833333333333333,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H13 O6 N2 P1,12,13,6,2,1,-9999,-9999,-9999,N/A
114,311.080445,311.0804326966995,311.0806123232391,7714742,-9999,341746.1,125.41,-1,-0.5774276263940861,0.9201858366705498,0.9518396863532532,0.9328473765436311,2,1.818181818181818,0.7272727272727273,S1 O8,de-protonated,0,-9999,C11 H20 O8 S1,11,20,8,-9999,-9999,1,-9999,-9999,N/A
114,311.080445,311.0804326966995,311.0802322007191,7714742,-9999,341746.1,125.41,-1,0.6445153361828935,0.9454786381654656,0.9687881791868764,0.95480245457403,7,1.3076923076923077,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H17 O5 N2 P1,13,17,5,2,1,-9999,-9999,-9999,N/A
115,311.116667,311.1166547145578,311.1166177100691,8402873,-9999,387845,136.77,-1,0.11894089422175844,0.9974901141561776,0.983942894152832,0.9920712261548394,6,1.5,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H21 O4 N2 P1,14,21,4,2,1,-9999,-9999,-9999,N/A
116,311.152778,311.15276573236133,311.1530032194191,1062844.8,-9999,693405.4,15.59,-1,-0.7632484831844608,0.8996921640184402,0,0.5398152984110641,5,1.6666666666666667,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H25 O3 N2 P1,15,25,3,2,1,-9999,-9999,-9999,N/A
117,311.153292,311.15327973261475,311.1533833419391,1226940.9,-9999,634823.2,18.3,-1,-0.33298472683403846,0.9800822152386804,0,0.5880493291432083,0,2.1538461538461537,0.4615384615384616,S1 O6,de-protonated,0,-9999,C13 H28 O6 S1,13,28,6,-9999,-9999,1,-9999,-9999,N/A
117,311.153292,311.15327973261475,311.1530032194191,1226940.9,-9999,634823.2,18.3,-1,0.8886727520258952,0.8664965500681223,0,0.5198979300408734,5,1.6666666666666667,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H25 O3 N2 P1,15,25,3,2,1,-9999,-9999,-9999,N/A
119,312.08374,312.083728191346,312.0839671583091,1409555.3,-9999,458176.1,21.17,-1,-0.7657136805659421,0.8990770612234124,0.9518396863532532,0.9201821112753488,2,2,0.8,13C1 S1 O8,de-protonated,1,114,C10 H20 O8 S1 13C1,10,20,8,-9999,-9999,1,1,-9999,N/A
119,312.08374,312.083728191346,312.0835870357891,1409555.3,-9999,458176.1,21.17,-1,0.4523004821561761,0.963560504270316,0.9687881791868764,0.9656515742369404,7,1.4166666666666667,0.4166666666666667,13C1 N2 P1 O5,de-protonated,1,114,C12 H17 O5 N2 P1 13C1,12,17,5,2,1,-9999,1,-9999,N/A
119,312.08374,312.083728191346,312.0837233814091,1409555.3,-9999,458176.1,21.17,-1,0.01541232864973653,0.9999568996306898,0,0.5999741397784139,7,1.25,0.5833333333333334,N3 O7,de-protonated,0,-9999,C12 H15 O7 N3,12,15,7,3,-9999,-9999,-9999,-9999,N/A
120,312.119948,312.11993620919736,312.1199725451391,1454614.6,-9999,451625,21.9,-1,-0.11641658633041709,0.9975438795416364,0.983942894152832,0.9921034853861148,6,1.6153846153846154,0.3076923076923077,13C1 N2 P1 O4,de-protonated,1,115,C13 H21 O4 N2 P1 13C1,13,21,4,2,1,-9999,1,-9999,N/A
120,312.119948,312.11993620919736,312.12010889075907,1454614.6,-9999,451625,21.9,-1,-0.5532535610129982,0.9459746208237472,0,0.5675847724942483,6,1.4615384615384617,0.4615384615384616,N3 O6,de-protonated,0,-9999,C13 H19 O6 N3,13,19,6,3,-9999,-9999,-9999,-9999,N/A
121,312.175021,312.1750092363496,312.1751218447191,1884571.8,-9999,406320.9,28.95,-1,-0.3607217925263956,0.9766663972835888,0,0.5859998383701532,4,1.8,0.13333333333333333,N3 S1 O2,de-protonated,0,-9999,C15 H27 O2 N3 S1,15,27,2,3,-9999,1,-9999,-9999,N/A
122,313.023254,313.02324265454706,313.0231112464791,1236011.9,-9999,397237.1,18.32,-1,0.4198030855302135,0.968528332842109,0,0.5811169997052654,8,1,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H11 O7 N2 P1,11,11,7,2,1,-9999,-9999,-9999,N/A
123,313.059537,313.05952567243537,313.0594967558291,5484655.5,-9999,349569,87.98,-1,0.09236776572513147,0.9984531130109524,0,0.5990718678065714,7,1.25,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H15 O6 N2 P1,12,15,6,2,1,-9999,-9999,-9999,N/A
124,313.096057,313.0960456904405,313.096262387699,9543283,-9999,376126.4,154.54,-1,-0.6921106526668521,0.954012844150157,0.9764151471778244,0.962973765361224,1,2,0.7272727272727273,S1 O8,de-protonated,0,-9999,C11 H22 O8 S1,11,22,8,-9999,-9999,1,-9999,-9999,N/A
124,313.096057,313.0960456904405,313.0958822651791,9543283,-9999,376126.4,154.54,-1,0.5219655404695559,0.8943617592484574,0.9933636400114476,0.9339625115536536,6,1.4615384615384617,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H19 O5 N2 P1,13,19,5,2,1,-9999,-9999,-9999,N/A
125,313.132464,313.13245270839,313.1326478970491,3980150.3,-9999,383408.9,63.31,-1,-0.6233417702499655,0.9319251417692874,0,0.5591550850615724,0,2.1666666666666665,0.5833333333333334,S1 O7,de-protonated,0,-9999,C12 H26 O7 S1,12,26,7,-9999,-9999,1,-9999,-9999,N/A
125,313.132464,313.13245270839,313.1322677745291,3980150.3,-9999,383408.9,63.31,-1,0.5905934326795038,0.9386717722982048,0,0.5632030633789228,5,1.6428571428571428,0.2857142857142857,N2 P1 O4,de-protonated,0,-9999,C14 H23 O4 N2 P1,14,23,4,2,1,-9999,-9999,-9999,N/A
126,314.062821,314.06281016707646,314.06298793651905,908751.6,-9999,464648.3,12.95,-1,-0.5660311765956405,0.9435229603284015,0,0.566113776197041,7,1.181818181818182,0.7272727272727273,N3 O8,de-protonated,0,-9999,C11 H13 O8 N3,11,13,8,3,-9999,-9999,-9999,-9999,N/A
127,314.099151,314.09914018498796,314.0992371002491,948435.1,-9999,515371.2,13.6,-1,0.990403360627255,0.836956817597495,0.9933636400114476,0.8995195465630761,6,1.5833333333333333,0.4166666666666667,13C1 N2 P1 O5,de-protonated,1,124,C12 H19 O5 N2 P1 13C1,12,19,5,2,1,-9999,1,-9999,N/A
127,314.099151,314.09914018498796,314.0993734458691,948435.1,-9999,515371.2,13.6,-1,-0.7426340224327901,0.904774162524246,0,0.5428644975145476,6,1.4166666666666667,0.5833333333333334,N3 O7,de-protonated,0,-9999,C12 H17 O7 N3,12,17,7,3,-9999,-9999,-9999,-9999,N/A
