Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,253.071327,253.07153569432904,253.0717617163191,945974.9,-9999,984661.5,14.7,-1,-0.8931142238552678,0.8652532052608499,0,0.5191519231565099,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
1,253.071535,253.0717436940018,253.0717617163191,854198.9,-9999,850945.9,13.08,-1,-0.0712142562071273,0.9990802116436044,0,0.5994481269861627,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
2,253.107793,253.10800163695873,253.1081472256691,801212.3,-9999,763047.9,12.15,-1,-0.5752035718683892,0.9417325537281228,0,0.5650395322368736,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999
3,255.050869,255.05107458000649,255.05102627142907,939672.4,-9999,652541.9,14.52,-1,0.18940750051869248,0.9935116328123615,0,0.596106979687417,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999
5,255.086999,255.0872045231648,255.08741178077904,879773.6,-9999,1577279.9,13.47,-1,-0.8124964412438129,0.8871125334315405,0,0.5322675200589243,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
6,255.087219,255.08742452281868,255.08741178077904,1143581.6,-9999,562814.5,18.1,-1,0.04995165981135332,0.9995473574601474,0,0.5997284144760885,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
7,257.066616,257.06681840872426,257.0666763358891,931192.1,-9999,540651.8,14.37,-1,0.5526692031245557,0.9460855542649982,0,0.5676513325589989,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999
8,257.102893,257.1030953516513,257.1030618452391,1170813.3,-9999,615467,18.58,-1,0.13032288279125018,0.9969230094223752,0,0.5981538056534251,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999
9,265.071541,265.0717308149431,265.0717617163191,814240.5,-9999,989799.3,12.05,-1,-0.11657739687036976,0.9975370977635214,0,0.5985222586581128,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999
10,265.108165,265.10835475732426,265.1081472256691,829925.1,-9999,579929.1,12.32,-1,0.7828188509103589,0.8947662872893654,0,0.5368597723736191,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999
