Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
0,265.147186,265.1472940693622,265.1475239158191,949825.3,-9999,414192.9,14.65,-1,-0.8668625430885286,0.8725374208078872,0,0.5235224524847323,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,N/A
16,295.081858,295.0819380247761,295.0821642090191,1792119.5,-9999,600393.3,28.43,-1,-0.7665127561896333,0.8988773450028071,0,0.5393264070016842,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A,N/A
19,297.096878,297.09695613698517,297.0969448936091,905484.5,-9999,832900.4,13.3,-1,0.03784413231609646,0.9997401668821644,0,0.5998441001292986,2,2.375,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H19 O6 N4 P1,8,19,6,4,1,-9999,-9999,N/A,N/A
22,299.040349,299.0404253162256,299.0406933192391,1130397.8,-9999,725745.4,17.09,-1,-0.8962091765095949,0.8643842013789791,0,0.5186305208273875,2,2.4285714285714284,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H17 O3 N4 P1 S2,7,17,3,4,1,2,-9999,N/A,N/A
28,301.092581,301.0926553935723,301.0928910843791,994041.4,-9999,637620.7,14.7,-1,-0.7827843626514831,0.8947750536340374,0,0.5368650321804225,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,N/A,N/A
29,305.066191,305.06626167085744,305.0665141445591,1121008.3,-9999,490256.1,16.82,-1,-0.8276021456246099,0.8831335906937456,0,0.5298801544162474,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999,N/A,N/A
31,307.044907,307.0449758170783,307.0449093197991,857361.1,-9999,923596.3,12.32,-1,0.21657183419748752,0.9915255592971683,0,0.594915335578301,5,1.625,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H13 O7 N4 P1,8,13,7,4,1,-9999,-9999,N/A,N/A
32,307.045457,307.045525816563,307.0457786996691,1565457.1,-9999,559747.3,24.12,-1,-0.8236006603669885,0.8841929962115515,0,0.5305157977269308,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999,N/A,N/A
33,307.081841,307.0819097824763,307.0821642090191,1421716.1,-9999,471294,21.72,-1,-0.8285292095119108,0.8828875968814459,0,0.5297325581288675,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A,N/A
35,309.024763,309.0248299622311,309.02504325477906,1070774.9,-9999,598361.4,15.87,-1,-0.6902112066266907,0.9171900157671043,0,0.5503140094602625,4,1.875,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S2,8,15,3,4,1,2,-9999,N/A,N/A
36,309.060543,309.0606099287102,309.0605593842591,1163449.9,-9999,816018.2,17.42,-1,0.16354222370700244,0.9951587197008656,0,0.5970952318205194,4,1.875,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H15 O7 N4 P1,8,15,7,4,1,-9999,-9999,N/A,N/A
37,309.06121,309.06127692808536,309.06142876412906,1781306,-9999,471163.2,27.72,-1,-0.49128111620434073,0.9571511724106836,0,0.5742907034464101,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,N/A,N/A
38,309.096966,309.097032894587,309.0969448936091,1293501,-9999,700446.4,19.58,-1,0.2847034866994981,0.9854001088714056,0,0.5912400653228433,3,2.111111111111111,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H19 O6 N4 P1,9,19,6,4,1,-9999,-9999,N/A,N/A
39,309.09754,309.09760689404925,309.09781427347906,2345405,-9999,399771.4,37.12,-1,-0.6709184608674708,0.9215706981723044,0,0.5529424189033826,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,N/A,N/A
41,311.040492,311.0405570737759,311.0408555105691,1242597.4,-9999,627906.9,18.73,-1,-0.9594777916978658,0.8461647223274625,0,0.5076988333964775,8,0.9230769230769232,0.6923076923076923,O9,de-protonated,0,-9999,C13 H12 O9,13,12,9,-9999,-9999,-9999,-9999,N/A,N/A
41,311.040492,311.0405570737759,311.0406933192391,1242597.4,-9999,627906.9,18.73,-1,-0.43803099114705835,0.9657842938808502,0,0.5794705763285101,3,2.125,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H17 O3 N4 P1 S2,8,17,3,4,1,2,-9999,N/A,N/A
42,311.076243,311.07630804028224,311.07620944871906,1187432.5,-9999,846017,17.81,-1,0.3169370083362439,0.9819387440959856,0,0.5891632464575913,3,2.125,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H17 O7 N4 P1,8,17,7,4,1,-9999,-9999,N/A,N/A
