Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
49,251.095212,251.09524834175667,251.09548834200908,1712400.9,-9999,761599.4,28.16,-1,-0.9558126830109308,0.8472431893384791,0,0.5083459136030875,6,1.4166666666666667,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H17 O2 N2 P1,12,17,2,2,1,-9999,-9999,N/A,N/A,N/A,-9999
50,251.09551,251.09554634194245,251.09548834200908,1023312.9,-9999,571758.9,16.03,-1,0.23098755679825628,0.9903654720670582,0,0.5942192832402349,6,1.4166666666666667,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H17 O2 N2 P1,12,17,2,2,1,-9999,-9999,N/A,N/A,N/A,-9999
54,255.061292,255.06133081446575,255.0614115075491,1831583.3,-9999,587457,30.12,-1,-0.31636727361051725,0.9820030332271158,0,0.5892018199362694,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,N/A,N/A,-9999
63,263.043546,263.0435897911157,263.0438466913691,935447.4,-9999,797669.6,14.23,-1,-0.9766442233614152,0.8410771264436862,0,0.5046462758662117,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,N/A,N/A,N/A,-9999
64,263.164305,263.1643488664047,263.1642366087091,1548454.6,-9999,666842.1,24.85,-1,0.4265689633651839,0.9675224995326296,0,0.5805134997195777,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,N/A,N/A,N/A,-9999
67,265.05749,265.05753504673777,265.0573749548991,1174032.3,-9999,683711.1,18.25,-1,0.6039893766131268,0.9359501565930668,0,0.5615700939558401,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,N/A,N/A,N/A,-9999
71,266.089085,266.0891306899004,266.0890094364491,1400460.4,-9999,577414.3,22.15,-1,0.45568755946867057,0.9630229567192128,0,0.5778137740315276,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A,N/A,N/A,-9999
74,267.073058,267.0731043033724,267.0730250193591,941184.7,-9999,795280.4,14.23,-1,0.2968626776621049,0.9841365611333645,0,0.5904819366800187,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,N/A,N/A,N/A,-9999
75,267.07338,267.0734263035731,267.07349305000906,1099648.8,-9999,686626,16.97,-1,-0.24991786038296093,0.988730885515901,0,0.5932385313095406,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,N/A,N/A,N/A,-9999
77,267.196481,267.1965273803222,267.19656830882906,956495.1,-9999,634724,14.5,-1,-0.1531775168656099,0.9957516555182312,0,0.5974509933109386,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
