Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
26,212.978099,212.97824318290387,212.9780758048191,889417.4,-9999,836519.1,14.41,-1,0.7858934969512058,0.8939835575134623,0,0.5363901345080774,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999
29,215.031695,215.03183592227697,215.0318289116691,827450.2,-9999,1002333.2,13.22,-1,0.03260265193884692,0.9998071508170128,0,0.5998842904902076,4,1.5,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H12 O1 N2 S2,8,12,1,2,-9999,2,-9999,-9999,-9999,-9999,-9999
33,217.047392,217.04752972182473,217.0474789761291,1307983.5,-9999,939152,21.96,-1,0.23379997717886428,0.9901305993760596,0,0.5940783596256357,3,1.75,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H14 O1 N2 S2,8,14,1,2,-9999,2,-9999,-9999,-9999,-9999,-9999
37,218.98514,218.98527464513717,218.9852691855291,858945.4,-9999,1086601.8,13.69,-1,0.02493139422646454,0.999887222498256,0,0.5999323334989536,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
120,232.089524,232.0896378384609,232.0896746857791,1720819.4,-9999,618578.5,28.92,-1,-0.1587632808275228,0.9954368872303612,0,0.5972621323382168,7,1.2307692307692308,0.07692307692307693,N1 P1 O1,de-protonated,0,-9999,C13 H16 O1 N1 P1,13,16,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999
129,232.092722,232.09283583338325,232.0930459890991,1095156,-9999,875475.9,17.69,-1,-0.90548045053504,0.8617682958449434,0,0.517060977506966,2,2,0.1,N1 S1 P1 O1,de-protonated,0,-9999,C10 H20 O1 N1 P1 S1,10,20,1,1,1,1,-9999,-9999,-9999,-9999,-9999
130,232.093004,232.0931178329355,232.0930459890991,984436,-9999,702765,15.7,-1,0.3095475613606534,0.9827639131938438,0,0.5896583479163062,2,2,0.1,N1 S1 P1 O1,de-protonated,0,-9999,C10 H20 O1 N1 P1 S1,10,20,1,1,1,1,-9999,-9999,-9999,-9999,-9999
160,243.06151,243.06160641753056,243.06141150754908,1841803.4,-9999,843776.8,30.55,-1,0.8018960322202479,0.8898714511259667,0,0.53392287067558,4,1.5454545454545454,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H17 O2 P1 S1,11,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
165,243.178768,243.1788642313525,243.1788102440891,941215.9,-9999,809257.9,14.64,-1,0.22200644580222076,0.991096833649876,0,0.5946581001899255,1,2,0.07142857142857142,S1 O1,de-protonated,0,-9999,C14 H28 O1 S1,14,28,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
168,245.113563,245.1136561593536,245.11344708135908,1333745.8,-9999,763764.8,21.57,-1,0.8529845954492935,0.8763244072052172,0,0.5257946443231303,2,1.9166666666666667,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H23 O1 P1 S1,12,23,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999
171,249.022064,249.02215095357428,249.0223234001391,955472.4,-9999,810910.4,14.81,-1,-0.6924944015600556,0.9166647713071427,0,0.5499988627842857,13,0.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H7 O1 N2 P1,14,7,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
177,250.947865,250.94794889585577,250.94782450367904,809619.4,-9999,804011.6,12.18,-1,0.49568940056511734,0.9563958424217364,0,0.5738375054530417,9,0.4,0.4,S2 O4,de-protonated,0,-9999,C10 H4 O4 S2,10,4,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
180,251.077966,251.078049689286,251.07811039978907,4953065,-9999,841419.1,84.72,-1,-0.2417992670943311,0.9894473346313948,0,0.5936684007788368,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
181,251.078262,251.078345688816,251.07811039978907,1321065,-9999,902472.8,21.14,-1,0.9371148546462388,0.852701803110464,0,0.5116210818662783,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
181,251.078262,251.078345688816,251.07857843043905,1321065,-9999,902472.8,21.14,-1,-0.926967264616345,0.8556335365795265,0,0.5133801219477159,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
194,255.061241,255.0613183647832,255.0614115075491,1307440,-9999,749763,20.79,-1,-0.3651778031939011,0.9760933434669748,0,0.5856560060801849,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
224,263.043585,263.04364969070036,263.0438466913691,9223960,-9999,752929,156.73,-1,-0.7489271130958449,0.8907010104318888,0.9837980505605926,0.9279398264833704,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999
226,263.164406,263.16447049886506,263.1642366087091,1111976.8,-9999,917038.8,17.15,-1,0.8887611743770952,0.8664718402244405,0,0.5198831041346642,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,-9999,-9999,-9999,-9999
228,264.046915,264.0469780976486,264.0472015264391,977699.1,-9999,779099.3,14.83,-1,-0.8461698862914327,0.8781675341215271,0.9837980505605926,0.9204197406971532,4,1.8571428571428572,0.8571428571428571,13C1 N2 P1 O6,de-protonated,1,224,C7 H13 O6 N2 P1 13C1,7,13,6,2,1,-9999,1,-9999,-9999,-9999,-9999
232,265.040203,265.04026452054114,265.0400849208091,1515562.8,-9999,697721.5,23.93,-1,0.6776323367004056,0.9200579507812844,0,0.5520347704687706,8,1,0.3,N4 S1 O3,de-protonated,0,-9999,C10 H10 O3 N4 S1,10,10,3,4,-9999,1,-9999,-9999,-9999,-9999,-9999
233,265.040669,265.0407305198012,265.0407363694891,3308586.8,-9999,762047.9,54.59,-1,-0.02207090121052684,0.9999116157728156,0,0.5999469694636893,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
234,265.129314,265.12937537905384,265.12927659372906,2334007,-9999,703454.4,37.92,-1,0.37259304611639016,0.9751248949951626,0,0.5850749369970976,1,2,0.6363636363636364,O7,de-protonated,0,-9999,C11 H22 O7,11,22,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
