Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
4,166.993588,166.99361802824262,166.99372586927907,2172743.3,-9999,966589.6,39.42,-1,-0.645778970984811,0.9271224469725028,0,0.5562734681835018,1,2.25,0.75,S1 P1 O3,de-protonated,0,-9999,C4 H9 O3 P1 S1,4,9,3,-9999,1,1,-9999,N/A,-9999,-9999,N/A,-9999
54,218.985343,218.9853654163147,218.9852691855291,3228328.5,-9999,767261.9,56.57,-1,0.43943953837307376,0.9655677284063084,0,0.579340637043785,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
123,243.178965,243.17898387421252,243.1788102440891,1276011,-9999,796770.4,20.36,-1,0.7140018624111376,0.9116471168589754,0,0.5469882701153852,1,2,0.07142857142857142,S1 O1,de-protonated,0,-9999,C14 H28 O1 S1,14,28,1,-9999,-9999,1,-9999,N/A,-9999,-9999,N/A,-9999
125,245.048357,245.0483756005215,245.0485381486291,3597645.5,-9999,611811.7,60.99,-1,-0.6633302480572406,0.9232652613265376,0,0.5539591567959227,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
141,251.0781,251.07811771772828,251.07811039978907,4856489,-9999,663249.1,82.2,-1,0.02914606612198873,0.9998458724590726,0,0.5999075234754435,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,N/A,-9999,-9999,N/A,-9999
146,252.951079,252.95109644351209,252.95120960764905,2391800,-9999,742093.6,39.47,-1,-0.4473753541896308,0.964335520848303,0,0.5786013125089817,4,1.4,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H7 O4 N2 P1 S2,5,7,4,2,1,2,-9999,N/A,-9999,-9999,N/A,-9999
174,259.129003,259.12901953902417,259.1290971458191,883858.8,-9999,799798.7,13.13,-1,-0.29949085533331193,0.9838567236028732,0,0.5903140341617239,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,N/A,-9999,-9999,N/A,-9999
182,261.061319,261.0613352561207,261.06159095545905,1074631.8,-9999,765748.9,16.24,-1,-0.979459818014372,0.8402370191688487,0,0.5041422115013092,4,1.4,0.8,O8,de-protonated,0,-9999,C10 H14 O8,10,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
186,261.162399,261.1624152413219,261.1625052750191,1024471.6,-9999,886043.2,15.39,-1,-0.3447420489474149,0.9786662079864412,0,0.5871997247918647,1,2.076923076923077,0.2307692307692308,P1 O3,de-protonated,0,-9999,C13 H27 O3 P1,13,27,3,-9999,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
190,262.974848,262.9748639759677,262.97509842466906,2961008.8,-9999,559218,48.2,-1,-0.8915243411001895,0.8656987837508885,0,0.519419270250533,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
191,262.975727,262.975742975839,262.9759678045391,12508785,-9999,623259.2,209.99,-1,-0.8549400995112882,0.29193116830889043,0.8201616446269088,0.5032233588360978,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999,-9999,N/A,-9999
193,263.043802,263.0438179658724,263.0438466913691,2205307.3,-9999,595537.7,35.4,-1,-0.10920421462792886,0.9978384622097948,0,0.5987030773258769,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
194,263.055879,263.05589496410425,263.0561116518591,1095037,-9999,712196.8,16.58,-1,-0.8237320680246267,0.8841582670442494,0,0.5304949602265496,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,N/A,-9999
196,263.164165,263.1641809482505,263.1642366087091,870669.6,-9999,739391.1,12.78,-1,-0.2115046456037432,0.9919158890410206,0,0.5951495334246123,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,N/A,-9999,-9999,N/A,-9999
