Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
14,177.092091,177.09205591937595,177.09210323803907,822815.2,-9999,880112.2,13.67,-1,-0.26719804133518255,0.9871290568076266,0,0.592277434084576,5,1.2727272727272727,0.18181818181818185,O2,de-protonated,0,-9999,C11 H14 O2,11,14,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
21,187.097602,187.0975718904476,187.0975825416391,2009526.5,-9999,693078.9,36.22,-1,-0.05692853620783515,0.9994121233979824,0,0.5996472740387894,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
31,197.081921,197.08189585099035,197.08193247717907,1108794,-9999,612116.2,18.83,-1,-0.1858424476369647,0.9937528265975882,0,0.5962516959585529,4,1.4,0.4,O4,de-protonated,0,-9999,C10 H14 O4,10,14,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
36,199.097572,199.09754785243305,199.0975825416391,1136627,-9999,868779.7,19.35,-1,-0.17423218118427,0.9945069312892906,0,0.5967041587735743,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
37,199.097668,199.0976438524807,199.0975825416391,1131807,-9999,773432.1,19.26,-1,0.3079436767599018,0.9829405356700645,0,0.5897643214020386,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
38,201.076841,201.07681783579983,201.07684709674908,892129,-9999,614432.3,14.71,-1,-0.14552122554965077,0.996164937831384,0,0.5976989626988304,3,1.5555555555555556,0.5555555555555556,O5,de-protonated,0,-9999,C9 H14 O5,9,14,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
39,201.113176,201.1131528538523,201.11323260609907,925332.6,-9999,956716.4,15.34,-1,-0.3965539498753805,0.971869522594572,0,0.5831217135567431,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
40,201.113311,201.1132878539194,201.11323260609907,882132.6,-9999,883062.8,14.53,-1,0.27471002080457985,0.986400191323431,0,0.5918401147940586,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
42,209.15473,209.1547108491646,209.15470349587903,918060.8,-9999,916330.4,15,-1,0.03515716071627204,0.9997757498630144,0,0.5998654499178087,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
45,211.09761,211.0975918144522,211.0975825416391,1001098.4,-9999,547203.8,16.48,-1,0.04392666640896697,0.999649946603466,0,0.5997899679620795,4,1.4545454545454546,0.3636363636363637,O4,de-protonated,0,-9999,C11 H16 O4,11,16,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
46,211.133979,211.13396083252152,211.13396805098907,863983.3,-9999,737700.8,13.95,-1,-0.03418903936313265,0.9997879288604602,0,0.5998727573162761,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
48,213.076925,213.0769077978419,213.07684709674908,1106807.6,-9999,643980.2,18.42,-1,0.2848788765542163,0.9853822471422544,0,0.5912293482853526,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999
