Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
18,259.129248,259.1292763038457,259.1290971458191,937746.8,-9999,495676.6,14.45,-1,0.6913852151549946,0.9169201165088264,0,0.5501520699052959,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,N/A,-9999,-9999,-9999
26,265.147377,265.14740389412265,265.1475239158191,1648747.3,-9999,471517.5,26.52,-1,-0.4526600688536307,0.963503612000384,0,0.5781021672002304,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
30,267.072555,267.07258144315733,267.0726448968391,1331814.5,-9999,675916.8,21.04,-1,-0.2375895958949184,0.989809712898882,0,0.5938858277393291,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,N/A,-9999,-9999,-9999
31,267.073035,267.0730614430449,267.0730250193591,2299750.5,-9999,498008.3,37.77,-1,0.13638099840444803,0.9966307835381902,0,0.5979784701229142,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,N/A,-9999,-9999,-9999
47,277.059427,277.0594511037719,277.0594967558291,7675571,-9999,402959,128.76,-1,-0.16477347919432944,0.9974418723601598,0.9763239944221324,0.9889947211849488,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A,-9999,-9999,-9999
48,277.071492,277.0715161009457,277.0717617163191,1053300.3,-9999,580845.5,15.96,-1,-0.8864684436477619,0.8671119821108155,0,0.5202671892664893,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
49,277.144306,277.1443300838893,277.1445327350191,1582012.9,-9999,431306.2,24.96,-1,-0.7312109958248386,0.9075423183950057,0,0.5445253910370034,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
50,278.062837,278.06286086872706,278.06285159089913,971816.9,-9999,535751.1,14.46,-1,0.03336593822246606,0.9997980161495136,0.9763239944221324,0.9904084074585612,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,47,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,N/A,-9999,-9999,-9999
51,279.038679,279.0387026401399,279.0387613109391,1252570.9,-9999,439011.1,19.2,-1,-0.21026039153123544,0.992010344921084,0,0.5952062069526505,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,N/A,-9999,-9999,-9999
52,279.05625,279.05627363602395,279.05638643394906,1840477,-9999,498057.6,29.14,-1,-0.40421194638746055,0.9707887335622372,0,0.5824732401373423,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
