Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
54,245.048548,245.0485872233992,245.0485381486291,902296.6,-9999,647912.5,14,-1,0.20026550857477624,0.9927491842122788,0,0.5956495105273673,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,N/A,N/A,-9999
55,245.102799,245.10283819182996,245.1030618452391,913185.8,-9999,829514.5,14.2,-1,-0.9124872102898358,0.8597787867710491,0,0.5158672720626295,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
59,251.078293,251.07832871462475,251.07811039978907,5159827.5,-9999,677795.1,88.69,-1,0.8695096331981371,0.871810029100585,0,0.523086017460351,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,N/A,N/A,-9999
59,251.078293,251.07832871462475,251.07857843043905,5159827.5,-9999,677795.1,88.69,-1,-0.9945723600428804,0.8357010250672218,0,0.5014206150403331,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,N/A,N/A,-9999
61,252.951205,252.95123962475677,252.95120960764905,869259.5,-9999,795498.9,13.28,-1,0.1186675792739198,0.9974481022619156,0,0.5984688613571493,4,1.4,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H7 O4 N2 P1 S2,5,7,4,2,1,2,-9999,N/A,N/A,-9999
64,253.144255,253.14428951241888,253.14453273501908,11967212,-9999,646392.5,208.32,-1,-0.9608052663687492,0.8573472180183904,0.9990977393509872,0.9140474265514292,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
65,254.14763,254.147663928544,254.14788757008907,1797777.4,-9999,599780.1,29.46,-1,-0.8799661771763332,0.8689210046583807,0.9990977393509872,0.9209916985354234,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,64,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,N/A,-9999
67,255.061469,255.06150239677112,255.0614115075491,5334055.5,-9999,623996,91.3,-1,0.35634250383454197,0.977223051474537,0,0.5863338308847222,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,N/A,-9999
68,255.061994,255.0620273964656,255.06225966071912,19414056,-9999,679732.8,337.55,-1,-0.9106178774026216,0.868707306437986,0.9964431897554236,0.919801659764961,6,1.2,0.6,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,N/A,N/A,-9999
70,255.087188,255.08722138180497,255.08741178077904,1078571.9,-9999,791245.2,16.87,-1,-0.7464067818845005,0.903852358914032,0,0.5423114153484191,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
71,255.123539,255.1235723606519,255.12379729012903,2124721.8,-9999,628303.3,35.17,-1,-0.8816483587382439,0.8684539140626703,0,0.5210723484376021,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
72,255.159944,255.15997733946745,255.16018279947903,3540535.8,-9999,585207.1,59.93,-1,-0.8052197226061172,0.8890093893762375,0,0.5334056336257424,3,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,-9999,C14 H24 O4,14,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
73,255.196317,255.1963503183016,255.19656830882903,1663677.8,-9999,736328.2,27.11,-1,-0.8542063433877533,0.8759928180873375,0,0.5255956908524025,2,1.8666666666666667,0.2,O3,de-protonated,0,-9999,C15 H28 O3,15,28,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
74,256.065364,256.06539681259363,256.0656144957891,2015307.6,-9999,666235.3,33.25,-1,-0.8501070941250145,0.8771039956675949,0.9964431897554236,0.9248396733027264,6,1.3333333333333333,0.6666666666666666,13C1 N2 O6,de-protonated,1,68,C9 H12 O6 N2 13C1,9,12,6,2,-9999,-9999,1,N/A,N/A,-9999
75,257.048724,257.0487562403657,257.0489182711491,1390059.1,-9999,697407.6,22.32,-1,-0.630349991206453,0.93044061758609,0,0.558264370551654,5,1.2727272727272727,0.4545454545454546,S1 O5,de-protonated,0,-9999,C11 H14 O5 S1,11,14,5,-9999,-9999,1,-9999,N/A,N/A,-9999
75,257.048724,257.0487562403657,257.0485381486291,1390059.1,-9999,697407.6,22.32,-1,0.8484457377965386,0.8775532145037067,0,0.526531928702224,10,0.8461538461538461,0.15384615384615383,N2 P1 O2,de-protonated,0,-9999,C13 H11 O2 N2 P1,13,11,2,2,1,-9999,-9999,N/A,N/A,-9999
76,257.102835,257.10286720887797,257.1030618452391,1823731.9,-9999,712571.1,29.9,-1,-0.7570363407292136,0.901235236401455,0,0.540741141840873,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
77,257.139218,257.1392501877063,257.1394473545891,1591161.8,-9999,687014.1,25.6,-1,-0.7667702673687775,0.8988129492653942,0,0.5392877695592365,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
