Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
15,253.070784,253.07084262220823,253.0707301451191,1132446.5,-9999,598991.3,18,-1,0.4444492222014251,0.9647922494038392,0,0.5788753496423036,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,N/A
21,255.06151500000001,255.0615706968357,255.0614115075491,1355731.5,-9999,653080.6,21.84,-1,0.6241214053151383,0.9317606986768484,0,0.5590564192061089,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A
36,259.129196,259.12924571939203,259.1290971458191,1022962.6,-9999,637503.1,15.88,-1,0.5733573518034909,0.9420949656429876,0,0.5652569793857926,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,N/A
40,262.975303,262.9753470675506,262.97509842466906,1695823.5,-9999,566681.1,27.44,-1,0.9454997185975232,0.850262944462181,0,0.5101577666773086,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,N/A
49,265.147282,265.14732287583473,265.1475239158191,2050163.8,-9999,513799.5,33.36,-1,-0.7582193541844648,0.9009421491193504,0,0.5405652894716102,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
51,266.088937,266.0889764920758,266.0890094364491,1435759.6,-9999,673317.8,22.76,-1,-0.12380959799060978,0.9972224708649902,0,0.5983334825189941,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A
53,267.072808,267.0728460462807,267.0730250193591,1145007.4,-9999,880358.7,17.75,-1,-0.6701278737462762,0.921748001864282,0,0.5530488011185691,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,N/A
53,267.072808,267.0728460462807,267.0726448968391,1145007.4,-9999,880358.7,17.75,-1,0.7531637755614033,0.9021921124357498,0,0.5413152674614499,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,N/A
54,267.07304799999997,267.073086045928,267.0730250193591,1172335.4,-9999,620670.7,18.22,-1,0.228501432933143,0.9905707736043184,0,0.5943424641625911,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,N/A
72,277.059297,277.0593203711684,277.0594967558291,12984235,-9999,452320.6,218.72,-1,-0.6366309864796533,0.912378751417916,0.9704844893849838,0.9356210466047432,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A
76,278.062613,278.06263489679884,278.06285159089913,1740829.8,-9999,558760.5,27.41,-1,-0.7792989931900804,0.8956594261893425,0.9704844893849838,0.9255894514675992,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,72,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,N/A
78,279.050791,279.0508114446746,279.05102627142907,1275149.6,-9999,577709.3,19.55,-1,-0.7698475699696506,0.8980420938584733,0,0.5388252563150839,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999,N/A
78,279.050791,279.0508114446746,279.0508640800991,1275149.6,-9999,577709.3,19.55,-1,-0.18862304782574327,0.9935650932024768,0,0.596139055921486,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A
79,279.056275,279.05629543661587,279.05638643394906,4310670,-9999,423988.6,70.77,-1,-0.3260894127938671,0.4904453610687578,0.8295321147073604,0.6260800625241989,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,N/A
81,279.098378,279.09839837474567,279.0986451700691,907666.9,-9999,789587.2,13.34,-1,-0.884258407267574,0.8677279161583672,0,0.5206367496950203,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,N/A
84,279.159904,279.1599242843334,279.16018279947906,1557017.9,-9999,734082.3,24.3,-1,-0.926045910565624,0.8558986391592638,0,0.5135391834955583,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,N/A
85,281.066389,281.06640648276004,281.0666763358891,1499886.9,-9999,356959.4,23.33,-1,-0.960103604499598,0.8459803004720909,0,0.5075881802832546,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A
85,281.066389,281.06640648276004,281.06651414455905,1499886.9,-9999,356959.4,23.33,-1,-0.38304740546642024,0.973728155304827,0,0.5842368931828962,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A
87,281.139202,281.13921937576157,281.1394473545891,1456247,-9999,475875.5,22.6,-1,-0.8109101361255312,0.8875271513246797,0,0.5325162907948078,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A
88,281.175577,281.1755943223086,281.1758328639391,937723,-9999,564175.7,13.85,-1,-0.8483717397222674,0.8775732079556681,0,0.5265439247734008,4,1.625,0.25,O4,de-protonated,0,-9999,C16 H26 O4,16,26,4,-9999,-9999,-9999,-9999,N/A
89,283.045563,283.04557757437044,283.0457786996691,915656.7,-9999,368166.4,13.37,-1,-0.7105751570254594,0.9124549760070264,0,0.5474729856042159,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A
90,283.082096,283.08211052068526,283.0823264003491,2484044.8,-9999,482746,39.64,-1,-0.7626038211493612,0.8998527586845375,0,0.5399116552107225,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A
91,283.118463,283.11847746724413,283.1187119096991,2167120.8,-9999,458074.1,34.33,-1,-0.8280712120998007,0.8830091510704988,0,0.5298054906422993,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A
92,283.154919,283.15493341367215,283.15509741904907,930772.7,-9999,654272.4,13.62,-1,-0.5792068672308043,0.9409431899149534,0,0.564565913948972,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,N/A
94,283.191274,283.1912883602486,283.19148292839907,2811608.8,-9999,381351.8,45.13,-1,-0.6870550923215539,0.9179137099326512,0,0.5507482259595907,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,N/A
96,283.264219,283.2642332530562,283.26425394709906,1211360.6,-9999,485433.9,18.32,-1,-0.07305560998749873,0.9990320549583976,0,0.5994192329750385,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A
98,285.097821,285.0978325585842,285.0979764648091,2910759.5,-9999,446678.5,46.78,-1,-0.504760597458735,0.9548222438153282,0,0.5728933462891969,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A
100,285.126075,285.126086517065,285.1261197656691,896618.7,-9999,527604.4,13.05,-1,-0.11661016579191465,0.9975357146745616,0,0.598521428804737,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A
101,285.134128,285.1341395052311,285.13436197415905,2044715.5,-9999,429685.9,32.28,-1,-0.7802248961947372,0.8954247887222607,0,0.5372548732333564,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A
102,285.170464,285.1704754518355,285.17074748350905,1201711.5,-9999,609572,18.16,-1,-0.9539255900081804,0.8477973951483561,0,0.5086784370890136,3,1.7333333333333334,0.3333333333333333,O5,de-protonated,0,-9999,C15 H26 O5,15,26,5,-9999,-9999,-9999,-9999,N/A
104,285.206883,285.2068943983179,285.2071329928591,2417587.5,-9999,416841.5,38.52,-1,-0.836565827431596,0.8807464599440622,0,0.5284478759664373,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A
106,287.077062,287.0770706500961,287.0772410199191,2089212.3,-9999,567310.3,32.77,-1,-0.593463356281055,0.938093174774961,0,0.5628559048649766,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,N/A
107,287.113482,287.113490596577,287.1136265292691,1981184.1,-9999,427408.6,30.97,-1,-0.4734456310782834,0.9601441380856436,0,0.5760864828513861,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,N/A
108,287.14986,287.1498685431197,287.1500120386191,1700740,-9999,459835.9,26.31,-1,-0.4997231181789771,0.955699309090615,0,0.573419585454369,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,N/A
109,287.186311,287.18631948955505,287.1863975479691,1082887.9,-9999,576347.7,16.04,-1,-0.27180400847476893,0.9866844857338796,0,0.5920106914403277,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,N/A
110,287.222598,287.22260643623144,287.2227830573191,1129803.8,-9999,518958.4,16.82,-1,-0.6149271508081037,0.933688720756484,0,0.5602132324538904,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A
112,289.092806,289.092811687967,289.0928910843791,903378.9,-9999,475296.7,13.05,-1,-0.2746397941734293,0.9864070962539692,0,0.5918442577523815,4,1.5,0.6666666666666666,O8,de-protonated,0,-9999,C12 H18 O8,12,18,8,-9999,-9999,-9999,-9999,N/A
113,289.121101,289.1211066463876,289.12103438523906,1107925.9,-9999,597682.6,16.45,-1,0.24993390293929588,0.9887294468948384,0,0.5932376681369029,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,N/A
114,289.129154,289.12915963455373,289.12927659372906,1482838.8,-9999,623341.7,22.68,-1,-0.4045220764480289,0.9707445543211354,0,0.5824467325926812,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,N/A
115,289.180096,289.1801015596946,289.17988667316905,5252828,-9999,350004.5,85.34,-1,0.7430894590458403,0.9046630831854032,0,0.5427978499112419,2,2.25,0.16666666666666666,N4 P1 O2,de-protonated,0,-9999,C12 H27 O2 N4 P1,12,27,2,4,1,-9999,-9999,N/A
116,289.180799,289.1808045586616,289.1809182443691,15991004,-9999,357460.7,263.82,-1,-0.3931300453505373,0.9784501582403592,0.9903631377599432,0.9832153500481928,6,1.4444444444444444,0.16666666666666666,O3,de-protonated,0,-9999,C18 H26 O3,18,26,3,-9999,-9999,-9999,-9999,N/A
117,290.184184,290.1841880841907,290.18427307943904,3335686.5,-9999,415134.9,53.48,-1,-0.29290094689050267,0.9845538763293304,0.9903631377599432,0.9868775809015756,6,1.5294117647058822,0.17647058823529413,13C1 O3,de-protonated,1,116,C17 H26 O3 13C1,17,26,3,-9999,-9999,-9999,1,N/A
118,291.051029,291.05103181036486,291.05102627142907,882722.1,-9999,428837.9,12.61,-1,0.01903080661255505,0.999934286598122,0,0.5999605719588732,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,N/A
118,291.051029,291.05103181036486,291.0508640800991,882722.1,-9999,428837.9,12.61,-1,0.5762919354900045,0.9415184282733868,0,0.5649110569640321,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999,N/A
120,292.982914,292.98291397146625,292.9831611852491,3388269.8,-9999,480855.6,53.92,-1,-0.8437815397660131,0.8788109056030521,0,0.5272865433618312,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,N/A
121,293.030211,293.03021090196347,293.0302908265391,855410.8,-9999,725425.8,12.15,-1,-0.2727519240565026,0.9865920746752612,0,0.5919552448051566,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999,N/A
121,293.030211,293.03021090196347,293.0301286352091,855410.8,-9999,725425.8,12.15,-1,0.28074503719049126,0.9858003970946368,0,0.5914802382567821,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999,N/A
122,293.066633,293.0666328484415,293.0666763358891,1768822.6,-9999,562550.2,27.22,-1,-0.1483875552022558,0.9960126761626912,0,0.5976076056976146,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,N/A
122,293.066633,293.0666328484415,293.06651414455905,1768822.6,-9999,562550.2,27.22,-1,0.4050407559594441,0.970670595172898,0,0.5824023571037387,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,N/A
123,293.103069,293.1030687948989,293.1030618452391,1399162.5,-9999,566582.6,21.12,-1,0.02371063525536816,0.9998979957993468,0,0.5999387974796081,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,N/A
124,293.11435,293.11434977832147,293.1142952345291,1022203.6,-9999,668347.1,14.9,-1,0.1860836992945348,0.9937366474481368,0,0.5962419884688821,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,N/A
125,293.139406,293.1394057415018,293.1394473545891,1346686.3,-9999,513056.1,20.25,-1,-0.14195662745026613,0.9963501802405262,0,0.5978101081443157,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,N/A
126,293.175799,293.1757986880224,293.1758328639391,18354818,-9999,360565.3,300.72,-1,-0.1165713980449956,0.9987094815382732,0.9939052405719064,0.9967877851517264,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A
127,293.178994,293.17899368332735,293.17920416725906,1304322.4,-9999,378277.8,19.56,-1,-0.717936090684584,0.9107157036419078,0,0.5464294221851447,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A
127,293.178994,293.17899368332735,293.1788240447391,1304322.4,-9999,378277.8,19.56,-1,0.5786181482027368,0.9410595744002956,0,0.5646357446401773,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A
128,294.179197,294.17919521353235,294.1791876990091,3532779.8,-9999,419619.4,56.3,-1,0.0255440342533616,0.9998816121604588,0.9939052405719064,0.997491063525038,5,1.625,0.25,13C1 O4,de-protonated,1,126,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A
129,294.937865,294.93786209867227,294.9376537428191,1379131.5,-9999,600977.1,20.79,-1,0.7064403290072833,0.9134255489833394,0,0.5480553293900036,10,0.3636363636363637,0.5454545454545454,S2 O6,de-protonated,0,-9999,C11 H4 O6 S2,11,4,6,-9999,-9999,2,-9999,N/A
130,295.045879,295.0458759399461,295.0459408909991,1211846.9,-9999,546218.6,18.03,-1,-0.22013877837108292,0.9912453474934284,0,0.5947472084960571,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,N/A
130,295.045879,295.0458759399461,295.0457786996691,1211846.9,-9999,546218.6,18.03,-1,0.32957691321282095,0.9804838279273664,0,0.5882902967564199,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999,N/A
131,295.082323,295.0823198863917,295.0823264003491,2255178.8,-9999,444073.7,35.23,-1,-0.02207505089498939,0.9999115825358478,0,0.5999469495215086,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
131,295.082323,295.0823198863917,295.0821642090191,2255178.8,-9999,444073.7,35.23,-1,0.527572966109971,0.9507508864837012,0,0.5704505318902208,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
132,295.118678,295.11867483296817,295.1187119096991,2557902.5,-9999,455651.2,40.22,-1,-0.12563327708062355,0.9971401618351264,0,0.5982840971010759,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A
133,295.155162,295.1551587793551,295.15509741904907,2447442.5,-9999,547161.2,38.4,-1,0.20789173740371417,0.9921886423237534,0,0.595313185394252,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,N/A
135,297.061626,297.06161997781254,297.06159095545905,2074139.3,-9999,463504.6,31.98,-1,0.0976981015762276,0.998269585873053,0,0.5989617515238318,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,N/A
135,297.061626,297.06161997781254,297.06142876412906,2074139.3,-9999,463504.6,31.98,-1,0.6436839823819398,0.9275770035025396,0,0.5565462021015237,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,N/A
136,297.098029,297.09802292431846,297.0979764648091,2984991,-9999,378520.5,46.88,-1,0.1563777374111775,0.9955726839998934,0,0.597343610399936,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A
137,297.134375,297.13436887090813,297.13436197415905,2642723,-9999,482059.8,41.28,-1,0.02321087685347192,0.9999022502408204,0,0.5999413501444922,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A
138,297.153017,297.15301084351375,297.1529894187691,5821989,-9999,498516.1,93.29,-1,0.07210004752493851,0.4995285994038456,0.8524773804394659,0.6407081118180937,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A
139,297.170544,297.1705378177579,297.17074748350905,1112614.8,-9999,676773.2,16.26,-1,-0.7055396700525877,0.9136363467508748,0,0.5481818080505249,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,N/A
140,297.170858,297.1708518172965,297.17074748350905,1165478.8,-9999,524858.8,17.12,-1,0.35109036929012394,0.9778820963920132,0,0.5867292578352079,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,N/A
141,297.207156,297.2071497639567,297.2071329928591,1397034.6,-9999,663804.2,20.91,-1,0.05642898749666086,0.999422392414817,0,0.5996534354488902,3,1.7647058823529411,0.2352941176470588,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,N/A
142,299.07733,299.07732101574226,299.0772410199191,2797424.3,-9999,358355.3,43.81,-1,0.2674754618511655,0.987102489401346,0,0.5922614936408076,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A
143,299.1137,299.11369096229663,299.1136265292691,3383028.3,-9999,427995.4,53.39,-1,0.21541321368060112,0.991615610059242,0,0.5949693660355452,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A
144,299.141846,299.1418369209362,299.1417698301291,1298935.1,-9999,434251.9,19.3,-1,0.22427762988006067,0.9909145726676664,0,0.5945487436005998,4,1.6666666666666667,0.26666666666666666,P1 O4,de-protonated,0,-9999,C15 H25 O4 P1,15,25,4,-9999,1,-9999,-9999,N/A
145,299.149892,299.14988290911265,299.1500120386191,1867000,-9999,538364.7,28.59,-1,-0.4316546924180993,0.9667565562013336,0,0.5800539337208002,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,N/A
146,299.18651,299.1865008553026,299.1863975479691,1550843.9,-9999,392323.1,23.42,-1,0.34529421913764974,0.9785985501223344,0,0.5871591300734006,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,N/A
147,299.222893,299.2228838018379,299.2227830573191,1155007.8,-9999,427577.7,16.95,-1,0.3366873263745442,0.9796413685708,0,0.5877848211424799,2,1.8823529411764703,0.2352941176470588,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,N/A
149,301.035517,301.035505138193,301.0353762069691,5260736.5,-9999,448165.6,83.41,-1,0.42829259981620427,0.9823716001673696,0.969985764219812,0.9774172657883466,11,0.6666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H10 O7,15,10,7,-9999,-9999,-9999,-9999,N/A
149,301.035517,301.035505138193,301.03521401563904,5260736.5,-9999,448165.6,83.41,-1,0.9670714268844726,0.8439215518019969,0,0.5063529310811982,6,1.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H15 O1 N4 P1 S2,10,15,1,4,1,2,-9999,N/A
150,301.048198,301.0481861195583,301.04826336653906,1229505.8,-9999,497809.6,18.01,-1,-0.25659334454180255,0.9881244696724688,0,0.5928746818034814,6,1.25,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H15 O7 P1,12,15,7,-9999,1,-9999,-9999,N/A
