Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
7,163.040015,163.04006614687177,163.04006766422907,891718.9,-9999,1171847.6,14.96,-1,-0.00930665281504404,0.9999842841656964,0,0.5999905704994178,6,0.8888888888888888,0.3333333333333333,O3,de-protonated,0,-9999,C9 H8 O3,9,8,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19,187.097538,187.0975808368597,187.0975825416391,2514428,-9999,936731.4,45.77,-1,-0.00911171263818628,0.9999849356434436,0,0.5999909613860662,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
25,190.957449,190.95749050355923,190.95734035992908,1175361.5,-9999,824084.4,20.22,-1,0.7862679165303503,0.8938880767572568,0,0.536332846054354,4,1,0.8,S1 P1 O4,de-protonated,0,-9999,C5 H5 O4 P1 S1,5,5,4,-9999,1,1,-9999,-9999,-9999,-9999,-9999
26,193.086967,193.08700776797556,193.08701785760908,2619702.3,-9999,815913.3,47.35,-1,-0.05225433398750627,0.9995046742783102,0,0.5997028045669861,5,1.2727272727272727,0.2727272727272727,O3,de-protonated,0,-9999,C11 H14 O3,11,14,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
27,195.138994,195.1390340591591,195.13905343141903,886475.1,-9999,875622.2,14.67,-1,-0.09927413108624286,0.9982133570764002,0,0.5989280142458401,3,1.6666666666666667,0.16666666666666666,O2,de-protonated,0,-9999,C12 H20 O2,12,20,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,199.061152,199.06119070435707,199.06119703228907,2557533.3,-9999,832492.8,45.89,-1,-0.03178887745668081,0.999816656973062,0,0.5998899941838373,4,1.3333333333333333,0.5555555555555556,O5,de-protonated,0,-9999,C9 H12 O5,9,12,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29,199.097541,199.0975796917875,199.0975825416391,2569440.5,-9999,819159.2,46.11,-1,-0.01431384329731451,0.9999628243755384,0,0.5999776946253231,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30,201.113182,201.11321999553957,201.11323260609907,1486312.3,-9999,746464,25.76,-1,-0.0627037780916643,0.9992868410447828,0,0.5995721046268697,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31,204.066568,204.06660497537328,204.0666167653491,952681.9,-9999,768243.7,15.7,-1,-0.05777513246445247,0.9993945138475828,0,0.5996367083085498,7,1,0.2727272727272727,N1 O3,de-protonated,0,-9999,C11 H11 O3 N1,11,11,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
32,209.081888,209.08192324296843,209.08193247717907,1062771.9,-9999,733388.6,17.61,-1,-0.04416551218762217,0.9996461301860684,0,0.599787678111641,5,1.2727272727272727,0.3636363636363637,O4,de-protonated,0,-9999,C11 H14 O4,11,14,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
33,209.154673,209.15470821782685,209.15470349587903,792541.4,-9999,616509,12.63,-1,0.02257634043269,0.9999075214872932,0,0.5999445128923759,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,211.097551,211.0975855467129,211.0975825416391,1101635.1,-9999,881215.3,18.25,-1,0.01423547238859915,0.9999632303403174,0,0.5999779382041904,4,1.4545454545454546,0.3636363636363637,O4,de-protonated,0,-9999,C11 H16 O4,11,16,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
39,213.076818,213.07685186302936,213.07684709674908,900985,-9999,675959.2,14.57,-1,0.02236883241502765,0.9999092136104448,0,0.5999455281662668,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
40,213.113193,213.1132268504646,213.11323260609907,2623038.3,-9999,678222.5,46.17,-1,-0.02700740073859527,0.9998676601413006,0,0.5999205960847803,3,1.6363636363636365,0.3636363636363637,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,215.092453,215.0924861667835,215.09249716120908,1226398.9,-9999,807169.8,20.46,-1,-0.05111487262010442,0.9995260358934752,0,0.5997156215360852,3,1.6,0.5,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
44,215.128862,215.128895154207,215.12888267055905,2757988.3,-9999,685124,48.47,-1,0.0580286932226609,0.9993891891544864,0,0.5996335134926918,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
45,217.108115,217.10814747052828,217.1081472256691,1281166.9,-9999,720783.8,21.38,-1,0.00112782130649091,0.9999997692007634,0,0.599999861520458,2,1.8,0.5,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
46,218.10335,218.10338212675163,218.10339619786907,1683624.4,-9999,756874.3,28.71,-1,-0.06451581081912863,0.9992450430989334,0,0.59954702585936,2,1.8888888888888888,0.5555555555555556,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
48,221.154703,221.15473407274536,221.15470349587903,1553451.9,-9999,649382,26.23,-1,0.13826007681817468,0.9965374627955548,0,0.5979224776773329,4,1.5714285714285714,0.14285714285714285,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
49,223.097556,223.09758640164,223.0975825416391,1410632.8,-9999,681799.7,23.55,-1,0.017301849970976,0.9999456840828674,0,0.5999674104497205,5,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50,223.133944,223.1339743890708,223.13396805098907,796942.8,-9999,717343.1,12.45,-1,0.02840482687463078,0.9998536117120048,0,0.5999121670272028,4,1.5384615384615383,0.2307692307692308,O3,de-protonated,0,-9999,C13 H20 O3,13,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
51,225.076792,225.0768217179672,225.07684709674908,782993.8,-9999,1000098.3,12.14,-1,-0.11275607514619862,0.9976957325627752,0,0.5986174395376652,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
52,225.113209,225.11323870538791,225.11323260609907,2149144,-9999,623063.1,36.75,-1,0.02709431514591221,0.999866807043196,0,0.5999200842259176,4,1.5,0.3333333333333333,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
53,227.092441,227.09247002171648,227.09249716120908,1101414.6,-9999,609860.1,17.87,-1,-0.11950853921177834,0.9974118521154836,0,0.5984471112692901,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
55,227.128848,227.12887700914067,227.12888267055905,3199404.8,-9999,649259.4,55.67,-1,-0.02492601697412948,0.9998872711384164,0,0.5999323626830498,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56,227.140061,227.14009000526744,227.14011605984908,1199406.6,-9999,794744.5,19.64,-1,-0.11470708957452792,0.997615397337511,0,0.5985692384025066,3,1.818181818181818,0.2727272727272727,N2 O3,de-protonated,0,-9999,C11 H20 O3 N2,11,20,3,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
57,229.108091,229.10811932546545,229.1081472256691,1576448.1,-9999,807555.8,26.32,-1,-0.12177744004265116,0.997312779327768,0,0.5983876675966607,3,1.6363636363636365,0.4545454545454546,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
58,229.144504,229.14453231288755,229.14453273501908,2885766.5,-9999,710435.6,49.82,-1,-0.00184220644508543,0.9999993842133216,0,0.599999630527993,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
59,229.180882,229.18091030032176,229.18091824436908,791180.7,-9999,835676.1,12.23,-1,-0.03466277815182624,0.9997820116803838,0,0.5998692070082303,1,2,0.2307692307692308,O3,de-protonated,0,-9999,C13 H26 O3,13,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
60,231.087377,231.0874046417753,231.0874117807791,3267927.3,-9999,645240.9,56.44,-1,-0.03089308822047119,0.9998268434699162,0,0.5998961060819498,3,1.6,0.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
61,231.12372,231.1237476292216,231.12379729012903,869437.6,-9999,513495.5,13.57,-1,-0.21486713195504184,0.991657888172048,0,0.5949947329032287,2,1.818181818181818,0.4545454545454546,O5,de-protonated,0,-9999,C11 H20 O5,11,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
62,233.103014,233.10304094552873,233.1030618452391,2217015.8,-9999,653208.5,37.65,-1,-0.08965866942578037,0.9985424558688158,0,0.5991254735212895,2,1.8,0.6,O6,de-protonated,0,-9999,C10 H18 O6,10,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,233.154686,233.15471292768007,233.15470349587903,1958848.8,-9999,655689.6,33.04,-1,0.04045297333827236,0.9997031136374886,0,0.5998218681824932,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
64,235.06114,235.06116626914775,235.06119703228907,1040848.1,-9999,627838.6,16.56,-1,-0.130872903248038,0.9968970225031772,0,0.5981382135019062,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
68,239.092413,239.09243787665497,239.09249716120908,1115416.1,-9999,661770.4,17.8,-1,-0.24795656415813616,0.9889060852382812,0,0.5933436511429687,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
70,239.128849,239.12887386406916,239.12888267055905,7562590.5,-9999,621785.1,132.08,-1,-0.03682737856338221,0.9986439491939396,0.9946105236281482,0.9970305789676231,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
73,240.132241,240.13226551747488,240.13223750562904,1116687.8,-9999,712140.5,17.74,-1,0.11665175032121064,0.9975339589453762,0.9946105236281482,0.996364584818485,4,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,70,C12 H20 O4 13C1,12,20,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
76,241.04656,241.04658420164844,241.0466095962591,3942577,-9999,713855.5,67.61,-1,-0.10535145334742405,0.9979881404717224,0,0.5987928842830335,6,1.1111111111111112,0.6666666666666666,N2 O6,de-protonated,0,-9999,C9 H10 O6 N2,9,10,6,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
77,241.10815,241.10817418037388,241.1081472256691,2106172,-9999,587956,35.2,-1,0.11179508077052289,0.9977347983505374,0,0.5986408790103224,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
78,241.13603,241.1360541707435,241.13629052652908,1106112.8,-9999,1170302.4,17.55,-1,-0.9801750912663106,0.8400233471930912,0,0.5040140083158547,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
79,241.13645,241.1364741705984,241.13629052652908,3463617,-9999,623686.5,59.16,-1,0.761577898220651,0.9001081101637227,0,0.5400648660982336,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
80,241.14451,241.1445341678143,241.14453273501908,2592450.3,-9999,607197.6,43.78,-1,0.00594164503567638,0.9999935943111012,0,0.5999961565866606,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
81,241.180856,241.1808801552596,241.18091824436908,1294984.8,-9999,577841,20.88,-1,-0.15792754158222388,0.9954846934344426,0,0.5972908160606655,2,1.8571428571428572,0.21428571428571427,O3,de-protonated,0,-9999,C14 H26 O3,14,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
