Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
29,218.98531500000001,218.98533429118172,218.9852691855291,829481,-9999,615967.5,13.18,-1,0.2973060830342138,0.98408951655516,0,0.590453709933096,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
78,243.178936,243.17894745332285,243.1788102440891,1107469.1,-9999,614034.6,17.63,-1,0.5642318654500319,0.9438711951778054,0,0.5663227171066832,1,2,0.07142857142857142,S1 O1,de-protonated,0,-9999,C14 H28 O1 S1,14,28,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
79,244.174162,244.1741731309056,244.1740592162891,1062235.9,-9999,538772.1,16.82,-1,0.4665303794240417,0.9612772457082672,0,0.5767663474249604,1,2.076923076923077,0.07692307692307693,N1 S1 O1,de-protonated,0,-9999,C13 H27 O1 N1 S1,13,27,1,1,-9999,1,-9999,-9999,-9999,-9999,-9999
81,245.04832,245.04833084770996,245.0485381486291,2492437,-9999,597851.6,42.14,-1,-0.8459586035298219,0.8782245036591267,0,0.526934702195476,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999
88,251.078079,251.07808789428597,251.07811039978907,1745956.5,-9999,684601.3,28.66,-1,-0.08963546468007962,0.9985432096814664,0,0.5991259258088799,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
92,251.131745,251.13175387690012,251.1318738513591,1395245.6,-9999,628608.7,22.5,-1,-0.4777348933955225,0.959433620095709,0,0.5756601720574254,5,1.6153846153846154,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H21 O1 N2 P1,13,21,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
101,255.061297,255.06130460386728,255.0614115075491,2125243.8,-9999,906306.5,35.13,-1,-0.4191291861565028,0.9686276925686784,0,0.5811766155412069,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
120,259.129049,259.1290552860627,259.1290971458191,1286470.1,-9999,1029344.1,20.3,-1,-0.16154016240279173,0.9952762480498492,0,0.5971657488299095,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,-9999,-9999,-9999,-9999
133,262.975107,262.97511204007884,262.97509842466906,954639.7,-9999,580191.3,14.42,-1,0.05177452110891292,0.9995137267326696,0,0.5997082360396018,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
134,262.975713,262.9757180398825,262.9759678045391,3651983.8,-9999,513250.2,60.74,-1,-0.9497622869202448,0.849017485505635,0,0.509410491303381,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999,-9999,-9999
136,263.043784,263.04378901783,263.0438466913691,1599001.9,-9999,626362.1,25.48,-1,-0.2192544694976711,0.9913152363059836,0,0.5947891417835901,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999
141,263.165017,263.1650219785549,263.1652681799091,1282667.9,-9999,551474.3,20.05,-1,-0.935538933130084,0.8531585329348255,0,0.5118951197608953,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
144,265.071496,265.07150036092463,265.0717617163191,1076547.9,-9999,712109.5,16.36,-1,-0.9859797692699718,0.8382855806280081,0,0.5029713483768048,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
147,265.120976,265.12098034489486,265.12103438523906,1070027.1,-9999,692302.6,16.25,-1,-0.20383272991255055,0.9924895549819838,0,0.5954937329891903,1,2.090909090909091,0.4545454545454546,P1 O5,de-protonated,0,-9999,C11 H23 O5 P1,11,23,5,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
148,265.132196,265.13220034126,265.1322677745291,1908940.8,-9999,644789,30.53,-1,-0.2543382202751372,0.988331076226296,0,0.5929986457357775,1,2.3,0.4,N2 P1 O4,de-protonated,0,-9999,C10 H23 O4 N2 P1,10,23,4,2,1,-9999,-9999,-9999,-9999,-9999,-9999
149,265.144352,265.1443563373219,265.1445327350191,1104398.5,-9999,554381.1,16.83,-1,-0.6652888346718813,0.922829427368506,0,0.5536976564211036,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
151,265.147682,265.14768633624305,265.14790403833905,5202895,-9999,524297.2,86.61,-1,-0.8210590869439077,0.8848638754164825,0,0.5309183252498895,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
151,265.147682,265.14768633624305,265.1475239158191,5202895,-9999,524297.2,86.61,-1,0.612566248318575,0.46708990891447666,0.8684926696514785,0.6276510132092774,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
152,265.180675,265.18067932555454,265.1809182443691,1298259.8,-9999,595493.6,20.13,-1,-0.9009653338841408,0.8630446160807902,0,0.5178267696484741,4,1.625,0.1875,O3,de-protonated,0,-9999,C16 H26 O3,16,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
153,266.089266,266.0892700312039,266.0890094364491,1761367,-9999,630393.8,28.02,-1,0.9793518167937334,0.8402692732975392,0,0.5041615639785235,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,-9999,-9999
157,267.073257,267.07326071242636,267.0730250193591,1001059.7,-9999,711379.9,15.07,-1,0.8825042037273815,0.8682160261535288,0,0.5209296156921173,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
157,267.073257,267.07326071242636,267.07349305000906,1001059.7,-9999,711379.9,15.07,-1,-0.869938757487617,0.871691958730657,0,0.5230151752383941,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
158,267.086631,267.0866347080937,267.0863802095791,821221.6,-9999,930958.6,12.01,-1,0.9528696836118976,0.8481071761117251,0,0.5088643056670351,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999,-9999,-9999,-9999
159,267.087215,267.08721870790447,267.08741178077906,2286565.8,-9999,612445.6,36.96,-1,-0.7228827195838111,0.9095387087863196,0,0.5457232252717916,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,267.123618,267.12362169611123,267.12379729012906,1499754.9,-9999,435555.9,23.56,-1,-0.6573507100979845,0.9245891670408676,0,0.5547535002245205,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
162,267.159949,267.15995268434125,267.16018279947906,1766384,-9999,620130.5,28.1,-1,-0.8613377015963779,0.8740503828488254,0,0.5244302297092952,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
163,267.196335,267.1963386725535,267.19656830882906,1044437.2,-9999,558945.9,15.81,-1,-0.8594282366804636,0.8745716414663083,0,0.524742984879785,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
167,269.066434,269.06643706670906,269.0666763358891,1597948.5,-9999,595346.9,25,-1,-0.889256088121685,0.8663335029871049,0,0.5198001017922629,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
169,269.102903,269.10290605489445,269.1030618452391,2571393.5,-9999,477508.7,41.43,-1,-0.5789244595783382,0.9409990323552232,0,0.5645994194131339,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
170,269.131064,269.13106704577126,269.1312051460991,1250949.5,-9999,657564.9,19.15,-1,-0.5131338365469625,0.9533467519724826,0,0.5720080511834895,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
172,269.139287,269.13929004310734,269.1394473545891,9977351,-9999,553534.5,166.4,-1,-0.584498048516106,0.9541927107435728,0.9967386639136744,0.9712110920116136,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
173,269.175616,269.175619031338,269.1758328639391,1740299.8,-9999,672284.6,27.4,-1,-0.7943974718304482,0.8918062839854668,0,0.5350837703912801,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
174,269.212001,269.2120040195506,269.2122183732891,2052240.8,-9999,493051.4,32.67,-1,-0.7962258912124015,0.891335791226696,0,0.5348014747360176,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
175,270.142686,270.14268871804234,270.1428021896591,1467794,-9999,736217.7,22.8,-1,-0.4200430877723565,0.9684929108270798,0.9967386639136744,0.9797912120617176,4,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,172,C13 H22 O5 13C1,13,22,5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
178,271.082227,271.08222941366495,271.0823264003491,1726227.3,-9999,542283.3,27.16,-1,-0.35777575548821205,0.9770415835828556,0,0.5862249501497133,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
