Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,33S,34S
69,241.180998,241.1809421590671,241.18091824436908,817667.9,-9999,671462.8,12.51,-1,0.09915667532524308,0.9982175785253704,0,0.5989305471152222,2,1.8571428571428572,0.21428571428571427,O3,de-protonated,0,-9999,C14 H26 O3,14,26,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
70,242.176278,242.1762229505861,242.1761672165691,3038316,-9999,531536.9,51.86,-1,0.23013832301000484,0.9904358459494016,0,0.5942615075696409,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,-9999,-9999
74,243.087419,243.08736467519168,243.0874117807791,1340677.4,-9999,658636.7,21.68,-1,-0.19378044740310976,0.9932096050903892,0,0.5959257630542335,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
75,243.123863,243.12380870417456,243.12379729012903,1893643.5,-9999,622882.3,31.44,-1,0.04694746310215256,0.9996001553888912,0,0.5997600932333347,3,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
76,243.160272,243.16021773312968,243.16018279947903,1543569.6,-9999,593276.1,25.26,-1,0.14366517656826314,0.9962619605701262,0,0.5977571763420757,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
77,243.171429,243.1713747420025,243.1714161887691,1362771.5,-9999,541632.4,22.07,-1,-0.17044259240279133,0.9947426612009026,0,0.5968455967205415,2,2,0.25,N2 O3,de-protonated,0,-9999,C12 H24 O3 N2,12,24,3,2,-9999,-9999,-9999,N/A,-9999,-9999
79,245.04898,245.04892723516755,245.0489182711491,1635021.6,-9999,591492.8,26.87,-1,0.03658052655715761,0.999757226650298,0,0.5998543359901788,4,1.4,0.5,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,N/A,-9999,-9999
80,245.066805,245.0667522493433,245.0666763358891,893392.6,-9999,906585.7,13.78,-1,0.3097665310174814,0.9827397311732808,0,0.5896438387039684,4,1.4,0.7,O7,de-protonated,0,-9999,C10 H14 O7,10,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
81,245.103104,245.1030512782109,245.1030618452391,1155894.6,-9999,755959.4,18.41,-1,-0.04311259157142046,0.999662798998877,0,0.5997976793993262,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
82,245.10332,245.10326727838267,245.1030618452391,1201110.6,-9999,766619.5,19.21,-1,0.838150050148909,0.8803225656435928,0,0.5281935393861557,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
83,245.139459,245.13940630712304,245.13944735458907,1368668.6,-9999,776545.7,22.17,-1,-0.16744537229739384,0.9949254694693764,0,0.5969552816816258,2,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H22 O5,12,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
85,247.118803,247.11875188124128,247.11871190969907,1032356.3,-9999,758393.3,16.16,-1,0.1617503664485811,0.995263975668475,0,0.597158385401085,2,1.818181818181818,0.5454545454545454,O6,de-protonated,0,-9999,C11 H20 O6,11,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
86,249.149725,249.14967549637808,249.14961811544907,1325583.9,-9999,440797.5,21.3,-1,0.23030711201344717,0.9904218790682784,0,0.594253127440967,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
87,250.144852,250.1448032877754,250.1448670876491,1042064.4,-9999,703757.7,16.25,-1,-0.25505170035716124,0.9882659022586888,0,0.5929595413552132,5,1.5,0.21428571428571427,N1 O3,de-protonated,0,-9999,C14 H21 O3 N1,14,21,3,1,-9999,-9999,-9999,N/A,-9999,-9999
90,251.092526,251.09247804143467,251.09249716120908,835111.9,-9999,953433.1,12.62,-1,-0.07614633899234725,0.9989484656934732,0,0.5993690794160839,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
91,251.128941,251.12889307039453,251.12888267055905,1324589.8,-9999,617248.2,21.19,-1,0.04141234319198404,0.9996888671503176,0,0.5998133202901906,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
92,253.108208,253.1081616444515,253.1081472256691,813797.6,-9999,655852.6,12.25,-1,0.0569668838622075,0.9994113313648768,0,0.5996467988189261,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
97,253.144587,253.14454067338275,253.14453273501908,21327980,-9999,488512.2,371.1,-1,0.03135901684387108,0.9994092414449416,0.9974379228127838,0.9986207139920784,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
98,254.147952,254.1479064713315,254.14788757008907,3157254.8,-9999,480126.6,52.98,-1,0.0743710390456226,0.998996901420782,0.9974379228127838,0.9983733099775828,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,97,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,-9999,-9999
99,255.060021,255.0599761966751,255.05975773726908,1050066.5,-9999,494560.5,16.3,-1,0.8565028366928409,0.8753685933715977,0,0.5252211560229586,10,0.8571428571428571,0.07142857142857142,N2 S1 O1,de-protonated,0,-9999,C14 H12 O1 N2 S1,14,12,1,2,-9999,1,-9999,N/A,-9999,-9999
102,255.06159,255.0615451979229,255.0614115075491,2400786.8,-9999,452630.9,39.81,-1,0.5241497449431488,0.9513721826030632,0,0.5708233095618378,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999,-9999
103,255.062319,255.06227419850265,255.06225966071912,23295378,-9999,494441.5,403.58,-1,0.05699699966373075,0.9990662155829384,0.9992397460837976,0.999135627783282,6,1.2,0.6,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,N/A,-9999,-9999
104,255.08749,255.0874452185205,255.08741178077904,1241558.6,-9999,486642,19.63,-1,0.13108346335123514,0.996887045341804,0,0.5981322272050823,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
105,255.12388,255.12383524746045,255.12379729012903,2017948.3,-9999,622767.5,33.15,-1,0.1487800502721656,0.9959915971740833,0,0.59759495830445,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
107,255.160212,255.1601672763543,255.16018279947903,1920033.8,-9999,499133.3,31.44,-1,-0.06083678339951884,0.9993286631354076,0,0.5995971978812445,3,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,-9999,C14 H24 O4,14,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
108,255.1966,255.19655530529263,255.19656830882903,998119.3,-9999,648277.7,15.39,-1,-0.0509549814144878,0.9995289957499572,0,0.5997173974499742,2,1.8666666666666667,0.2,O3,de-protonated,0,-9999,C15 H28 O3,15,28,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
109,256.065637,256.065592996414,256.0656144957891,2497834.5,-9999,452676.3,41.5,-1,-0.08396041424127929,0.9987217221867328,0.9992397460837976,0.9989289317455587,6,1.3333333333333333,0.6666666666666666,13C1 N2 O6,de-protonated,1,103,C9 H12 O6 N2 13C1,9,12,6,2,-9999,-9999,1,N/A,-9999,-9999
110,257.066669,257.06662579250747,257.0666763358891,903103.9,-9999,440128.1,13.73,-1,-0.19661584439231175,0.9930101382614862,0,0.5958060829568917,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
111,257.103092,257.1030488214737,257.1030618452391,1363397.4,-9999,660925.5,21.75,-1,-0.05065581604250024,0.9995345089227732,0,0.599720705353664,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
112,257.103262,257.10321882160883,257.1030618452391,1431109.4,-9999,736690.6,22.92,-1,0.6105581497587912,0.93459624277814,0,0.5607577456668841,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
113,257.13947,257.1394268504041,257.1394473545891,2169290.8,-9999,499044.2,35.52,-1,-0.07973955454542883,0.9988469425794656,0,0.5993081655476793,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
114,257.175853,257.17580987933854,257.1758328639391,2404304,-9999,494328.5,39.59,-1,-0.08937309657836552,0.9985517192467926,0,0.5991310315480756,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
115,257.212269,257.21222590829916,257.2122183732891,1086933.5,-9999,582499.5,16.81,-1,0.02929491498408872,0.9998442943044172,0,0.5999065765826502,1,2,0.2,O3,de-protonated,0,-9999,C15 H30 O3,15,30,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
116,259.082377,259.082335395545,259.0823264003491,1079654,-9999,663479.8,16.68,-1,0.03471945013599917,0.9997812983747508,0,0.5998687790248505,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
117,259.118776,259.1187344244921,259.1187119096991,2072299.1,-9999,465109,33.84,-1,0.08688987714979762,0.9986310273984254,0,0.5991786164390552,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
118,259.130002,259.12996043341985,259.12994529898907,2441452.8,-9999,476518.1,40.22,-1,0.05840479287301039,0.999381248293735,0,0.599628748976241,3,1.818181818181818,0.4545454545454546,N2 O5,de-protonated,0,-9999,C11 H20 O5 N2,11,20,5,2,-9999,-9999,-9999,N/A,-9999,-9999
119,259.155088,259.15504645337,259.15509741904907,972656.4,-9999,831077.8,14.83,-1,-0.19666091685271336,0.9930069443979006,0,0.5958041666387404,2,1.8461538461538465,0.38461538461538464,O5,de-protonated,0,-9999,C13 H24 O5,13,24,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
121,261.134402,261.1343620274645,261.13436197415905,1121863.8,-9999,536455.5,17.28,-1,2.0413026927787e-4,0.9999999924391844,0,0.5999999954635107,2,1.8333333333333333,0.5,O6,de-protonated,0,-9999,C12 H22 O6,12,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
122,262.976038,262.9759994920673,262.9759678045391,5070084,-9999,486203,85.04,-1,0.12049590859128843,0.997368965876561,0,0.5984213795259365,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999,-9999
126,265.057815,265.0577781476477,265.05784298554903,2182169,-9999,687168.1,35.21,-1,-0.24461793170818644,0.9892012158153493,0,0.5935207294892094,8,1,0.5,N4 O5,de-protonated,0,-9999,C10 H10 O5 N4,10,10,5,4,-9999,-9999,-9999,N/A,-9999,-9999
127,265.058138,265.0581011479045,265.05784298554903,1428313,-9999,716315.8,22.37,-1,0.973984970815576,0.8418691322253332,0,0.5051214793351999,8,1,0.5,N4 O5,de-protonated,0,-9999,C10 H10 O5 N4,10,10,5,4,-9999,-9999,-9999,N/A,-9999,-9999
132,265.147953,265.14791621933193,265.14790403833905,20483876,-9999,405544.8,347.04,-1,0.04594037025102399,0.9860300969292916,0.9880561821485946,0.9868405310170127,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999,-9999
135,266.151253,266.15121701722904,266.15125887340906,2370023.3,-9999,576224.5,38.41,-1,0.3762669894385519,0.97770379613482,0.9880561821485946,0.9818447505403298,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,132,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,-9999,-9999
135,266.151253,266.15121701722904,266.15101509650907,2370023.3,-9999,576224.5,38.41,-1,0.7586697345508727,0.9008304738282872,0,0.5404982842969723,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,N/A,-9999,-9999
136,266.151395,266.151359017342,266.15125887340906,2350247.3,-9999,440359.8,38.07,-1,0.3762669894385519,0.97770379613482,0.9880561821485946,0.9818447505403298,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,132,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,N/A,-9999,-9999
138,267.073501,267.0734657506677,267.07349305000906,1298845.5,-9999,591618.7,20.16,-1,-0.10221658856081288,0.9981059781423828,0,0.5988635868854297,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,N/A,-9999,-9999
139,267.073785,267.07374975089357,267.07349305000906,1020253.5,-9999,792518.5,15.41,-1,0.961161969219378,0.8456682270969297,0,0.5074009362581577,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,N/A,-9999,-9999
140,267.087446,267.0874107617578,267.08741178077906,1524383.3,-9999,504931.7,24,-1,-0.0038153100386152,0.99999735872923,0,0.599998415237538,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
141,267.123963,267.12392779079875,267.12379729012906,1325987.9,-9999,594099.7,20.62,-1,0.4885400365215594,0.957617733656413,0,0.5745706401938477,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
142,267.143655,267.1436198064593,267.1436998679391,1012006.4,-9999,502753.9,15.27,-1,-0.2996944335967787,0.9807693719861832,0.9880561821485946,0.9836840960511476,0,2.1666666666666665,0.3333333333333333,34S1 O4,de-protonated,1,132,C12 H26 O4 34S1,12,26,4,-9999,-9999,-9999,-9999,N/A,-9999,1
144,269.066783,269.06674933587044,269.0666763358891,1144920.4,-9999,579255.6,17.4,-1,0.27130814687156624,0.9867327019074592,0,0.5920396211444755,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
145,269.103085,269.10305136474045,269.1030618452391,1345436.9,-9999,449310.6,20.79,-1,-0.03894604012705503,0.9997248175833792,0,0.5998348905500276,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
146,269.131282,269.13124838716476,269.1312051460991,3175840.3,-9999,401504.2,51.74,-1,0.1606690894319733,0.9953269355731492,0,0.5971961613438894,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,-9999,-9999
148,269.139499,269.1394653936995,269.1394473545891,9377057,-9999,451316.8,156.61,-1,0.06702514463817762,0.9994919544300618,0.9970351027986382,0.9985092137774924,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
150,269.175869,269.17583542262355,269.1758328639391,2325669.8,-9999,535946.2,37.37,-1,0.00950562474340823,0.9999836049932757,0,0.5999901629959654,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
151,269.212344,269.2123104516311,269.2122183732891,2213674.5,-9999,474334.6,35.47,-1,0.34202883713546117,0.9789971542000626,0,0.5873982925200375,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
153,270.142826,270.14279319161807,270.1428021896591,1456861.1,-9999,474629.1,22.67,-1,-0.03330846117846645,0.9997987113655588,0.9970351027986382,0.9986932679387904,4,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,148,C13 H22 O5 13C1,13,22,5,-9999,-9999,-9999,1,N/A,-9999,-9999
156,271.082361,271.0823289388046,271.0823264003491,1336399.8,-9999,549402.3,20.63,-1,0.00936414987503329,0.9999840893806612,0,0.5999904536283966,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
157,271.118704,271.11867196770714,271.1187119096991,1704468.1,-9999,443464.4,26.86,-1,-0.1473228891052348,0.9960695760213084,0,0.597641745612785,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
158,271.155098,271.15506599665036,271.15509741904907,1636504.5,-9999,391366.4,25.71,-1,-0.11588348884168669,0.9975662949524656,0,0.5985397769714793,3,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,-9999,C14 H24 O5,14,24,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
159,271.191452,271.19142002556174,271.19148292839907,2314013,-9999,574255.1,37.16,-1,-0.231949899934158,0.990285417882122,0,0.5941712507292731,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
160,271.227905,271.22787305455176,271.2278684377491,1002273.3,-9999,564772,14.98,-1,0.01702185939857161,0.9999474277687108,0,0.5999684566612264,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
161,273.098037,273.09800654181663,273.0979764648091,1777921.5,-9999,477027.8,27.88,-1,0.11013266342034976,0.9978015919958336,0,0.5986809551975002,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
162,273.134394,273.1343635707304,273.13436197415905,3006597.8,-9999,459692.5,48.5,-1,0.0058453697506942,0.9999938002174472,0,0.5999962801304684,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
163,273.170785,273.1707545996712,273.17074748350905,1392778.1,-9999,441840.5,21.42,-1,0.02605023504882798,0.9998768738264584,0,0.599926124295875,2,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,-9999,C14 H26 O5,14,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
164,275.113755,275.1137261448622,275.1136265292691,1478318.1,-9999,463945.7,22.85,-1,0.3620889098496866,0.976491295124704,0,0.5858947770748224,3,1.6666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H20 O7,12,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
165,275.150182,275.15015317383154,275.1500120386191,1454322.4,-9999,422998.6,22.45,-1,0.5129391469529232,0.9533813087775256,0,0.5720287852665153,2,1.8461538461538465,0.4615384615384616,O6,de-protonated,0,-9999,C13 H24 O6,13,24,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
