Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
26,187.097535,187.09754772362425,187.0975825416391,944689.1,-9999,832385.6,15.99,-1,-0.18609548226391695,0.9937358567116344,0,0.5962415140269807,2,1.7777777777777777,0.4444444444444444,O4,de-protonated,0,-9999,C9 H16 O4,9,16,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
34,195.13902,195.1390332637294,195.13905343141903,1488024,-9999,767382.3,26.03,-1,-0.10335035094484324,0.99806376996334,0,0.5988382619780039,3,1.6666666666666667,0.16666666666666666,O2,de-protonated,0,-9999,C12 H20 O2,12,20,2,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
39,199.061145,199.06115852715837,199.06119703228907,1284387.9,-9999,881658.3,22.12,-1,-0.1934336338649881,0.9932338068651508,0,0.5959402841190905,4,1.3333333333333333,0.5555555555555556,O5,de-protonated,0,-9999,C9 H12 O5,9,12,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
40,199.097546,199.0975595296032,199.0975825416391,1214055.3,-9999,826017,20.8,-1,-0.11558169410400712,0.997578939278456,0,0.5985473635670736,3,1.6,0.4,O4,de-protonated,0,-9999,C10 H16 O4,10,16,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
43,201.113206,201.1132196649847,201.11323260609907,804667.2,-9999,809079.9,13.07,-1,-0.06434740367669464,0.9992489778399564,0,0.5995493867039738,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
47,207.139013,207.13902706970717,207.13905343141903,771152.3,-9999,873857.2,12.32,-1,-0.1272657736542905,0.9970654665399722,0,0.5982392799239833,4,1.5384615384615383,0.15384615384615383,O2,de-protonated,0,-9999,C13 H20 O2,13,20,2,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
49,209.081866,209.08188020019855,209.08193247717907,1119685,-9999,913971.7,18.71,-1,-0.2500310756830355,0.9887207309708844,0,0.5932324385825307,5,1.2727272727272727,0.3636363636363637,O4,de-protonated,0,-9999,C11 H14 O4,11,14,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
50,209.154677,209.15469120508897,209.15470349587903,2023886.4,-9999,672602,35.4,-1,-0.05876411057888247,0.999373613903602,0,0.5996241683421611,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
52,211.097573,211.09758733558328,211.0975825416391,866847.1,-9999,677698,13.98,-1,0.02270961196192715,0.9999064264868058,0,0.5999438558920834,4,1.4545454545454546,0.3636363636363637,O4,de-protonated,0,-9999,C11 H16 O4,11,16,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
53,211.133944,211.13395833802613,211.13396805098907,1518996,-9999,761988.7,25.99,-1,-0.04600379098135659,0.9996160650151537,0,0.5997696390090922,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
57,213.076837,213.07685146852023,213.07684709674908,962175.5,-9999,686161.4,15.73,-1,0.02051734499948685,0.9999236200157664,0,0.5999541720094598,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
58,213.113224,213.11323847096415,213.11323260609907,1245508.6,-9999,828044,20.95,-1,0.02751994810595478,0.9998625897247612,0,0.5999175538348568,3,1.6363636363636365,0.3636363636363637,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
59,213.149588,213.14960247340653,213.14961811544907,1083913.8,-9999,820417.2,17.97,-1,-0.0733852712452829,0.9990233038796016,0,0.5994139823277609,2,1.8333333333333333,0.25,O3,de-protonated,0,-9999,C12 H22 O3,12,22,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
61,215.092465,215.0924796038996,215.09249716120908,1297087.6,-9999,836226,21.82,-1,-0.08162678718427466,0.9987917501938648,0,0.5992750501163189,3,1.6,0.5,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
62,215.128841,215.12885560634277,215.12888267055905,1276868.9,-9999,828509,21.44,-1,-0.12580466159267106,0.9971323651370084,0,0.598279419082205,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
63,215.165253,215.1652676087884,215.16526817990908,791018.2,-9999,861077.4,12.53,-1,-0.00265433496158418,0.9999987216051704,0,0.5999992329631022,1,2,0.25,O3,de-protonated,0,-9999,C12 H24 O3,12,24,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
65,217.108083,217.10809773927824,217.1081472256691,1314985.4,-9999,866017.4,22.06,-1,-0.2279342873768209,0.9906173026019112,0,0.5943703815611466,2,1.8,0.5,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
66,218.103371,218.10338580612665,218.10339619786907,1660895.8,-9999,641898.9,28.38,-1,-0.04764594500768995,0.9995881716159188,0,0.5997529029695513,2,1.8888888888888888,0.5555555555555556,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999
69,223.097609,223.09762414156393,223.0975825416391,1234639.6,-9999,721397.6,20.42,-1,0.18646515284309237,0.9937110235957264,0,0.5962266141574357,5,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
70,223.133899,223.13391414400132,223.13396805098907,885397.4,-9999,736463.6,14.09,-1,-0.2415902348514183,0.9894654756215376,0,0.5936792853729225,4,1.5384615384615383,0.2307692307692308,O3,de-protonated,0,-9999,C13 H20 O3,13,20,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
71,225.113205,225.11322027694112,225.11323260609907,923703.6,-9999,772603.2,14.72,-1,-0.05476869489809517,0.9994558728077108,0,0.5996735236846265,4,1.5,0.3333333333333333,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
72,225.149576,225.14959127938397,225.14961811544907,912797.6,-9999,678210.3,14.52,-1,-0.11919214133284511,0.9974255205428468,0,0.5984553123257081,3,1.6923076923076923,0.2307692307692308,O3,de-protonated,0,-9999,C13 H22 O3,13,22,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
73,227.092433,227.0924484098757,227.09249716120908,1814175,-9999,733580.8,30.81,-1,-0.2146761077733674,0.9916726525164872,0,0.5950035915098922,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
74,227.128844,227.1288594123212,227.12888267055905,3141669,-9999,715053.7,54.8,-1,-0.10240105787790124,0.9980991422341684,0,0.598859485340501,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
75,227.140104,227.14011941307749,227.14011605984908,1810919,-9999,722851.2,30.75,-1,0.01476281894189214,0.999960455705849,0,0.5999762734235093,3,1.818181818181818,0.2727272727272727,N2 O3,de-protonated,0,-9999,C11 H20 O3 N2,11,20,3,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999
76,228.124088,228.12410347916665,228.1241316427591,814539.4,-9999,778439.2,12.69,-1,-0.12345731366615334,0.9972382327676078,0,0.5983429396605646,3,1.7272727272727273,0.3636363636363637,N1 O4,de-protonated,0,-9999,C11 H19 O4 N1,11,19,4,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999
77,229.071701,229.0717165428129,229.0717617163191,789418.8,-9999,794010.4,12.23,-1,-0.1972024218162052,0.992968516581218,0,0.5957811099487307,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
78,229.108078,229.10809354525617,229.1081472256691,1612785,-9999,756065.6,27.06,-1,-0.2343016325187092,0.9900884119885424,0,0.5940530471931255,3,1.6363636363636365,0.4545454545454546,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
79,229.144481,229.1444965477012,229.14453273501908,2471543,-9999,756671.3,42.52,-1,-0.1579235492603278,0.9954849212043768,0,0.5972909527226261,2,1.8333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
80,229.155739,229.15575454845737,229.15576612430908,1485881,-9999,648858,24.77,-1,-0.05051521041608233,0.9995370888712763,0,0.5997222533227657,2,2,0.2727272727272727,N2 O3,de-protonated,0,-9999,C11 H22 O3 N2,11,22,3,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999
81,229.180879,229.18089455014584,229.18091824436908,861053.3,-9999,867721.3,13.52,-1,-0.10338654468392552,0.9980624148885484,0,0.5988374489331291,1,2,0.2307692307692308,O3,de-protonated,0,-9999,C13 H26 O3,13,26,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
82,230.103354,230.10336961210373,230.10339619786907,786009.3,-9999,802258.7,12.17,-1,-0.1155383439775616,0.9975807528281644,0,0.5985484516968986,3,1.7,0.5,N1 O5,de-protonated,0,-9999,C10 H17 O5 N1,10,17,5,1,-9999,-9999,-9999,-9999,N/A,N/A,-9999
83,231.087358,231.0873736781942,231.0874117807791,1596736.4,-9999,707465.1,26.66,-1,-0.1648838618572733,0.995079158402262,0,0.5970474950413571,3,1.6,0.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
84,231.123767,231.1237826806396,231.12379729012903,1021638.6,-9999,689394.6,16.34,-1,-0.06321066729577393,0.9992752684677466,0,0.599565161080648,2,1.818181818181818,0.4545454545454546,O5,de-protonated,0,-9999,C11 H20 O5,11,20,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
90,233.103018,233.1030338135757,233.1030618452391,3582872.8,-9999,705319.5,62.26,-1,-0.12025437649841808,0.9973794892171008,0,0.5984276935302605,2,1.8,0.6,O6,de-protonated,0,-9999,C10 H18 O6,10,18,6,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
92,233.154679,233.1546948170455,233.15470349587903,3590945.5,-9999,647416.4,62.41,-1,-0.03722349762684649,0.9997486183385698,0,0.5998491710031418,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
93,235.072422,235.07243794585045,235.0724304215791,1196779.1,-9999,870475.3,19.39,-1,0.03200831054512729,0.9998141173030152,0,0.599888470381809,7,1.0909090909090908,0.3636363636363637,N2 O4,de-protonated,0,-9999,C11 H12 O4 N2,11,12,4,2,-9999,-9999,-9999,-9999,N/A,N/A,-9999
95,237.113211,237.11322708291976,237.11323260609907,1012586.9,-9999,631042.1,16.03,-1,-0.02329342504648444,0.9999015537555712,0,0.5999409322533427,5,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,-9999,C13 H18 O4,13,18,4,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
96,237.149587,237.14960308536297,237.14961811544907,1440529.1,-9999,662324.7,23.64,-1,-0.06337807436321267,0.9992714260285508,0,0.5995628556171305,4,1.5714285714285714,0.21428571428571427,O3,de-protonated,0,-9999,C14 H22 O3,14,22,3,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
98,239.092449,239.09246521585496,239.09249716120908,1520864.1,-9999,726830,25.06,-1,-0.1336108598264556,0.9967660436549608,0,0.5980596261929764,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999,N/A,N/A,-9999
