Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
23,212.978112,212.978080596782,212.9780758048191,1097955,-9999,902655.5,18.36,-1,0.02249979422401646,0.9999081475014464,0,0.5999448885008678,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,N/A,-9999,-9999
29,242.985338,242.9853087773964,242.9852691855291,878865.9,-9999,683837.5,13.71,-1,0.16293937257640448,0.9951942601343704,0,0.5971165560806222,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,N/A,-9999,-9999
30,242.985501,242.98547177740824,242.9852691855291,861521.9,-9999,755227.8,13.4,-1,0.8337619799903717,0.881495224653944,0,0.5288971347923664,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,N/A,-9999,-9999
37,255.06161,255.0615816549748,255.0614115075491,3384591.8,-9999,507719.1,57.77,-1,0.6670841530751636,0.9224289773482816,0,0.553457386408969,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999,-9999
49,259.129312,259.1292839505732,259.1290971458191,919192.9,-9999,692309.3,14.13,-1,0.72089455082964915,0.9100125595274968,0,0.546007535716498,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,N/A,-9999,-9999
61,265.147465,265.14743738791026,265.1475239158191,2249458.3,-9999,486886.1,37,-1,-0.3263387398168413,0.980861770702832,0,0.5885170624216991,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999
62,266.088977,266.0889494563296,266.0890094364491,956455.1,-9999,554681.6,14.58,-1,-0.22541374262348424,0.9908227170122208,0,0.5944936302073324,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A,-9999,-9999
80,277.057271,277.0572442533916,277.0573749548991,2854855.8,-9999,556476.5,46.84,-1,-0.4717488841740832,0.9604235801060272,0,0.5762541480636163,3,1.6363636363636365,0.3636363636363637,S2 O4,de-protonated,0,-9999,C11 H18 O4 S2,11,18,4,-9999,-9999,2,-9999,N/A,-9999,-9999
80,277.057271,277.0572442533916,277.0569948323791,2854855.8,-9999,556476.5,46.84,-1,0.9002516348358308,0.8632459508936409,0,0.5179475705361845,8,1.1538461538461535,0.07692307692307693,N2 S1 P1 O1,de-protonated,0,-9999,C13 H15 O1 N2 P1 S1,13,15,1,2,1,1,-9999,N/A,-9999,-9999
81,277.059399,277.05937225354626,277.0594967558291,32909000,-9999,440696,560.92,-1,-0.4493702050146752,0.9541645537513772,0.9851370662852408,0.9665535587649224,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A,-9999,-9999
