Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
8,197.081898,197.0819251681428,197.08193247717907,763618.8,-9999,1084991.9,12.37,-1,-0.03708628277426579,0.999750467999588,0,0.5998502807997528,4,1.4,0.4,O4,de-protonated,0,-9999,C10 H14 O4,10,14,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
9,201.113172,201.11319917500072,201.11323260609907,809055.1,-9999,625561.1,13.18,-1,-0.16623022710801347,0.9949986697884252,0,0.596999201873055,2,1.8,0.4,O4,de-protonated,0,-9999,C10 H18 O4,10,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
11,205.159746,205.1597731818848,205.15978887630908,1163387.4,-9999,884162.6,19.69,-1,-0.07649853988290846,0.9989387210157076,0,0.5993632326094245,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
12,213.11325,213.11327719541524,213.11323260609907,834273.6,-9999,780752.8,13.42,-1,0.2092282849631952,0.992088279801327,0,0.5952529678807962,3,1.6363636363636365,0.3636363636363637,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
13,215.128839,215.12886619884415,215.12888267055905,1026778.8,-9999,519671.3,16.91,-1,-0.07656672919049302,0.9989368291722196,0,0.5993620975033317,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
14,215.165251,215.16527819890612,215.16526817990908,897664,-9999,682768.5,14.53,-1,0.04656419286480004,0.9996066559732548,0,0.5997639935839528,1,2,0.25,O3,de-protonated,0,-9999,C12 H24 O3,12,24,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
15,217.108067,217.1080942022112,217.1081472256691,767384.4,-9999,891043.8,12.09,-1,-0.24422601612946623,0.989235603963436,0,0.5935413623780615,2,1.8,0.5,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
16,218.103374,218.10340120390444,218.10339619786907,966955.3,-9999,942345.9,15.75,-1,0.02295257869920495,0.9999044136140784,0,0.599942648168447,2,1.8888888888888888,0.5555555555555556,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
17,223.09751,223.09753721240045,223.0975825416391,1322570,-9999,637325,22.1,-1,-0.2031812185381704,0.9925373102752514,0,0.5955223861651509,5,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
18,225.113223,225.11325021582957,225.11323260609907,921771.4,-9999,934582.3,14.75,-1,0.07822610109463883,0.9988902731028588,0,0.5993341638617152,4,1.5,0.3333333333333333,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
20,227.092469,227.09249621919665,227.09249716120908,1283628.5,-9999,658596.2,21.3,-1,-0.0041481443661813,0.9999968777988786,0,0.5999981266793272,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
21,227.103614,227.1036412192156,227.1037305504991,921454.3,-9999,630916.9,14.73,-1,-0.3933501370343732,0.9723159008250049,0,0.5833895404950029,4,1.6,0.4,N2 O4,de-protonated,0,-9999,C10 H16 O4 N2,10,16,4,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
22,227.128851,227.12887821925852,227.12888267055905,1732402.4,-9999,650203.1,29.45,-1,-0.01959812628873976,0.9999303104277724,0,0.5999581862566634,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
