Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
8,163.016429,163.0164201709431,163.0165693144491,1451365.4,-9999,975673.9,25.64,-1,-0.9148978329913666,0.8590918349068528,0,0.5154551009441116,2,1.8,0.8,P1 O4,de-protonated,0,-9999,C5 H9 O4 P1,5,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9,163.016513,163.01650417095834,163.0165693144491,1503454.4,-9999,1321035.4,26.63,-1,-0.39961269601060134,0.971440170826474,0,0.5828641024958844,2,1.8,0.8,P1 O4,de-protonated,0,-9999,C5 H9 O4 P1,5,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10,163.016698,163.01668917099192,163.0165693144491,1678111.4,-9999,660517.1,29.95,-1,0.7352414747042413,0.9065695431837127,0,0.5439417259102277,2,1.8,0.8,P1 O4,de-protonated,0,-9999,C5 H9 O4 P1,5,9,4,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,163.018172,163.01816317125943,163.0182868474891,2116832.3,-9999,990766.1,38.3,-1,-0.7586647612025909,0.900831707294904,0,0.5404990243769424,2,2,0.75,N2 S1 O3,de-protonated,0,-9999,C4 H8 O3 N2 S1,4,8,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
22,163.018283,163.0182741712796,163.0182868474891,2042716.3,-9999,1796800.5,36.89,-1,-0.07775943271753262,0.9989034668202346,0,0.5993420800921407,2,2,0.75,N2 S1 O3,de-protonated,0,-9999,C4 H8 O3 N2 S1,4,8,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
23,163.018392,163.01838317129938,163.0182868474891,2301608.3,-9999,880679.8,41.82,-1,0.590877331282464,0.9386146454051084,0,0.563168787243065,2,2,0.75,N2 S1 O3,de-protonated,0,-9999,C4 H8 O3 N2 S1,4,8,3,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
26,163.018807,163.0187981713747,163.0189382961691,2011107.5,-9999,696210,36.29,-1,-0.8595614464392364,0.8745353044294866,0,0.524721182657692,11,0.3333333333333333,0.08333333333333333,O1,de-protonated,0,-9999,C12 H4 O1,12,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
27,163.019073,163.01906417142294,163.0189382961691,2128842.3,-9999,417162.4,38.53,-1,0.7721511080795131,0.8974634784723837,0,0.5384780870834303,11,0.3333333333333333,0.08333333333333333,O1,de-protonated,0,-9999,C12 H4 O1,12,4,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
43,163.040077,163.04006817523495,163.04006766422907,865927,-9999,1130736.9,14.49,-1,0.00313423495653405,0.9999982175533444,0,0.5999989305320067,6,0.8888888888888888,0.3333333333333333,O3,de-protonated,0,-9999,C9 H8 O3,9,8,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
80,171.066266,171.06625863189538,171.0662824127191,791225.6,-9999,1049930.2,13.07,-1,-0.13901525990297536,0.9964996008695146,0,0.5978997605217088,3,1.5,0.5,O4,de-protonated,0,-9999,C8 H12 O4,8,12,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
84,175.061195,175.06118835692874,175.06119703228907,1259995.1,-9999,1007001.5,22,-1,-0.04955615796748668,0.9995544952616936,0,0.5997326971570162,2,1.7142857142857142,0.7142857142857143,O5,de-protonated,0,-9999,C7 H12 O5,7,12,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
