Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
59,217.04744,217.04747944138137,217.0474789761291,2178649.8,-9999,591110.2,37.76,-1,0.00214355054599268,0.999999166278301,0,0.5999994997669805,3,1.75,0.125,N2 S2 O1,de-protonated,0,-9999,C8 H14 O1 N2 S2,8,14,1,2,-9999,2,-9999,-9999,-9999,-9999,N/A,-9999
65,222.080466,222.0805049580696,222.08055275269908,1133905,-9999,689940.6,18.55,-1,-0.21521303362299463,0.9916311204195498,0,0.5949786722517298,1,2.125,0.5,N1 S1 O4,de-protonated,0,-9999,C8 H17 O4 N1 S1,8,17,4,1,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
66,222.080731,222.08076995804413,222.08055275269908,1256641,-9999,646453.1,20.77,-1,0.9780475703970314,0.8406585980325235,0,0.5043951588195141,1,2.125,0.5,N1 S1 O4,de-protonated,0,-9999,C8 H17 O4 N1 S1,8,17,4,1,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
99,232.085637,232.0856749972924,232.08565193377908,1117353.1,-9999,722569.5,18,-1,0.09937500723103518,0.99820972753648,0,0.5989258365218879,3,2,0.375,N3 P1 O3,de-protonated,0,-9999,C8 H16 O3 N3 P1,8,16,3,3,1,-9999,-9999,-9999,-9999,-9999,N/A,-9999
121,241.045954,241.04599113685055,241.04576144308905,5921899.5,-9999,635341.7,102.49,-1,0.9529052082146012,0.8480967576709041,0,0.5088580546025424,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,-9999,-9999,N/A,-9999
132,243.178991,243.17902793201912,243.1788102440891,1575795.4,-9999,609077.6,25.7,-1,0.8951763922171947,0.8646744246567784,0,0.518804654794067,1,2,0.07142857142857142,S1 O1,de-protonated,0,-9999,C14 H28 O1 S1,14,28,1,-9999,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
143,251.077245,251.07728117356513,251.0772410199191,1385485.6,-9999,854848.4,22.13,-1,0.1599254710504305,0.9953699917282254,0,0.5972219950369352,2,1.7777777777777777,0.8888888888888888,O8,de-protonated,0,-9999,C9 H16 O8,9,16,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
144,251.078102,251.0781381734828,251.07811039978907,5867917.5,-9999,620085.8,100.1,-1,0.1106177424253524,0.9977822051217132,0,0.5986693230730279,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999,-9999,N/A,-9999
146,252.95116,252.95119599361664,252.95120960764905,1593050.4,-9999,574990.1,25.73,-1,-0.05382078387495751,0.9994745399066948,0,0.599684723944017,4,1.4,0.8,N2 S2 P1 O4,de-protonated,0,-9999,C5 H7 O4 N2 P1 S2,5,7,4,2,1,2,-9999,-9999,-9999,-9999,N/A,-9999
163,257.102808,257.10284359494193,257.1030618452391,1619755.4,-9999,458343,26.05,-1,-0.8488825282747968,0.8774351723607636,0,0.5264611034164581,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
164,257.139206,257.13924159144676,257.1394473545891,2801585.8,-9999,566663,46.12,-1,-0.800200608850686,0.8903101383677327,0,0.5341860830206395,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
171,259.11846,259.11849540138286,259.1187119096991,2693631.8,-9999,703392.6,44.26,-1,-0.835556469921999,0.8810162241305165,0,0.5286097344783098,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
173,259.129656,259.1296914003077,259.12994529898907,5346561.5,-9999,587934.3,89.8,-1,-0.9798121983615744,0.8401317660794287,0,0.5040790596476572,3,1.818181818181818,0.4545454545454546,N2 O5,de-protonated,0,-9999,C11 H20 O5 N2,11,20,5,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
174,259.154859,259.15489439788746,259.15509741904907,1436677.9,-9999,559313.9,22.69,-1,-0.7833963662382206,0.8946194478367039,0,0.5367716687020223,2,1.8461538461538465,0.38461538461538464,O5,de-protonated,0,-9999,C13 H24 O5,13,24,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
175,259.191191,259.1912263943986,259.19148292839907,1311052,-9999,471305.2,20.53,-1,-0.9897470301585172,0.8371542092711123,0,0.5022925255626673,1,2,0.2857142857142857,O4,de-protonated,0,-9999,C14 H28 O4,14,28,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
183,261.124221,261.12425620877343,261.12446599538913,1682891.5,-9999,606707.8,26.68,-1,-0.8033970118388224,0.8894824818600787,0,0.5336894891160472,7,1.2857142857142858,0.21428571428571427,N2 O3,de-protonated,0,-9999,C14 H18 O3 N2,14,18,3,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
184,261.13411,261.13414520782385,261.13436197415905,1281869.1,-9999,685185.2,19.86,-1,-0.8300950267938566,0.8824716422076136,0,0.5294829853245682,2,1.8333333333333333,0.5,O6,de-protonated,0,-9999,C12 H22 O6,12,22,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
188,262.975811,262.9758460309689,262.9759678045391,3488631.8,-9999,576480.5,57.42,-1,-0.46305969021562354,0.9618401529272844,0,0.5771040917563707,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999,-9999,N/A,-9999
190,263.043864,263.04389902443387,263.0438466913691,17251202,-9999,584488.9,291.69,-1,0.19895186846162272,0.9940877760403188,0.9827637169504356,0.9895581524043656,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,-9999,N/A,-9999
191,263.165124,263.1651590127895,263.1652681799091,3969430.3,-9999,502797,65.6,-1,-0.4148234315213488,0.9692590028356536,0,0.5815554017013921,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
192,264.047209,264.04724392808464,264.0472015264391,1850403,-9999,597451.8,29.53,-1,0.16058358240084084,0.9953318965733396,0.9827637169504356,0.990304624724178,4,1.8571428571428572,0.8571428571428571,13C1 N2 P1 O6,de-protonated,1,190,C7 H13 O6 N2 P1 13C1,7,13,6,2,1,-9999,1,-9999,-9999,-9999,N/A,-9999
196,265.039956,265.03999083275306,265.0400849208091,1534144.1,-9999,848131.4,23.94,-1,-0.35499556998945786,0.9773929570393382,0,0.5864357742236028,8,1,0.3,N4 S1 O3,de-protonated,0,-9999,C10 H10 O3 N4 S1,10,10,3,4,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
198,265.056725,265.0567598311427,265.0569948323791,2004930.9,-9999,779873.5,31.88,-1,-0.8866064316655128,0.8670734885729964,0,0.5202440931437978,7,1.25,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H15 O1 N2 P1 S1,12,15,1,2,1,1,-9999,-9999,-9999,-9999,N/A,-9999
