Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
22,241.082366,241.0823495130804,241.08214695243907,1221266.3,-9999,813518.2,19.8,-1,0.8402141920816545,0.8797693621115946,0,0.5278616172669568,4,1.5833333333333333,0.08333333333333333,S1 P1 O1,de-protonated,0,-9999,C12 H19 O1 P1 S1,12,19,1,-9999,1,1,-9999,N/A,-9999
41,251.078145,251.07813154140592,251.07811039978907,7387893,-9999,630816.3,128.15,-1,0.08420334541206644,0.49935715955401794,0.9023989783818296,0.6605738870851425,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,N/A,-9999
51,255.0614,255.06138774817455,255.0614115075491,1624676.3,-9999,691417,26.5,-1,-0.0931515842253242,0.998426769084948,0,0.5990560614509687,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999
76,263.043756,263.04374616651256,263.0438466913691,6837235.5,-9999,555090.2,116.29,-1,-0.3821600762956635,0.9738481279615222,0,0.5843088767769133,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,N/A,-9999
79,265.040829,265.04081977154664,265.0407363694891,2204805.5,-9999,562449.5,35.9,-1,0.31467637276344784,0.9821931788097386,0,0.5893159072858432,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,N/A,-9999
80,265.057649,265.0576397766425,265.0573749548991,1506311.9,-9999,574484.5,23.9,-1,0.999111016687136,0.8343300429111913,0,0.5005980257467147,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,N/A,-9999
80,265.057649,265.0576397766425,265.05784298554903,1506311.9,-9999,574484.5,23.9,-1,-0.7666587197202762,0.8988408460389196,0,0.5393045076233517,8,1,0.5,N4 O5,de-protonated,0,-9999,C10 H10 O5 N4,10,10,5,4,-9999,-9999,-9999,N/A,-9999
83,265.147658,265.14764880391164,265.14790403833905,2953236,-9999,566634.2,48.75,-1,-0.9626115218195048,0.8452404358563372,0,0.5071442615138023,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999
83,265.147658,265.14764880391164,265.1475239158191,2953236,-9999,566634.2,48.75,-1,0.47101361050965423,0.9605443879859902,0,0.5763266327915941,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999
84,265.180705,265.18069581392353,265.1809182443691,2477080.5,-9999,566978.7,40.58,-1,-0.8387875229458727,0.8801518268942816,0,0.5280910961365689,4,1.625,0.1875,O3,de-protonated,0,-9999,C16 H26 O3,16,26,3,-9999,-9999,-9999,-9999,N/A,-9999
86,266.08925,266.08924108917677,266.0890094364491,10495891,-9999,569841.8,178.32,-1,0.8705835997066326,0.5729810472818214,0.9252838293532616,0.7139021601103974,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A,-9999
88,267.072673,267.072664387115,267.0726448968391,1383061.9,-9999,622467.8,21.78,-1,0.0729774325077785,0.9990341244634948,0,0.5994204746780969,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,N/A,-9999
89,267.073283,267.0732743872998,267.0730250193591,3844630,-9999,521139.3,64.06,-1,0.933706954198388,0.8536888131312305,0,0.5122132878787382,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,N/A,-9999
89,267.073283,267.0732743872998,267.07349305000906,3844630,-9999,521139.3,64.06,-1,-0.818736096746431,0.8854756865469112,0,0.5312854119281467,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,N/A,-9999
90,267.092628,267.0926193931606,267.09236427151905,1267992.5,-9999,716178.3,19.8,-1,0.9551813367630196,0.5649524574150184,0.9252838293532616,0.7090850061903157,1,2.3333333333333335,0.3333333333333333,13C1 N1 S2 O3,de-protonated,1,86,C9 H21 O3 N1 S2 13C1,9,21,3,1,-9999,2,1,N/A,-9999
91,267.123618,267.12360940254933,267.12379729012906,1185052.6,-9999,546366.5,18.38,-1,-0.7033726745182555,0.9141426252556092,0,0.5484855751533655,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999
92,267.160091,267.16008241359924,267.16018279947906,914337.4,-9999,522365.6,13.73,-1,-0.3757516511877747,0.9747067586138836,0,0.58482405516833,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,N/A,-9999
93,267.196357,267.19634842458635,267.19656830882906,2214182.3,-9999,584727.6,36.05,-1,-0.8229306390508447,0.8843700083209909,0,0.5306220049925945,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,N/A,-9999
94,269.102893,269.10288500219133,269.1030618452391,1584799.6,-9999,591483.7,25.06,-1,-0.6571573231296721,0.9246318154754288,0,0.5547790892852573,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,-9999
96,269.139252,269.1392440132067,269.1394473545891,3361572.5,-9999,496086.8,55.36,-1,-0.7555242622929601,0.901609320470669,0,0.5409655922824014,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,-9999
98,269.175662,269.1756540242375,269.1758328639391,6147369,-9999,579285.3,102.87,-1,-0.6643973187179484,0.9144742398357866,0.9913076502301263,0.9452076039935224,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,N/A,-9999
100,269.212047,269.21203903526066,269.2122183732891,5903918,-9999,488900.5,98.72,-1,-0.6661585774777334,0.9323873651508534,0.9776091293018344,0.950476070811246,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,N/A,-9999
101,270.178996,270.17898832820794,270.1791876990091,925866.3,-9999,554937.4,13.82,-1,-0.7379206476544542,0.9059205341449036,0.9913076502301263,0.9400753805789924,3,1.8571428571428572,0.2857142857142857,13C1 O4,de-protonated,1,98,C14 H26 O4 13C1,14,26,4,-9999,-9999,-9999,1,N/A,-9999
102,270.215426,270.21541833924476,270.2155732083591,1208494.9,-9999,554012.2,18.64,-1,-0.5731317129542349,0.942139188062182,0.9776091293018344,0.9563271645580428,2,2,0.2,13C1 O3,de-protonated,1,100,C15 H30 O3 13C1,15,30,3,-9999,-9999,-9999,1,N/A,-9999
103,271.118588,271.11858061286716,271.1187119096991,1907618,-9999,598989.5,30.56,-1,-0.4842780160210873,0.9583384370011606,0,0.5750030622006963,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A,-9999
104,271.154977,271.1549696238916,271.15509741904907,1669798.6,-9999,656038.3,26.5,-1,-0.4712991151502182,0.9604974992101106,0,0.5762984995260664,3,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,-9999,C14 H24 O5,14,24,5,-9999,-9999,-9999,-9999,N/A,-9999
106,271.191342,271.19133463490874,271.19148292839907,8289323,-9999,566795.1,139.4,-1,-0.5468220783529406,0.9478822009057496,0.993354329535296,0.966071052357568,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,-9999
107,271.227686,271.2276786459195,271.2278684377491,1806767.9,-9999,641479.2,28.84,-1,-0.6997504743568311,0.9149860304874672,0,0.5489916182924803,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,-9999
108,272.194698,272.1946909388859,272.1948377634691,1419817.8,-9999,688753.4,22.24,-1,-0.5394098741006378,0.9485745865834708,0.993354329535296,0.9664864837642008,2,2,0.2857142857142857,13C1 O4,de-protonated,1,106,C14 H28 O4 13C1,14,28,4,-9999,-9999,-9999,1,N/A,-9999
109,273.097843,273.0978362125031,273.0979764648091,1711130.6,-9999,507329.3,27.01,-1,-0.5135603998165492,0.953270996843054,0,0.5719625981058324,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,N/A,-9999
110,273.134236,273.13422922352873,273.13436197415905,2609439.3,-9999,518476.6,42.21,-1,-0.4860268380538236,0.9580434114040868,0,0.5748260468424521,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,N/A,-9999
111,273.170639,273.1706322345574,273.17074748350905,1216163.6,-9999,660724.1,18.63,-1,-0.42189345938457007,0.9682191777924656,0,0.5809315066754794,2,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,-9999,C14 H26 O5,14,26,5,-9999,-9999,-9999,-9999,N/A,-9999
112,273.206937,273.20693024555425,273.2071329928591,943016.2,-9999,581540.9,14,-1,-0.7421010668105629,0.904904079295012,0,0.5429424475770072,1,2,0.26666666666666666,O4,de-protonated,0,-9999,C15 H30 O4,15,30,4,-9999,-9999,-9999,-9999,N/A,-9999
113,274.093129,274.0931225140354,274.0932254370091,1025045.9,-9999,650247.6,15.39,-1,-0.37550353008566223,0.97473972613796,0,0.5848438356827761,4,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,-9999,C11 H17 O7 N1,11,17,7,1,-9999,-9999,-9999,N/A,-9999
