Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
31,241.045778,241.0458678682712,241.04576144308905,980148.3,-9999,901753.9,15.48,-1,0.4415144308295185,0.9652475342805226,0,0.5791485205683136,5,1.3636363636363635,0.18181818181818185,S1 P1 O2,de-protonated,0,-9999,C11 H15 O2 P1 S1,11,15,2,-9999,1,1,-9999,-9999,-9999
47,251.077025,251.07709880616733,251.0772410199191,908340.6,-9999,980271.7,14,-1,-0.566414347952204,0.943448675596416,0,0.5660692053578495,2,1.7777777777777777,0.8888888888888888,O8,de-protonated,0,-9999,C9 H16 O8,9,16,8,-9999,-9999,-9999,-9999,-9999,-9999
49,251.077921,251.07799480473264,251.07811039978907,7046196.5,-9999,684457.2,122.05,-1,-0.4603948000252133,0.9656288080592677,0.979065638693648,0.9710035403130198,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,-9999,-9999
52,252.081288,252.0813601981343,252.08146523485908,947540.7,-9999,743303.4,14.69,-1,-0.4166776985846104,0.9689878787804386,0.979065638693648,0.9730189827457224,1,2.2222222222222223,0.3333333333333333,13C1 S2 O3,de-protonated,1,49,C9 H20 O3 S2 13C1,9,20,3,-9999,-9999,2,1,-9999,-9999
52,252.081288,252.0813601981343,252.08122145795903,947540.7,-9999,743303.4,14.69,-1,0.550378859752615,0.9465193435479266,0,0.5679116061287559,6,1.3636363636363635,0.18181818181818185,N3 S1 O2,de-protonated,0,-9999,C11 H15 O2 N3 S1,11,15,2,3,-9999,1,-9999,-9999,-9999
59,255.061199,255.06126642667965,255.0614115075491,3252389.5,-9999,754243.1,55,-1,-0.5688076004951884,0.9429836954902234,0,0.565790217294134,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999
67,256.065016,256.0650818193608,256.06490268823904,984382.5,-9999,908689.8,15.25,-1,0.6995535891866331,0.9150317713392396,0,0.5490190628035437,5,1.3636363636363635,0.3636363636363637,N1 S1 O4,de-protonated,0,-9999,C11 H15 O4 N1 S1,11,15,4,1,-9999,1,-9999,-9999,-9999
75,258.017266,258.0173286934042,258.0172975902491,881633.9,-9999,804028.8,13.36,-1,0.120546782659583,0.9973667466602696,0,0.5984200479961617,6,1.1111111111111112,0.6666666666666666,N1 P1 O6,de-protonated,0,-9999,C9 H10 O6 N1 P1,9,10,6,1,1,-9999,-9999,-9999,-9999
85,263.043552,263.0436066452794,263.0438466913691,7685417,-9999,667298.2,130.89,-1,-0.9125706330176095,0.8597550350231545,0,0.5158530210138927,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999
87,263.164284,263.16433845196246,263.1642366087091,1737401.3,-9999,697508.9,28.05,-1,0.38699503664366114,0.9731912186888648,0,0.5839147312133188,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,-9999,-9999
90,265.040113,265.0401644483718,265.0400849208091,1273524.5,-9999,634071.3,19.89,-1,0.300058622234829,0.9837959566619316,0,0.590277573997159,8,1,0.3,N4 S1 O3,de-protonated,0,-9999,C10 H10 O3 N4 S1,10,10,3,4,-9999,1,-9999,-9999,-9999
91,265.040638,265.0406894475311,265.0407363694891,2693684.5,-9999,742489.8,44.27,-1,-0.1770367778278186,0.9943291717114832,0,0.5965975030268899,17,0.3333333333333333,0.05555555555555555,N2 O1,de-protonated,0,-9999,C18 H6 O1 N2,18,6,1,2,-9999,-9999,-9999,-9999,-9999
92,265.057388,265.0574394207109,265.0573749548991,996406.8,-9999,895197.3,15.13,-1,0.24321455620163696,0.9893241039795072,0,0.5935944623877044,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,-9999,-9999
95,265.147453,265.1475042764982,265.1475239158191,1881410.6,-9999,683409.7,30.32,-1,-0.07406941089479512,0.9990050174549602,0,0.5994030104729761,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999
99,266.089075,266.08912476876634,266.0890094364491,8569534,-9999,675265,145.15,-1,0.4334351031427881,0.6383957352500892,0.9252838293532616,0.7531509728913581,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999
100,267.072563,267.0726111939984,267.0726448968391,1119868.9,-9999,600866.8,17.24,-1,-0.1261935333110069,0.9971146352254556,0,0.5982687811352733,6,1.4166666666666667,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H17 O1 N2 P1 S1,12,17,1,2,1,1,-9999,-9999,-9999
101,267.073101,267.07314919313694,267.0730250193591,1978941,-9999,743172.9,31.99,-1,0.46494316621372944,0.9615351547328286,0,0.5769210928396972,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999
102,267.09246,267.0925081621392,267.09236427151905,1066815.5,-9999,679919.6,16.33,-1,0.538729815650385,0.6324671941791594,0.9252838293532616,0.7495938482488003,1,2.3333333333333335,0.3333333333333333,13C1 N1 S2 O3,de-protonated,1,99,C9 H21 O3 N1 S2 13C1,9,21,3,1,-9999,2,1,-9999,-9999
123,273.097703,273.0977415465015,273.0979764648091,1348898.5,-9999,747761,20.86,-1,-0.8601979065066482,0.8743616335958008,0,0.5246169801574805,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,-9999,-9999
124,273.134083,273.13412148824955,273.13436197415905,2109222.8,-9999,691039.4,33.73,-1,-0.8804674291535245,0.8687818892915324,0,0.5212691335749194,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,-9999,-9999
125,273.170479,273.17051742997205,273.17074748350905,1061931,-9999,821960.1,16,-1,-0.8421602207218178,0.8792468870650877,0,0.5275481322390526,2,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,-9999,C14 H26 O5,14,26,5,-9999,-9999,-9999,-9999,-9999,-9999
126,274.09298,274.0930169528569,274.0932254370091,1250967.5,-9999,773643.5,19.2,-1,-0.7606322698349349,0.9003432359922529,0,0.5402059415953517,4,1.5454545454545454,0.6363636363636364,N1 O7,de-protonated,0,-9999,C11 H17 O7 N1,11,17,7,1,-9999,-9999,-9999,-9999,-9999
127,275.113394,275.1134293189628,275.1136265292691,1087630,-9999,893287.6,16.43,-1,-0.7168322004640237,0.910977465711359,0,0.5465864794268154,3,1.6666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H20 O7,12,20,7,-9999,-9999,-9999,-9999,-9999,-9999
131,277.057037,277.0570692067878,277.0569948323791,3860459.8,-9999,650127.2,63.35,-1,0.2684444359786556,0.987009484105616,0,0.5922056904633696,8,1.1538461538461535,0.07692307692307693,N2 S1 P1 O1,de-protonated,0,-9999,C13 H15 O1 N2 P1 S1,13,15,1,2,1,1,-9999,-9999,-9999
132,277.057476,277.0575082060849,277.0573749548991,3109996,-9999,541815.6,50.65,-1,0.48095159281887767,0.9588969166937352,0,0.5753381500162412,3,1.6363636363636365,0.3636363636363637,S2 O4,de-protonated,0,-9999,C11 H18 O4 S2,11,18,4,-9999,-9999,2,-9999,-9999,-9999
134,277.059481,277.0595132028744,277.0594967558291,50644972,-9999,661168.1,855.08,-1,0.05936286430905664,0.9996052020921904,0.9841967771278824,0.9934418321064672,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999
135,277.061026,277.0610582004006,277.06121428886905,3418348.3,-9999,386679.4,55.87,-1,-0.5633717762702628,0.9440373086009984,0,0.5664223851605991,4,1.75,0.625,N4 S1 O5,de-protonated,0,-9999,C8 H14 O5 N4 S1,8,14,5,4,-9999,1,-9999,-9999,-9999
136,277.061775,277.06180719920127,277.0618657375491,3065836.5,-9999,270965.3,49.91,-1,-0.21128258733088143,0.9919327864920442,0,0.5951596718952264,13,0.625,0.1875,N2 O3,de-protonated,0,-9999,C16 H10 O3 N2,16,10,3,2,-9999,-9999,-9999,-9999,-9999
139,277.144301,277.14433306706,277.1445327350191,2119925.8,-9999,704029.6,33.9,-1,-0.7204470429045898,0.9101190704826364,0,0.5460714422895817,6,1.375,0.25,O4,de-protonated,0,-9999,C16 H22 O4,16,22,4,-9999,-9999,-9999,-9999,-9999,-9999
140,277.180725,277.18075700873766,277.1809182443691,1596921.9,-9999,666668.7,25.05,-1,-0.5816981646689581,0.9404495326218812,0,0.5642697195731288,5,1.5294117647058822,0.17647058823529413,O3,de-protonated,0,-9999,C17 H26 O3,17,26,3,-9999,-9999,-9999,-9999,-9999,-9999
141,278.062333,278.0623635971007,278.0621397833491,2284892.8,-9999,633465.2,36.42,-1,0.8049055214991869,0.8890910001469394,0,0.5334546000881636,3,1.8,0.4,N1 S1 P1 O4,de-protonated,0,-9999,C10 H18 O4 N1 P1 S1,10,18,4,1,1,1,-9999,-9999,-9999
