Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
33,212.977877,212.977875825314,212.9780758048191,1792825.9,-9999,555898.3,31.19,-1,-0.938967564413708,0.8521641856440705,0,0.5112985113864422,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,N/A,-9999
46,242.98523,242.98522874907252,242.9852691855291,1707146.5,-9999,594658.8,28.47,-1,-0.1664152592789656,0.9949875575184902,0,0.5969925345110941,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
72,262.975346,262.97534469828247,262.97509842466906,9228200,-9999,567017.7,158.71,-1,0.936490241428684,0.4264414448625527,0.89367660343270094,0.613335508290612,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
77,265.147285,265.1472836927641,265.1475239158191,2986416.5,-9999,474090.7,49.69,-1,-0.9059977306650444,0.8616217861632937,0,0.5169730716979761,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
78,266.088772,266.088770690372,266.0890094364491,1055904,-9999,590926.3,16.28,-1,-0.8972414066318969,0.8640938969561338,0,0.5184563381736803,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,N/A,-9999
80,267.072926,267.0729246878715,267.0730250193591,881170.8,-9999,701295.5,13.26,-1,-0.3756706151596802,0.9747175280362852,0,0.5848305168217711,1,2,0.4,S2 O4,de-protonated,0,-9999,C10 H20 O4 S2,10,20,4,-9999,-9999,2,-9999,-9999,-9999,N/A,-9999
101,277.059273,277.0592716624986,277.0594967558291,8800200,-9999,503363.2,148.27,-1,-0.8124367984615367,0.8885214653546609,0.9949791157484372,0.9311045255121716,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,-9999,-9999,N/A,-9999
103,278.06263,278.0626286599493,278.06285159089913,910125.4,-9999,572412.5,13.46,-1,-0.8017286326740277,0.8899147970916766,0.9949791157484372,0.9319405245543808,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,101,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,-9999,-9999,N/A,-9999
104,279.055786,279.05578465742593,279.0557349852691,893840.8,-9999,1235009.6,13.18,-1,0.17800084568176527,0.99426741950176,0,0.5965604517010559,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,-9999,-9999,N/A,-9999
105,279.056331,279.05632965742456,279.05638643394906,2934800.8,-9999,457568.9,47.79,-1,-0.20345896837501595,0.9925169698359572,0,0.5955101819015743,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
108,281.066287,281.06628565231773,281.06651414455905,831831.4,-9999,611228.7,12.13,-1,-0.8129472200380339,0.8869945994196388,0,0.5321967596517833,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,-9999,N/A,-9999
115,283.082078,283.0820766471961,283.0823264003491,1240444,-9999,501865.1,18.92,-1,-0.8822633194127486,0.8682829983280734,0,0.520969798996844,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
122,285.097703,285.0977016420749,285.0979764648091,2282462.5,-9999,573102.3,36.46,-1,-0.9639589084137952,0.8448424121575889,0,0.5069054472945533,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
124,285.125986,285.125984642003,285.1261197656691,1274465.3,-9999,614251.3,19.49,-1,-0.47390841010664414,0.9600677617230996,0,0.5760406570338596,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
126,285.134079,285.13407764198246,285.13436197415905,2703330,-9999,438242.4,43.54,-1,-0.9971866407901394,0.834911822244014,0,0.5009470933464083,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
129,285.206934,285.2069326417973,285.2071329928591,2070889,-9999,461483.3,32.9,-1,-0.7024756347286325,0.9143518281304148,0,0.5486110968782488,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
132,287.077089,287.07708763704574,287.0772410199191,1192604.3,-9999,650028.1,17.98,-1,-0.534291303640265,0.9495209849630412,0,0.5697125909778247,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
133,287.113352,287.1133506369536,287.1136265292691,2419615.8,-9999,523246.5,38.48,-1,-0.960916828666829,0.8457405305029138,0,0.5074443183017482,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
134,287.149797,287.149795636861,287.1500120386191,2764195.3,-9999,565481.3,44.24,-1,-0.7536191852234267,0.9020797868329088,0,0.5412478720997452,3,1.7142857142857142,0.42857142857142855,O6,de-protonated,0,-9999,C14 H24 O6,14,24,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
135,287.18621,287.18620863676847,287.1863975479691,975654.7,-9999,575060.9,14.35,-1,-0.6577999592691547,0.9244900514111136,0,0.5546940308466682,2,1.8666666666666667,0.3333333333333333,O5,de-protonated,0,-9999,C15 H28 O5,15,28,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
136,287.222512,287.22251063667625,287.2227830573191,2025642.1,-9999,565353.3,31.9,-1,-0.9484646027378832,0.8493970491914886,0,0.5096382295148931,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
137,289.092689,289.0926876319246,289.0928910843791,843356.9,-9999,674145.1,12.13,-1,-0.703761527136361,0.9140518710466148,0,0.5484311226279689,4,1.5,0.6666666666666666,O8,de-protonated,0,-9999,C12 H18 O8,12,18,8,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
138,289.121084,289.1210826318524,289.12103438523906,1594079.6,-9999,481704.2,24.68,-1,0.16687341150678975,0.994959990117992,0,0.596975994070795,3,1.7692307692307692,0.38461538461538464,P1 O5,de-protonated,0,-9999,C13 H23 O5 P1,13,23,5,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
140,289.129139,289.12913763183195,289.12927659372906,1527776.4,-9999,499495.2,23.57,-1,-0.4806220205183688,0.9589520572925072,0,0.5753712343755044,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
141,289.165576,289.1655746317394,289.1656621030791,957795.8,-9999,525350.5,14.05,-1,-0.30249559746833654,0.983533867987894,0,0.5901203207927364,2,1.8571428571428572,0.42857142857142855,O6,de-protonated,0,-9999,C14 H26 O6,14,26,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
143,292.982242,292.9822406220421,292.98250973656906,4744145.5,-9999,688961.7,76.75,-1,-0.9185344448429384,0.8580531290922583,0,0.514831877455355,5,1.375,0.5,N2 S2 P1 O4,de-protonated,0,-9999,C8 H11 O4 N2 P1 S2,8,11,4,2,1,2,-9999,-9999,-9999,N/A,-9999
145,292.98471,292.9847086220359,292.9848787182891,863185.8,-9999,935211.5,12.37,-1,-0.5805632494010733,0.940674649758142,0,0.5644047898548852,14,0.4,0.06666666666666667,N2 S2 O1,de-protonated,0,-9999,C15 H6 O1 N2 S2,15,6,1,2,-9999,2,-9999,-9999,-9999,N/A,-9999
146,292.985421,292.98541962203404,292.9856631086991,895825.8,-9999,746719.8,12.91,-1,-0.8310531732936383,0.8822168229923696,0,0.5293300937954217,10,0.5833333333333334,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H7 O7 P1,12,7,7,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
147,292.985794,292.9857926220331,292.9856631086991,1037521.8,-9999,740542.5,15.26,-1,0.4420466606729157,0.9651651755191466,0,0.5790991053114879,10,0.5833333333333334,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H7 O7 P1,12,7,7,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
148,292.986397,292.98639562203164,292.9865324885691,2048465.9,-9999,424754.8,32.03,-1,-0.4671427600551986,0.9611775224927536,0,0.5767065134956522,9,0.8461538461538461,0.15384615384615383,S2 P1 O2,de-protonated,0,-9999,C13 H11 O2 P1 S2,13,11,2,-9999,1,2,-9999,-9999,-9999,N/A,-9999
149,293.102999,293.10299762173537,293.1030618452391,1371357.1,-9999,556668.3,20.8,-1,-0.21911577219039804,0.9913261727743108,0,0.5947957036645866,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
150,293.114189,293.11418762170695,293.1142952345291,852062.2,-9999,591402.3,12.18,-1,-0.3671360418035412,0.9758393915288625,0,0.5855036349173174,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,-9999,-9999,N/A,-9999
151,293.13931,293.1393086216431,293.1394473545891,1065632.6,-9999,545145.6,15.73,-1,-0.47326604188660215,0.9601737587564604,0,0.5761042552538763,6,1.375,0.3125,O5,de-protonated,0,-9999,C16 H22 O5,16,22,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
153,293.17573,293.17572862155055,293.1758328639391,28972004,-9999,437799.2,478.68,-1,-0.355562692623083,0.9758914732839166,0.9977600547608444,0.9846389058746876,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
157,293.17894,293.1789386215424,293.17920416725906,1795172.4,-9999,293668.3,27.83,-1,-0.9057454038281078,0.8616932602443095,0,0.5170159561465857,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,-9999,-9999,N/A,-9999
157,293.17894,293.1789386215424,293.1788240447391,1795172.4,-9999,293668.3,27.83,-1,0.3908085915540773,0.972667575917842,0,0.5836005455507053,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,-9999,N/A,-9999
158,293.986056,293.9860546194917,293.9860009172591,1059378.4,-9999,625939.2,15.62,-1,0.18266935309214097,0.9939636955743968,0,0.5963782173446381,5,1.2857142857142858,0.8571428571428571,N3 S2 O6,de-protonated,0,-9999,C7 H9 O6 N3 S2,7,9,6,3,-9999,2,-9999,-9999,-9999,N/A,-9999
159,293.98643,293.98642861949077,293.98665236593905,942002.4,-9999,650175.1,13.67,-1,-0.7610768940832491,0.9002327111060656,0,0.5401396266636393,14,0.3333333333333333,0.26666666666666666,N1 S1 O4,de-protonated,0,-9999,C15 H5 O4 N1 S1,15,5,4,1,-9999,1,-9999,-9999,-9999,N/A,-9999
161,294.179078,294.1790766190013,294.1791876990091,5236293,-9999,455783.3,84.91,-1,-0.3775930196387268,0.9744614529540612,0.9977600547608444,0.9837808936767743,5,1.625,0.25,13C1 O4,de-protonated,1,153,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,-9999,-9999,N/A,-9999
162,295.082146,295.08214461670684,295.0823264003491,1228060.6,-9999,396213.5,18.42,-1,-0.6160438154695868,0.9334558728358195,0,0.5600735237014918,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
162,295.082146,295.08214461670684,295.0821642090191,1228060.6,-9999,396213.5,18.42,-1,-0.06639612493838717,0.9992004132122742,0,0.5995202479273645,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,-9999,-9999,N/A,-9999
163,295.11861,295.11860861661415,295.1187119096991,2188192,-9999,466085.2,34.34,-1,-0.35000520384079503,0.9780170994116943,0,0.5868102596470166,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
164,295.15501,295.1550086165217,295.15509741904907,1623715.6,-9999,525826.2,24.98,-1,-0.30086733437151225,0.9837092096272506,0,0.5902255257763503,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
165,297.061536,297.06153461167764,297.06159095545905,1211870.1,-9999,524642.6,18.01,-1,-0.1896703684517868,0.9934936693975214,0,0.5960962016385128,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
165,297.061536,297.06153461167764,297.06142876412906,1211870.1,-9999,524642.6,18.01,-1,0.35631535545481346,0.9772264820998482,0,0.5863358892599089,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,-9999,-9999,N/A,-9999
166,297.098042,297.0980406115849,297.0979764648091,2156385.8,-9999,351521.9,33.56,-1,0.21591118378515217,0.991576964818648,0,0.5949461788911887,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
168,297.134316,297.13431461149275,297.13436197415905,2445157.3,-9999,492323.1,38.31,-1,-0.15939814560361132,0.9954004044140294,0,0.5972402426484177,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
169,297.152966,297.1529646114453,297.1529894187691,6119271,-9999,489523.1,98.8,-1,-0.08348333906063225,0.9968591386311176,0.972811106409924,0.9872399257426402,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,-9999,N/A,-9999
170,297.170766,297.17076461140016,297.17074748350905,1072488.9,-9999,426795.7,15.71,-1,0.05763653137990392,0.9993974145805472,0,0.5996384487483283,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
171,298.156296,298.15629460889613,298.1563442538391,1295434.4,-9999,680894.9,19.38,-1,-0.16650641159537294,0.9949820787864796,0.972811106409924,0.9861136898358572,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,169,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,-9999,N/A,-9999
171,298.156296,298.15629460889613,298.1561004769391,1295434.4,-9999,680894.9,19.38,-1,0.6511084519347861,0.925960447808452,0,0.5555762686850713,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
173,299.077352,299.07735060655597,299.0772410199191,1362726.1,-9999,451281.8,20.49,-1,0.36641583461087457,0.9759329409869952,0,0.5855597645921972,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
175,299.113616,299.1136146064638,299.1136265292691,3408169.8,-9999,471648.1,54.16,-1,-0.03986045516493587,0.9997117457399995,0,0.5998270474439997,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
176,299.150038,299.15003660637126,299.1500120386191,2414317.5,-9999,372245.9,37.8,-1,0.08212519200683245,0.998776959302314,0,0.5992661755813883,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
177,299.18635,299.186348606279,299.1863975479691,2067377,-9999,450223.2,32.09,-1,-0.16358260425226326,0.995156334464914,0,0.5970938006789483,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
178,300.192988,300.1929866037214,300.19287990945907,1274006.3,-9999,366169.2,19.02,-1,0.35541903050673224,0.9773396068478424,0,0.5864037641087054,3,1.9285714285714288,0.2857142857142857,N3 O4,de-protonated,0,-9999,C14 H27 O4 N3,14,27,4,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999
179,301.048133,301.0481316015487,301.04826336653906,2615533,-9999,454914.6,40.79,-1,-0.4376872628723123,0.9658370442480968,0,0.5795022265488581,6,1.25,0.5833333333333334,P1 O7,de-protonated,0,-9999,C12 H15 O7 P1,12,15,7,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
180,301.092887,301.092885601435,301.0928910843791,1386225.6,-9999,338759.3,20.71,-1,-0.0182101413903794,0.9999398317474992,0,0.5999638990484994,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
181,301.129321,301.1293196013424,301.12927659372906,3707125.5,-9999,437065.3,58.62,-1,0.1428210960253176,0.99630567497908,0,0.597783404987448,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
182,301.1657,301.16569860124997,301.1656621030791,2855929,-9999,430609.7,44.71,-1,0.12118968212473556,0.9973386219653508,0,0.5984031731792104,3,1.7333333333333334,0.4,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
183,301.202134,301.20213260115736,301.2020476124291,1548540.8,-9999,582110.4,23.36,-1,0.282165174243388,0.9856574153125836,0,0.5913944491875501,2,1.875,0.3125,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
