Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,34S
7,235.060324,235.0603724159635,235.06016546108907,822056.4,-9999,623002,12.73,-1,0.8804336288348253,0.8687912718803011,0,0.5212747631281807,3,2.1666666666666665,0.6666666666666666,N4 P1 O4,de-protonated,0,-9999,C6 H13 O4 N4 P1,6,13,4,4,1,-9999,-9999,N/A,N/A
37,249.098141,249.09818502972823,249.0979764648091,821294.9,-9999,706430.2,12.45,-1,0.837280664052371,0.8805552634121653,0,0.5283331580472992,2,1.8,0.7,O7,de-protonated,0,-9999,C10 H18 O7,10,18,7,-9999,-9999,-9999,-9999,N/A,N/A
43,251.131637,251.13168039434515,251.1318738513591,32652360,-9999,505613.5,569.86,-1,-0.7703403434332148,0.9151558759090253,0.9720355559688094,0.937907747932939,5,1.6153846153846154,0.07692307692307693,N2 P1 O1,de-protonated,0,-9999,C13 H21 O1 N2 P1,13,21,1,2,1,-9999,-9999,N/A,N/A
45,252.135029,252.13507208082677,252.13522868642912,3439857,-9999,473486.2,58.25,-1,-0.6211174977728373,0.9323933214902904,0.9720355559688094,0.948250215281698,5,1.75,0.08333333333333333,13C1 N2 P1 O1,de-protonated,1,43,C12 H21 O1 N2 P1 13C1,12,21,1,2,1,-9999,1,N/A,N/A
53,255.061219,255.06126116651384,255.0614115075491,989136.1,-9999,753847.8,15.25,-1,-0.5894307350408661,0.93890548339771,0,0.563343290038626,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,N/A
62,257.084786,257.08482753423317,257.08492365797906,1286032.8,-9999,619914.4,20.41,-1,-0.37389880559019023,0.9749524447070548,0,0.5849714668242327,9,1.0714285714285714,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H15 O1 N2 P1,14,15,1,2,1,-9999,-9999,N/A,N/A
69,259.100404,259.1004449044362,259.1005737224391,304283968,-9999,562585.1,5262.77,-1,-0.4971737463014028,0.7350678468277156,0.946364296011664,0.8195864265012951,8,1.2142857142857142,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H17 O1 N2 P1,14,17,1,2,1,-9999,-9999,N/A,N/A
75,260.103869,260.103909590895,260.1039285575091,28578268,-9999,520878.5,492.47,-1,-0.07291936808496365,0.7457917302489016,0.946364296011664,0.8260207565540065,8,1.3076923076923077,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,69,C13 H17 O1 N2 P1 13C1,13,17,1,2,1,-9999,1,N/A,N/A
75,260.103869,260.103909590895,260.1040649031291,28578268,-9999,520878.5,492.47,-1,-0.5971157511244657,0.46867664468572473,0.8767281105990777,0.631897231051066,8,1.1538461538461535,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H15 O3 N3,13,15,3,3,-9999,-9999,-9999,N/A,N/A
76,261.094306,261.0943462814246,261.0944429701591,931182.1,-9999,540404.6,14.01,-1,-0.3703209207205845,0.9754236061232326,0,0.5852541636739396,3,2.111111111111111,0.1111111111111111,N4 S1 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S1,9,19,1,4,1,1,-9999,N/A,N/A
