Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
40,253.071471,253.07152893418953,253.0717617163191,801080.9,-9999,874590.2,12.15,-1,-0.919826566106396,0.8576833788286145,0,0.5146100272971686,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,N/A,-9999
43,253.144241,253.14429887801623,253.14453273501908,13845124,-9999,812680.4,242.65,-1,-0.9238082305295404,0.8600770974050314,0.964473743608559,0.9018357558864424,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,-9999
48,254.147602,254.14765910349257,254.14788757008907,2776343.3,-9999,765990.2,46.85,-1,-0.8989513889304357,0.863612461227095,0.964473743608559,0.9039569741796806,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,43,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,-9999
49,255.087125,255.0871813782473,255.08741178077904,801631.8,-9999,736764.7,12.11,-1,-0.9032297210977128,0.8624050869981599,0,0.5174430521988959,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,-9999
50,255.123504,255.1235603501653,255.12379729012903,1224613.1,-9999,889742.4,19.55,-1,-0.9287254513894948,0.8551271477085974,0,0.5130762886251584,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,-9999
51,255.159918,255.15997432205623,255.16018279947903,1099178.4,-9999,779078.3,17.34,-1,-0.817045279224555,0.8859201759877511,0,0.5315521055926506,3,1.7142857142857142,0.2857142857142857,O4,de-protonated,0,-9999,C14 H24 O4,14,24,4,-9999,-9999,-9999,-9999,N/A,-9999
52,257.102778,257.10283282230586,257.1030618452391,1225406.8,-9999,728653.8,19.56,-1,-0.8907825974398111,0.8659064706329319,0,0.5195438823797591,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999
53,257.139158,257.13921279422306,257.1394473545891,1497667.9,-9999,783620,24.21,-1,-0.9121912971808503,0.859863025613412,0,0.5159178153680472,3,1.6923076923076923,0.38461538461538464,O5,de-protonated,0,-9999,C13 H22 O5,13,22,5,-9999,-9999,-9999,-9999,N/A,-9999
54,257.175541,257.175595766138,257.1758328639391,1212489,-9999,822266,19.22,-1,-0.921928777203643,0.8570810459881769,0,0.5142486275929061,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,-9999
55,259.118431,259.11848426636436,259.1187119096991,1646037,-9999,813384.3,26.8,-1,-0.8785291229369965,0.8693195227743464,0,0.5215917136646079,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,-9999
59,262.975752,262.9758022887856,262.9759678045391,3278800,-9999,799112.5,55.02,-1,-0.6293949781424073,0.9306437512199256,0,0.5583862507319554,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999
62,265.147646,265.14769461223716,265.14790403833905,1450975.8,-9999,770089.6,23.09,-1,-0.7898463412307192,0.8929737649042,0,0.53578425894252,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999
62,265.147646,265.14769461223716,265.1475239158191,1450975.8,-9999,770089.6,23.09,-1,0.6437790387791832,0.9275564059749474,0,0.5565338435849684,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999
63,266.089201,266.08924888542333,266.0890094364491,864210.8,-9999,900682.4,12.95,-1,0.8998829930953203,0.8633499007801008,0,0.5180099404680605,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A,-9999
64,267.087153,267.087200115075,267.08741178077906,1301578.9,-9999,805036,20.51,-1,-0.79249599464885,0.8922946912809823,0,0.5353768147685893,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,-9999
65,267.123582,267.1236290869544,267.12379729012906,1270479.3,-9999,805266.5,19.97,-1,-0.6296824782111242,0.930582626985566,0,0.5583495761913395,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999
