Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
93,190.957351,190.95741769205495,190.95734035992908,1165541.8,-9999,972170.3,20.07,-1,0.4049706899110201,0.9706805911837436,0,0.5824083547102461,4,1,0.8,S1 P1 O4,de-protonated,0,-9999,C5 H5 O4 P1 S1,5,5,4,-9999,1,1,-9999,-9999,-9999,-9999,N/A,-9999
96,209.154558,209.15462217918335,209.15470349587903,1463893.9,-9999,968817,25.15,-1,-0.3887873154435929,0.9729457236666726,0,0.5837674342000035,3,1.6923076923076923,0.15384615384615383,O2,de-protonated,0,-9999,C13 H22 O2,13,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
97,211.133824,211.13388790586444,211.13396805098907,822052.5,-9999,754628.9,13.21,-1,-0.3795937023650847,0.9741936347967016,0,0.584516180878021,3,1.6666666666666667,0.25,O3,de-protonated,0,-9999,C12 H20 O3,12,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
102,223.133855,223.13391724876743,223.13396805098907,1162284,-9999,983290.2,19.23,-1,-0.22767587597846117,0.99063846522251,0,0.5943830791335061,4,1.5384615384615383,0.2307692307692308,O3,de-protonated,0,-9999,C13 H20 O3,13,20,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
103,227.128767,227.1288286971058,227.12888267055905,909220.9,-9999,635917.6,14.56,-1,-0.23763359645623275,0.9898059574611988,0,0.5938835744767194,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
108,239.128759,239.1288190400142,239.12888267055905,6003809,-9999,685237.8,105.72,-1,-0.26609309646413515,0.9909013986653196,0.9743253531775156,0.984270980470198,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
109,239.129043,239.12910303997495,239.12888267055905,3263969.3,-9999,653288.7,56.57,-1,0.9215508117073892,0.8571894121426875,0,0.5143136472856125,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
111,240.132136,240.1321959014568,240.13223750562904,1050752.5,-9999,891959.7,16.8,-1,-0.17325525587583088,0.994568191076886,0.9743253531775156,0.9864710559171378,4,1.6666666666666667,0.3333333333333333,13C1 O4,de-protonated,1,108,C12 H20 O4 13C1,12,20,4,-9999,-9999,-9999,1,-9999,-9999,-9999,N/A,-9999
114,241.144422,241.14448176166917,241.14453273501908,1025953.2,-9999,779283.1,16.35,-1,-0.21138090644726065,0.9919253070854724,0,0.5951551842512833,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
115,242.176035,242.17609461921265,242.1761672165691,1193764.6,-9999,411463.6,19.35,-1,-0.29977085393795827,0.9838267698342532,0,0.590296061900552,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
117,249.149587,249.14964565622745,249.14961811544907,875718.3,-9999,665017,13.54,-1,0.11053911534922256,0.9977853533252647,0,0.5986712119951588,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
120,251.128773,251.12883138291951,251.12888267055905,1025395.9,-9999,734828.5,16.13,-1,-0.2042283586116704,0.9924604822138924,0,0.5954762893283353,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
121,252.99892,252.99897812466895,252.9989906976191,792460.4,-9999,587868.8,12.01,-1,-0.04969565324144362,0.9995519841981996,0,0.5997311905189198,8,0.6,0.8,O8,de-protonated,0,-9999,C10 H6 O8,10,6,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
