Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
19,241.107927,241.10796995916425,241.1081472256691,990146.7,-9999,535114.6,15.59,-1,-0.7352157398026263,0.906575768068942,0,0.5439454608413653,4,1.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
21,241.119245,241.11928795638772,241.11938061495908,933252.7,-9999,798361.2,14.58,-1,-0.3842850422272414,0.973560378893017,0,0.5841362273358102,4,1.6363636363636365,0.3636363636363637,N2 O4,de-protonated,0,-9999,C11 H18 O4 N2,11,18,4,2,-9999,-9999,-9999,N/A,N/A,-9999
22,241.136169,241.13621195223593,241.13629052652908,814535.6,-9999,632196,12.48,-1,-0.3258501363852294,0.9809184865067112,0,0.5885510919040267,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,N/A,-9999
25,241.180762,241.18080494129632,241.18091824436908,1317839.4,-9999,686538.1,21.41,-1,-0.4697845648907427,0.9607459372870144,0,0.5764475623722086,2,1.8571428571428572,0.21428571428571427,O3,de-protonated,0,-9999,C14 H26 O3,14,26,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
27,243.087148,243.0871904736208,243.0874117807791,946267.4,-9999,713197.3,14.75,-1,-0.9104015574610196,0.8603721116368869,0,0.5162232669821321,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
28,243.123537,243.12357946469385,243.12379729012903,1472097.6,-9999,623133.7,24.04,-1,-0.8959445255562389,0.864458593690474,0,0.5186751562142844,3,1.6666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
29,243.159933,243.1599754557651,243.16018279947903,3138280,-9999,527821.8,53.5,-1,-0.8527042196521403,0.8764004534725699,0,0.5258402720835419,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
30,243.196289,243.19633144684627,243.1965683088291,1130286.3,-9999,702969.8,18,-1,-0.973952817099242,0.8418786999163308,0,0.5051272199497985,1,2,0.21428571428571427,O3,de-protonated,0,-9999,C14 H28 O3,14,28,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
32,245.102873,245.10291497912215,245.1030618452391,791735.4,-9999,641953.6,12.01,-1,-0.5992014781211847,0.9369289995176652,0,0.562157399710599,3,1.6363636363636365,0.5454545454545454,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
33,245.11407,245.1141119763753,245.1142952345291,906489.3,-9999,639978.1,14.04,-1,-0.7476436802972795,0.9035493343662606,0,0.5421296006197563,3,1.8,0.5,N2 O5,de-protonated,0,-9999,C10 H18 O5 N2,10,18,5,2,-9999,-9999,-9999,N/A,N/A,-9999
34,245.139195,245.13923697021164,245.13944735458907,926781.6,-9999,620171.2,14.39,-1,-0.8582232671868881,0.8749001463851326,0,0.5249400878310795,2,1.8333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H22 O5,12,22,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
35,249.149494,249.14953498640313,249.14961811544907,1602276.9,-9999,565682.8,26.21,-1,-0.33365110721862284,0.980003218403401,0,0.5880019310420406,5,1.4666666666666666,0.2,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
36,251.07846,251.07850051318823,251.07857843043905,12677028,-9999,508979.9,220.13,-1,-0.31033014169258866,0.9674289150447872,0.9792837701788164,0.9721708570983988,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,N/A,N/A,-9999
37,251.080236,251.08027651275256,251.08023220071908,879908.1,-9999,935938.5,13.43,-1,0.17648555241633077,0.994364330813054,0,0.5966185984878323,2,2.125,0.625,N2 P1 O5,de-protonated,0,-9999,C8 H17 O5 N2 P1,8,17,5,2,1,-9999,-9999,N/A,N/A,-9999
38,251.12881,251.1288505008363,251.12888267055905,1957548.1,-9999,542995.8,32.31,-1,-0.12810044935065,0.9970269053590156,0,0.5982161432154093,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
39,252.081762,252.0818022670577,252.0819332655091,1701191.4,-9999,610398,27.81,-1,-0.5196661644873196,0.9521804174438996,0.9792837701788164,0.9630217585378662,7,1.3333333333333333,0.4444444444444444,13C1 N4 O4,de-protonated,1,36,C9 H12 O4 N4 13C1,9,12,4,4,-9999,-9999,1,N/A,N/A,-9999
40,253.108205,253.1082450152502,253.1081472256691,1034092.8,-9999,520946.3,16.12,-1,0.38635493237420887,0.9732786361744994,0,0.5839671817046996,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
41,253.144461,253.14450100635588,253.14453273501908,10229491,-9999,518638.3,177.24,-1,-0.12533813335707822,0.9985521220029356,0.9791181351128908,0.9907785272469178,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
42,254.147852,254.1478917602035,254.14788757008907,1272402.3,-9999,508864,20.2,-1,0.01648691423084454,0.999950680135401,0.9791181351128908,0.991617662126397,4,1.6923076923076923,0.3076923076923077,13C1 O4,de-protonated,1,41,C13 H22 O4 13C1,13,22,4,-9999,-9999,-9999,1,N/A,N/A,-9999
45,255.062262,255.06230153588,255.06225966071912,45026852,-9999,520133.2,783.1,-1,0.16417623256505687,0.9940035035811088,0.9969030351233716,0.995163316198014,6,1.2,0.6,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,N/A,N/A,-9999
