Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
54,255.061359,255.06142624808052,255.0614115075491,2827705,-9999,778666.6,47.88,-1,0.05779208750256351,0.9993941585239052,0,0.599636495114343,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999,-9999,-9999
58,257.102782,257.1028475014173,257.1030618452391,1104091.8,-9999,556549.5,17.47,-1,-0.8336883282746798,0.881514867951685,0,0.5289089207710109,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
61,257.175684,257.17574943904157,257.1758328639391,798438,-9999,779255.2,12.01,-1,-0.3243885578057252,0.981087654880024,0,0.5886525929280143,2,1.8571428571428572,0.2857142857142857,O4,de-protonated,0,-9999,C14 H26 O4,14,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
63,259.118453,259.1185167767877,259.1187119096991,1124850,-9999,516729.3,17.72,-1,-0.7530637595407977,0.9022167739048048,0,0.5413300643428828,3,1.6666666666666667,0.5,O6,de-protonated,0,-9999,C12 H20 O6,12,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
67,262.975674,262.9757344765084,262.9759678045391,1446061.4,-9999,557350.5,23.2,-1,-0.8872598991545634,0.8668911372407619,0,0.5201346823444571,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999,-9999,-9999
68,263.043797,263.0438574182216,263.0438466913691,828918.1,-9999,722180.1,12.45,-1,0.04077971274901193,0.9996982990823724,0,0.5998189794494233,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,N/A,-9999,-9999,-9999
69,263.139806,263.13986633607533,263.14011605984905,1687682.3,-9999,616960.7,27.41,-1,-0.949014454578398,0.8492362639646311,0,0.5095417583787787,6,1.4285714285714286,0.21428571428571427,N2 O3,de-protonated,0,-9999,C14 H20 O3 N2,14,20,3,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
73,265.147503,265.14756161826836,265.1475239158191,2398013.5,-9999,597253.1,39.52,-1,0.14219423481524465,0.9963379742775555,0,0.5978027845665334,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
74,265.147701,265.1477596180989,265.14790403833905,2560381.5,-9999,699579.1,42.33,-1,-0.5446780379307697,0.9475921057620136,0,0.5685552634572081,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
74,265.147701,265.1477596180989,265.1475239158191,2560381.5,-9999,699579.1,42.33,-1,0.8889476935589122,0.8664197112288163,0,0.5198518267372898,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
