Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,33S,34S
23,166.993602,166.99368885049225,166.99372586927907,1099533.9,-9999,1600592.3,18.97,-1,-0.2216777105507883,0.991123063503191,0,0.5946738381019145,1,2.25,0.75,S1 P1 O3,de-protonated,0,-9999,C4 H9 O3 P1 S1,4,9,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999
60,212.977968,212.97803613531752,212.9780758048191,908062.3,-9999,821428,14.8,-1,-0.18626096336575415,0.99372474631301,0,0.5962348477878059,6,0.875,0.375,S1 P1 O3,de-protonated,0,-9999,C8 H7 O3 P1 S1,8,7,3,-9999,1,1,-9999,-9999,-9999,-9999,-9999
100,249.022212,249.02226546567252,249.0223234001391,1052690.5,-9999,841050,16.65,-1,-0.2326476831124036,0.9902271674863208,0,0.5941363004917924,13,0.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H7 O1 N2 P1,14,7,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
108,251.095466,251.095518621879,251.09548834200908,4520162.5,-9999,674107.5,77.77,-1,0.120591055291526,0.9973648146519356,0,0.5984188887911612,6,1.4166666666666667,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H17 O2 N2 P1,12,17,2,2,1,-9999,-9999,-9999,-9999,-9999,-9999
117,255.061396,255.06144700778535,255.0614115075491,6934100,-9999,716121,119.8,-1,0.13918309330705764,0.9934106259604564,0.9951407129998197,0.9941026607762016,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,-9999,-9999,-9999,-9999
126,256.064775,256.0648255994202,256.0647663426191,943214.3,-9999,1064291.4,14.57,-1,0.23141333314448684,0.99033009337657,0.9951407129998197,0.9922543412258698,5,1.5454545454545454,0.18181818181818185,13C1 S1 P1 O2,de-protonated,1,117,C11 H17 O2 P1 S1 13C1,11,17,2,-9999,1,1,1,-9999,-9999,-9999,-9999
126,256.064775,256.0648255994202,256.06490268823904,943214.3,-9999,1064291.4,14.57,-1,-0.30105187408339096,0.9836893832105372,0,0.5902136299263224,5,1.3636363636363635,0.3636363636363637,N1 S1 O4,de-protonated,0,-9999,C11 H15 O4 N1 S1,11,15,4,1,-9999,1,-9999,-9999,-9999,-9999,-9999
151,261.116328,261.1163765434889,261.11660390941904,3064024.3,-9999,702631.4,50.95,-1,-0.8707448194615047,0.871470062537752,0,0.5228820375226512,2,1.8333333333333333,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H22 O4 S1,12,22,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
151,261.116328,261.1163765434889,261.11622378689907,3064024.3,-9999,702631.4,50.95,-1,0.5850137828511225,0.9397896524606094,0,0.5638737914763656,7,1.3571428571428572,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H19 O1 N2 P1,14,19,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
152,261.116652,261.11670054335707,261.11660390941904,880280.4,-9999,820425.6,13.23,-1,0.3700796371490492,0.975455225158786,0,0.5852731350952716,2,1.8333333333333333,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H22 O4 S1,12,22,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
155,262.975178,262.97522578695566,262.97509842466906,4085470,-9999,743374.3,68.59,-1,0.4843131055681761,0.9583325269717404,0,0.5749995161830442,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
156,262.975721,262.9757687867347,262.9759678045391,12778718,-9999,676819,218.77,-1,-0.7567908431049328,0.30043200404587594,0.8201616446269088,0.5083238602782891,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,-9999,-9999,-9999,-9999
158,263.043791,263.04383875903085,263.0438466913691,1164903.6,-9999,649578.1,18.14,-1,-0.03015595435865657,0.9998350075191144,0,0.5999010045114687,4,1.625,0.75,N2 P1 O6,de-protonated,0,-9999,C8 H13 O6 N2 P1,8,13,6,2,1,-9999,-9999,-9999,-9999,-9999,-9999
159,263.131927,263.1319747231604,263.1318738513591,1036467.9,-9999,607813,15.92,-1,0.3833507503960356,0.9736870806817124,0,0.5842122484090275,6,1.5,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H21 O1 N2 P1,14,21,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
160,263.165034,263.16508170968615,263.1652681799091,1322872.5,-9999,685777.8,20.87,-1,-0.7085669938380172,0.9129269330441224,0,0.5477561598264734,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
161,265.05757,265.05761693944305,265.0573749548991,1090044,-9999,710835,16.7,-1,0.9129515599738076,0.8596465599427201,0,0.515787935965632,2,1.8,0.4,S2 O4,de-protonated,0,-9999,C10 H18 O4 S2,10,18,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999
161,265.05757,265.05761693944305,265.05784298554903,1090044,-9999,710835,16.7,-1,-0.8528180242959956,0.8763695884821656,0,0.5258217530892993,8,1,0.5,N4 O5,de-protonated,0,-9999,C10 H10 O5 N4,10,10,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
162,265.144415,265.14446190409797,265.1445327350191,1348871.9,-9999,655533.8,21.13,-1,-0.2671407944454621,0.9871345357610088,0,0.5922807214566053,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
164,265.147238,265.1472849029491,265.1475239158191,8464904,-9999,687643.1,143.01,-1,-0.9014335358192966,0.8722854831596776,0.907876722308103,0.8865219788190477,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
165,265.147692,265.14773890276433,265.14790403833905,20894216,-9999,651830.8,355.9,-1,-0.622805506675458,0.9187362311439432,0.9890972655526336,0.9468806449074192,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
165,265.147692,265.14773890276433,265.1475239158191,20894216,-9999,651830.8,355.9,-1,0.8108201128086134,0.8846045769361928,0.9729944142199664,0.9199605118497022,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
166,265.180645,265.1806918893528,265.1809182443691,2145036.8,-9999,753669.2,34.77,-1,-0.8535871200985448,0.8761609223283994,0,0.5256965533970396,4,1.625,0.1875,O3,de-protonated,0,-9999,C16 H26 O3,16,26,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
167,266.089209,266.08925551957634,266.0890094364491,870919.1,-9999,646852.9,12.94,-1,0.9248150751234542,0.8562525058799316,0,0.513751503527959,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,-9999,-9999,-9999,-9999
169,266.151054,266.151100494406,266.15125887340906,2438287.3,-9999,618272.1,39.79,-1,-0.5950714030431471,0.9206461517411464,0.9890972655526336,0.9480265972657412,0,2.363636363636364,0.3636363636363637,13C1 S1 O4,de-protonated,1,165,C11 H26 O4 S1 13C1,11,26,4,-9999,-9999,1,1,-9999,-9999,-9999,-9999
169,266.151054,266.151100494406,266.1508787508891,2438287.3,-9999,618272.1,39.79,-1,0.8331496704879555,0.8816584913444309,0.907876722308103,0.8921457837298997,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,164,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,-9999,-9999
169,266.151054,266.151100494406,266.1508787508891,2438287.3,-9999,618272.1,39.79,-1,0.8331496704879555,0.8816584913444309,0.9729944142199664,0.9181928604946452,5,1.7692307692307692,0.07692307692307693,13C1 N2 P1 O1,de-protonated,1,165,C13 H23 O1 N2 P1 13C1,13,23,1,2,1,-9999,1,-9999,-9999,-9999,-9999
169,266.151054,266.151100494406,266.15101509650907,2438287.3,-9999,618272.1,39.79,-1,0.3208625633912698,0.9814927543487392,0,0.5888956526092436,5,1.6153846153846154,0.2307692307692308,N3 O3,de-protonated,0,-9999,C13 H21 O3 N3,13,21,3,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
171,267.073335,267.0733811190469,267.07349305000906,921258.1,-9999,600508.4,13.8,-1,-0.419101726855037,0.9686317379994578,0,0.5811790427996747,7,1.2,0.5,N4 O5,de-protonated,0,-9999,C10 H12 O5 N4,10,12,5,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
172,267.087272,267.08731811337475,267.08741178077906,844939.9,-9999,824659.9,12.49,-1,-0.35069943465355813,0.9779307777111104,0,0.5867584666266662,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
173,267.123679,267.12372509855743,267.12379729012906,1022192.8,-9999,595510.9,15.53,-1,-0.270255111543733,0.9868348118316926,0,0.5921008870990155,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
174,267.143436,267.14348209051656,267.1436998679391,1148307.4,-9999,661516.6,17.69,-1,-0.8152070315360632,0.9035243920073106,0.9890972655526336,0.9377535414254398,0,2.1666666666666665,0.3333333333333333,34S1 O4,de-protonated,1,165,C12 H26 O4 34S1,12,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
176,267.159956,267.16000208379313,267.16018279947906,2813205.5,-9999,660339.8,46.21,-1,-0.6764319594145076,0.9203293384499452,0,0.552197603069967,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
178,267.196351,267.1963970689807,267.19656830882906,1616026.4,-9999,725439.6,25.7,-1,-0.6408759269194988,0.9281843072743172,0,0.5569105843645903,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
181,269.102884,269.1029292930409,269.1030618452391,1254931.9,-9999,547420.8,19.34,-1,-0.4925703827830555,0.9569309017456296,0,0.5741585410473777,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
183,269.139285,269.13933027822605,269.1394473545891,7063576.5,-9999,626162.9,117.96,-1,-0.435002613665796,0.9733033905044428,0.997397982789331,0.9829412274183982,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
185,269.175617,269.1756622634393,269.1758328639391,8027165.5,-9999,670656.5,134.32,-1,-0.6337883234128733,0.924982219112207,0.99278845256323,0.9521047124926164,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
187,269.212085,269.2121302485972,269.2122183732891,7561250,-9999,650235.7,126.41,-1,-0.3273428391617235,0.9813988569905348,0.9947582079080988,0.9867425973575604,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
188,270.142668,270.1427128698593,270.1428021896591,1045273.9,-9999,610861.6,15.78,-1,-0.33063919935174596,0.9803590624985372,0.997397982789331,0.9871746306148546,4,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,183,C13 H22 O5 13C1,13,22,5,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
189,270.17896,270.1790048550888,270.1791876990091,1381150.6,-9999,671651.9,21.48,-1,-0.6767505737830652,0.9202573435308136,0.99278845256323,0.94926978714378,3,1.8571428571428572,0.2857142857142857,13C1 O4,de-protonated,1,185,C14 H26 O4 13C1,14,26,4,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999
