Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
64,277.059399,277.05935730731346,277.0594967558291,16314554,-9999,407302.5,274.8,-1,-0.5033161370993703,0.9766890001960908,0.9883481662997098,0.9813526666375384,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A
69,278.062866,278.06282469202847,278.06285159089913,1819952.6,-9999,467624.8,28.68,-1,-0.09673665685325929,0.9983034474561604,0.9883481662997098,0.99432133499358,4,1.875,0.75,13C1 N2 P1 O6,de-protonated,1,64,C8 H15 O6 N2 P1 13C1,8,15,6,2,1,-9999,1,N/A
71,279.038708,279.0386670661524,279.0387613109391,2223395.5,-9999,449512.3,35.47,-1,-0.3377480112001377,0.9795142176727124,0,0.5877085306036274,4,1.625,0.875,N2 P1 O7,de-protonated,0,-9999,C8 H13 O7 N2 P1,8,13,7,2,1,-9999,-9999,N/A
72,279.055854,279.055813072726,279.0557349852691,1213605.6,-9999,554933.4,18.47,-1,0.27982745767456435,0.9858924078462764,0,0.5915354447077659,8,1.0909090909090908,0.2727272727272727,N4 S1 O3,de-protonated,0,-9999,C11 H12 O3 N4 S1,11,12,3,4,-9999,1,-9999,N/A
73,279.056526,279.05648507298366,279.05638643394906,5653669.5,-9999,411926.6,93.23,-1,0.3534734892283951,0.48879210850987337,0.8295321147073604,0.6250881109888682,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,N/A
74,279.098452,279.09841108905744,279.0986451700691,1411242.6,-9999,517371.4,21.8,-1,-0.8387035040632015,0.8801743357845404,0,0.5281046014707242,7,1.2307692307692308,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H16 O5 N2,13,16,5,2,-9999,-9999,-9999,N/A
76,279.159982,279.1599411126472,279.16018279947906,1300657.9,-9999,614992.1,19.94,-1,-0.8657639834626389,0.8728388195815835,0,0.52370329174895,5,1.5,0.25,O4,de-protonated,0,-9999,C16 H24 O4,16,24,4,-9999,-9999,-9999,-9999,N/A
77,281.102837,281.10279685751027,281.1030618452391,920468.5,-9999,484199.6,13.53,-1,-0.9426710868493334,0.8510873392291601,0,0.5106524035374961,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A
79,281.212017,281.2119768993683,281.2122183732891,830177.2,-9999,551178.1,12.01,-1,-0.8586892922484144,0.8747731362897739,0,0.5248638817738643,3,1.7647058823529411,0.17647058823529413,O3,de-protonated,0,-9999,C17 H30 O3,17,30,3,-9999,-9999,-9999,-9999,N/A
80,282.084162,282.0841222337363,282.0839240560191,4216070,-9999,559594,68.48,-1,0.7025487817935181,0.9143347773645004,0,0.5486008664187002,1,2.1,0.4,N1 S2 O4,de-protonated,0,-9999,C10 H21 O4 N1 S2,10,21,4,1,-9999,2,-9999,N/A
81,283.118584,283.11854463031904,283.1187119096991,1198461.3,-9999,657709,18.07,-1,-0.5908453698038963,0.938621077983436,0,0.5631726467900615,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A
82,283.154951,283.15491164426163,283.15509741904907,1029409.4,-9999,483739.2,15.24,-1,-0.6560884445767462,0.9248673487893166,0,0.55492040927359,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,N/A
84,283.191329,283.19128965820846,283.19148292839907,5486981.5,-9999,465444.2,89.72,-1,-0.682471762951905,0.9288592996220196,0.9826656257637332,0.950381830078705,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,N/A
85,283.264028,283.2639886860802,283.26425394709906,1207437.9,-9999,485176.6,18.22,-1,-0.9364436746152892,0.8528963869859326,0,0.5117378321915595,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A
86,284.194709,284.1946700428901,284.1948377634691,1083128.6,-9999,463253.3,16.14,-1,-0.59016054023351,0.9387588339993416,0.9826656257637332,0.9563215507050984,3,1.8666666666666667,0.26666666666666666,13C1 O4,de-protonated,1,84,C15 H28 O4 13C1,15,28,4,-9999,-9999,-9999,1,N/A
87,285.125893,285.1258543998929,285.1261197656691,1480034.9,-9999,601264.4,22.77,-1,-0.9306961299559892,0.8545587742196621,0,0.5127352645317972,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A
88,285.134241,285.13420240309335,285.13436197415905,975843.9,-9999,556345.1,14.34,-1,-0.5596346388751625,0.9447564754478642,0,0.5668538852687185,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A
89,285.145555,285.145516407431,285.1455953634491,2046437.1,-9999,416797.7,32.23,-1,-0.27689720408992213,0.9861842804247422,0,0.5917105682548452,4,1.6923076923076923,0.38461538461538464,N2 O5,de-protonated,0,-9999,C13 H22 O5 N2,13,22,5,2,-9999,-9999,-9999,N/A
91,285.206974,285.20693543097815,285.2071329928591,7614572,-9999,395320.4,125.26,-1,-0.6926961429025036,0.9550885636932532,0.9881292928358556,0.968304855350294,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A
92,286.177055,286.17701680289343,286.1772298449991,1771482.5,-9999,479568.1,27.63,-1,-0.7444411484858621,0.9043330905045048,0,0.5425998543027029,3,1.9230769230769231,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H25 O4 N3,13,25,4,3,-9999,-9999,-9999,N/A
93,286.210472,286.210433815705,286.21048782792906,1443852.4,-9999,396183.2,22.16,-1,-0.18871504133475883,0.9935588351872364,0.9881292928358556,0.9913870182466842,2,2,0.26666666666666666,13C1 O4,de-protonated,1,91,C15 H30 O4 13C1,15,30,4,-9999,-9999,-9999,1,N/A
94,287.055198,287.05516013956105,287.0550800806591,1483966.1,-9999,406886.7,22.65,-1,0.2788973529028956,0.9859853758821292,0,0.5915912255292775,6,1.4444444444444444,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H13 O5 N4 P1,9,13,5,4,1,-9999,-9999,N/A
95,287.124756,287.12471816622855,287.1248599185591,1822662,-9999,439941.7,28.26,-1,-0.49369577602975506,0.9567381984633728,0,0.5740429190780236,4,1.6666666666666667,0.5,N2 O6,de-protonated,0,-9999,C12 H20 O6 N2,12,20,6,2,-9999,-9999,-9999,N/A
96,287.222747,287.22270920379697,287.2227830573191,2444625.3,-9999,454817.1,38.57,-1,-0.2571297489850365,0.988075064083523,0,0.5928450384501137,1,2,0.25,O4,de-protonated,0,-9999,C16 H32 O4,16,32,4,-9999,-9999,-9999,-9999,N/A
97,288.15641,288.15637256175006,288.15649440010907,1327546.9,-9999,394459.9,20.05,-1,-0.422820104265873,0.9680816724833036,0,0.5808490034899821,3,1.9166666666666667,0.4166666666666667,N3 O5,de-protonated,0,-9999,C12 H23 O5 N3,12,23,5,3,-9999,-9999,-9999,N/A
98,289.129154,289.12911693468635,289.12927659372906,1068328.8,-9999,604260.8,15.76,-1,-0.5522064198734602,0.9461733342314864,0,0.5677040005388919,3,1.6923076923076923,0.5384615384615384,O7,de-protonated,0,-9999,C13 H22 O7,13,22,7,-9999,-9999,-9999,-9999,N/A
99,291.196635,291.1965987273293,291.19656830882906,1586193.9,-9999,472134.3,24.14,-1,0.10446036638795644,0.9980219965471596,0,0.5988131979282958,5,1.5555555555555556,0.16666666666666666,O3,de-protonated,0,-9999,C18 H28 O3,18,28,3,-9999,-9999,-9999,-9999,N/A
100,292.98302,292.9829844122039,292.9831611852491,1649755.3,-9999,443479.8,25.18,-1,-0.6033556484831719,0.9360801050356046,0,0.5616480630213627,14,0.4375,0.125,S1 P1 O2,de-protonated,0,-9999,C16 H7 O2 P1 S1,16,7,2,-9999,1,1,-9999,N/A
101,293.114392,293.1143564625701,293.1142952345291,2926314,-9999,400154,46.17,-1,0.2088879388426518,0.9921138967606306,0,0.5952683380563784,7,1.2857142857142858,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H18 O5 N2,14,18,5,2,-9999,-9999,-9999,N/A
102,293.150745,293.15070947650725,293.1506807438791,1387246.1,-9999,583532.1,20.86,-1,0.09801317219995456,0.9982584166492128,0,0.5989550499895276,6,1.4666666666666666,0.26666666666666666,N2 O4,de-protonated,0,-9999,C15 H22 O4 N2,15,22,4,2,-9999,-9999,-9999,N/A
104,293.170944,293.17090848425136,293.1709619587691,1395056.4,-9999,503474.8,20.99,-1,-0.1824004580766719,0.99398140020586645,0,0.5963888401235199,0,2.2142857142857144,0.14285714285714285,S1 P1 O2,de-protonated,0,-9999,C14 H31 O2 P1 S1,14,31,2,-9999,1,1,-9999,N/A
105,293.173005,293.17296948504145,293.1726794918091,1692144.6,-9999,635921.3,25.88,-1,0.9891550360207564,0.8373321794187445,0,0.5023993076512466,0,2.3076923076923075,0.07692307692307693,N2 S2 O1,de-protonated,0,-9999,C13 H30 O1 N2 S2,13,30,1,2,-9999,2,-9999,N/A
108,293.175884,293.17584848614524,293.1758328639391,24285680,-9999,383377.5,397.34,-1,0.05328613206804254,0.9903365799689616,0.9946739960151856,0.9920715463874512,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A
110,293.17915,293.1791144873974,293.17920416725906,3539697.3,-9999,483574.7,56.25,-1,-0.30588752680585096,0.9831656662809743,0,0.5898993997685846,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999,N/A
110,293.17915,293.1791144873974,293.1788240447391,3539697.3,-9999,483574.7,56.25,-1,0.9906672463251656,0.8368774301041787,0,0.5021264580625072,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A
112,293.212277,293.2122415000978,293.2122183732891,4344309,-9999,413648,69.48,-1,0.07887395966408703,0.4994359130850885,0.8370420509349343,0.6344783682250268,4,1.6666666666666667,0.16666666666666666,O3,de-protonated,0,-9999,C18 H30 O3,18,30,3,-9999,-9999,-9999,-9999,N/A
114,294.179318,294.1792828708476,294.1791876990091,4647778,-9999,397805.5,74.47,-1,0.32351655886943564,0.98118823479515,0.9946739960151856,0.9865825392831642,5,1.625,0.25,13C1 O4,de-protonated,1,108,C16 H26 O4 13C1,16,26,4,-9999,-9999,-9999,1,N/A
116,295.082358,295.0823232170603,295.0823264003491,1119432.1,-9999,663583.5,16.46,-1,-0.01078779875841352,0.9999788838413894,0,0.5999873303048336,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,N/A
116,295.082358,295.0823232170603,295.0821642090191,1119432.1,-9999,663583.5,16.46,-1,0.5388602244505627,0.9486766011487808,0,0.5692059606892685,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A
117,295.118807,295.11877223103437,295.1187119096991,2616780.3,-9999,441188.1,41.07,-1,0.20439685070151703,0.9924480837177406,0,0.5954688502306443,6,1.3333333333333333,0.4,O6,de-protonated,0,-9999,C15 H20 O6,15,20,6,-9999,-9999,-9999,-9999,N/A
118,295.122137,295.122102232311,295.1220832130191,1005004.6,-9999,585571,14.58,-1,0.06444550580290469,0.9992466869859266,0,0.599548012191556,1,2,0.5,S1 O6,de-protonated,0,-9999,C12 H24 O6 S1,12,24,6,-9999,-9999,1,-9999,N/A
119,295.155238,295.1552032450015,295.15509741904907,859360.4,-9999,411521.1,12.18,-1,0.3585435363587531,0.9769440870567102,0,0.5861664522340261,5,1.5,0.3125,O5,de-protonated,0,-9999,C16 H24 O5,16,24,5,-9999,-9999,-9999,-9999,N/A
120,295.191557,295.19152225892566,295.19148292839907,2056788.5,-9999,435542.2,31.87,-1,0.13323733530536813,0.9967840711081916,0,0.5980704426649149,4,1.6470588235294117,0.2352941176470588,O4,de-protonated,0,-9999,C17 H28 O4,17,28,4,-9999,-9999,-9999,-9999,N/A
122,295.228016,295.22798127290355,295.2278684377491,4492376.5,-9999,381883.5,71.91,-1,0.3821968265474768,0.48692158215967113,0.8370420509349343,0.6269697696697765,3,1.7777777777777777,0.16666666666666666,O3,de-protonated,0,-9999,C18 H32 O3,18,32,3,-9999,-9999,-9999,-9999,N/A
123,297.066427,297.0663929777242,297.06629966929904,985768.8,-9999,607767.1,14.14,-1,0.31409966484945906,0.982257806245308,0,0.5893546837471847,7,1.2727272727272727,0.3636363636363637,N4 S1 O4,de-protonated,0,-9999,C11 H14 O4 N4 S1,11,14,4,4,-9999,1,-9999,N/A
124,297.098111,297.09807698987146,297.0979764648091,1272428.4,-9999,451479.9,18.81,-1,0.3383566039286208,0.9794410887762892,0,0.5876646532657734,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,N/A
125,297.134535,297.1345010038359,297.13436197415905,1392304.5,-9999,421013.1,20.77,-1,0.46790171266416014,0.9610537636045832,0,0.5766322581627499,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,N/A
127,297.137852,297.1378180051076,297.13773327747907,5888945,-9999,409367.1,94.08,-1,0.2851459745080563,0.9853550253375556,0,0.5912130152025334,0,2.1666666666666665,0.5,S1 O6,de-protonated,0,-9999,C12 H26 O6 S1,12,26,6,-9999,-9999,1,-9999,N/A
130,297.153145,297.1531110109707,297.1529894187691,4249778.5,-9999,378229,67.35,-1,0.40919057160522343,0.970075660627211,0,0.5820453963763266,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A
131,297.170807,297.1707730177421,297.17074748350905,1660468.6,-9999,338561.9,25.14,-1,0.0859244499945046,0.998661259247618,0,0.5991967555485708,4,1.625,0.3125,O5,de-protonated,0,-9999,C16 H26 O5,16,26,5,-9999,-9999,-9999,-9999,N/A
132,297.20727,297.20723603172144,297.2071329928591,3120824.8,-9999,476616.4,48.95,-1,0.3466904084611778,0.9784270118272984,0,0.587056207096379,3,1.7647058823529411,0.2352941176470588,O4,de-protonated,0,-9999,C17 H30 O4,17,30,4,-9999,-9999,-9999,-9999,N/A
133,298.141109,298.14107538974207,298.1408443356491,1468066.9,-9999,405170.3,22,-1,0.7749830235212212,0.8967502868338262,0,0.5380501721002957,5,1.6153846153846154,0.38461538461538464,N3 O5,de-protonated,0,-9999,C13 H21 O5 N3,13,21,5,3,-9999,-9999,-9999,N/A
134,298.177392,298.1773584036525,298.1772298449991,898663,-9999,563095.2,12.71,-1,0.431148459772124,0.9668331775929656,0,0.5800999065557794,4,1.7857142857142858,0.2857142857142857,N3 O4,de-protonated,0,-9999,C14 H25 O4 N3,14,25,4,3,-9999,-9999,-9999,N/A
135,299.077364,299.07733074868895,299.0772410199191,863117.6,-9999,617344.6,12.13,-1,0.300018716097923,0.983800231372544,0,0.5902801388235264,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,N/A
136,299.113781,299.11374776265075,299.1136265292691,1263121.8,-9999,424586.4,18.66,-1,0.4053087887342195,0.970632341121348,0,0.5823794046728088,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,N/A
137,299.150129,299.15009577658606,299.1500120386191,1206421.9,-9999,620846.6,17.73,-1,0.279919651027408,0.9858831763354018,0,0.5915299058012411,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,N/A
140,299.161436,299.161402780921,299.1612454279091,3629463.3,-9999,435504.8,57.24,-1,0.5259806017830582,0.951040344600127,0,0.5706242067600762,4,1.7142857142857142,0.35714285714285715,N2 O5,de-protonated,0,-9999,C14 H24 O5 N2,14,24,5,2,-9999,-9999,-9999,N/A
142,299.186644,299.1866107905854,299.1863975479691,5474202,-9999,407437.6,87.31,-1,0.7127416823538092,0.4559722889019236,0.8524773804394659,0.6145743255169405,3,1.75,0.3125,O5,de-protonated,0,-9999,C16 H28 O5,16,28,5,-9999,-9999,-9999,-9999,N/A
143,299.22304,299.2230068045391,299.2227830573191,997790.3,-9999,452288.7,14.33,-1,0.7477613093547013,0.9035204958966168,0,0.5421122975379701,2,1.8823529411764703,0.2352941176470588,O4,de-protonated,0,-9999,C17 H32 O4,17,32,4,-9999,-9999,-9999,-9999,N/A
144,300.193104,300.19307117644786,300.19287990945907,3673869.3,-9999,417362.5,57.96,-1,0.6371469864661414,0.928987278392364,0,0.5573923670354184,3,1.9285714285714288,0.2857142857142857,N3 O4,de-protonated,0,-9999,C14 H27 O4 N3,14,27,4,3,-9999,-9999,-9999,N/A
146,301.140724,301.1406915397519,301.14050998301906,1994618.1,-9999,474643.9,30.32,-1,0.6028970757376774,0.936174063343119,0,0.5617044380058714,4,1.6923076923076923,0.4615384615384616,N2 O6,de-protonated,0,-9999,C13 H22 O6 N2,13,22,6,2,-9999,-9999,-9999,N/A
147,301.165918,301.1658855494109,301.1656621030791,1086589.1,-9999,602270.7,15.64,-1,0.741938274906473,0.9049437476426252,0,0.5429662485855751,3,1.7333333333333334,0.4,O6,de-protonated,0,-9999,C15 H26 O6,15,26,6,-9999,-9999,-9999,-9999,N/A
150,301.202297,301.20226456335814,301.2020476124291,10598785,-9999,422192.1,169.41,-1,0.7202837123766721,0.9230636606114038,0.9908771008933328,0.9501890367241754,2,1.875,0.3125,O5,de-protonated,0,-9999,C16 H30 O5,16,30,5,-9999,-9999,-9999,-9999,N/A
151,301.203397,301.20336456377987,301.2033850229491,1179649.4,-9999,754478.2,17.14,-1,-0.0679247652055076,0.9991631871414058,0,0.5994979122848435,7,1.5294117647058822,0.0588235294117647,N4 O1,de-protonated,0,-9999,C17 H26 O1 N4,17,26,1,4,-9999,-9999,-9999,N/A
152,302.06559,302.0655578943324,302.06551108666906,939492.9,-9999,613700.5,13.26,-1,0.15495864848662078,0.9956524988493266,0,0.5973914993095959,0,2.4444444444444446,0.4444444444444444,N1 S2 P1 O4,de-protonated,0,-9999,C9 H22 O4 N1 P1 S2,9,22,4,1,1,2,-9999,N/A
154,302.135975,302.13594292131705,302.1357589552191,1850605.1,-9999,397552.9,27.99,-1,0.6088855506083021,0.9349421915967724,0,0.5609653149580635,4,1.75,0.5,N3 O6,de-protonated,0,-9999,C12 H21 O6 N3,12,21,6,3,-9999,-9999,-9999,N/A
155,302.172344,302.17231193526044,302.1721444645691,1577201.3,-9999,623699.4,23.57,-1,0.5542227978507424,0.9457903929258176,0,0.5674742357554906,3,1.9230769230769231,0.38461538461538464,N3 O5,de-protonated,0,-9999,C13 H25 O5 N3,13,25,5,3,-9999,-9999,-9999,N/A
157,302.205617,302.20558494801685,302.20540244749907,1968629.1,-9999,453909.3,29.9,-1,0.6038956163677008,0.935969389960694,0.9908771008933328,0.9579324743337496,2,2,0.3333333333333333,13C1 O5,de-protonated,1,150,C15 H30 O5 13C1,15,30,5,-9999,-9999,-9999,1,N/A
158,303.04965,303.0496182716071,303.04952666957905,881623.1,-9999,661400.8,12.32,-1,0.30226751722128076,0.9835584842185316,0,0.5901350905311189,0,2.3333333333333335,0.5555555555555556,S2 P1 O5,de-protonated,0,-9999,C9 H21 O5 P1 S2,9,21,5,-9999,1,2,-9999,N/A
160,303.145191,303.14515930823615,303.1449266581891,2211682.3,-9999,486652.3,33.82,-1,0.7674548593564589,0.8986416708371319,0,0.5391850025022791,3,1.7142857142857142,0.5,O7,de-protonated,0,-9999,C14 H24 O7,14,24,7,-9999,-9999,-9999,-9999,N/A
161,303.217956,303.21792433613325,303.2176976768891,1246954.6,-9999,508504.5,18.23,-1,0.7475132418042572,0.9035813090259794,0,0.5421487854155876,1,2,0.3125,O5,de-protonated,0,-9999,C16 H32 O5,16,32,5,-9999,-9999,-9999,-9999,N/A
174,307.191815,307.19178485965443,307.19148292839907,3313983,-9999,473618.2,51.18,-1,0.9828763886500128,0.8392154792911958,0,0.5035292875747175,5,1.5555555555555556,0.2222222222222222,O4,de-protonated,0,-9999,C18 H28 O4,18,28,4,-9999,-9999,-9999,-9999,N/A
177,308.991159,308.9911295494974,308.9910267271491,916375.5,-9999,584150.5,12.76,-1,0.33276807207846715,0.9801078661764512,0,0.5880647197058707,14,0.42857142857142855,0.07142857142857142,N4 S2 O1,de-protonated,0,-9999,C14 H6 O1 N4 S2,14,6,1,4,-9999,2,-9999,N/A
178,308.991873,308.9918435497711,308.9918111175591,3118359.5,-9999,402888.6,48.04,-1,0.1049613964318452,0.9980029955940108,0,0.5988017973564064,10,0.6363636363636364,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H7 O7 N2 P1,11,7,7,2,1,-9999,-9999,N/A
192,311.117276,311.1172473646205,311.1169978325891,887835.4,-9999,718545.7,12.3,-1,0.8020520675949625,0.8898310415195184,0,0.533898624911711,1,2,0.5833333333333334,S1 O7,de-protonated,0,-9999,C12 H24 O7 S1,12,24,7,-9999,-9999,1,-9999,N/A
207,311.225869,311.2258404062535,311.2257742381191,1868840.9,-9999,275799,28.02,-1,0.21260493153576432,0.9918319055488808,0,0.5950991433293285,3,1.9411764705882353,0.0588235294117647,N2 P1 O1,de-protonated,0,-9999,C17 H33 O1 N2 P1,17,33,1,2,1,-9999,-9999,N/A
227,315.145521,315.1454939089925,315.14579603805913,1214230.1,-9999,523582.4,17.36,-1,-0.9586961668285948,0.8463949482267868,0,0.5078369689360721,3,1.75,0.125,S2 O2,de-protonated,0,-9999,C16 H28 O2 S2,16,28,2,-9999,-9999,2,-9999,N/A
228,315.156777,315.15674991330786,315.15702942734913,2139799.5,-9999,418412.1,32.06,-1,-0.8869040356648065,0.8669904535215537,0,0.5201942721129322,3,1.8666666666666667,0.06666666666666667,N2 S2 O1,de-protonated,0,-9999,C15 H28 O1 N2 S2,15,28,1,2,-9999,2,-9999,N/A
230,315.181919,315.18189192294693,315.1821815474091,1271322.8,-9999,443499.2,18.27,-1,-0.918911280831803,0.8579453318580316,0,0.5147671991148189,2,1.8823529411764703,0.0588235294117647,S2 O1,de-protonated,0,-9999,C17 H32 O1 S2,17,32,1,-9999,-9999,2,-9999,N/A
234,315.217499,315.2174719365878,315.2176976768891,3513119.3,-9999,455258.3,53.87,-1,-0.7161409494224276,0.9111412130850828,0,0.5466847278510497,2,1.8823529411764703,0.29411764705882354,O5,de-protonated,0,-9999,C17 H32 O5,17,32,5,-9999,-9999,-9999,-9999,N/A
238,316.151204,316.1511772945571,316.1514090196791,1794199.9,-9999,526269.9,26.57,-1,-0.7329561576094835,0.9071216436952176,0,0.5442729862171306,4,1.7692307692307692,0.4615384615384616,N3 O6,de-protonated,0,-9999,C13 H23 O6 N3,13,23,6,3,-9999,-9999,-9999,N/A
242,317.136004,317.1359776721155,317.1362939824591,1121944.3,-9999,493889.8,15.75,-1,-0.9973955981603634,0.8348486847037119,0,0.5009092108222271,3,1.8571428571428572,0.14285714285714285,N2 S2 O2,de-protonated,0,-9999,C14 H26 O2 N2 S2,14,26,2,2,-9999,2,-9999,N/A
246,317.160456,317.16042968149003,317.16057672264907,909979.5,-9999,1084092.4,12.41,-1,-0.4636173907816664,0.961749961372009,0,0.5770499768232054,3,1.7333333333333334,0.4666666666666667,O7,de-protonated,0,-9999,C15 H26 O7,15,26,7,-9999,-9999,-9999,-9999,N/A
