Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
80,262.975101,262.9751121145473,262.97509842466906,922827.6,-9999,709011.3,13.89,-1,0.05205769795831481,0.999508394227148,0,0.5997050365362888,10,0.4545454545454546,0.5454545454545454,P1 O6,de-protonated,0,-9999,C11 H5 O6 P1,11,5,6,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
81,262.975714,262.9757251144773,262.9759678045391,3164875.8,-9999,649654.1,52.45,-1,-0.9228602286669666,0.856813859219352,0,0.5140883155316112,9,0.75,0.08333333333333333,S2 P1 O1,de-protonated,0,-9999,C12 H9 O1 P1 S2,12,9,1,-9999,1,2,-9999,N/A,-9999,-9999,-9999
82,263.055862,263.0558731053307,263.0561116518591,1280983.9,-9999,541355.8,20.05,-1,-0.9068275468297328,0.8613866339512295,0,0.5168319803707376,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
86,263.16433,263.16434109295227,263.1642366087091,6765800.5,-9999,675440.5,114.37,-1,0.3970305560574951,0.9718028266019944,0,0.5830816959611966,1,2.5,0.2,N4 P1 O2,de-protonated,0,-9999,C10 H25 O2 N4 P1,10,25,2,4,1,-9999,-9999,N/A,-9999,-9999,-9999
87,263.165,263.16501109287583,263.1652681799091,28072168,-9999,614514.1,480.75,-1,-0.976903354512342,0.4204999369025709,0.8524773804394659,0.5932909143173288,5,1.5,0.1875,O3,de-protonated,0,-9999,C16 H24 O3,16,24,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
89,265.035111,265.0351218794565,265.0353762069691,1266305.1,-9999,596535.6,19.62,-1,-0.9595983609698422,0.8461291977865688,0,0.5076775186719412,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
89,265.035111,265.0351218794565,265.0352140156391,1266305.1,-9999,596535.6,19.62,-1,-0.3476375128415768,0.9783102720588438,0,0.5869861632353063,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A,-9999,-9999,-9999
91,265.107903,265.10791387114944,265.1081472256691,1757324,-9999,677879.5,27.99,-1,-0.8802238712491753,0.8688494924412438,0,0.5213096954647463,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
92,265.144315,265.14432586699405,265.1445327350191,1346705.4,-9999,654509.2,20.99,-1,-0.7802085258854706,0.8954289390851932,0,0.5372573634511159,5,1.4666666666666666,0.26666666666666666,O4,de-protonated,0,-9999,C15 H22 O4,15,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
93,265.147685,265.14769586660947,265.14790403833905,2443025.8,-9999,560468,39.67,-1,-0.7851155012419696,0.8941818413859733,0,0.536509104831584,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
93,265.147685,265.14769586660947,265.1475239158191,2443025.8,-9999,560468,39.67,-1,0.6485098855501904,0.9265280302882126,0,0.5559168181729276,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999,-9999
94,265.180646,265.1806568628479,265.1809182443691,5989911,-9999,625221.3,100.12,-1,-0.9856724341282004,0.8456019420672132,0.9765289667848572,0.8979727519542708,4,1.625,0.1875,O3,de-protonated,0,-9999,C16 H26 O3,16,26,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
95,266.184013,266.18402374834244,266.1842730794391,1235499.3,-9999,864817.6,19.09,-1,-0.9366860550016416,0.8528261287008749,0.9765289667848572,0.9023072639344678,4,1.7333333333333334,0.2,13C1 O3,de-protonated,1,94,C15 H26 O3 13C1,15,26,3,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999
98,267.050781,267.05079164942583,267.05102627142907,1672234.6,-9999,615595.7,26.53,-1,-0.878566192047451,0.8693092488070252,0,0.5215855492842151,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
98,267.050781,267.05079164942583,267.0508640800991,1672234.6,-9999,615595.7,26.53,-1,-0.27122426093527685,0.9867408502632706,0,0.5920445101579623,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A,-9999,-9999,-9999
99,267.087187,267.08719764527115,267.08741178077906,2838064,-9999,620949.6,46.4,-1,-0.8017431689863727,0.8899110333751067,0,0.533946620025064,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
100,267.123606,267.123616641115,267.12379729012906,2266165.3,-9999,603558.4,36.65,-1,-0.676274506007517,0.9203649065867028,0,0.5522189439520215,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
101,267.159911,267.15992163697183,267.16018279947906,1864378.6,-9999,648618.2,29.8,-1,-0.9775502640118076,0.8408069575423924,0,0.5044841745254355,4,1.6,0.26666666666666666,O4,de-protonated,0,-9999,C15 H24 O4,15,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
102,267.196309,267.196319632818,267.19656830882906,1790655.9,-9999,554965.7,28.55,-1,-0.930685646952764,0.8545617998628593,0,0.5127370799177156,3,1.75,0.1875,O3,de-protonated,0,-9999,C16 H28 O3,16,28,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
104,269.06647,269.06648041939303,269.0666763358891,2853967.3,-9999,599101.3,46.24,-1,-0.7281336311729719,0.9082821527555034,0,0.544969291653302,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
106,269.102874,269.1028844152386,269.1030618452391,5917268.5,-9999,614275.9,97.97,-1,-0.6593384679567382,0.9248481011778236,0.9874163860301668,0.9498754151187608,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
107,269.131014,269.1310244120272,269.1312051460991,879192.7,-9999,714121.8,12.89,-1,-0.671546325434334,0.9214297634016602,0,0.5528578580409961,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
108,269.139258,269.1392684110864,269.1394473545891,6887002,-9999,591750.2,114.35,-1,-0.6648728176504568,0.9482208110674992,0.9964416387645088,0.9675091421463032,4,1.5714285714285714,0.35714285714285715,O5,de-protonated,0,-9999,C14 H22 O5,14,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
109,269.175627,269.17563740693595,269.1758328639391,1613919.1,-9999,705248.7,25.3,-1,-0.7261313211694667,0.908762178135846,0,0.5452573068815076,3,1.7333333333333334,0.26666666666666666,O4,de-protonated,0,-9999,C15 H26 O4,15,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
110,269.212066,269.2120764027775,269.2122183732891,3083108.3,-9999,627440.2,50.11,-1,-0.5273553795745765,0.950790485517575,0,0.570474291310545,2,1.875,0.1875,O3,de-protonated,0,-9999,C16 H30 O3,16,30,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
111,270.10623,270.1062403007344,270.1064166803091,930276.7,-9999,656915.5,13.75,-1,-0.6530003133317596,0.9255460168524736,0.9874163860301668,0.9502941645235508,5,1.5,0.5,13C1 O6,de-protonated,1,106,C12 H18 O6 13C1,12,18,6,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999
112,270.142688,270.1426982965738,270.1428021896591,1010473.9,-9999,600659,15.11,-1,-0.38458579847161695,0.9735195304364324,0.9964416387645088,0.982688373767663,4,1.6923076923076923,0.38461538461538464,13C1 O5,de-protonated,1,108,C13 H22 O5 13C1,13,22,5,-9999,-9999,-9999,1,N/A,-9999,-9999,-9999
113,271.045824,271.04583419350683,271.0459408909991,1027178.8,-9999,683257.4,15.39,-1,-0.3936509504315183,0.9722741346796818,0,0.5833644808078091,6,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,-9999,C11 H12 O8,11,12,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
114,271.082177,271.0821871893582,271.0823264003491,3439728,-9999,641120.7,56.13,-1,-0.5135376869794961,0.9532750319442675,0,0.5719650191665606,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
116,271.118545,271.1185551852078,271.1187119096991,4090741,-9999,662257.8,67.12,-1,-0.5780659333994584,0.9411686478167444,0,0.5647011886900465,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
117,271.154971,271.15498118105086,271.15509741904907,1688314.3,-9999,620132.7,26.55,-1,-0.4286771641756289,0.9672060190337968,0,0.580323611420278,3,1.7142857142857142,0.35714285714285715,O5,de-protonated,0,-9999,C14 H24 O5,14,24,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
118,271.191307,271.19131717690414,271.19148292839907,1894655.4,-9999,618695.6,30.03,-1,-0.6111972733918124,0.9344638341624084,0,0.560678300497445,2,1.8666666666666667,0.26666666666666666,O4,de-protonated,0,-9999,C15 H28 O4,15,28,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
119,271.227674,271.22768417275387,271.2278684377491,978948.6,-9999,604746.5,14.57,-1,-0.6793733856199449,0.91966361282823,0,0.551798167696938,1,2,0.1875,O3,de-protonated,0,-9999,C16 H32 O3,16,32,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
122,273.040282,273.0402919658969,273.0404615873991,1120516.6,-9999,757076.4,16.8,-1,-0.6212321103119722,0.9323692322372584,0,0.559421539342355,10,0.7142857142857143,0.42857142857142855,O6,de-protonated,0,-9999,C14 H10 O6,14,10,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
123,273.061463,273.06147296347973,273.06159095545905,1676551.6,-9999,617660.2,26.1,-1,-0.4321075655869065,0.966687940049784,0,0.5800127640298703,5,1.2727272727272727,0.7272727272727273,O8,de-protonated,0,-9999,C11 H14 O8,11,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
124,273.097861,273.097870959326,273.0979764648091,5670029,-9999,567742.6,92.91,-1,-0.3863283225301882,0.97328226725317,0,0.583969360351902,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
125,273.134235,273.1342449551749,273.13436197415905,4001426,-9999,560101.1,65,-1,-0.4284301078420105,0.9672431821680324,0,0.5803459093008193,3,1.6923076923076923,0.4615384615384616,O6,de-protonated,0,-9999,C13 H22 O6,13,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
126,273.170594,273.1706039510256,273.17074748350905,1413399,-9999,709795.1,21.7,-1,-0.5254313822286107,0.9511399985313872,0,0.5706839991188324,2,1.8571428571428572,0.35714285714285715,O5,de-protonated,0,-9999,C14 H26 O5,14,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
128,275.019579,275.01958874001724,275.01972614250906,840921.4,-9999,708469.2,12.12,-1,-0.4996095870780382,0.955718983627607,0,0.5734313901765642,10,0.6153846153846154,0.5384615384615384,O7,de-protonated,0,-9999,C13 H8 O7,13,8,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
128,275.019579,275.01958874001724,275.01956395117907,840921.4,-9999,708469.2,12.12,-1,0.0901348173885828,0.9985269451160458,0,0.5991161670696274,5,1.625,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H13 O1 N4 P1 S2,8,13,1,4,1,2,-9999,N/A,-9999,-9999,-9999
129,275.056047,275.05605673585546,275.0561116518591,1354910.5,-9999,729694.9,20.72,-1,-0.19965382088289688,0.992793250365798,0,0.5956759502194788,9,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,-9999,C14 H12 O6,14,12,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
130,275.077197,275.0772067334418,275.0772410199191,870497.4,-9999,574977.1,12.61,-1,-0.12464308986886952,0.9971850009423148,0,0.5983110005653889,4,1.4545454545454546,0.7272727272727273,O8,de-protonated,0,-9999,C11 H16 O8,11,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
131,275.092368,275.0923777317105,275.0924971612091,1041123.6,-9999,539175.6,15.47,-1,-0.4341430604516997,0.9663787081921812,0,0.5798272249153087,8,1.0666666666666669,0.3333333333333333,O5,de-protonated,0,-9999,C15 H16 O5,15,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
132,275.113514,275.1135237292973,275.1136265292691,1926310.5,-9999,629321.7,30.28,-1,-0.373663686098532,0.974983538974043,0,0.5849901233844258,3,1.6666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H20 O7,12,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
133,275.149921,275.14993072514244,275.1500120386191,1401003.5,-9999,566243.9,21.49,-1,-0.2955241616719991,0.984278163138146,0,0.5905668978828876,2,1.8461538461538465,0.4615384615384616,O6,de-protonated,0,-9999,C13 H24 O6,13,24,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
134,277.035333,277.035342509977,277.0353762069691,1458992.6,-9999,607910.6,22.45,-1,-0.12163425679508476,0.9973190862901096,0,0.5983914517740657,9,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,-9999,C13 H10 O7,13,10,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
134,277.035333,277.035342509977,277.0352140156391,1458992.6,-9999,607910.6,22.45,-1,0.4638195124655387,0.9617172494621888,0,0.5770303496773133,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A,-9999,-9999,-9999
135,277.059605,277.0596145072071,277.0594967558291,872116,-9999,698202.6,12.63,-1,0.4250039407977371,0.9677564962970924,0,0.5806538977782555,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A,-9999,-9999,-9999
