Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
29,242.985256,242.98525659146316,242.9852691855291,908367.4,-9999,893739.4,14.26,-1,-0.05183057383731444,0.9995126735099176,0,0.5997076041059505,11,0.4166666666666667,0.3333333333333333,P1 O4,de-protonated,0,-9999,C12 H5 O4 P1,12,5,4,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
42,251.091702,251.09170258544225,251.09146559000908,864968.7,-9999,845633.2,13.36,-1,0.94386096561629,0.8507407568976453,0,0.5104444541385872,2,2.4285714285714284,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H17 O4 N4 P1,7,17,4,4,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
49,255.061478,255.06147858249375,255.0614115075491,1356245.8,-9999,646266.4,21.99,-1,0.2629756664111099,0.9875300998167414,0,0.5925180598900448,5,1.4166666666666667,0.16666666666666666,S1 P1 O2,de-protonated,0,-9999,C12 H17 O2 P1 S1,12,17,2,-9999,1,1,-9999,N/A,-9999,N/A,-9999,-9999
60,259.129266,259.12926657947247,259.1290971458191,1386640.5,-9999,734675.2,22.38,-1,0.6538580777723304,0.9253577801759596,0,0.5552146681055757,2,1.9230769230769231,0.07692307692307693,S1 P1 O1,de-protonated,0,-9999,C13 H25 O1 P1 S1,13,25,1,-9999,1,1,-9999,N/A,-9999,N/A,-9999,-9999
70,265.147373,265.1473735750027,265.1475239158191,4200985.5,-9999,670663.7,70.99,-1,-0.5670081853662811,0.9433334616674612,0,0.5660000770004766,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
71,266.088923,266.08892357430335,266.0890094364491,1723148.3,-9999,666061.3,27.94,-1,-0.32268204507993276,0.9812842471100264,0,0.5887705482660158,1,2.1,0.3,N1 S2 O3,de-protonated,0,-9999,C10 H21 O3 N1 S2,10,21,3,1,-9999,2,-9999,N/A,-9999,N/A,-9999,-9999
96,277.035048,277.0350485661733,277.0352140156391,923617.6,-9999,830304.5,13.85,-1,-0.5972145684463258,0.9373332164759828,0,0.5623999298855897,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A,-9999,N/A,-9999,-9999
97,277.05933,277.05933056615527,277.0594967558291,5115236,-9999,614044,85.74,-1,-0.5998338833148019,0.9368000979936114,0,0.5620800587961668,4,1.6666666666666667,0.6666666666666666,N2 P1 O6,de-protonated,0,-9999,C9 H15 O6 N2 P1,9,15,6,2,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
102,279.050711,279.0507115646762,279.0508640800991,1387702.4,-9999,705112,21.66,-1,-0.5465506203886629,0.9472408273460377,0,0.5683444964076225,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A,-9999,N/A,-9999,-9999
103,279.056453,279.0564535646719,279.05638643394906,1692343,-9999,613251.5,26.85,-1,0.2405632916215611,0.989554376441523,0,0.5937326258649138,17,0.42105263157894735,0.05263157894736842,N2 O1,de-protonated,0,-9999,C19 H8 O1 N2,19,8,1,2,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
106,281.030037,281.0300375632061,281.0302908265391,954372.3,-9999,728027,14.28,-1,-0.9011958541351014,0.8629795621679498,0,0.5177877373007699,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
106,281.030037,281.0300375632061,281.0301286352091,954372.3,-9999,728027,14.28,-1,-0.3240649087346556,0.9811250162755396,0,0.5886750097653237,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,-9999,N/A,-9999,-9999
107,281.066452,281.0664525631791,281.0666763358891,1955080.1,-9999,676641.1,31.32,-1,-0.7961552501284003,0.8913539842127545,0,0.5348123905276526,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
107,281.066452,281.0664525631791,281.06651414455905,1955080.1,-9999,676641.1,31.32,-1,-0.2190989564877175,0.991327498252792,0,0.5947964989516752,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,-9999,N/A,-9999,-9999
108,281.102793,281.1027935631521,281.1030618452391,2848779.8,-9999,591869.8,46.55,-1,-0.9543904831390896,0.8476609323135306,0,0.5085965593881183,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
109,281.139208,281.139208563125,281.1394473545891,1273359.6,-9999,629829.1,19.71,-1,-0.8493701838423272,0.87730333098046,0,0.526381998588276,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
110,282.084098,282.0840985624232,282.0839240560191,844017,-9999,700538.3,12.31,-1,0.6186329288044704,0.93291458782333,0,0.559748752693998,1,2.1,0.4,N1 S2 O4,de-protonated,0,-9999,C10 H21 O4 N1 S2,10,21,4,1,-9999,2,-9999,N/A,-9999,N/A,-9999,-9999
111,283.045694,283.04569456170907,283.0459408909991,1366227.6,-9999,586518.3,21.14,-1,-0.8702802422533712,0.8715979715345729,0,0.5229587829207437,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
111,283.045694,283.04569456170907,283.0457786996691,1366227.6,-9999,586518.3,21.14,-1,-0.29725919391056144,0.984094494627352,0,0.5904566967764111,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,-9999,N/A,-9999,-9999
112,283.082095,283.08209556168197,283.0823264003491,3281623.5,-9999,603870.4,53.55,-1,-0.8154471176029119,0.8863396674113381,0,0.5318038004468029,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
113,283.11851,283.11851056165494,283.1187119096991,2705115,-9999,643910.2,43.8,-1,-0.7111788647633099,0.912312879742404,0,0.5473877278454424,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
114,283.154847,283.154847561628,283.15509741904907,934494.8,-9999,667955.2,13.84,-1,-0.8824048139874179,0.8682436607046353,0,0.5209461964227812,4,1.6,0.3333333333333333,O5,de-protonated,0,-9999,C15 H24 O5,15,24,5,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
115,283.191344,283.1913445616009,283.19148292839907,851426.6,-9999,785103.9,12.43,-1,-0.4885980212112225,0.957607888717142,0,0.5745647332302851,3,1.75,0.25,O4,de-protonated,0,-9999,C16 H28 O4,16,28,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
117,284.161417,284.1614175608803,284.16157978053906,840645.6,-9999,719319,12.25,-1,-0.5708711884524494,0.9425813762513828,0,0.5655488257508297,4,1.7692307692307692,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H23 O4 N3,13,23,4,3,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
118,285.061453,285.0614535602118,285.06159095545905,1914017.3,-9999,718621,30.41,-1,-0.48198442580710626,0.9587238896064312,0,0.5752343337638586,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
119,285.097773,285.0977735601849,285.0979764648091,3235493,-9999,621183.3,52.77,-1,-0.7117013831690591,0.912189813685868,0,0.5473138882115207,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
122,285.12597,285.1259705601639,285.1261197656691,10778792,-9999,612506.3,180.41,-1,-0.523296516306173,0.9461265082376183,0.9750055652519516,0.9576781310433518,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999,-9999
123,285.134188,285.13418856015784,285.13436197415905,2244776.5,-9999,641096.2,36.01,-1,-0.6081834543187031,0.9350871635986652,0,0.5610522981591991,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
124,285.20694,285.20694056010376,285.2071329928591,1455152,-9999,612153.1,22.64,-1,-0.6747122812875289,0.920717432987209,0,0.5524304597923254,2,1.875,0.25,O4,de-protonated,0,-9999,C16 H30 O4,16,30,4,-9999,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
127,286.129308,286.1293085594187,286.12947460073906,1999885.6,-9999,599643.8,31.86,-1,-0.5803013499435894,0.9407265442679688,0.9750055652519516,0.954438152661562,4,1.7692307692307692,0.3076923076923077,13C1 P1 O4,de-protonated,1,122,C13 H23 O4 P1 13C1,13,23,4,-9999,1,-9999,1,N/A,-9999,N/A,-9999,-9999
128,286.177132,286.1771325593832,286.1772298449991,1698578.5,-9999,658277.6,26.76,-1,-0.3399488349660802,0.9792491684474456,0,0.5875495010684673,3,1.9230769230769231,0.3076923076923077,N3 O4,de-protonated,0,-9999,C13 H25 O4 N3,13,25,4,3,-9999,-9999,-9999,N/A,-9999,N/A,-9999,-9999
