Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
31,218.985403,218.98547865489917,218.9852691855291,1123328.3,-9999,965890.9,18.56,-1,0.9565454829724837,0.84702778156456,0,0.508216668938736,9,0.5,0.4,P1 O4,de-protonated,0,-9999,C10 H5 O4 P1,10,5,4,-9999,1,-9999,-9999,N/A,N/A,N/A,-9999
66,245.048475,245.04853433845616,245.0485381486291,1256013.1,-9999,860807.5,20.26,-1,-0.01554864581594292,0.9999561338575768,0,0.599973680314546,9,0.9166666666666666,0.16666666666666666,N2 P1 O2,de-protonated,0,-9999,C12 H11 O2 N2 P1,12,11,2,2,1,-9999,-9999,N/A,N/A,N/A,-9999
72,251.078224,251.0782795636112,251.07811039978907,5772464,-9999,810452.2,99.39,-1,0.6737497819566381,0.920934288517941,0,0.5525605731107646,1,2,0.3,S2 O3,de-protonated,0,-9999,C10 H20 O3 S2,10,20,3,-9999,-9999,2,-9999,N/A,N/A,N/A,-9999
73,251.078525,251.0785805634228,251.07857843043905,1447215.9,-9999,815649,23.43,-1,0.00849528357696634,0.9999869049625276,0,0.5999921429775165,7,1.2,0.4,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,N/A,N/A,N/A,-9999
75,251.128825,251.1288805319331,251.12888267055905,930167.9,-9999,715184.4,14.35,-1,-0.00851604918405461,0.999986840866502,0,0.5999921045199013,5,1.4285714285714286,0.2857142857142857,O4,de-protonated,0,-9999,C14 H20 O4,14,20,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
78,253.144492,253.14454627005136,253.14453273501908,3865781.3,-9999,5104188.4,65.9,-1,0.05346760656652417,0.9994814117394198,0,0.5996888470436519,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
82,253.217018,253.21707222464735,253.21730375371908,877184.5,-9999,812938.9,13.41,-1,-0.9143493286819956,0.8592482524237098,0,0.5155489514542259,2,1.875,0.125,O2,de-protonated,0,-9999,C16 H30 O2,16,30,2,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
84,255.061971,255.06202406963885,255.06225966071912,2145050.5,-9999,788534,35.5,-1,-0.9236610723301056,0.8565839882578724,0,0.5139503929547234,6,1.2,0.6,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,N/A,N/A,N/A,-9999
85,255.087133,255.0871860538865,255.08741178077904,1107358.4,-9999,791868.7,17.36,-1,-0.8849001641281933,0.8675491727871045,0,0.5205295036722627,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
86,255.123508,255.12356103111443,255.12379729012903,1988899.9,-9999,805313.6,32.77,-1,-0.9260563582744616,0.8558956340419794,0,0.5135373804251876,4,1.5384615384615383,0.38461538461538464,O5,de-protonated,0,-9999,C13 H20 O5,13,20,5,-9999,-9999,-9999,-9999,N/A,N/A,N/A,-9999
